Hybridization REF	TCGA-28-1747-01C-01R-0791-07
OR2B2	0.321
CHRM4	0.0616666666666667
SFRP2	-4.367875
RIC3	2.88933333333333
ART1	-0.186333333333333
C6orf1	1.7218
DUS4L	-0.6834
C10orf104	-0.6745
TNFAIP6	2.311
RTEL1	-1.103
CCT4	-0.536230769230769
ZNF709	-0.41
CHMP6	0.74375
UPP2	0.5616
CYP19A1	-0.308818181818182
CD151	-1.997875
NDUFA13	0.761
ARFRP1	-1.1605
FAM26B	0.1858
CRYBA1	-0.108666666666667
MRPL41	0.34025
NPFFR2	-1.2506
HRH2	0.411666666666667
SCAMP3	-0.067
MTMR6	0.0957692307692307
MTG1	-1.2545
UBTD1	0.9724
CRABP1	-2.39
FLJ33790	-1.26223076923077
KIAA1908	0.1955
GPR158	3.0176
PACSIN3	-2.144
OMD	0.2665
CATSPER1	-0.233375
HOXB8	0.194909090909091
FBXO46	-0.018
OAS1	3.196875
SVIL	-3.0554
PHB2	-0.6654
ADCY3	-0.132
NDRG2	4.38277777777778
ERMAP	1.01507692307692
APBA2	2.86825
IGSF9	-1.4506
WNT6	-0.0241111111111112
MYCBPAP	1.8568
ATP2B2	1.17730769230769
CPVL	0.770461538461538
TRAM2	-0.998666666666667
NOP5/NOP58	-1.128
ZNRF4	0.0368
TLK1	-0.488818181818182
MTMR12	-0.690578947368421
ZNF384	-0.2305
FAM9B	-2.6146
RPN1	0.0451538461538462
PMVK	0.2746
EIF3D	-0.500153846153846
SIX2	-1.293
HPS1	0.390944444444444
RNF7	0.0268
PSKH2	0.344
KCTD13	0.00625000000000001
CSMD3	-0.0956153846153846
FBF1	-0.366
IL8	-5.71863636363636
SERPINB13	0.0660625
FBXL20	-0.3988
BLR1	0.31
SH2B1	-0.165875
RFNG	-0.1168
RAB20	0.368875
RBM7	-0.6112
POLR1A	-0.461125
TMPRSS4	-3.4982
TAF9	-0.6374
TERF2	0.66675
TNFRSF1A	1.1584375
ACADVL	-0.259375
GTF2H5	0.0272
EDG8	1.22175
C9orf140	-0.4247
UST6	0.1665
ZBTB8OS	-0.6348
ZNF710	-0.264333333333333
GPR174	-1.778
ATP6V0A2	-0.616
KIAA0319L	-0.413866666666667
XKRX	-0.659333333333333
DOPEY2	0.722285714285714
SDHD	-0.0798125
SUMF1	0.4834
OSM	2.0206
OPN3	-1.7188
DAGLB	0.446
PPFIBP1	-0.740153846153846
TRIM63	-2.4738
C10orf53	-0.564
LYPD3	-3.134875
BCL7A	0.444181818181818
AGER	-0.00224999999999999
TCF19	-1.4371
SAT2	1.8214
PFTK1	1.68525
GABRE	-3.68427272727273
C15orf38	0.410461538461538
FIS1	0.763
KCNV2	0.151
CLPS	0.198
PPCDC	-0.683
FOXN2	1.542
NT5E	-0.406571428571429
CD83	1.5026
IL18	2.04727272727273
VPS16	0.5732
IGFBP2	-1.13325
NOTCH2	0.5376
SIGLEC1	2.88990909090909
CD93	3.09866666666667
SULF2	-1.2628
CEP164	-0.2143
P53AIP1	0.27525
TOR2A	-0.0085
ZNF136	0.2594
MGP	-0.645538461538462
CCDC144A	0.412222222222222
TRPC1	-0.61725
SMS	-1.0025
MAPK7	0.413375
RRAGC	1.18966666666667
PARD6A	1.3595
NUB1	0.66825
SYNGR4	1.0832
OR11H12	-0.260333333333333
WIF1	1.052
GCH1	-0.441333333333333
OR11H4	0.0966666666666667
SLC44A5	-0.345666666666667
GPRIN2	-0.57725
LOC401431	2.9018
CPA4	-3.18715384615385
MELK	-1.77954545454545
IL15RA	-0.7274
CUL3	1.27
HMBOX1	0.6432
PODXL	-1.0952
CCT6B	0.401625
COMTD1	-1.9762
MUC20	-0.310875
GPX2	-4.06390909090909
ITK	-1.67863636363636
FBXL5	2.5784
C13orf27	-0.756
DEFA5	0.593333333333333
TRHDE	0.225
MTP18	-0.524875
UQCRQ	0.634384615384615
ITGB2	2.9248125
CSRP2BP	0.2696
TAS2R44	0.639666666666667
PHPT1	1.1365
FAM44C	0.1842
ERH	0.4964
MPHOSPH1	-2.012125
MORC1	0.556333333333333
PARVB	-1.2132
LAMA1	-0.988
PGBD3	0.182
GIMAP6	4.1122
AREG	-6.422625
LIPT1	0.2258
MGC99813	0.4394
C1orf201	-0.833875
GRIN2A	-0.103384615384615
MAN2C1	-0.0451818181818182
NSUN5	-0.7702
SF3B5	-0.2598
MYC	-2.00171428571429
NRXN1	4.7603125
ZNF18	0.8916
SPDYA	0.0899
SLC37A1	-0.377666666666667
DECR2	-0.567
ANKRD38	-1.2102
SPTLC3	-1.738375
SUPT16H	-0.624636363636364
DTWD2	-0.33
ULBP1	-0.355666666666667
ZADH1	-0.261375
OIP5	-1.7594
IL10RB	-0.69075
OTUB2	-0.403909090909091
VWA3A	1.9875
SPIC	0.013
OR6C4	6.93889390390723e-18
PSCD4	1.60975
DPY19L2P2	-0.462
TRAPPC6A	-0.372875
C21orf2	0.31275
CEMP1	0.025
LIN7B	1.369
E2F7	-0.969
VCP	-0.69815
LAMA3	-1.158
BGN	0.7218
GPR160	-1.860875
COCH	-4.03455555555556
GPR81	-1.452375
APOBEC3F	-1.2322
tcag7.1017	0.017
C1orf32	0.54
SCGB1D2	2.2892
FLJ43987	-0.231666666666667
C6orf170	0.774166666666667
KLK9	0.722666666666667
GPD1L	-0.0923
VPS37B	1.4458
ATG3	-0.21375
ADAMTS17	0.0876666666666667
KLHDC2	-0.09375
NDUFV2	-0.1544
BLK	-3.2796
MATN4	-0.977
GPM6A	5.56
GBP4	3.341375
TMEM162	0.227625
PKP2	-2.523
HRASLS	2.36763636363636
MMP1	-5.708
SFXN3	-0.576
FSD1	0.923125
ST6GALNAC3	0.540375
CA12	-1.11635714285714
NCOA6	0.2292
C19orf58	0.123692307692308
PPP4R1	0.219875
MAN1A2	-0.196777777777778
IKBKAP	-1.0262
UPF1	-0.215875
KIAA1219	-0.074
WNT16	2.237625
SNW1	0.0602727272727273
IL18RAP	2.1182
RPP30	-0.331727272727273
CDC40	-0.521888888888889
SETD3	0.262
SLAMF6	0.124333333333333
ELK4	-0.679
TRIM47	2.734375
ACOX3	1.04563636363636
TRIM6	0.904090909090909
KIAA0372	-0.43725
TP53AP1	0.772090909090909
SMURF2	-0.5534
ADAD1	0.2276
EBP	-1.353
KRTAP13-2	0.0546666666666667
FLJ36874	-0.7815
TOR1A	-0.072
P2RY4	1.02333333333333
GPBP1	0.2828
TRPV1	-0.102545454545455
ADAMTS12	-1.231625
PES1	-0.562692307692308
ATG4A	0.427375
MAGEA10	-4.6394
WFS1	0.3432
CC2D1B	-0.113
PABPN1	-0.08
SLC25A30	0.235
SLCO1C1	5.9725
SLC22A5	1.3132
KIF23	-2.668
SYN2	0.373125
ASPN	1.830625
CENTG2	0.6082
QSOX2	-0.7075
FLJ10815	0.1945
STK24	-0.508952380952381
SPEG	1.38678571428571
STK10	-0.20475
DACT2	1.36033333333333
AAAS	-0.2804
SSX3	-1.33118181818182
ABCD3	0.4195
C4orf12	1.7934
PARVG	2.355125
FIG4	0.9522
C9orf46	0.8038
TMCO6	-0.5205
IGHMBP2	-0.779
DUS2L	-0.679875
FAM3C	0.904666666666667
TMEM16D	0.474
DCTN4	1.6248
KCNH3	1.7178
EIF2AK2	1.8732
AP1S3	-0.793818181818182
CST4	-0.223666666666667
PAM	0.510863636363636
NUTF2	-0.1824
CITED2	-0.596692307692308
SLC39A4	-2.257
C2orf52	-1.19366666666667
GRM3	5.3298
C12orf49	0.5151
CCDC49	-0.198846153846154
GRAMD1B	-0.395818181818182
FNDC4	2.7324
SIAH2	-1.18381818181818
GDPD4	0.0314
C21orf87	-0.1518
ATP5A1	-0.00912499999999999
C16orf63	-0.7625
LOC388135	1.923125
ATP5J2	0.741545454545455
MMP3	-3.7492
EMID2	-0.118833333333333
CRHR1	0.379166666666667
WDR70	0.0388
C13orf31	0.713166666666667
ZFAND1	-1.2216
CCL18	0.09225
C3orf49	-0.341
RINT1	0.0383333333333333
KIAA0408	1.378
F13A1	1.01728571428571
SLC10A1	-0.00624999999999999
OGN	-2.0942
GIPC2	-2.18375
XPO6	-0.75275
LCE1A	1.491
FMR1	0.604692307692308
LOC374920	0.7324
DUSP3	0.3718
ANKMY1	-0.4765
C7orf50	0.002
BBS9	0.243692307692308
UNC119B	0.7331
C9orf72	1.1883
MGC35440	1.38416666666667
ENTPD6	-0.327181818181818
PPP1R2P9	-0.2628
ERCC4	-0.0296666666666666
FAHD2B	0.318
HMHA1	-0.225666666666667
HACL1	-0.4274
RAD23A	-0.20075
FAM83B	-1.5622
PPP5C	-0.569625
RNASEH2C	0.2233
C9orf153	-0.2056
SCAMP4	1.17981818181818
GHITM	-0.127230769230769
NDUFB7	0.7665
ADCYAP1	1.141875
SP110	2.750375
MAP3K7IP2	0.553
DHH	-0.126
AGRN	0.743388888888889
WDR33	0.07275
CEP290	-0.285625
PRPS1L1	-1.311625
KLRA1	-0.118666666666667
GPR97	0.444
CHD7	0.373466666666667
TLR10	2.573
SLC30A8	-0.721
HIC1	-0.443875
IAPP	0.106
RXFP4	0.2384
GP1BB	2.1004
SHQ1	-0.666
NKX2-3	0.1115
API5	-0.336666666666667
FTHP1	0.414
MOV10L1	0.885875
TRIM6-TRIM34	2.241125
ADHFE1	2.3774
FAM117A	-0.7458
DDI1	0.072
CDON	-0.526625
TRIM73	0.0226666666666667
IGKC	-0.342
MMP14	-1.4175625
DYNC1LI1	-0.505
C11orf66	0.7138
TRBV3-1	-1.0044
FASTKD5	-0.3134
BIVM	0.57
LHX4	-0.0932
CXCL2	1.96015384615385
RAB2B	0.04925
IZUMO1	-0.3124
MAP3K15	-1.01245454545455
FAM19A2	0.59475
ZC3H8	-1.401125
ZMAT1	2.30927272727273
SPINK5L3	-2.4132
SLC10A6	0.166666666666667
APPL2	0.87
CARD10	-1.721625
LOC402176	-0.6973
EEF1D	0.265071428571429
RAB6A	0.907076923076923
C12orf5	0.8855
PAPOLG	1.1436
MSRB2	0.1958
BCR	0.974772727272727
PUS3	0.1976
TIAM2	1.1212
ZNF317	0.0495
CHD2	-0.0316666666666667
FZD5	-0.547965517241379
NUDT8	-1.392
ZNF763	-0.375666666666667
PRC1	-1.76275
ABCB9	0.299125
SPATA3	0.551333333333333
TRAK2	0.4814
STAB1	2.91754545454545
LRRTM2	3.083
psiTPTE22	2.1526
DBI	4.0042
SERPINA11	-3.34616666666667
NAT5	-0.1638
C20orf58	4.2334
RPS6KA4	0.334125
FLJ90650	-0.6462
TGFBRAP1	-0.0342
CHRDL2	-1.456
FAHD2A	0.142375
CNTN1	2.1295
BBS4	0.0723846153846154
TMEM181	-0.6744
MINPP1	-2.7454
MPHOSPH6	-0.163
HOXC10	-0.179692307692308
ITPKB	2.18245454545455
CLPTM1L	-0.7065
MEOX2	3.7165
ATP6V0C	1.18590909090909
PRPF8	-0.463375
TMC5	-1.815
FKBP3	0.258
PLEKHB2	-0.069
OR4D6	-0.278
ZNF544	-0.391307692307692
D2HGDH	-0.2626
RPL18A	-0.853538461538461
HEL308	-0.1499
MPP6	-2.6736
TCERG1	-1.1612
KRT16	-2.0665
KLF17	-1.0955
KLF5	-3.2163
CDR1	3.172
VCX3A	-1.99833333333333
FBLN2	-1.32172727272727
C14orf104	0.1604
HBE1	-4.92784615384615
OR4S2	0.182333333333333
C1orf108	-0.4795
ROBO4	3.7775
CPEB4	1.5437
C11orf80	-1.836125
BCKDHA	0.20225
MYOC	0.5514
GIF	-0.208333333333333
CKMT1A	-0.318
RPL3	-0.372230769230769
THBS1	-1.5198
APOO	0.4446
ARMCX1	2.1594
HSZFP36	-0.4218
SNAPC5	-0.1202
EIF4ENIF1	1.1112
ZNF433	0.0964
TNFRSF21	0.9605
TMPRSS7	-0.0226666666666667
SPATA18	0.195769230769231
HPDL	-2.86733333333333
MKL2	0.492
TBX3	-2.57417647058823
C21orf93	0.379875
DAXX	-0.2068
ELMO1	1.14318181818182
RGS13	0.359125
TAF11	-1.1292
UNC13A	1.1397
LOC653314	-0.117153846153846
ORC3L	0.0608
IMAA	-1.4235
TARBP2	-0.4846
CABIN1	0.947846153846154
TRIOBP	0.0840952380952381
HIST1H2AC	0.362
RGS22	-0.511875
NCOA1	2.49975
IL25	0.093
SNCG	-0.0876666666666667
GPR6	0.281666666666667
AMDHD1	-2.6465
CHEK2	-1.44409090909091
C6orf142	2.0042
DRD4	1.28266666666667
C14orf68	-0.8468
GDF11	-0.5374
SEMG2	-0.321666666666667
CD247	-2.039
CDAN1	-0.2828
RBMX2	0.397375
TGS1	-1.1312
OIT3	0.1888
SYF2	-0.1328
MCM4	-2.35809090909091
PKHD1L1	-0.0988181818181818
CEP192	0.041125
IFT88	0.5204
RPL9	-0.0146666666666667
RAB32	-0.5957
DDX43	-2.5256
P2RX2	0.632333333333333
OR5D18	0.497666666666667
UBE1	-0.0499411764705882
SLC24A1	-0.404909090909091
ARHGAP5	0.0602
CETP	0.871
KIAA1731	-0.60125
SLC9A4	0.713
PTPN6	1.1312
BAHD1	0.116
GRIK3	1.08066666666667
CACNB2	-0.503846153846154
PDE10A	-0.524
DGCR14	0.4946
PCDHB9	1.23775
RHOQ	0.969777777777778
MAP3K4	-0.7476
KTI12	0.324125
RPL23AP13	1.1624
GNG11	-1.205
CLCN3	1.07557142857143
GPAM	-0.59
VSTM2A	0.535
SLAMF7	0.718875
INTS2	-0.5326
PPP2CA	0.143769230769231
LRP12	0.0963157894736842
SEC14L2	2.81427272727273
DKFZP586H2123	5.0292
MC3R	0.00866666666666666
CIRH1A	-1.028375
HIST1H2AB	-1.184625
POLH	-0.404
MGC16703	-1.37125
SNAPC2	0.18
FILIP1L	-0.4634
RASGRP4	0.634333333333333
LRRC1	1.1862
GAS1	2.6018
PRAC	-0.648833333333333
DGKA	-0.513
NT5C3	-0.6468
PEG3	-0.58275
NADK	-0.9772
PRR17	-0.1304
LOC374569	-0.2906
SGSH	0.358875
NLRP8	0.312333333333333
GALT	-0.528076923076923
MCF2	0.757
ZNF263	-0.4626
TACSTD1	-6.42275
TYR	-6.46361538461538
ATP6AP2	0.3362
RNUXA	0.077
ABHD10	0.119
GDPD2	3.8394
SLC35C1	-0.272
UBE2A	1.303
HERC5	2.878
FAM112B	-4.538625
FBXL16	1.7432
DKFZP434A0131	-0.114333333333333
ELA3A	-2.71233333333333
RBM41	-0.468818181818182
HAO2	-0.2298
RNH1	-0.0764
SHANK2	0.5495
OSBP2	-0.678818181818182
DAK	-1.05175
C3orf58	-0.0583333333333333
TCL1B	-0.643333333333333
KBTBD2	-0.4593
SUGT1L1	1.002
UBE2E2	0.1205
MYL9	0.397454545454545
CDC23	-0.1235
PBXIP1	1.88407692307692
CXorf40B	0.803
NBL1	-0.572
RTBDN	4.07133333333333
RAB11FIP5	-0.506
TTTY13	-0.170333333333333
SCOTIN	0.3142
SOHLH1	1.073625
CDKN1A	0.411421052631579
NCK1	0.5506
ZNF550	-0.4454
SAPS3	-0.070125
SPIN3	1.079625
MAGEE2	0.4842
MIS12	-0.2695
OR8H2	0.612
KIAA0774	-0.290875
UNC5D	-0.3
CUL7	-0.869375
LIPC	-1.15275
DIO1	-2.27933333333333
C20orf11	-0.388923076923077
CTRL	0.102666666666667
HS3ST2	4.7988
PAK4	0.559625
CCRL1	3.034
RNF10	0.1616
ZNF567	0.5242
ZNF660	1.06166666666667
TCEAL3	1.1518
MAGOH	-0.210875
CENPB	0.738375
C19orf7	0.3656
LOC388965	0.254666666666667
ZCCHC13	0.00699999999999999
JMJD1A	-0.226076923076923
HIST1H4H	-0.0653333333333333
TBRG1	0.184923076923077
GPC3	-5.09436363636364
TAF1C	-0.207
EBNA1BP2	-0.59025
CIAPIN1	-0.5114
PDGFRA	0.182791666666667
CSTB	0.154636363636364
CENPI	-2.1625
GTF2E2	-1.185125
RPP21	0.0304
CCNF	-1.82375
KCNQ3	1.43366666666667
FAM79A	0.426
SLC22A12	0.431666666666667
NOVA1	2.966625
FZD3	1.61992857142857
AKAP8	-1.201
SOCS5	-0.6322
CFDP1	-0.61
DLG5	0.0255
PGM5	0.4924375
C1orf144	0.3291875
HDAC10	-0.446333333333333
RND2	1.703
C20orf199	-0.8708
RNMT	-0.7593
SLURP1	-0.142727272727273
ASTN1	3.1563
SH3BGR	2.1272
MYCL1	-0.0699
ZHX1	1.790625
CENPK	-1.361
FOSB	-0.299214285714286
LOC643406	0.603
C2orf59	-1.6465
TMEM135	-0.985272727272727
SLC27A2	-4.4578
KRT33A	-4.84633333333333
OVOL1	-1.73518181818182
PAMCI	-3.73975
S100A7	-1.162
ZNF789	-0.0556666666666667
HARS2	-0.3522
RPL23A	-1.159
TCF23	0.2718
UPF3B	-0.503909090909091
C17orf78	0.078
HLA-DOB	0.432625
C14orf142	0.479625
TEKT5	-0.57725
DMWD	0.234666666666667
POLD1	-1.657625
GSCL	-0.192
CALD1	0.686846153846154
SCRT1	0.853875
AIG1	1.2004
UNC84B	-1.4774
ZNF404	2.5114
TMED6	-2.4062
KIAA1462	-0.0253333333333333
LRRC27	1.929375
PYGO1	0.921666666666667
PIGU	-0.74
ALAS2	-3.71166666666667
WRNIP1	-0.421909090909091
CNNM3	-0.392333333333333
ZNF2	0.597333333333333
ST3GAL5	1.1176875
MRPL23	-0.0694
TSSK6	-0.0518
PSMA6	-0.1396
C16orf70	-0.4898
KIAA1602	0.083
ALMS1	-0.127125
DCN	-1.3359
TMEM132D	0.0126
SUCLG2	-0.5654
ABHD14A	1.2198
DEXI	0.613875
AMPD2	-0.51975
IFNAR2	0.08425
CYB5A	0.485
TLOC1	0.65828
NXF5	-0.71525
NRBF2	-0.724181818181818
KCTD3	0.9306
ITGAE	0.227875
SLC30A3	0.122625
ZRF1	-0.803
IFRD2	-0.660181818181818
XAB1	0.2722
PYCR2	-0.463
SERPINB3	-4.34266666666667
TMLHE	0.447307692307692
GEFT	-1.27509090909091
ABCA5	-1.3917
EMR4	0.463888888888889
TSFM	0.1132
HIST3H2BB	-1.8944
ARHGEF19	-1.6898
TSPAN17	-0.315
ABCC8	2.912
MAP1S	0.55575
C22orf36	1.1124
BNC2	-1.52216666666667
HIST1H4A	-0.376333333333333
NDUFS3	0.60575
WDR3	-0.554375
XKR4	2.7654
TTC33	-0.0415789473684211
STMN2	5.232
CPN2	-0.870875
HSPC105	-2.2342
PCOLCE2	-4.1166
C3orf55	-0.025
KLHDC9	2.339125
TBC1D23	0.368181818181818
ATXN2L	-0.838125
MAP2K3	-0.7388125
SCAP	0.5788
ZNF486	-0.74075
C20orf96	1.315
NARS	0.12
ADAMTSL1	-0.755277777777778
PRCC	0.74
CCDC126	0.4032
ZNF675	-1.005
CALCOCO1	1.0326
ANKRD43	3.5042
CWF19L2	0.522875
ZBTB32	0.2725
BRAF	-1.1738
ODF4	0.1358
MGC14376	1.14175
HORMAD1	-1.7715
AAK1	0.151529411764706
PEBP1	1.40625
TNFSF5IP1	0.069625
DKFZp564N2472	0.5594
RMND1	-1.70609090909091
IGKV1-5	0.0455
COL1A2	-2.366875
SERPINA5	-3.349
AANAT	0.46
C19orf21	-4.1415
GEMIN5	-0.1802
UBR4	-0.073875
LTBP3	1.3005
AMHR2	-2.43325
PROCR	-1.176
MYBBP1A	-1.4316
C20orf39	3.84075
ZNF697	-1.6729
PASK	-1.27176923076923
ZNF776	0.861125
RFXDC2	0.0365
KIAA0467	0.2558
C10orf96	-0.5778
ZNF503	0.0034
GULP1	-2.8595
KCNE4	-0.547
DKFZp434K191	1.1139
LOC196913	-0.089
BHLHB4	2.081
CH25H	2.9896
LOC81691	-1.68725
ALPL	0.462052631578947
COL12A1	-4.1047
FOLR3	-2.2945
GPR123	2.22345454545455
TRIM62	0.249833333333333
ABLIM1	1.1515
MAST3	0.7158
RHBDD1	0.01475
LOC338809	-0.0756666666666667
RYBP	-0.523833333333333
TTC26	-0.226090909090909
ZNF22	0.575125
ISCA2	0.915
RDM1	-1.7302
PIGM	-0.3128
GNB3	-1.19866666666667
ACTR2	-0.373384615384615
HMGB1	0.772038461538461
EDG1	5.30722222222222
SOAT2	-3.5596
OR10AD1	0.143333333333333
RAP1GDS1	0.994666666666667
LCE1F	-0.227
ESM1	-3.3079
RCN3	0.495
CREBL1	0.0511666666666667
DBNL	-0.53675
PTGER3	-0.0864545454545455
USP30	-0.110625
BCL2L12	-1.454375
KIF26B	1.353
ZNF416	1.285
ZNF225	-0.162
C17orf70	-0.2544
ZNF554	0.6938
RAE1	-0.98475
TNIK	2.10525
ACTN3	0.371666666666667
MGC45922	1.31533333333333
CCNA1	0.03
RYK	-0.121375
IL26	-0.289
LRP3	1.8285
QARS	-1.2385
SOX7	0.235166666666667
BID	0.9646
OR2S2	-0.0193333333333333
CXCL14	3.1188
C11orf47	-0.748
MGC29891	-0.4705
HSPB8	2.58184615384615
PRDM14	-0.773666666666667
NUFIP2	-0.0018
MNAT1	-0.2205
ZDHHC2	0.0328666666666667
MBNL2	0.4615
ADD3	2.2212
CSNK2A1P	-1.7312
KLK6	2.121125
TMEM111	0.179
KIAA1279	0.9776
NUBP2	0.14175
RAB42	0.327
ID3	1.94646153846154
TM9SF1	0.2516
MDP-1	0.3838
POU4F2	0.302
IQCK	1.1144
C16orf14	-0.7268
CAPN3	0.429363636363636
FAM43B	1.2
RECQL	-1.93
AP1G1	-0.0471666666666667
CTNNBL1	-0.906
ECHDC1	0.0431111111111111
SMARCC1	-0.855846153846154
FOXQ1	-0.864818181818182
GNAI3	0.00912499999999997
POLG2	-1.5842
CD4	1.87427272727273
ITLN1	-0.576666666666667
EBI2	3.9068
IRF1	0.433
PTPRE	2.20407692307692
PTK2B	-0.095
NXNL2	-0.831333333333333
SOX4	0.94588
TSPAN3	3.8515
SH2D1A	-3.84475
C8orf58	-0.120875
USP20	-0.4524
DUSP22	-0.521866666666667
CALB1	-0.818125
L3MBTL2	1.88266666666667
MCRS1	0.1618
TMEM118	0.088125
C18orf8	0.5105
FLJ10241	0.0404
GJA12	2.0606
PKD1	0.15
ZFP3	0.156666666666667
JAM3	0.651090909090909
LAPTM4A	0.526153846153846
DIRC2	0.8894
KIAA2022	1.34875
MYOM1	0.793
TRPM8	-0.206125
MOP-1	1.697
PHKG2	-0.3415
ZNF650	0.5525
KIAA1522	-1.82636363636364
PSG8	-1.62075
DDX19B	-0.655666666666667
MOBKL1B	-0.2376
DIAPH2	-0.1679375
PTPN12	0.036
CLN8	0.488
CRYZL1	0.5235
CRY2	0.4361875
FCGR2B	0.121
PNPLA4	1.44718181818182
ZNF454	1.67833333333333
DKFZp434B1231	2.02166666666667
CLDN11	1.43161538461538
RFWD2	0.489
CIB2	1.262375
MXRA8	1.5762
HRK	1.7677
MAML2	1.0504
C4orf31	-0.041
C6orf192	2.406
COG6	1.2579
FAM5B	5.6966
NFATC1	0.0735384615384615
SEPT10	-0.978166666666667
SCYL1	-0.650615384615384
RPP40	-0.296
SCOC	0.0813076923076923
KIAA1450	1.4804
CTDSPL2	-0.682
TBX5	1.288875
NAPG	-0.0242000000000001
RHD	-4.1154
C14orf45	1.16975
ZBTB22	1.14466666666667
PLCG1	-0.527
ANKRD10	-0.5185
AQP7P2	-0.07
TAGLN2	-1.611875
HTR2C	0.144125
SLC16A7	-1.56877777777778
C17orf83	-0.1468
TSGA14	-0.00725000000000002
MDH1	0.1502
PPP3R2	-0.1885
DCBLD2	-2.11494444444444
RBM33	-0.556636363636364
DPH3	-1.3176
SYT10	-1.088375
FMO4	1.22163636363636
THYN1	0.4906
DRD5	0.300666666666667
OTOR	-0.00727272727272726
PGRMC2	-0.495923076923077
KATNAL1	0.6223
PAQR6	3.6814
UBE2I	-1.0192
C14orf28	-0.7012
C8orf70	0.6844
FLYWCH1	-0.122909090909091
ANGPTL3	-0.6534
GLRX2	0.0313750000000001
ATP11A	-0.252052631578947
ARL5B	-1.33709090909091
MUC16	-3.078
SLC25A5	-0.850473684210526
ACRC	0.1412
MYO1C	-0.893818181818182
FAM89B	0.81775
FAS	-0.333181818181818
KIFAP3	1.5286
GLRA2	-0.155
BTN3A2	0.619692307692308
CNKSR3	-0.3582
CSTF3	-0.2615
ARPM1	-0.3004
KIAA1530	-0.789333333333333
C9orf150	-0.184
PRKCI	-0.3352
tcag7.1015	-1.189
SOD3	-1.0922
ZNF574	0.2298
CYP21A2	2.1054
RPL12	-0.42
COMMD2	-0.2398
WIZ	-0.0958
LOC344405	-2.0846
ALDH4A1	1.43004545454545
CRYAB	5.26766666666667
COPA	0.086825
PCDHGA7	0.946875
KIF11	-1.8085625
RASD2	0.5538
SLC26A3	-0.353666666666667
ZNF175	0.445666666666667
JAKMIP2	3.44209090909091
C8orf4	-0.24
PTHLH	0.4332
SLC40A1	0.691625
OR7D4	0.563625
PCDHB17	0.585
CD36	-1.26863157894737
C6orf203	1.11669230769231
PRKG2	0.291333333333333
LOC400566	0.9936
ANAPC13	0.8674
SLCO3A1	0.5026
ZNF692	-1.686
FANCL	-0.428
SH3GLB1	0.2818
C12orf61	0.204666666666667
KBTBD6	0.892
SUPT5H	0.277818181818182
XRCC6	-0.426153846153846
HUS1B	-0.452076923076923
FAM133B	0.244722222222222
LOC728276	0.375333333333333
KCTD18	0.6904
SOS2	1.34525
CCDC99	-1.4866
C1QTNF5	4.55566666666667
NNAT	2.837
USP16	-0.5048
LARS	0.0204545454545454
ZBTB2	-0.3771
ABO	0.063
TRAF3	-0.101
GALNT5	-3.47733333333333
NAP5	1.3844
ALG14	1.021625
KIAA0515	0.143
WDR75	-0.7
TEX261	0.095625
LY86	3.1666
LOC389072	-0.220666666666667
FLJ13611	0.6558
MRGPRX2	0.420333333333333
SNRPA	-0.840454545454545
OR2G2	0.293
GPRASP2	2.0366
C7orf42	0.602384615384615
C9orf163	-0.565666666666667
CYP11B2	0.213
FCRL3	0.112375
PRDX1	0.302
FGB	-6.394
COX17	0.050625
C16orf33	0.302
PIWIL1	-0.255625
FOLR1	-1.63575
KIAA0082	-0.3058
FREQ	0.661625
TMCC2	0.970875
TCF12	2.5025625
ZNF721	0.9694
FAM130A2	1.531
POU4F1	0.0736
SNRPF	-0.7407
SGIP1	3.193875
ZNF641	1.144
EMG1	-1.0861
PRRG4	1.16233333333333
HIRA	-1.4964
MYNN	0.19725
AEBP2	-0.589533333333333
TBXA2R	-0.406125
ISL2	-0.994875
PCDHB11	2.19266666666667
RNF144A	-0.1037
MARCH5	0.1379
DULLARD	-0.20325
DCLRE1B	-0.28175
ITGA8	-1.107
TP73	-0.109636363636364
PRKCD	0.6902
NDUFB4	0.629
ATP13A4	3.37563636363636
ANTXR2	-1.07022222222222
COL4A3	0.166
MYO10	0.129
SLC6A18	0.932833333333333
PEX1	0.0734
TMEM74	2.90425
RBM19	0.0894
TAPBP	0.458423076923077
RUNX1	-1.5901
MID1	0.6064375
GPR64	-2.7065
RASEF	1.12
GABRG1	1.8575
MYO16	1.93983333333333
DBF4	-0.728875
TSHZ2	2.6954
RIPK2	0.6381
PPTC7	0.023
KIF4B	-1.279
LRRC31	0.179
ZNF540	1.5786
EFNB3	1.02888888888889
LOH12CR1	0.2618
STON2	2.09655555555556
GLP1R	0.449666666666667
CSTF2T	0.991363636363636
IREB2	-0.828
GRSF1	0.498
PDCD7	-0.296125
LRRC43	1.306
CNR1	2.10375
IL1F7	0.313666666666667
C12orf64	-0.221833333333333
FAM69B	0.4644
NR2E1	3.238875
MS4A6A	2.55361538461538
FTL	0.875
C7orf36	0.6422
PCLO	0.383923076923077
DYRK2	-0.4458
ARIH2	0.3421
SAMD7	0.159666666666667
SCNN1D	-0.3382
SLC32A1	2.19945454545455
C22orf25	-0.398125
MRPS18A	0.0776923076923077
GPR112	0.0573333333333333
EARS2	-0.7508
ERN2	0.827666666666667
ATPBD3	0.044375
PRH2	-0.365333333333333
CDKN2D	0.052125
