Hybridization REF	TCGA-28-5211-01C-11R-1847-07
PODXL	0.418
CCT6B	0.682875
COMTD1	-2.1496
MUC20	0.999625
GPX2	-3.51045454545454
ITK	-0.0505454545454546
FBXL5	1.0508
C13orf27	-1.0382
DEFA5	-0.0293333333333334
TRHDE	1.387
MTP18	-1.40425
UQCRQ	0.144615384615385
ITGB2	1.7981875
CSRP2BP	-0.39
TAS2R44	2.083
PHPT1	1.0299
FAM44C	0.3528
ERH	0.9934
MPHOSPH1	-1.869125
MORC1	-0.405666666666667
PARVB	-1.1194
LAMA1	-0.97675
PGBD3	-1.0946
GIMAP6	4.5654
AREG	-1.91425
LIPT1	0.7296
MGC99813	-0.3776
C1orf201	-1.136625
GRIN2A	-1.013
MAN2C1	-1.52009090909091
NSUN5	-1.1434
SF3B5	-0.028
MYC	-1.5821
NRXN1	4.1649375
ZNF18	1.178
SPDYA	1.3882
SLC37A1	-0.937666666666667
DECR2	0.1334
ANKRD38	-2.03911111111111
SPTLC3	-0.9376875
SUPT16H	-0.520909090909091
DTWD2	0.0974
ULBP1	-0.236
ZADH1	0.781
OIP5	-2.2454
IL10RB	-0.580125
OTUB2	-0.730272727272727
VWA3A	1.75875
SPIC	0.105375
OR6C4	-0.642
PSCD4	1.97525
DPY19L2P2	-0.3565
TRAPPC6A	-0.205375
C21orf2	-0.299125
CEMP1	0.1226
LIN7B	-0.3415
E2F7	-1.46425
VCP	-0.7999
LAMA3	-0.4645
BGN	1.7324
GPR160	-2.219375
COCH	-3.13466666666667
GPR81	-1.128875
APOBEC3F	-0.5796
tcag7.1017	-0.0426666666666666
C1orf32	0.3885
SCGB1D2	3.1492
FLJ43987	-0.419333333333333
C6orf170	0.511333333333333
KLK9	0.152
GPD1L	-1.4942
VPS37B	0.6518
ATG3	0.08675
ADAMTS17	0.527666666666667
KLHDC2	0.138375
NDUFV2	-0.8406
BLK	-2.8842
MATN4	1.596
GPM6A	5.8452
GBP4	4.089
TMEM162	-1.25725
PKP2	-2.492
HRASLS	0.701909090909091
MMP1	-2.9422
SFXN3	-0.239384615384615
FSD1	-0.80675
ST6GALNAC3	-0.854
CA12	2.44571428571429
NCOA6	0.3002
C19orf58	-0.257538461538461
PPP4R1	-0.227875
MAN1A2	0.626777777777778
IKBKAP	-0.784
UPF1	-0.681125
KIAA1219	-0.2208
WNT16	1.586125
SNW1	0.169636363636364
IL18RAP	5.3996
RPP30	-0.910363636363636
CDC40	-0.240611111111111
SETD3	0.25525
SLAMF6	-0.0502
ELK4	-1.21466666666667
TRIM47	1.905
ACOX3	-0.593090909090909
TRIM6	0.0595454545454545
KIAA0372	0.123625
TP53AP1	0.745818181818182
SMURF2	-0.4028
ADAD1	-0.409
EBP	-1.98069230769231
KRTAP13-2	0.160666666666667
FLJ36874	-0.1705
TOR1A	-0.342875
P2RY4	-0.484666666666667
GPBP1	0.092
TRPV1	0.221818181818182
ADAMTS12	-0.612625
PES1	-0.690153846153846
ATG4A	0.41525
MAGEA10	-4.9604
WFS1	-0.0538
CC2D1B	-0.753285714285714
PABPN1	0.3745
SLC25A30	-0.0233333333333333
SLCO1C1	6.942125
SLC22A5	0.781
KIF23	-2.35975
SYN2	-0.269125
ASPN	4.5065
CENTG2	0.5104
QSOX2	-1.26335714285714
FLJ10815	0.3795
STK24	-0.733619047619048
SPEG	1.47157142857143
STK10	-0.220375
DACT2	2.77533333333333
AAAS	-0.5796
SSX3	-1.56790909090909
ABCD3	0.246
C4orf12	1.1603
PARVG	1.512125
FIG4	0.3468
C9orf46	0.9248
TMCO6	-0.8475
IGHMBP2	-1.9826
DUS2L	-1.176125
FAM3C	1.11638095238095
TMEM16D	2.0352
DCTN4	1.4766
KCNH3	0.279
EIF2AK2	1.4166
AP1S3	-1.15290909090909
CST4	-0.222333333333333
PAM	1.85818181818182
NUTF2	-0.9526
CITED2	-0.443230769230769
SLC39A4	-2.2176
C2orf52	-0.026
GRM3	3.3052
C12orf49	0.651
CCDC49	0.185692307692308
GRAMD1B	-1.40990909090909
FNDC4	3.4626
SIAH2	-1.14672727272727
GDPD4	1.15525
C21orf87	0.0382
ATP5A1	-0.358875
C16orf63	-0.7162
LOC388135	0.91825
ATP5J2	0.221909090909091
MMP3	-5.3826
EMID2	-0.0966
CRHR1	0.184666666666667
WDR70	0.0508
C13orf31	0.992
ZFAND1	-0.4246
CCL18	4.248375
C3orf49	-0.093
RINT1	-1.39766666666667
KIAA0408	2.1665
F13A1	6.1075
SLC10A1	1.855125
OGN	-1.7496
GIPC2	-2.399875
XPO6	-1.261
LCE1A	0.855666666666667
FMR1	0.507846153846154
LOC374920	0.4192
DUSP3	0.544
ANKMY1	-1.4815
C7orf50	-1.1978
BBS9	0.023923076923077
UNC119B	0.6948
C9orf72	0.5616
MGC35440	0.495666666666667
ENTPD6	-0.945181818181818
PPP1R2P9	-0.0614
ERCC4	-0.210833333333333
FAHD2B	0.00633333333333333
HMHA1	-0.54
HACL1	-0.3372
RAD23A	-0.486
FAM83B	-2.4826
PPP5C	-1.635625
RNASEH2C	-0.1618
C9orf153	-0.8992
SCAMP4	0.493545454545455
GHITM	-0.960461538461538
NDUFB7	0.153
ADCYAP1	0.577
SP110	1.96175
MAP3K7IP2	0.7692
DHH	-0.124
AGRN	-0.593666666666667
WDR33	1.28375
CEP290	0.75925
PRPS1L1	-1.57925
KLRA1	-0.415333333333333
GPR97	0.156
CHD7	0.1164
TLR10	0.00999999999999996
SLC30A8	-1.162
HIC1	0.019125
IAPP	-0.591666666666667
RXFP4	-0.3798
GP1BB	0.00999999999999999
SHQ1	-0.431333333333333
NKX2-3	-0.085125
API5	-0.183333333333333
FTHP1	2.563
MOV10L1	1.300375
TRIM6-TRIM34	2.168125
ADHFE1	2.6978
FAM117A	-0.1066
DDI1	-0.3595
CDON	-0.614375
TRIM73	0.398
IGKC	1.486
MMP14	0.53
DYNC1LI1	-0.4233
C11orf66	0.3538
TRBV3-1	-0.84025
FASTKD5	0.3136
BIVM	0.3172
LHX4	-0.50975
CXCL2	3.76284615384615
RAB2B	-0.0625
IZUMO1	-1.1148
MAP3K15	-2.358
FAM19A2	0.18825
ZC3H8	-1.2905
ZMAT1	3.42327272727273
SPINK5L3	-2.846
SLC10A6	2.29733333333333
APPL2	1.09818181818182
CARD10	-1.78475
LOC402176	0.4064
EEF1D	-0.333928571428571
RAB6A	0.473
C12orf5	0.3572
PAPOLG	0.5476
MSRB2	-0.346
BCR	-0.302863636363636
PUS3	0.2768
TIAM2	2.3222
ZNF317	-0.0125
CHD2	0.1755625
FZD5	-1.00272413793103
NUDT8	-1.9394
ZNF763	0.514666666666667
PRC1	-2.419
ABCB9	-0.104
SPATA3	-0.150833333333333
TRAK2	1.5158
STAB1	3.709
LRRTM2	3.33275
psiTPTE22	-0.369
DBI	1.9218
SERPINA11	-2.909
NAT5	-0.8144
C20orf58	2.2288
RPS6KA4	-0.47075
FLJ90650	-0.304
TGFBRAP1	-0.3212
CHRDL2	4.9155
FAHD2A	-0.151
CNTN1	1.66516666666667
BBS4	0.128692307692308
TMEM181	0.6938
MINPP1	-0.9136
MPHOSPH6	-0.633588235294118
HOXC10	1.17215384615385
ITPKB	1.82681818181818
CLPTM1L	-1.0729
MEOX2	1.720625
ATP6V0C	0.443272727272727
PRPF8	-0.593375
TMC5	-1.0592
FKBP3	-0.381
PLEKHB2	0.0978333333333333
OR4D6	0.139666666666667
ZNF544	-0.661153846153846
D2HGDH	-0.2446
RPL18A	-1.47223076923077
HEL308	-0.294
MPP6	-1.8344
TCERG1	-1.0018
KRT16	-3.419875
KLF17	-0.672333333333333
KLF5	-1.1676
CDR1	3.5494
VCX3A	-2.86533333333333
FBLN2	-1.87181818181818
C14orf104	-0.58
HBE1	-4.65830769230769
OR4S2	1.953
C1orf108	0.433
ROBO4	3.8735
CPEB4	1.6202
C11orf80	-1.8125
BCKDHA	-0.707125
MYOC	-0.0984
GIF	0.946
CKMT1A	-2.14133333333333
RPL3	-0.730846153846154
THBS1	1.5308
APOO	-0.024
ARMCX1	1.776
HSZFP36	0.1056
SNAPC5	-0.2444
EIF4ENIF1	0.5952
ZNF433	0.6894
TNFRSF21	0.7126
TMPRSS7	-0.214666666666667
SPATA18	-0.753
HPDL	-2.89966666666667
MKL2	1.90253846153846
TBX3	-1.095
C21orf93	-0.357125
DAXX	-0.2504
ELMO1	1.82727272727273
RGS13	0.472125
TAF11	-1.0626
UNC13A	0.6236
LOC653314	-0.767230769230769
ORC3L	0.2194
IMAA	-0.814
TARBP2	-1.1888
CABIN1	0.724
TRIOBP	-0.136142857142857
HIST1H2AC	1.0096
RGS22	-0.31
NCOA1	2.186375
IL25	0.980666666666667
SNCG	-1.09333333333333
GPR6	0.265333333333333
AMDHD1	-1.688625
CHEK2	-0.384
C6orf142	6.2714
DRD4	-0.215666666666667
C14orf68	-1.0644
GDF11	-0.843
SEMG2	0.7515
CD247	-0.4866
CDAN1	-0.2338
RBMX2	-0.255875
TGS1	-1.131
OIT3	-0.4895
SYF2	-0.0254
MCM4	-2.168
PKHD1L1	-0.555909090909091
CEP192	0.00312499999999999
IFT88	1.068
RPL9	-0.563944444444445
RAB32	-0.3044
DDX43	-3.4498
P2RX2	0.438111111111111
OR5D18	1.13
UBE1	-0.286588235294118
SLC24A1	0.591181818181818
ARHGAP5	0.0928
CETP	0.1566
KIAA1731	-0.192875
SLC9A4	-0.453
PTPN6	-0.3592
BAHD1	-0.2284
GRIK3	-0.692333333333333
CACNB2	0.649153846153846
PDE10A	-0.494333333333333
DGCR14	0.015
PCDHB9	1.210125
RHOQ	1.30322222222222
MAP3K4	-0.2814
KTI12	-0.096625
RPL23AP13	1.3728
GNG11	1.1804
CLCN3	1.51842857142857
GPAM	-1.3942
VSTM2A	1.263
SLAMF7	0.777125
INTS2	-0.568
PPP2CA	-0.297461538461538
LRP12	0.341157894736842
SEC14L2	1.84609090909091
DKFZP586H2123	4.118
MC3R	-1.27166666666667
CIRH1A	-1.292875
HIST1H2AB	-0.737375
POLH	0.139181818181818
MGC16703	-2.073125
SNAPC2	0.144333333333333
FILIP1L	2.3052
RASGRP4	0.000999999999999964
LRRC1	0.5122
GAS1	1.2902
PRAC	0.341
DGKA	-0.513625
NT5C3	-0.3878
PEG3	-0.276125
NADK	-2.1944
PRR17	-1.4378
LOC374569	-1.24
SGSH	0.086875
NLRP8	0.2375
GALT	-0.732769230769231
MCF2	1.326
ZNF263	-0.903
TACSTD1	-5.58375
TYR	-6.44784615384615
ATP6AP2	0.7366
RNUXA	0.1046
ABHD10	-0.354833333333333
GDPD2	4.7042
SLC35C1	0.2494
UBE2A	0.5668
HERC5	0.366625
FAM112B	-4.226875
FBXL16	0.189
DKFZP434A0131	0.236833333333333
ELA3A	-2.37933333333333
RBM41	-1.18854545454545
HAO2	0.0366
RNH1	-0.7009
SHANK2	-1.661625
OSBP2	-0.689363636363636
DAK	-1.952
C3orf58	-0.2876
TCL1B	-0.726333333333333
KBTBD2	0.1221
SUGT1L1	0.6708
UBE2E2	0.503125
MYL9	2.08118181818182
CDC23	-0.123125
PBXIP1	2.15953846153846
CXorf40B	0.074
NBL1	-1.439
RTBDN	2.30933333333333
RAB11FIP5	-0.280818181818182
TTTY13	0.177666666666667
SCOTIN	0.118466666666667
SOHLH1	-0.78625
CDKN1A	0.965315789473684
NCK1	0.3106
ZNF550	-0.3076
SAPS3	-0.4405625
SPIN3	0.44975
MAGEE2	4.66
MIS12	0.097875
OR8H2	1.15
KIAA0774	-1.3425
UNC5D	-1.459
CUL7	-0.544875
LIPC	-1.91975
DIO1	-3.11666666666667
C20orf11	-0.807461538461538
CTRL	-0.413
HS3ST2	0.1066
PAK4	0.29375
CCRL1	0.586
RNF10	0.6483
ZNF567	0.78
ZNF660	2.00966666666667
TCEAL3	1.4678
MAGOH	-0.01475
CENPB	-0.00899999999999999
C19orf7	-0.304
LOC388965	-0.235666666666667
ZCCHC13	3.56633333333333
JMJD1A	0.332461538461538
HIST1H4H	0.0676666666666667
TBRG1	0.352384615384615
GPC3	-5.07363636363636
TAF1C	-0.9439
EBNA1BP2	-1.0195
CIAPIN1	-0.4196
PDGFRA	1.82966666666667
CSTB	0.222272727272727
CENPI	-2.561
GTF2E2	-1.0035
RPP21	-0.1942
CCNF	-2.27725
KCNQ3	0.870666666666667
FAM79A	0.0044
SLC22A12	0.112333333333333
NOVA1	2.53275
FZD3	2.80685714285714
AKAP8	-0.4156
SOCS5	-0.4921
CFDP1	-0.196
DLG5	0.348833333333333
PGM5	1.964
C1orf144	-0.15625
HDAC10	-0.959666666666667
RND2	1.1762
C20orf199	-0.626
RNMT	0.0827
SLURP1	-0.272818181818182
ASTN1	2.9071
SH3BGR	4.6082
MYCL1	-1.0491
ZHX1	1.0045
CENPK	-2.8608
FOSB	3.543
LOC643406	0.2327
C2orf59	-0.0138999999999999
TMEM135	-0.884727272727273
SLC27A2	-4.5546
KRT33A	-4.56433333333333
OVOL1	-2.91677777777778
PAMCI	-4.11
S100A7	-1.51166666666667
ZNF789	-0.0583333333333333
HARS2	-0.3272
RPL23A	-1.082
TCF23	0.3512
UPF3B	-0.669727272727273
C17orf78	0.366
HLA-DOB	0.728625
C14orf142	0.038125
TEKT5	-0.229875
DMWD	0.159
POLD1	-2.232125
GSCL	-0.823666666666667
CALD1	2.059
SCRT1	0.187375
AIG1	1.4642
UNC84B	-2.0026
ZNF404	2.108
TMED6	-2.3456
KIAA1462	-0.0456666666666666
LRRC27	1.209875
PYGO1	0.475666666666667
PIGU	-1.16314285714286
ALAS2	-1.52688888888889
WRNIP1	-0.522363636363636
CNNM3	-1.39
ZNF2	0.5825
ST3GAL5	1.1503125
MRPL23	-0.4026
TSSK6	-1.9748
PSMA6	-0.324
C16orf70	-0.643
KIAA1602	-0.355
ALMS1	-0.539375
DCN	0.2479
TMEM132D	-0.613
SUCLG2	-0.5744
ABHD14A	-0.1184
DEXI	0.055625
AMPD2	-0.871625
IFNAR2	0.071875
CYB5A	0.867285714285714
TLOC1	0.72368
NXF5	-1.425125
NRBF2	0.307
KCTD3	0.7628
ITGAE	-0.23275
SLC30A3	-1.24975
ZRF1	-0.248333333333333
IFRD2	-0.784818181818182
XAB1	0.3938
PYCR2	-0.987875
SERPINB3	-3.363
TMLHE	0.197538461538462
GEFT	0.131545454545455
ABCA5	0.2088
EMR4	0.643333333333333
TSFM	-0.0532
HIST3H2BB	-0.8498
ARHGEF19	-2.0108
TSPAN17	-0.617125
ABCC8	2.3396
MAP1S	-0.983625
C22orf36	0.6422
BNC2	-0.494555555555556
HIST1H4A	-0.3685
NDUFS3	-0.42975
WDR3	-0.608
XKR4	2.4984
TTC33	-0.515722222222222
STMN2	3.9032
CPN2	-0.537125
HSPC105	-2.54666666666667
PCOLCE2	0.1678
C3orf55	-0.670666666666667
KLHDC9	1.749875
TBC1D23	0.709909090909091
ATXN2L	-1.2053125
MAP2K3	-0.603375
SCAP	-0.2678
ZNF486	0.4915
C20orf96	1.08
NARS	0.1512
ADAMTSL1	-0.982888888888889
PRCC	0.819875
CCDC126	0.8578
ZNF675	0.5006
CALCOCO1	1.0302
ANKRD43	2.514
CWF19L2	0.292375
ZBTB32	0.543875
BRAF	-0.7634
ODF4	-0.0114
MGC14376	1.93175
HORMAD1	-2.79875
AAK1	0.5675
PEBP1	0.3863125
TNFSF5IP1	-0.225375
DKFZp564N2472	0.3278
RMND1	-1.24863636363636
IGKV1-5	2.53516666666667
COL1A2	0.01175
SERPINA5	-1.73045454545455
AANAT	0.219
C19orf21	-3.627625
GEMIN5	-0.3788
UBR4	-0.66125
LTBP3	1.116375
AMHR2	-3.805125
PROCR	-0.998
MYBBP1A	-2.2868
C20orf39	1.792125
ZNF697	-1.1244
PASK	-1.96669230769231
ZNF776	1.142125
RFXDC2	-0.1781
KIAA0467	0.4722
C10orf96	-2.3375
ZNF503	-0.0552
GULP1	-2.212375
KCNE4	2.265125
DKFZp434K191	1.1098
LOC196913	-0.0376666666666667
BHLHB4	-0.331
CH25H	5.0488
LOC81691	-2.2235
ALPL	-0.152789473684211
COL12A1	-0.7608
FOLR3	-0.683875
GPR123	1.52536363636364
TRIM62	-0.591444444444444
ABLIM1	0.645375
MAST3	-0.6524
RHBDD1	0.102125
LOC338809	1.39233333333333
RYBP	0.378666666666667
TTC26	0.00363636363636365
ZNF22	0.261125
ISCA2	0.47
RDM1	-1.997
PIGM	-0.2016
GNB3	-1.73266666666667
ACTR2	0.110461538461538
HMGB1	-0.00419230769230768
EDG1	4.77133333333333
SOAT2	-3.5582
OR10AD1	1.1145
RAP1GDS1	0.381733333333333
LCE1F	0.445333333333333
ESM1	2.2242
RCN3	0.6002
CREBL1	-0.053
DBNL	-0.940375
PTGER3	-0.806333333333333
USP30	-0.67025
BCL2L12	-1.578125
KIF26B	1.6462
ZNF416	0.9224
ZNF225	0.408333333333333
C17orf70	-1.4366
ZNF554	0.765
RAE1	-1.015875
TNIK	2.372125
ACTN3	1.12866666666667
MGC45922	-0.163333333333333
CCNA1	1.508625
RYK	-0.027375
IL26	0.348333333333333
LRP3	-0.123375
QARS	-1.32833333333333
SOX7	0.984111111111111
BID	0.362
OR2S2	0.510333333333333
CXCL14	3.872
C11orf47	-2.31366666666667
MGC29891	-0.386
HSPB8	1.14746153846154
PRDM14	-1.51
NUFIP2	-0.055
MNAT1	-0.4072
ZDHHC2	1.10126666666667
MBNL2	-0.0043333333333333
ADD3	1.9252
CSNK2A1P	-1.1626
KLK6	-1.339125
TMEM111	0.147615384615385
KIAA1279	1.07
NUBP2	-0.969
RAB42	0.1574
ID3	0.960615384615385
TM9SF1	0.672
MDP-1	0.3456
POU4F2	0.507333333333333
IQCK	1.4926
C16orf14	-1.3706
CAPN3	-0.783909090909091
FAM43B	1.2877
RECQL	-0.2486
AP1G1	0.0635555555555556
CTNNBL1	-1.202375
ECHDC1	0.511222222222222
SMARCC1	-0.683461538461539
FOXQ1	-0.744818181818182
GNAI3	0.263125
POLG2	-1.0914
CD4	1.74590909090909
ITLN1	1.15933333333333
EBI2	4.7068
IRF1	-0.0794
PTPRE	3.21815384615385
PTK2B	-0.1522
NXNL2	-1.69366666666667
SOX4	-0.68544
TSPAN3	2.9295
SH2D1A	-2.704125
C8orf58	0.34925
USP20	-1.1126
DUSP22	-0.1176
CALB1	-1.702625
L3MBTL2	0.193333333333333
MCRS1	-0.8546
TMEM118	-0.945375
C18orf8	-0.000750000000000001
FLJ10241	-0.3641
GJA12	1.0114
PKD1	-0.16875
ZFP3	0.157333333333333
JAM3	1.06354545454545
LAPTM4A	0.713153846153846
DIRC2	0.539
KIAA2022	1.564125
MYOM1	1.110875
TRPM8	2.762625
MOP-1	0.2866
PHKG2	-0.784
ZNF650	0.7017
KIAA1522	-2.34
PSG8	-2.263125
DDX19B	-0.488333333333333
MOBKL1B	-0.648
DIAPH2	-0.8611875
PTPN12	1.0096
CLN8	0.442384615384615
CRYZL1	0.462375
CRY2	-0.4355
FCGR2B	4.504
PNPLA4	1.361
ZNF454	2.46033333333333
DKFZp434B1231	0.709333333333333
CLDN11	0.564153846153846
RFWD2	0.488333333333333
CIB2	1.572
MXRA8	1.4492
HRK	0.5149
MAML2	1.0306
C4orf31	0.1834
C6orf192	1.233
COG6	1.2948
FAM5B	4.8386
NFATC1	0.414692307692308
SEPT10	-0.4205
SCYL1	-0.839846153846154
RPP40	-1.0972
SCOC	0.116692307692308
KIAA1450	0.9482
CTDSPL2	-1.11033333333333
TBX5	3.91275
NAPG	0.1065
RHD	-4.8678
C14orf45	1.43
ZBTB22	0.860666666666667
PLCG1	-1.0005
ANKRD10	-0.297
AQP7P2	-1.1344
TAGLN2	0.25225
HTR2C	-0.8525
SLC16A7	0.19
C17orf83	0.4878
TSGA14	-0.0430625
MDH1	-0.0412
PPP3R2	0.531375
DCBLD2	-0.185611111111111
RBM33	-0.124181818181818
DPH3	-0.3972
SYT10	-1.5598
FMO4	2.51336363636364
THYN1	-0.0116
DRD5	1.044
OTOR	0.579454545454546
PGRMC2	-0.657461538461538
KATNAL1	1.4378
PAQR6	2.1196
UBE2I	-0.5098
C14orf28	-0.1292
C8orf70	0.4062
FLYWCH1	-1.18718181818182
ANGPTL3	-0.267666666666667
GLRX2	-0.217125
ATP11A	-0.0787894736842105
ARL5B	-1.57209090909091
MUC16	-3.0688
SLC25A5	-1.70926315789474
ACRC	0.1322
MYO1C	-0.505090909090909
FAM89B	0.04275
FAS	1.88863636363636
KIFAP3	1.5568
GLRA2	1.01733333333333
BTN3A2	2.07915384615385
CNKSR3	-0.3437
CSTF3	-0.650625
ARPM1	-1.3028
KIAA1530	-1.33366666666667
C9orf150	0.097
PRKCI	0.4674
tcag7.1015	-0.2258
SOD3	1.3498
ZNF574	0.2534
CYP21A2	2.0106
RPL12	-0.666666666666667
COMMD2	-1.0372
WIZ	-0.5016
LOC344405	-1.8148
ALDH4A1	1.43245454545455
CRYAB	4.7515
COPA	-0.09025
PCDHGA7	0.053125
KIF11	-2.1174375
RASD2	0.4949
SLC26A3	-1.23566666666667
ZNF175	-0.588666666666667
JAKMIP2	3.51627272727273
C8orf4	4.922875
PTHLH	0.4746
SLC40A1	1.9125
OR7D4	0.00462500000000001
PCDHB17	4.82033333333333
CD36	1.93042105263158
C6orf203	0.997538461538461
PRKG2	-0.662333333333333
LOC400566	1.9852
ANAPC13	0.5648
SLCO3A1	0.2634
ZNF692	-1.728
FANCL	-0.700333333333333
SH3GLB1	0.6342
C12orf61	0.955333333333333
KBTBD6	1.3732
SUPT5H	0.183272727272727
XRCC6	-1.72269230769231
HUS1B	-1.00161538461538
FAM133B	0.806611111111111
LOC728276	2.20266666666667
KCTD18	1.0244
SOS2	0.84275
CCDC99	-0.9426
C1QTNF5	3.69
NNAT	3.246875
USP16	-0.0948
LARS	0.415090909090909
ZBTB2	-0.4252
ABO	-0.725625
TRAF3	-0.1134
GALNT5	-2.505
NAP5	2.2593
ALG14	0.36525
KIAA0515	0.103636363636364
WDR75	-0.46
TEX261	0.45075
LY86	1.8404
LOC389072	-0.0893333333333333
FLJ13611	0.3772
MRGPRX2	0.960666666666667
SNRPA	-1.00554545454545
OR2G2	-0.493666666666667
GPRASP2	1.9676
C7orf42	0.804
C9orf163	-0.995333333333333
CYP11B2	-0.164333333333333
FCRL3	0.209875
PRDX1	-0.6966
FGB	-5.863375
COX17	-0.0759999999999999
C16orf33	-0.2924
PIWIL1	-0.223875
FOLR1	-1.469625
KIAA0082	-0.2218
FREQ	0.243875
TMCC2	-0.56725
TCF12	1.6963125
ZNF721	-0.074
FAM130A2	1.9198
POU4F1	1.4938
SNRPF	-0.9787
SGIP1	0.543375
ZNF641	0.866428571428572
EMG1	-1.1377
PRRG4	0.206333333333333
HIRA	-0.314
MYNN	0.228
AEBP2	0.233666666666667
TBXA2R	1.099
ISL2	-2.1505
PCDHB11	2.02433333333333
RNF144A	-1.0191
MARCH5	0.0509
DULLARD	-0.31675
DCLRE1B	0.547625
ITGA8	1.5696
TP73	-0.4214
PRKCD	-1.088
NDUFB4	0.4018
ATP13A4	3.95781818181818
ANTXR2	-0.475888888888889
COL4A3	0.287428571428571
MYO10	-1.12023076923077
SLC6A18	0.282333333333333
PEX1	-0.0438
TMEM74	0.208875
RBM19	-0.5494
TAPBP	0.165615384615385
RUNX1	-0.139
MID1	1.0964375
GPR64	-2.885375
RASEF	0.201
GABRG1	1.53233333333333
MYO16	1.5225
DBF4	-1.06175
TSHZ2	4.463
RIPK2	-0.1657
PPTC7	0.649571428571429
KIF4B	-1.684
LRRC31	0.112090909090909
ZNF540	1.7724
EFNB3	0.912111111111111
LOH12CR1	0.3877
STON2	0.904
GLP1R	0.4262
CSTF2T	1.37745454545455
IREB2	-1.66527272727273
GRSF1	-0.6184
PDCD7	0.380375
LRRC43	1.07833333333333
CNR1	5.0865
IL1F7	-0.370666666666667
C12orf64	-0.82275
FAM69B	-0.1694
NR2E1	3.168125
MS4A6A	4.19646153846154
FTL	-0.0396923076923077
C7orf36	0.8676
PCLO	-0.7965
DYRK2	0.688466666666667
ARIH2	0.4463
SAMD7	1.389
SCNN1D	-0.4418
SLC32A1	-1.0948
C22orf25	-1.575875
MRPS18A	-0.662230769230769
GPR112	0.572
EARS2	-0.4648
ERN2	0.322333333333333
ATPBD3	-1.19625
PRH2	-0.37
CDKN2D	-0.02775
PGLYRP2	-1.9846
TRIM40	0.84925
SEC14L3	0.216625
SLC22A1	0.1212
BTN2A3	0.454
RASA4	2.19366666666667
CCNL2	-1.16026666666667
MYBPC3	0.864
GJA4	4.0134
CDC42SE1	-0.6373
TRPV2	-0.79
MYPN	-4.89692857142857
SIM1	0.452
CDADC1	1.275
ZFHX4	3.1046
NIBP	0.74825
ADAMTS19	-2.8418
ABTB2	-1.0116
TSPYL2	-0.201363636363636
EIF2S3	-1.74853846153846
SOX30	0.3798
AP2A1	-0.88375
DKFZP564O0523	0.01725
LOC285398	0.3664
CDH18	-4.598
CHL1	6.9351
GATS	1.234
TBC1D2B	-0.078125
OR1J1	1.145
GSN	0.70675
DPCR1	-0.13775
GARNL4	-0.722125
SMARCA5	0.5154
PLEKHG3	-0.502
ZBTB45	0.144
FRMD6	-1.02288888888889
PLS1	-3.917625
DGKZ	-0.803125
EFNA1	0.216
WDR85	-1.0193
ANK2	3.1748
PAGE4	-0.824285714285714
SENP6	0.784
AKR7A2	-0.001375
FKBP10	0.2936
VEGFC	-3.91675
LARP1	-0.547095238095238
SRBD1	0.4582
ITGB6	0.065
SLC1A2	1.71852941176471
INVS	0.096625
MPO	0.8474
MOBKL3	0.282153846153846
CUTL2	-1.09627272727273
KLK2	-0.13125
VIM	2.04216666666667
REG1B	1.1505
PCDHGC4	0.57775
C3orf34	0.78525
SUMO3	-0.162125
CST9L	-1.642
MLL4	-1.1006
SPR	-1.07725
SAMD9L	1.9144
ABCE1	-0.1964
SUPT3H	-0.592125
ACTBL1	-2.386
ADAMTS4	1.14488888888889
SLIT3	2.0406
RHEBL1	-2.172
NPM2	-2.054
MAN1C1	3.3919
KIAA1856	-0.0652666666666666
HSPA6	2.305
LOC388152	0.834
C10orf140	-0.4612
ZDHHC12	-1.204
LIN7A	0.864846153846154
PHC2	1.214875
SPHK1	-1.1874
TRIM26	-0.42775
FAM83E	-1.612
C18orf24	-2.01022222222222
ZNF578	-0.549625
ORAI1	-0.6228
RUVBL1	-1.5023125
C7orf20	-0.7225
APAF1	-0.81
SLC36A4	-0.212625
MYH11	4.48725
NEK1	1.58608333333333
MPP2	0.264636363636364
C12orf24	-1.2134
TNK2	0.132681818181818
ZNF289	-1.589
MATN3	-3.15
IFNGR2	1.373875
ITPR1	-0.0746363636363636
EBF3	1.77861538461538
TBC1D20	-0.531928571428571
OR10P1	0.1476
DDAH2	1.1218
SHPRH	-0.0669
STX7	-0.593
LOC554248	1.3504
BCAR1	-0.433
ATXN3	-0.4366
TRIM27	-0.997
CDC42EP2	-0.178
CHP	-0.340555555555556
SOX17	1.7817
ZNF259	-0.1595
CHCHD1	-1.2314
ZDHHC19	0.205666666666667
GBP2	3.7
GARNL3	1.1561
MRC2	0.681666666666667
C1orf52	0.03
AOF2	-1.21975
LRPPRC	-1.01623076923077
ACVR1C	-1.373125
TM4SF18	3.802625
TMEM169	1.07755555555556
PPP1R16A	-0.4845
EBF1	0.809375
RRS1	-0.658
SNX2	-0.1096
OR2T2	2.44966666666667
RBX1	-0.5472
ANKRD54	0.153
TSNAX	-0.374875
TMEM83	-1.8662
ZBTB7A	-0.4702
ATM	0.163117647058824
LOC338328	2.500625
TIE1	1.026375
HIST1H3G	-0.52125
PASD1	-3.903375
TINAG	0.504166666666667
PCDHAC2	1.36333333333333
LRRC15	-1.97072727272727
WBSCR17	0.6722
TFF2	-1.08933333333333
