Hybridization REF	TCGA-12-1098-01C-01R-0524-07
IL1F8	-0.901666666666667
KRT18	-5.463
MRPS16	-0.760058823529412
PI4K2B	-2.0596
LACRT	0.258666666666667
OR51F2	0.986
JMJD2C	-0.7591
KGFLP1	2.6025
CDK5RAP3	-0.889076923076923
YTHDF2	1.896
GGCX	0.559181818181818
ARPC4	0.477333333333333
EGLN2	-0.452875
KBTBD4	1.28094736842105
ROBO3	1.09638461538462
DEFB118	0.466666666666667
KIAA1543	-1.3768
RTCD1	-0.677375
MZF1	-0.3306
C18orf26	0.604333333333333
CNIH4	-0.825875
ZFP2	2.664625
HTATSF1	-0.1994
WFDC2	-0.0446363636363636
NDUFA7	0.790333333333333
TTC22	0.269375
FAM40B	-0.1533
DCPS	-1.53
SH2D1B	-0.80175
MRGPRE	0.980333333333333
SBK1	0.687666666666667
UNQ6411	0.882
OSBPL9	0.076
NUP107	-1.684
MYOZ3	-0.532785714285714
PDE4B	2.75329411764706
FAM113A	0.241333333333333
IDH3G	0.84625
FBXL7	1.3373
ARFGAP3	1.3002
MAPRE2	0.4214375
IL1RN	-1.80861538461538
KIF13A	-1.6924
RAC3	-0.185666666666667
TCTE1	0.66
TMEM14B	-1.74
ADIPOR1	0.665625
GRINA	1.77866666666667
CLIP4	0.9398
LRIT2	0.791666666666667
TFPI	0.132833333333333
FABP6	-2.7
SLITRK2	3.74771428571429
HKR1	0.3232
SMTN	-0.8014
C1orf75	1.1624
CD209	0.627272727272727
CYB5R2	-1.1162
DNTTIP2	-0.05075
CSGlcA-T	0.984
GABRB3	-1.7105
PCBD1	0.20525
TAF3	0.0765333333333333
HOXD3	1.172875
GIPC3	-0.247875
P11	0.261230769230769
BFSP1	-1.9374
LCP2	0.5534
TAS2R8	-0.253666666666667
SEZ6L	5.40527272727273
NR2C1	-0.2313
EXDL2	0.961230769230769
TNFRSF13B	-1.13171428571429
MKI67	-3.952
GLS	-0.763
C7orf54	-0.321076923076923
LGALS13	0.4735
IL4R	-1.2472
SEC11A	-0.720625
SPP2	0.1215
C18orf32	0.902
CLSPN	-2.03825
SPAG1	0.2968
C9orf82	0.013
TM4SF1	-2.646125
EMILIN2	0.5366
SMG7	1.221875
TAS2R13	0.548333333333333
ZNF628	0.270666666666667
DZIP1L	0.2905
ANKRD13A	-0.379538461538462
VASP	0.0444
ZCCHC11	-0.590818181818182
SYPL1	-1.183
MGC34774	2.5736
C4orf28	0.1089
KIAA1211	2.54933333333333
RPS27L	1.0894
TATDN3	0.2074
PDCD1	0.5746
OR5P2	0.992666666666667
IFIT1L	0.665
MIPOL1	-2.4474
OR51D1	-0.2326
C1orf92	-0.0618750000000001
LAMP2	1.09317391304348
CAT	0.0885
C16orf80	0.2732
C15orf32	0.2
ZNF746	0.666166666666667
C1orf76	-0.664
ATXN1	0.6438
LAMC2	-1.82872727272727
SLC2A7	-0.263666666666667
CPOX	-2.2446
APH1B	1.972625
LOC442245	0.4364
CTNND1	0.0520833333333333
GABRG2	0.0111818181818182
MADCAM1	0.529
F5	-1.1649
SEMA4F	-0.661125
NUDCD3	1.1095
PDZD11	1.3305
TRIML1	0.8735
GCNT3	-2.515625
TMEM120A	1.8474
CNDP1	6.05066666666667
N4BP1	-0.0766363636363637
SLC35F2	-1.0171
LCP1	-2.7645625
IGBP1	-0.342153846153846
DCAKD	0.789090909090909
ELA2A	0.0406666666666667
C12orf56	-2.18245454545455
PITRM1	-0.0962941176470588
GUK1	1.442625
RASSF8	0.388857142857143
OR2A14	0.207
ADM	0.178090909090909
FGD3	-0.474375
GHRHR	0.5235
RHPN2	1.338
C4orf39	2.526375
VPS72	0.3684
SERF2	1.82608695652174
CD22	-0.06675
CD47	0.1145
PPIC	-0.883375
IMPDH1	-1.6998
ACP6	-0.31775
PRKACA	0.216818181818182
PPP1R1A	-0.9655
TRPV3	0.235333333333333
ASXL1	-0.489454545454545
C17orf55	-0.5895
FXYD1	2.53375
LMOD2	-0.0733333333333333
ANKRD33	1.61466666666667
LCE2C	0.0125
ZNF620	-0.837333333333333
DKFZP566E164	0.9286
VSIG2	-0.3334
KIAA1128	1.766
USO1	-0.4245
NUDT4	1.99188888888889
CLDN1	-3.86610526315789
OR4Q3	-0.00999999999999997
FASTK	0.44225
ICOS	-0.194375
LDB1	0.0846
GSTA5	-2.075
ABCC1	-3.027375
FAM54A	-3.1576
PCBP2	-0.048625
NUP205	-1.302
ACTA1	-2.07325
GABBR2	3.9252
PIP5K1B	2.96
AGXT	-1.688875
RNF181	-0.1146
ATP8A2	-2.5104
AFTPH	0.802333333333333
FGF21	0.8564
FCER1G	2.9842
SNTB1	2.2432
SLC24A3	0.9721
TXNL4B	0.154384615384615
RPL10L	-0.846125
LOC389517	-0.52972
TSGA13	0.362
SHOX2	0.348125
ITGA7	3.46738461538462
KCNIP2	0.3245
KLF13	-0.311384615384615
ZFAND2A	0.322
CEACAM1	-2.81936842105263
PFKFB4	-1.655
MED19	0.5808
LRRC57	0.451
RNF11	0.4034
ANKRD32	-2.9112
P117	1.0226
OBFC2A	-2.5835
POLD3	-0.842466666666666
RAB18	0.6324
TPH2	-0.074125
PHB	0.249307692307692
JDP2	1.777625
MORF4L1	-0.495076923076923
POU2F1	-0.822
CNNM2	-0.0506666666666667
LOXHD1	0.43125
ZC3H15	-0.5882
ELK3	1.35975
FAM111B	-3.515
CBLC	-0.42025
SBNO1	-0.7778
ANKMY2	-0.267
PLEKHA5	0.6724
DHX58	0.072625
ARCN1	-0.459875
TREML1	0.999769230769231
KNCN	0.358666666666667
SEC24A	-0.7591
PSCA	-0.5356
MGC24125	0.670375
DNA2L	-2.5956
CIB4	0.569
HIGD2A	1.9465
TBX6	0.29875
TTLL5	-0.452625
SGK3	-0.19025
GCN1L1	0.1634
AMOT	0.0795384615384615
LDOC1	0.16175
NRK	-0.0284285714285714
ASB9	-4.0254
NAT1	-1.62492857142857
TRAFD1	0.419166666666667
PEAR1	0.0717142857142857
FAM36A	0.5241
OR1S2	0.984142857142857
LOC388323	-1.0196
PGS1	-1.36075
LEPREL1	-1.0722
TFF1	-4.042625
HAP1	1.15
EPHB2	0.556
ACTG1	-0.198714285714286
ZFP42	-1.744125
HAVCR2	1.46542857142857
NME1	0.11
SNX26	0.825
LACTB	-1.26225
ZKSCAN2	-0.0205
C5orf35	1.8334
ANKS3	0.3832
RBM28	-0.609
DKFZP586P0123	-1.82233333333333
HNRNPA1	-0.114142857142857
BCAS3	-0.405
FLJ20184	-0.239
POLA2	-1.65975
TMC7	0.342625
HSD17B6	-0.596
ZNF658B	2.489125
TTTY10	0.42925
RANBP9	-1.21206666666667
CPNE7	-2.100375
EVL	-0.39047619047619
LNX1	-1.409875
IFNA21	0.252142857142857
CFD	-0.952
PYCARD	-0.605125
MYBPC2	-0.660666666666667
ENPP3	-2.70975
ACSL4	-1.976
LOC440258	-2.08585714285714
TMEM176B	3.187625
SOX2	2.6961
SCO1	-0.988625
COMT	0.6928
AOC2	0.5194
PDLIM5	1.97627777777778
SPHK2	1.72525
NXPH2	0.226666666666667
GPR108	0.589625
RAD51L1	-1.034875
TMEM54	0.8486
LETMD1	0.172636363636364
SLC6A17	0.586166666666667
KRT75	-0.201333333333333
STT3B	-2.1125
CD3EAP	-1.029625
TMEM63A	-1.6832
DUSP13	-2.5508
CD1C	-2.117375
LASS2	0.569375
AVP	0.811666666666667
PITPNM1	-1.92318181818182
FLJ22795	-0.975333333333333
MCTP1	-1.06333333333333
TRIM68	0.848375
UCK2	-1.571875
ABHD1	1.607
FAM50A	-0.3878
RNASEH1	-2.435375
PCP2	-0.356875
OR52H1	-0.035
C20orf149	-0.4188
RBP5	-2.413
HYAL3	1.5244
CLPB	0.195
SMNDC1	-1.1082
DONSON	-1.625875
FLJ27523	0.06025
BARHL2	0.539125
SLC30A9	0.051625
TMPRSS11B	-0.2662
E2F8	-2.068625
CCDC25	-0.9056
C14orf48	-0.450142857142857
C20orf116	0.792636363636364
TSPAN11	0.832666666666667
YIF1B	-0.071
FAM12B	0.527833333333333
OR1L6	0.862
HPN	-2.6605
NBN	-0.3976
C14orf94	-1.13225
OCLM	0.443333333333333
ZSCAN18	1.16107692307692
L3MBTL	-0.998538461538461
TSTA3	-0.003875
RAC1	0.288090909090909
C19orf15	-0.012625
NFE2	-4.919
KLK14	1.136
ARSF	3.29566666666667
MAST2	0.448125
AMICA1	-0.391625
GTF2A1	-0.920363636363636
ATP1A3	0.1922
TC2N	-1.12192857142857
PNKP	-0.2666
ODZ2	-2.15927272727273
MATR3	1.5798
S100P	-4.66354545454546
KRT82	0.566
CA13	0.344076923076923
PROZ	-1.54525
AASDH	-0.0161818181818182
C19orf40	-2.157
DCK	-0.435375
FAM5C	4.7796
SLC6A4	-2.62366666666667
MID1IP1	0.476909090909091
TESSP5	0.606333333333333
TMOD4	1.48825
DOCK2	-1.654625
TUG1	0.0242
NUP214	-0.8336
DPYSL2	0.475413793103448
GOLM1	2.2038125
MPFL	0.5248
SOX13	1.5668
SDCCAG8	0.997307692307692
KEL	-1.93025
NUP210L	-2.4068
GK	-0.483909090909091
DNAJB1	0.88
ALPK3	0.116666666666667
CHID1	0.381214285714286
CYLC2	0.774875
IKZF5	-0.6752
C8orf51	-0.857125
PPM1J	-1.0854
GIMAP8	2.35
GPR101	0.889666666666667
NR2F1	1.11833333333333
ACAD8	2.478
RBM35A	-1.5838
GNAI2	1.09175
METTL8	-0.637125
SLC39A7	-0.9266
FBXO8	1.54
CAMK1	1.0628
RFC3	-2.34563636363636
FAM129A	-1.15216666666667
ILF2	-0.4002
FGFBP3	2.074
NOM1	-1.378875
PSMA3	-1.4234
ASCC3	-1.03661538461538
ZYG11A	-4.4282
SOX21	2.02863636363636
LYRM1	0.0644
DEFB1	-1.512
LOC91431	-2.83425
OR7C2	0.764333333333333
FAM46B	-1.885
TMEM18	-0.2005
ARHGAP30	-0.02275
TMEM86A	2.364875
EPHA2	-0.297
C10orf46	-1.07369230769231
TCHH	-1.587125
C3orf30	0.825857142857143
LOC285636	-0.4055
PAIP2	-0.2296
CYP2U1	1.68945454545455
C12orf34	3.1398
SARS2	-0.58325
ZCWPW1	1.3588
SAMD12	-0.8933
KIAA1430	-0.169181818181818
ACAT1	-0.955333333333333
MEOX1	-0.667125
ADAMDEC1	2.0764
PHKA2	-0.923
CARD11	-1.919
CALML4	-1.20966666666667
TSSC1	0.5242
TMEM45A	-0.871090909090909
MPP7	-2.18381818181818
POU1F1	-0.373
SLC2A13	1.9195
FBN2	-2.11821052631579
ZC3H7A	-0.342692307692308
LAIR2	-1.3078
ST3GAL1	-2.5055
LCT	-2.2994
GEMIN8	1.4025
KLF16	0.797153846153846
HIF3A	1.12892307692308
FAM44A	-1.12466666666667
AQP10	-0.354923076923077
PLA2G2A	-1.13133333333333
FOLH1	0.474
C20orf186	0.174333333333333
MAPKAP1	0.602272727272727
SPRR2D	-1.0332
UBQLN4	-1.722125
RSHL1	0.89225
PIAS3	0.3069
MRPL24	-0.2962
GREB1	-2.57818181818182
FAM27E3	0.8315
NUP62CL	-3.2818
NEUROG3	0.314666666666667
REEP3	0.594066666666667
MARK1	2.9899
LMBRD1	0.7822
PRPF19	-1.9655
PNMT	-0.331
CTGLF1	-1.1
SLC25A16	-0.376666666666667
EIF2B3	-3.3285
RPA2	0.3716
PAK6	1.0715
CCDC26	-3.33788888888889
SEMA3E	3.98954545454546
MXD4	0.29
TNFSF10	-0.617153846153846
SMARCB1	-0.4095
DTX3L	0.376
PLA2G4E	0.120666666666667
PPAP2A	1.0038
ULK1	-0.2064375
TAS1R3	0.795333333333333
SLC2A3	-2.88146666666667
ARID3A	-3.0076
GNG5	0.818166666666667
ACOX1	1.43357142857143
KIF5B	0.1478
NUP153	-2.181
MUC7	-0.381
CSDE1	-0.764333333333333
CLPTM1	1.2746
C3orf23	-0.1768
LRRC17	0.689375
TTYH3	0.782727272727273
ATP5B	-0.598
ELF3	-2.63423076923077
CPSF3L	-1.501
ZNF665	-0.0445
TLR6	0.216
GPI	-0.56
RAD9A	0.00845454545454544
NDST4	-2.7946
AGPAT3	0.5308
MAGI3	0.96475
ADORA2A	-0.9506
CACNG7	0.910666666666667
CAMK2D	1.99661111111111
CCHCR1	-2.0452
RPS27A	-0.5975
OR10G7	0.935
GCM2	1.01133333333333
FAM135B	2.44392307692308
E2F1	-1.543
PLCB3	-1.1416
OR2AE1	0.574
COIL	0.118625
CDC25C	-2.25375
RAB11FIP2	0.9019375
TSC2	-0.4026
CTGLF5	-1.81033333333333
CCDC108	0.372538461538462
OR13C4	-0.1136
C10orf81	0.1488
PTPRB	1.6424
ACP2	-0.445166666666667
LAG3	-0.7068
MRPL54	0.9422
LOC201175	1.22066666666667
ITGB1BP3	-1.45066666666667
SPTAN1	1.9965
SIPA1L2	1.6112
RCAN2	1.064
CDX2	-0.118666666666667
ECOP	0.7894
ACTR1A	0.941
PPARG	-3.076
BBS10	1.67625
TMEM44	-2.69227272727273
BPIL2	0.396
CITED1	3.524
IRF6	-0.7364
PRDM4	0.9085
RRP9	0.44375
OR10H4	1.0786
IL31RA	-0.678666666666667
GNB1L	-0.70925
MYBL2	-2.93708333333333
ZNF407	1.10525
PPIG	-0.783375
TTC18	3.2506
RPSA	-0.084
MAPT	1.65490909090909
MRE11A	-1.12352631578947
C8orf37	0.38175
RASGEF1C	1.406875
STBD1	-1.5174
CTAG2	0.189875
MGAT5B	-0.0875
ECM1	-0.686818181818182
RLN1	-0.387333333333333
PARP14	-0.336904761904762
EPB41L1	-1.16969230769231
HOXA3	0.385866666666667
MAGEA9	-4.275
RPS8	-0.020625
RPS19BP1	0.2996
FOXJ2	0.5686
C10orf76	0.8439
IL17RE	0.2315
C10orf65	1.1964
ZNF343	-0.640375
FBXO33	0.3726
UHMK1	-1.89646153846154
LY6G6C	0.2152
FGF19	-1.44633333333333
C14orf128	1.078625
IFIT2	2.4253
TIGD1	0.754166666666667
S100G	1.3955
GUCY1B3	0.147333333333333
NR3C1	-0.01375
CORO1B	-0.943875
PARP11	0.9740625
DNALI1	4.22575
OR4N4	1.74709090909091
MAP2K6	-0.32125
FSTL4	-0.193833333333333
ANKRD47	1.0188
TMEM171	-0.895333333333333
PNLIP	0.456
YY1	-1.56375
CCDC138	-2.237375
AASDHPPT	-0.319692307692308
CKS1B	-1.51725
MCM3	-2.107875
ANAPC7	-0.512111111111111
FAM110A	-1.49966666666667
CDC37L1	0.491125
THTPA	1.996
NBPF20	-1.1965
WDR24	0.582
NPTX2	1.156
CBLB	0.799625
CETN1	0.62675
RPUSD1	0.827
FAF1	-0.0788
CDK6	-0.854571428571429
HMX2	0.504666666666667
CSK	-0.519875
TEAD2	-1.98
SNAP25	3.8138
TUFT1	-0.858230769230769
TMTC3	-0.265
LCK	-3.123
SGOL1	-1.766625
AKTIP	-0.6354
FURIN	0.0423636363636364
SOX12	-0.664875
DEFB103A	-1.2508
RAMP1	5.9762
KIR3DX1	0.810333333333333
GAS2L3	-0.3545
PDE8A	-1.71185714285714
EDN3	3.9174
GMIP	0.9186
SF3A2	0.769
FN3KRP	-0.1454
SMAD7	-1.048
RHBDD2	2.7984
OR11H6	0.22
PPP1R3B	-0.918923076923077
C9orf23	1.0994
CADPS	2.8854
GOLGA8A	-3.01272727272727
TMEM57	1.39928571428571
RGL3	-0.347
S100A14	-4.0332
FGFR2	0.941727272727273
XRCC3	0.318833333333333
RTN4RL2	1.39566666666667
MGC3771	0.964
GH2	0.574625
BTBD2	1.219
LMO2	4.222
RDBP	-0.7154
ACRBP	-1.728
AMY2A	2.553
DUOXA1	1.208
PTK7	-0.924
TWF2	-1.106375
FAM80A	1.8054
TNNI2	-3.427125
GLT25D1	-1.3405
OCC-1	-3.3088
CYC1	-0.900777777777778
RPL22	-0.213827586206897
MORN3	1.4845
DISP1	3.0618
PRB2	0.4095
CHUK	-1.163
HR	0.404
CCDC134	-0.2986
DENND4B	-0.0032
C14orf130	0.486
RAB33A	2.6226
DCST2	0.673
TNMD	-2.30475
PEX7	-0.0098
FAM62A	0.1149
SRD5A2L	-0.604
IL22	0.312333333333333
RPS26	-0.533
HOXC5	-0.660333333333333
SPATA6	3.2062
FLJ38482	0.2859
ZNF234	0.436333333333333
C18orf22	-0.5558
SPATA22	1.501
THOC1	-2.2
CYP7B1	1.8342
KCNC3	1.8204
C8orf42	-0.753666666666667
ALDH1B1	-1.00275
CCDC100	-0.746846153846154
ARMC4	0.441833333333333
FAM18B2	-1.308
SLC44A1	1.7825
FBXO17	-1.245375
C6orf107	-0.849166666666667
C19orf29	-0.200833333333333
ZC3HAV1L	-1.374
PARP6	-0.0721538461538461
SULT2A1	-3.8334
C1orf159	-0.1754
TMC1	0.715
CHST14	0.0114
GAMT	-0.058375
SMCP	-0.079875
TSPAN33	-0.163214285714286
MIDN	1.059
NOX4	-0.4696
RNASEN	-0.0856428571428571
TBX1	-2.595875
SALL2	1.9916
C10orf35	1.5772
CYP2E1	0.1426
LRFN2	0.382375
ACO1	0.366625
IQCG	0.557538461538462
MEGF9	3.7142
TM7SF4	-0.0609999999999999
PLEKHA1	-1.54657894736842
STK33	3.5318
C1orf210	-0.36
SNUPN	0.000615384615384625
KIAA0406	-1.12892307692308
C20orf29	1.8194
TMEM55B	0.6828
OSTM1	-0.85965
CLCN7	-0.2422
OTP	2.262
FLJ23049	1.9562
HEATR4	0.0546666666666667
MAP3K10	1.003
PCDHGA9	0.237
AMDHD2	-1.1458
LCTL	-0.950666666666667
PDCD2L	-0.4116
CABLES2	-0.5904
SLC5A9	-0.400333333333333
CLCA2	-1.89625
MGC16025	0.121333333333333
STRAP	-0.101428571428571
C20orf196	0.247
RRBP1	0.089875
NAT13	-1.1184
MAT2B	-0.432
CSNK1D	-1.01957142857143
KIR3DL1	0.805
PRKAG3	0.108666666666667
ZNF599	0.108333333333333
PRM3	2.15733333333333
PER2	-0.27925
ASPHD1	-0.0826666666666667
PRMT6	0.2554
KCNE1L	-0.416777777777778
FAM118A	-0.45575
TAF4	-1.3474
NDUFB6	1.24
TRIM9	3.52870588235294
PMFBP1	1.6966
KY	0.313666666666667
DKFZp762E1312	-2.44007142857143
CSMD1	-0.5336
TBP	0.319125
OR1Q1	0.33775
RETNLB	0.5646
HPGD	-0.468666666666667
DNAJC12	-1.285125
FKBP1B	-1.3182
ANKRD24	0.8615
CXXC5	1.693125
IL3	0.213
DRAM	0.140142857142857
PTCH1	0.925090909090909
TP53BP1	0.0442
SLC17A7	-0.0557777777777777
COL25A1	-0.474928571428571
AMACR	-0.639375
RHCG	1.57
VPS13A	-1.47213333333333
FAM55D	1.01133333333333
PRPF38B	0.00462500000000006
OSBPL6	2.7146
PFDN5	1.78207692307692
CMTM6	-0.5371
KCNK12	-0.815
RP2	0.664333333333333
C16orf52	-1.7234
PICK1	-0.794666666666667
IFNE1	-0.97725
SEMA4B	0.2178
TYRO3	1.2086
OR12D2	0.164666666666667
CSNK1A1	0.469884615384615
FANCF	0.5944
LONP2	0.1936
TBL1Y	-2.0722
LDOC1L	0.532727272727273
CCNC	-3.2892
C3orf60	-0.0534
CHKA	0.407833333333333
UBAP1	2.244
MAP3K1	-0.148333333333333
ANKRD9	-1.1486
FAM92A1	-0.112375
GAB2	0.8453
AZU1	0.5946
DIS3	-0.1013125
C21orf109	-1.11616666666667
IQCB1	-0.906833333333333
SPATS2	-0.163125
EFCAB3	-0.398166666666667
PRB3	0.9148
FUZ	-0.52175
ZNF813	-0.9103
BMPER	-0.601625
HEG1	-0.400181818181818
ALS2CR11	-1.9976
SURF2	0.1528
PSMC1	-0.0784117647058823
OR2D2	0.593666666666667
SLC7A8	-0.54375
C4orf40	0.515
SPATA7	1.779
MAZ	-0.069875
PIN4	2.415
PDE1A	-2.12845454545455
TAF6L	0.7185
OR2T34	1.21866666666667
KIAA0284	-1.6914
ACADS	-0.239571428571429
MKRN2	-0.7655
C18orf56	-0.9298
MS4A6E	0.802625
GALNT4	-0.293285714285714
C22orf31	0.531666666666667
FLJ36070	1.03933333333333
PSME4	-1.0078
TFG	-0.0649230769230769
EPHX2	0.212
ANXA5	3.0639
KRTAP1-1	0.330153846153846
BATF	-1.876
KARS	-2.3554
MSTP9	-0.545333333333333
GPR26	0.253545454545455
CCDC72	0.573666666666667
TEF	0.458
FOXK1	-0.659769230769231
PRLHR	-0.173333333333333
EMX1	2.5164
C11orf30	-1.0761
ICK	-0.443909090909091
THSD7B	-0.0928333333333333
C21orf100	0.0276666666666667
DUOX1	-0.0916666666666667
EFCAB4B	-0.8486
UBE2G2	-1.813375
C3orf54	1.917
PARP1	-0.6684
FAM60A	-2.7426
C6orf146	0.0574
OR9K2	1.16566666666667
DDX55	-0.75075
RPS15	1.44553333333333
ZNF618	-0.484333333333333
DKFZp686D0972	0.0834
SSPO	-0.281
SHFM3P1	-0.224375
CPA6	-0.826
JAG2	-1.4634
DEFA3	1.83616666666667
PPBPL2	0.280428571428571
CD34	2.3592
SLCO4A1	-1.27818181818182
AFG3L1	-2.14275
SHD	4.5212
RP13-122B23.3	-0.5585
PRKCSH	-0.827125
DPH5	0.27375
HLA-F	0.8921
TBC1D4	-1.7466
RIG	0.825142857142857
GLUD1	1.051125
HNRPCL1	-1.4296
HBXIP	0.6278
RNF207	0.265
APIP	-1.06683333333333
PLA2G3	-2.516375
CCDC84	-0.2812
MYLIP	-2.19982352941176
PHIP	-1.8032
AARS2	-0.620625
DHX32	0.133
SCAPER	1.252875
MEN1	-0.367375
NIP7	-1.4568
FLJ25404	0.897333333333333
FASTKD3	0.0762
TMEM158	-0.70625
RARA	0.950666666666667
BDH1	-0.6785
ANKRD16	0.0076
CARM1	-0.637
SS18	-0.286875
IKZF2	0.135
MYD88	-0.474
PML	0.842962962962963
TAF1A	-1.3062
CBFB	-0.617181818181818
HIST1H3H	-0.636142857142857
C7orf29	-5.6952
COMMD4	-0.9775
DPP3	-2.049
DAB2	0.2899
LOC388882	0.048
YPEL4	1.519
AGBL3	1.4818
LRP6	0.302785714285714
SERPINH1	-1.5259375
TLE1	1.553
CD244	0.270375
ZDHHC15	2.39866666666667
MGLL	0.8915
PLDN	-1.3489375
LOC654346	0.933666666666667
FAP	-1.8002
GPR37	5.18214285714286
SCARA5	-0.9825
EBF4	1.70264285714286
LSM6	0.2476
MLLT1	0.50205
SLC5A12	0.517833333333333
A2BP1	-0.400625
COPS5	-0.678375
TPM4	-2.45605263157895
TNFSF4	1.214125
ACADSB	-1.60745833333333
HERPUD1	0.5362
BCL2L11	-0.73525
CEP78	-1.12481818181818
CDCA3	-1.64027272727273
WBSCR19	0.296615384615385
MYO1A	-0.841333333333333
PPEF1	-1.1775
LOC440348	0.107
CPEB2	-0.336
BPTF	-0.4139375
RPL21	0.0931999999999998
GSX2	0.915666666666667
ADPRH	0.88675
C17orf68	-0.287
KCNS1	0.302125
MLLT6	-0.337142857142857
PIWIL4	-0.795
RNF26	-1.0452
RAP1B	2.5782
ADAMTS1	-3.10346153846154
ZNF571	0.2602
P2RY6	-1.4884
TRIM21	1.108
CADM3	0.7078
NLRC5	0.688
ADRA2B	0.687125
LOC90835	0.5581
PCF11	-0.4986
LOC400451	-1.774
GLTSCR1	0.327
C17orf88	-0.075125
CDH16	-1.33375
FGF7	1.15475
PCSK4	-0.19825
NPC1L1	-0.379
TAT	0.639454545454545
TBCA	-0.0634
MGC33407	0.7164
GPR115	-1.2977
CYGB	0.246
FNBP4	-0.825375
C12orf43	0.9812
CBL	-0.671923076923077
CLECL1	2.2228
PPAPDC1A	3.241
WDR25	0.358625
SGCA	1.592
C22orf29	-1.33275
YIPF1	1.6902
GALK2	-0.9352
RAB3B	-2.65425
LOC440087	-0.7962
UCP1	-0.513
REEP5	2.45909090909091
FADD	-2.161
FOXA1	-6.855
CACNA1A	0.925875
ABI1	-0.292875
GRIN2D	0.2316
SLC1A4	-0.58525
LOC401127	-0.6116
HINT2	1.195
PLD4	0.843625
ZNF286A	-1.444
ENY2	-1.1086
IL1F6	0.064
PXDNL	1.1992
C20orf79	0.4912
TNFSF13B	3.52375
DENND3	0.678181818181818
JARID1D	-2.2532
HIST1H2AK	0.773545454545455
LOC93349	-0.737076923076923
SSH1	-0.274642857142857
ENSA	-0.6562
LOC219854	0.73375
CKAP2	-1.27314285714286
DKFZP564J102	1.65471428571429
MGC87315	-1.59185714285714
HNRPAB	-2.255
AMH	0.801666666666667
ZNF526	0.486
BRUNOL5	1.08907692307692
CACNG3	0.734125
TRPM1	-2.037
PPP2R1A	1.8291
COL2A1	-0.152333333333333
DDN	0.753
FLJ25770	0.2670625
HK2	-2.07638888888889
ELOVL6	-0.369
MDK	-0.027
EPHX1	1.9756
RASSF2	2.8145
DKFZP434B0335	0.2002
DLX3	0.182272727272727
PRTN3	0.2354
AVPR1A	0.2942
C21orf125	-1.9968
TNFAIP8	-2.986875
GNB2L1	-0.7758
CALCRL	3.4492
SCGB2A2	-0.19975
UBXD7	-2.3984
ZNF674	-1.25766666666667
TMEM35	1.2648
BRSK2	0.323818181818182
HECTD3	1.0035
TMEM188	0.334266666666667
LGALS9	1.22081818181818
SCARB2	0.5469375
USP34	-0.5638
C17orf28	0.122333333333333
ZDHHC23	-1.2192
AQP12B	0.537333333333333
SLC16A3	-3.00663636363636
APLP2	0.921
ITIH2	-4.3414
MICAL3	0.538909090909091
TNNI3K	1.27823076923077
HDAC2	-0.1301
PRR7	0.933076923076923
THBS2	-1.0001
LOC751071	-0.1445
CA2	1.705125
RANBP17	-2.3988
RLN3	0.539
CRYZ	-0.678375
GBAS	1.494
TAS1R1	2.06833333333333
MPZL3	-0.581333333333333
PCDH8	1.005
HSP90B1	-1.0198
KCNK15	0.146333333333333
TNIP2	-1.3675
GPR146	2.1032
NOL6	0.948727272727273
SPC25	-3.76181818181818
STEAP2	-0.14755
VAMP3	-0.820875
TCIRG1	-0.6376
ZP4	0.304625
PARL	-0.780818181818182
TRIM39	-0.25025
KIAA1305	0.4932
CRNN	0.532125
GRN	-1.12
HSH2D	-2.9538
SCAMP1	-0.0873333333333333
KIAA1913	-2.72966666666667
PTS	-0.3058
BANP	-0.360368421052632
PRKACG	0.3226
ADCY6	-0.2635
C16orf46	0.017
CYP51A1	-0.7266
DDC	-4.5938
ANPEP	-1.848125
PROM1	-3.013375
SIGLEC10	1.6612
COPG	1.079
FAM26E	-0.4967
TRIP4	-0.1668
SNX3	0.382875
C1orf175	2.097625
PPY2	0.2192
C14orf152	5.175
FTSJ1	-0.81725
DST	0.145961538461538
LOC554235	1.3298
GLRX5	-0.2166
C20orf12	0.869571428571429
CAB39	-0.189625
MSH2	-1.901375
PIP4K2C	1.9043
CYLD	-0.331181818181818
WTAP	0.755476190476191
MGAT4A	-0.0948181818181818
TSC22D4	1.85692307692308
CHRM2	-0.901666666666667
PPYR1	0.418625
CCNH	0.555875
RRM1	-1.092
ECAT8	-3.1748
LOC400120	0.398
GABRA4	-0.0122
C14orf4	2.222125
C1orf59	-3.0304
CTDSPL	0.5950625
NHEDC2	-0.123
PDE11A	-1.58452380952381
KLHL29	0.3938
CD5	-1.2845
TSPAN9	-0.386428571428571
WDR67	-1.5376
THUMPD1	-0.825142857142857
C18orf17	-1.2424
CLYBL	0.8015
FLJ13231	-0.2028
CMBL	1.036
LECT2	-0.375
NKAPL	1.83575
LOC654780	2.21533333333333
OR4C6	0.135
RAB30	-1.571
TSSK4	0.289
TMEM163	0.996666666666667
OSBPL11	1.07013333333333
GNB5	-0.420875
CCL21	1.5278
C1orf121	-0.375875
FMO2	0.533
RPTN	-0.413
MSTN	0.240333333333333
VCL	-0.828421052631579
FYTTD1	-1.3096
C11orf1	-0.225
CCDC88C	-1.67090476190476
HFE	-0.668916666666667
MOGAT1	-0.635666666666667
FAM125B	1.358125
IRGQ	0.018
