Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
TCGA-CS-4943-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CS-4943-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	910af7ad-94b5-478e-a2ac-e9f524ef020b	TCGA-CS-4943-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	US82800149_251780410706_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	US82800149_251780410706_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	US82800149_251780410706_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	US82800149_251780410706_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	US82800149_251780410706_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-4943-01A-01R-1470-07	US82800149_251780410706_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-CS-5390-01A-02R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CS-5390-01A-02R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	d6d3dab0-2580-41f9-975b-f12b390034fd	TCGA-CS-5390-01A-02R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	US82800149_251780410630_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	US82800149_251780410630_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	US82800149_251780410630_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	US82800149_251780410630_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	US82800149_251780410630_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-5390-01A-02R-1470-07	US82800149_251780410630_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-DH-5140-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-DH-5140-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	be3eca27-9d48-4e21-9146-fb47c7ac4233	TCGA-DH-5140-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	US82800149_251780410628_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	US82800149_251780410628_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	US82800149_251780410628_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	US82800149_251780410628_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	US82800149_251780410628_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DH-5140-01A-01R-1470-07	US82800149_251780410628_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-DH-5141-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-DH-5141-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	9e952754-f768-47fd-9580-d9770e9eb45e	TCGA-DH-5141-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	US82800149_251780410632_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	US82800149_251780410632_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	US82800149_251780410632_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	US82800149_251780410632_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	US82800149_251780410632_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DH-5141-01A-01R-1470-07	US82800149_251780410632_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-E1-5302-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-E1-5302-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	468e10c6-3ce9-4334-97d4-55d91799daf9	TCGA-E1-5302-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	US82800149_251780410701_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	US82800149_251780410701_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	US82800149_251780410701_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	US82800149_251780410701_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	US82800149_251780410701_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-E1-5302-01A-01R-1470-07	US82800149_251780410701_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-DB-5281-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-DB-5281-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	59da9ec2-3d50-4c01-94ce-6da99d100adb	TCGA-DB-5281-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	US82800149_251780410624_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	US82800149_251780410624_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	US82800149_251780410624_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	US82800149_251780410624_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	US82800149_251780410624_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DB-5281-01A-01R-1470-07	US82800149_251780410624_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-CS-4944-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CS-4944-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	3ddd5316-2077-41c0-87fa-80be17d77f2b	TCGA-CS-4944-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	US82800149_251780410626_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	US82800149_251780410626_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	US82800149_251780410626_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	US82800149_251780410626_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	US82800149_251780410626_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-4944-01A-01R-1470-07	US82800149_251780410626_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-DH-5144-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-DH-5144-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	c0a8b929-166d-4227-a0e1-fe8ab8abac11	TCGA-DH-5144-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	US82800149_251780410721_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	US82800149_251780410721_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	US82800149_251780410721_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	US82800149_251780410721_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	US82800149_251780410721_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-DH-5144-01A-01R-1470-07	US82800149_251780410721_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
TCGA-CS-5395-01A-01R-1470-07	LGG	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-CS-5395-01A-01R-1470-07	tgen.org:nucleic_acid_extraction:clin:01	none	6ff35e89-30b4-447e-9ef5-b67210b7859d	TCGA-CS-5395-01A-01R-1470-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	US82800149_251780410719_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	US82800149_251780410719_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	US82800149_251780410719_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	US82800149_251780410719_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	US82800149_251780410719_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-CS-5395-01A-01R-1470-07	US82800149_251780410719_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_LGG.AgilentG4502A_07_3.Level_3.1.0.0
