Hybridization REF	TCGA-E1-5322-01A-01R-1470-07
AARS2	-0.5815
DHX32	0.1138
SCAPER	0.8265
MEN1	0.00290000000000001
NIP7	-1.2082
FLJ25404	0.219
FASTKD3	-0.4308
TMEM158	-2.3035
RARA	1.21433333333333
BDH1	-1.3735
ANKRD16	0.535
CARM1	-0.264
SS18	0.21475
IKZF2	0.336733333333333
MYD88	-0.9021
PML	0.0994074074074075
TAF1A	-1.4822
CBFB	-0.102636363636364
HIST1H3H	-2.128
C7orf29	-4.5384
COMMD4	-1.05225
DPP3	-1.3366
DAB2	0.3928
LOC388882	0.323333333333333
YPEL4	2.5526
AGBL3	0.845
LRP6	0.592571428571429
SERPINH1	-2.1391875
TLE1	0.0134
CD244	0.435125
ZDHHC15	1.8165
MGLL	0.446785714285714
PLDN	0.76825
LOC654346	2.47333333333333
FAP	-2.0852
GPR37	2.96042857142857
SCARA5	0.49475
EBF4	3.02785714285714
LSM6	-0.2456
MLLT1	0.13685
SLC5A12	0.986833333333334
A2BP1	2.86375
COPS5	0.12175
TPM4	-2.09063157894737
TNFSF4	-0.338875
ACADSB	-0.723625
HERPUD1	0.102
BCL2L11	-1.41845833333333
CEP78	-1.16581818181818
CDCA3	-1.97663636363636
WBSCR19	0.542153846153846
MYO1A	-1.84633333333333
PPEF1	0.194
LOC440348	-0.7414
CPEB2	0.0196
BPTF	-0.00624999999999996
RPL21	-0.31855
GSX2	-0.618666666666667
ADPRH	1.095875
C17orf68	-1.0515
KCNS1	0.23775
MLLT6	0.616785714285714
PIWIL4	-0.3676
RNF26	-0.4652
RAP1B	0.5003
ADAMTS1	-3.11384615384615
ZNF571	0.4186
P2RY6	-1.4362
TRIM21	0.737875
CADM3	2.3238
NLRC5	0.421111111111111
ADRA2B	-0.07775
LOC90835	-0.953
PCF11	-0.6008
LOC400451	-2.2876
GLTSCR1	0.375230769230769
C17orf88	0.07475
CDH16	-2.1474
FGF7	0.231083333333333
PCSK4	-0.371375
NPC1L1	-0.934
TAT	0.250909090909091
TBCA	-0.4082
MGC33407	0.5396
GPR115	-0.9453
CYGB	-0.46
FNBP4	-1.4485
C12orf43	0.0864
CBL	-0.0708461538461539
CLECL1	1.1446
PPAPDC1A	3.4786
WDR25	0.91825
SGCA	-0.203333333333333
C22orf29	-1.051875
YIPF1	-0.0834
GALK2	-1.1226
RAB3B	-2.2215
LOC440087	-0.8876
UCP1	-0.083
REEP5	1.21690909090909
FADD	-1.01230769230769
FOXA1	-7.4485
CACNA1A	0.853625
ABI1	2.253125
GRIN2D	0.8026
SLC1A4	0.599625
LOC401127	-1.3192
HINT2	0.177
PLD4	2.243
ZNF286A	-0.590833333333333
ENY2	-1.2328
IL1F6	0.143
PXDNL	-0.0262
C20orf79	-0.3968
TNFSF13B	3.925875
DENND3	2.076
JARID1D	-2.7972
HIST1H2AK	-1.01763636363636
LOC93349	-0.937461538461538
SSH1	-0.921428571428571
ENSA	-1.8858
LOC219854	1.004125
CKAP2	-0.787714285714286
DKFZP564J102	1.82914285714286
MGC87315	-0.188714285714286
HNRPAB	-1.5648
AMH	0.674666666666667
ZNF526	-0.418666666666667
BRUNOL5	1.21015384615385
CACNG3	2.286
TRPM1	-1.50166666666667
PPP2R1A	0.3124
COL2A1	-1.8675
DDN	0.557375
FLJ25770	0.308666666666667
HK2	-1.17088888888889
ELOVL6	-0.7708
MDK	-3.2234
EPHX1	0.605
RASSF2	3.0057
DKFZP434B0335	0.5888
DLX3	0.0332727272727272
PRTN3	-0.366
AVPR1A	-0.0352
C21orf125	-1.7544
TNFAIP8	-2.85775
GNB2L1	-0.0246
CALCRL	5.281
SCGB2A2	-0.48725
UBXD7	0.3888
ZNF674	-0.029
TMEM35	3.3869
BRSK2	1.80127272727273
HECTD3	0.17025
TMEM188	0.664066666666667
LGALS9	2.50190909090909
SCARB2	1.0879375
USP34	0.568733333333333
C17orf28	0.3499375
ZDHHC23	-3.048
AQP12B	-0.645666666666667
SLC16A3	-2.28109090909091
APLP2	0.0717
ITIH2	-5.6392
MICAL3	0.967363636363636
TNNI3K	2.68769230769231
HDAC2	0.5317
PRR7	-0.431692307692308
THBS2	-3.1537
LOC751071	0.18675
CA2	0.754125
RANBP17	-1.1146
RLN3	0.7768
CRYZ	-0.619375
GBAS	0.661875
TAS1R1	0.180833333333333
MPZL3	-1.32833333333333
PCDH8	4.5188
HSP90B1	-1.15986666666667
KCNK15	-1.233
TNIP2	1.428875
GPR146	0.6902
NOL6	-0.280909090909091
SPC25	-3.37290909090909
STEAP2	1.11865
VAMP3	-0.25825
TCIRG1	-1.618
ZP4	-0.631125
PARL	0.489
TRIM39	0.25475
KIAA1305	1.2322
CRNN	0.222625
GRN	-0.0906
HSH2D	-3.7552
SCAMP1	1.01528571428571
KIAA1913	-1.8635
PTS	-0.585
BANP	0.249473684210526
PRKACG	0.1966
ADCY6	0.044625
C16orf46	-0.380666666666667
CYP51A1	0.0546
DDC	-4.4922
ANPEP	-2.5885
PROM1	-0.203625
SIGLEC10	3.773
COPG	0.304333333333333
FAM26E	-0.7071
TRIP4	-1.6642
SNX3	1.330875
C1orf175	0.44125
PPY2	0.451
C14orf152	3.9948
FTSJ1	-0.633125
DST	1.52773076923077
LOC554235	0.4684
GLRX5	-0.1826
C20orf12	0.993214285714286
CAB39	0.873625
MSH2	-1.22025
PIP4K2C	-1.3301
CYLD	0.844727272727273
WTAP	0.00814285714285714
MGAT4A	0.849272727272727
TSC22D4	2.17153846153846
CHRM2	-0.674
PPYR1	0.0445
CCNH	-0.021
RRM1	-0.9168
ECAT8	-3.4658
LOC400120	2.3048
GABRA4	1.6835
C14orf4	1.7475
C1orf59	-2.2094
CTDSPL	-1.902375
NHEDC2	1.07233333333333
PDE11A	-1.39255
KLHL29	-1.358
CD5	-1.62207142857143
TSPAN9	-0.124190476190476
WDR67	-1.696
THUMPD1	0.128071428571429
C18orf17	-2.5698
CLYBL	-0.17025
FLJ13231	-0.1292
CMBL	-0.6547
LECT2	-0.8242
NKAPL	4.10625
LOC654780	1.89166666666667
OR4C6	-0.536333333333333
RAB30	0.40775
TSSK4	-0.206
TMEM163	4.00766666666667
OSBPL11	2.40786666666667
GNB5	-0.997625
CCL21	0.3768
C1orf121	-0.697875
FMO2	1.72088888888889
RPTN	0.764
MSTN	7.87
VCL	-1.06873684210526
FYTTD1	0.3176
C11orf1	0.504
CCDC88C	-0.959761904761905
HFE	-1.12641666666667
MOGAT1	0.510666666666667
FAM125B	2.25825
IRGQ	0.330333333333333
RAVER2	1.2428
AKAP5	-0.809666666666667
SSSCA1	-1.6686
C11orf63	-1.3664
ACTG2	-2.01807692307692
PORCN	0.127333333333333
DTL	-3.02842857142857
TMEM151	1.5056
FAM122C	0.3524
RSAD2	1.533
BAT4	0.597
KRTDAP	-2.025375
MYH8	0.0331818181818182
CRTC3	1.0812
LRRFIP2	-0.955769230769231
INTS4	-0.0398571428571429
TTN	0.193428571428571
SLC26A5	0.268333333333333
PLLP	0.9672
RGS6	0.0583636363636364
SRGAP3	1.91090909090909
ZNF525	-1.03325
NBR2	0.387111111111111
C13orf1	-0.0104615384615385
ZNF137	-1.031
CEP27	-1.9666
BEST2	-0.0756666666666667
RNF121	-0.531
DMRTC2	0.2424
C8orf76	-0.765
BCCIP	-0.0492
MEST	-0.219
HTRA2	0.692
ANGPTL2	2.22316666666667
ILKAP	0.70475
ERAS	1.073
HBS1L	-0.872545454545455
CPA5	0.0533333333333333
TMEM30A	0.74125
CD300LF	1.665625
WISP3	0.170333333333333
CRK	1.02527777777778
PDS5A	-0.507153846153846
BRPF3	0.37625
NEDD9	-0.1382
SMPDL3B	-1.9168
PSG6	-2.1878
PSMD13	0.4288
ETV5	-0.157380952380952
OR51A4	0.165333333333333
BTBD7	0.00576470588235291
GSTO1	-0.9196
hCG_16001	0.0353333333333333
MAD2L1BP	-0.0925
COX6A2	0.956333333333333
SCNN1A	-2.66675
LSM1	0.50575
UGT2B11	-4.1498
IDUA	-1.1382
PPP2R3C	0.380125
COX11	-0.50325
PDZK1	-4.1204
ZNF443	-0.106375
MGC21874	1.290375
ZNF323	1.07630769230769
KRTAP10-10	0.125
CXCL6	0.3244
SLC34A2	-0.0138571428571429
LOC284402	0.139666666666667
NPTN	0.25175
UPP1	-1.80886666666667
SLC6A9	0.474
OR7G3	0.0896
CISD1	-0.062875
ZNF545	0.100625
SYT14	0.171666666666667
NT5C3L	0.92975
ZNHIT3	0.1585
SNRPD3	-1.3476
KIAA0701	0.7965
UNC93B1	-0.068
GMNN	-0.8203
SPCS2	0.707125
LOC388524	-1.065
NAPRT1	-0.6803
PNLIPRP1	0.4678
OR6V1	0.783
PRKAB1	0.968
EYA4	-1.8855
KIF20A	-3.2642
ALG10	-1.0498
ITPKC	0.012
LMX1B	-0.557375
RPUSD4	-0.5285
C7orf34	0.110625
DLGAP2	2.03318181818182
PFN1	-0.776615384615384
MICALL2	-1.908125
ZNF654	-0.0955
SS18L1	-0.4191
SLC16A8	0.4162
MKI67IP	0.70775
ITGB3	-1.17727272727273
TCEA3	-2.05547058823529
CEP152	-2.13465
CLIP1	0.5369
ZNF75	0.467238095238095
ATP5C1	0.17175
NUDT5	-0.609375
PSCDBP	0.0128
UBP1	-1.6216
RBM27	-1.3262
C13orf15	4.554
ZNF282	0.297125
ZNF222	0.467692307692308
COL10A1	-0.547
PRDM15	-0.353363636363636
TTTY5	0.156666666666667
FAM9C	-0.622357142857143
C20orf67	0.2994
GNG13	-0.835
F12	-1.7268
C1orf41	-1.3718
CPXCR1	0.194666666666667
GSK3A	-0.161909090909091
SUPT6H	0.300625
PI16	2.68575
ELL2	1.11773333333333
C9orf167	-0.937125
PVRL3	0.553142857142857
FLJ38596	0.264
ADAM20	0.842
GPR89A	0.3265
GPR87	-4.057
ZNF30	0.2922
SMR3B	0.0948
ZNF770	0.481
TRPC4AP	-0.111
DKFZP686E2158	0.4835
C2orf28	0.122625
FREM1	-0.704875
LAMA4	0.75725
ADPRHL2	0.4978
EIF4G2	0.731428571428571
GUCA1A	0.203333333333333
CTNNA2	4.7769
NUDT15	-2.06455555555556
CEPT1	0.27975
ZNFX1	0.568307692307692
CCDC92	1.3212
TDRD1	-0.093
KCNK5	-2.953375
ETNK1	-0.127625
LTA	1.256
TTPA	0.1405
B3GALNT2	-1.9788
SC65	-1.12875
PEX5L	-0.634636363636364
EPS15L1	0.1682
MGEA5	-0.2063
HIST1H3A	-0.0592
ING1	0.6072
BCAT1	-3.52636363636364
ORC6L	-3.279
KLK11	-5.653625
C19orf28	-1.3776
DNER	4.83272727272727
MED22	0.527777777777778
ETV6	0.484466666666667
CHAC2	-1.3566
CD300E	0.169333333333333
CEBPB	-0.202875
ZNF398	0.2835
LRCH3	0.857333333333333
HMGA1	-1.83655555555556
CAPN7	-0.600125
MGC5566	-2.7354
CCL3	3.802
NANOS1	0.2043
ZFYVE19	-0.7544
APITD1	-1.340875
PARD3	2.0172
IRAK4	-0.784125
SERPINI2	2.82433333333333
CEP170L	1.4358
TTC9	1.18790909090909
MYOM3	-1.42416666666667
MLPH	-4.39227272727273
LOC222699	0.540666666666667
NRG1	-1.06647058823529
TBC1D9	0.264071428571429
TTK	-2.873
ZNF557	-0.164076923076923
DDX41	-0.198
FANK1	-0.685666666666667
UBE2D2	-0.3405
PSMB10	0.253545454545455
MYH7B	0.961666666666667
GABARAPL2	1.9231
MARVELD2	-2.0475
DGCR2	1.72325
UNC45A	-0.769625
C6orf72	-1.023
ZNF683	0.381
GIT2	0.872
CASK	2.027
C14orf161	-0.978285714285714
LRRC44	-1.1182
TIFA	-1.4386
UTP11L	-0.2015
C6orf65	2.2048
FDPS	-0.511
DUSP9	-1.68969230769231
SLC17A8	3.001625
OR51G1	0.2075
NANS	-1.19483333333333
OLFML1	0.255166666666667
ATP10B	0.0851818181818182
NPAS3	4.742
PRKCA	0.8265
GGA2	-1.1312
LCE4A	0.337333333333333
SPANXN3	-0.524
CCDC115	1.9985
SDCCAG3	-1.083
GLIPR1L1	-0.0374
TTC1	0.075
C17orf76	1.1184
MAD2L2	-0.1442
HIPK1	0.522384615384615
LRRC3B	4.618125
CLN3	-0.28525
C17orf47	-0.116
FMN2	4.686
TUBB1	0.403545454545455
WAPAL	-0.260375
C3orf21	-0.191545454545455
SCN5A	0.062
SMYD1	-0.393166666666667
BEX5	2.3372
ZNF192	0.143333333333333
SEC22A	-0.453125
GRIA2	6.50755
KIAA0825	-1.1956
NUSAP1	-2.72585714285714
LANCL1	0.2118
C15orf40	-0.883
ZNF645	0.528
GPR61	0.437166666666667
NLRP14	-1.908
SNX21	-0.466153846153846
C1QTNF8	-0.028
C17orf46	-0.1662
IFNA8	0.211666666666667
SPRR1B	-1.74325
FLRT1	3.168
SNX17	0.584375
ASB2	-1.5565
HBG1	-4.53033333333333
RPRML	1.4356
JOSD2	-0.443125
PLSCR3	-0.0618
SPOCD1	1.0385
RAB39	1.20266666666667
GHRH	-0.278
ITIH5L	0.3258
C17orf37	0.6228
SMCR8	0.342333333333333
DPY19L2P3	-0.478875
IL11RA	0.776875
GDF3	-4.384125
RPS6KB1	-1.04629411764706
DNAJC19	-0.35625
TOP1	-0.3265
CRCT1	-0.494
MPST	0.7668
DPM2	0.0906
FAM38B	-4.1035
SLC18A1	-1.110125
FARP1	-0.713875
PAX7	0.09
TUBD1	-1.5018
GNL3	-1.9442
BTG2	1.54773684210526
NDUFS6	-0.7708
C1orf79	-1.4392
ERAL1	0.1602
ECHS1	0.6852
VPS4A	0.6915
CYP11A1	-0.94
ABCC6	-1.31755555555556
PBX4	-0.678
MOSC1	0.743272727272727
NCF4	1.8536
HYMAI	0.0923333333333333
NAGPA	-0.3245
OTOP2	0.157833333333333
ACOT12	-0.1166
MTHFD2L	0.998090909090909
LOC441376	-1.9376
C19orf34	-0.0973333333333333
RAB1B	0.1368
ALDOAP2	-1.39233333333333
NTRK1	-1.32125
ARTS-1	-0.309153846153846
SLC6A11	0.963333333333333
NAP1L2	3.6586
CNGB1	0.1365
EPB41L4B	-1.2156
FAM134B	1.8428
HS3ST3A1	-3.613625
CPXM2	-0.8022
SIRPB2	0.0393333333333333
CHORDC1	-1.4955
TRIB3	-2.471
SLC2A5	2.76133333333333
C2orf49	-1.570125
DDX5	0.142
OR5L1	0.545666666666667
ANAPC4	-0.1295
ZSWIM1	0.416636363636364
LOC93622	0.4269
KCNK3	1.01723076923077
RP11-35N6.1	5.3382
ZFP161	0.751
AQP9	1.4012
SLC15A2	4.666625
MREG	-0.706125
OR9I1	0.476
PDLIM2	0.755909090909091
ADAM7	0.661333333333333
GSTCD	-0.572625
WDR21A	-0.6617
SLC12A8	0.249
TMEM174	-0.2264
IGSF3	-1.0785625
LRRN1	2.8394
LOC402117	2.3332
SRPK1	-1.29625
LY6K	-2.05604761904762
NFIA	3.77
PTCD3	0.3833
LEP	-0.283125
PCDH21	2.947625
MAPKAPK2	-0.533222222222222
NMNAT1	-0.3775
LHFPL2	1.3106
C9orf43	-0.024
DIP2A	-0.32125
ACTR8	-0.2401
CCDC34	-1.19933333333333
PTPN22	-2.31027272727273
ITGA3	-2.65127272727273
FAM129C	0.511666666666667
RABGGTA	-0.319375
UNC45B	0.4725
KIAA1033	0.8353
ZNF510	1.4925
CYP2D6	-0.18725
SLC26A10	0.476666666666667
STX8	1.1512
LUZP1	-0.02
WDR89	-0.188625
EIF4G3	0.470076923076923
C5AR1	1.0758
ZNF623	0.64
A2M	1.744
TGM7	0.126333333333333
GRPEL1	-0.91275
LMNB2	-1.05278571428571
ROCK2	0.272125
SNX16	0.597
CCDC66	-1.464
ANXA3	-2.421
KIAA1609	-0.6359
EED	-0.766
RNF32	-0.75475
HES1	-1.30038461538462
CLC	0.166625
ISL1	-1.04842857142857
KIAA0528	0.1892
MANEA	0.341545454545455
C1orf61	5.12066666666667
hCG_2001000	-0.0056
RAPGEF6	-0.168357142857143
KIAA0020	-1.574375
NEIL1	-0.634
C16orf45	2.76181818181818
RBM10	0.414375
C10orf125	-0.7365
MRS2L	-1.2304
DNAH17	-0.974
C19orf10	-1.1472
C1orf160	1.0118
SLFN12	-0.9705
EXOC3	-0.2045
HIST3H3	0.3038
NCOR2	1.1085
TNFRSF9	-1.775
MFSD8	-0.8266
ALX1	-3.568875
NOL1	-1.267
PODN	2.73583333333333
TIAL1	-1.0996
HIST1H1E	-1.9684
NPY6R	0.6662
TM4SF4	-0.9914
CORO2A	-4.3556
ETNK2	-0.473125
APOE	3.70815384615385
ANGPT4	-0.516333333333333
HDGF2	0.9162
G30	-0.221
ST8SIA4	-0.257363636363636
F2RL1	0.412090909090909
FAM19A4	-3.0148
CCAR1	-0.9902
B3GNT7	0.1576
OPHN1	1.52866666666667
DSCR6	-2.96766666666667
C21orf13	-0.26175
GAS2L1	0.916
RFX3	0.766
COPS4	0.4399
BCHE	2.821625
BCL2	1.24309090909091
HBZ	-3.604625
ARL13B	0.8057
MAPBPIP	-0.2921
MYO15B	-0.738181818181818
SPZ1	0.21
KIAA1324	-2.689
PLCL2	0.8383
C4orf29	-1.5214
WDFY2	-0.6853
ZNF284	-1.03866666666667
NAALADL1	-0.252333333333333
DUSP5	-2.304125
PXDN	-1.1875
SLMO1	0.1396
TNXB	0.176461538461538
BIRC7	-0.916
A4GALT	-0.744875
TIMM22	0.706
FAM110C	-1.568
TOMM34	-0.727181818181818
ABHD9	-0.026
ADAM32	-0.491333333333333
CRHBP	1.3774
AQP2	0.3336
LOC130355	1.5982
ZNF187	1.291375
ZNF816A	-1.194
F7	-0.1994
CNOT1	-0.800076923076923
SLC13A4	-1.1618
ZBTB11	-0.1492
B3GALT5	-0.457666666666667
EXOC2	0.918375
IRS1	-0.363538461538462
TMEM1	-0.11925
MRPL34	-0.204375
SAMM50	-0.3532
CDC42EP3	-1.2951
HSF2	0.798785714285714
MFN2	0.4494
TSPAN7	3.840375
NUCB1	-0.0842666666666667
RHOH	-3.34
ARL16	0.313
TACR1	0.301333333333333
SFRS5	-1.418125
SNX25	-0.8706
RHBDF1	-0.634375
PCDH18	2.9365
HMG1L1	-0.059
MYO5C	-3.16363636363636
MAPK10	4.5355
LDHAL6A	-0.0545
NUDT12	1.321625
NCAM1	3.52936363636364
GLIS2	0.873
GGTL4	-0.9548
DAPP1	-0.9928
ATF7	0.619416666666667
KIAA0748	-1.4736
NFIL3	0.0764
TM6SF1	2.01515384615385
SEZ6	2.5053
NANOS3	2.00075
DNAJA3	-0.528125
CLDN6	-1.60666666666667
CIITA	2.19835714285714
EPHA4	0.3409375
FANCC	-0.3998
CMTM3	1.1759
PSG3	-0.175
MRPL15	-0.5372
C21orf59	-0.6392
PLCXD2	0.4135
C2orf34	-0.316181818181818
UBE2L6	1.6524
MED14	-0.040125
HP1BP3	0.144692307692308
C6orf208	0.336333333333333
TPBG	-4.2152
OSR2	-3.9057
XPC	-0.60425
KLHL7	0.8042
CCR3	-0.796444444444445
AGTPBP1	-0.1225
PCSK6	0.572947368421053
STAT5A	-1.36438461538462
FAM18B	-0.056
LONRF2	2.37066666666667
PTPN2	-0.887
SF3A3	-0.398625
EFCBP2	2.063
HCFC1	-0.345375
AHNAK	-0.872148148148148
ACTR5	-0.0612
KIF14	-2.9825
TENC1	1.7346
HEATR5B	1.39233333333333
YIPF2	-0.318375
MYEOV2	0.50925
DUSP18	1.34416666666667
KIAA1012	0.0836
AHR	-1.536
C17orf53	-1.62825
PTPRH	-3.274
ATP6V1C1	0.565230769230769
TAS2R3	0.035
LOC440356	-0.5778
COQ10B	0.257166666666667
PSMF1	1.005625
SORBS2	0.677882352941176
NFE2L2	0.3216
TMCO7	0.195
SH3PXD2A	-2.32523076923077
SH2D2A	-3.2486
SPINK5	-4.63433333333333
MRPS24	-0.5646
OPA3	0.0361
TRAF7	-1.0015
C4orf35	0.2515
MT1G	0.525090909090909
MGC39545	1.7832
HS1BP3	0.690285714285714
OR2B2	0.266333333333333
CHRM4	0.083
SFRP2	1.06475
RIC3	3.5605
ART1	-0.002
C6orf1	1.955
DUS4L	-0.8168
C10orf104	0.252
TNFAIP6	-0.1382
RTEL1	-1.8942
CCT4	-0.706615384615385
ZNF709	-0.1936
CHMP6	0.834375
UPP2	1.4432
CYP19A1	-1.069
CD151	-2.145625
NDUFA13	0.007875
ARFRP1	-1.1045
FAM26B	0.408
CRYBA1	-1.11433333333333
MRPL41	0.295875
NPFFR2	-1.3585
HRH2	0.494666666666667
SCAMP3	-0.050375
MTMR6	0.706923076923077
MTG1	-1.254375
UBTD1	1.654
CRABP1	-3.095
FLJ33790	0.425153846153846
KIAA1908	0.550125
GPR158	5.8478
PACSIN3	-3.567625
OMD	0.6675
CATSPER1	-1.215875
HOXB8	-2.12636363636364
FBXO46	-0.242333333333333
OAS1	0.059
SVIL	-1.1862
PHB2	-0.2018
ADCY3	-0.181
NDRG2	4.79755555555556
ERMAP	0.559
APBA2	3.408375
IGSF9	-2.5934
WNT6	-0.260888888888889
MYCBPAP	-0.5322
ATP2B2	1.02253846153846
CPVL	0.513307692307692
TRAM2	-0.922466666666667
NOP5/NOP58	-1.2108
ZNRF4	0.4472
TLK1	-0.439
MTMR12	-0.581684210526316
ZNF384	0.248125
FAM9B	-3.2498
RPN1	0.0513076923076923
PMVK	0.5096
EIF3D	0.0993846153846154
SIX2	-1.0318
HPS1	-1.25977777777778
RNF7	0.3372
PSKH2	0.278333333333333
KCTD13	-0.018375
CSMD3	2.53623076923077
FBF1	-0.516666666666667
IL8	-5.09918181818182
SERPINB13	0.1386875
FBXL20	0.1918
BLR1	0.5418
SH2B1	0.268125
RFNG	0.00660000000000001
RAB20	-0.52275
RBM7	-0.3118
POLR1A	0.1175
TMPRSS4	-4.0132
TAF9	-0.9437
TERF2	1.077125
TNFRSF1A	-0.502625
ACADVL	-0.665
GTF2H5	-0.9422
EDG8	-0.766875
C9orf140	-0.5284
UST6	-0.0125
ZBTB8OS	-1.8768
ZNF710	-0.877333333333333
GPR174	-2.52233333333333
ATP6V0A2	-1.6148
KIAA0319L	-0.2624
XKRX	-1.55266666666667
DOPEY2	0.303642857142857
SDHD	-0.0735
SUMF1	-0.1674
OSM	2.7752
OPN3	-2.068
DAGLB	0.5915
PPFIBP1	-1.69938461538462
TRIM63	-3.8952
C10orf53	0.0465
LYPD3	-3.731375
BCL7A	1.21427272727273
AGER	-0.51
TCF19	-1.4726
SAT2	1.9212
PFTK1	1.912375
GABRE	-2.732
C15orf38	-0.0374615384615385
FIS1	0.314
KCNV2	0.0334
CLPS	0.2216
PPCDC	-0.7388
FOXN2	0.760333333333333
NT5E	-1.85792857142857
CD83	1.8444
IL18	1.88163636363636
VPS16	0.6848
IGFBP2	-2.319375
NOTCH2	0.979
SIGLEC1	1.94381818181818
CD93	3.45633333333333
SULF2	1.5798
CEP164	-0.2642
P53AIP1	0.456625
TOR2A	-0.075625
ZNF136	0.21
MGP	-1.72069230769231
CCDC144A	-0.195285714285714
TRPC1	1.172875
SMS	-1.884625
MAPK7	0.36075
RRAGC	1.51066666666667
PARD6A	1.9385
NUB1	0.0975
SYNGR4	0.062
OR11H12	0.215666666666667
WIF1	3.53972727272727
GCH1	-1.396
OR11H4	-0.0626666666666667
SLC44A5	2.141
GPRIN2	-0.38375
LOC401431	3.3356
CPA4	-2.88823076923077
MELK	-2.89518181818182
IL15RA	-0.9382
CUL3	2.5503
HMBOX1	2.5632
PODXL	-1.6198
CCT6B	0.79925
COMTD1	-1.069
MUC20	-1.395625
GPX2	-3.835
ITK	-3.00845454545455
FBXL5	2.289
C13orf27	-0.0942
DEFA5	-0.109666666666667
TRHDE	-0.0126666666666667
MTP18	-1.666375
UQCRQ	-1.11969230769231
ITGB2	2.6391875
CSRP2BP	0.8492
TAS2R44	0.254666666666667
PHPT1	0.1572
FAM44C	-0.2574
ERH	-0.3948
MPHOSPH1	-2.10275
MORC1	0.329666666666667
PARVB	-1.9174
LAMA1	-2.40725
PGBD3	0.5302
GIMAP6	4.5236
AREG	-7.444375
LIPT1	0.9554
MGC99813	0.6648
C1orf201	-1.23025
GRIN2A	-0.104307692307692
MAN2C1	-0.945
NSUN5	-0.7948
SF3B5	-0.2078
MYC	-0.602904761904762
NRXN1	5.6210625
ZNF18	0.215
SPDYA	-0.164
SLC37A1	0.439666666666667
DECR2	-0.7088
ANKRD38	-1.7344
SPTLC3	-1.3505
SUPT16H	-0.0245454545454545
DTWD2	-0.688
ULBP1	0.0765
ZADH1	0.311
OIP5	-3.2214
IL10RB	0.126375
OTUB2	0.102636363636364
VWA3A	0.0842857142857143
SPIC	0.232125
OR6C4	0.220666666666667
PSCD4	1.876625
DPY19L2P2	-1.55633333333333
TRAPPC6A	-0.72675
C21orf2	0.396125
CEMP1	-0.164
LIN7B	0.673
E2F7	-2.615
VCP	-0.05705
LAMA3	-1.23717647058824
BGN	-0.6638
GPR160	-1.97
COCH	-4.26788888888889
GPR81	-2.147
APOBEC3F	-2.3594
tcag7.1017	-0.6785
C1orf32	0.5565
SCGB1D2	-0.497
FLJ43987	0.046
C6orf170	1.1395
KLK9	0.474666666666667
GPD1L	-0.7529
VPS37B	1.2696
ATG3	0.009
ADAMTS17	0.152
KLHDC2	0.484
NDUFV2	-0.4214
BLK	-3.1072
MATN4	-2.22233333333333
GPM6A	7.0983
GBP4	1.90275
TMEM162	0.188375
PKP2	-2.8205
HRASLS	2.47627272727273
MMP1	-6.2218
SFXN3	-0.0606153846153846
FSD1	2.022625
ST6GALNAC3	0.423375
CA12	-1.96057142857143
NCOA6	0.8726
C19orf58	-0.0213846153846154
PPP4R1	0.597875
MAN1A2	0.438777777777778
IKBKAP	-0.946
UPF1	-0.137875
KIAA1219	0.5986
WNT16	0.522333333333333
SNW1	0.159272727272727
IL18RAP	1.6888
RPP30	-0.0778181818181818
CDC40	0.0836111111111111
SETD3	0.33875
SLAMF6	-1.35666666666667
ELK4	-0.827
TRIM47	1.8755
ACOX3	0.866454545454545
TRIM6	-2.59381818181818
KIAA0372	-0.57775
TP53AP1	0.207363636363636
SMURF2	-0.2926
ADAD1	0.2852
EBP	-1.611
KRTAP13-2	-0.255
FLJ36874	-0.646375
TOR1A	-0.101
P2RY4	0.668333333333333
GPBP1	0.1366
TRPV1	-0.0311818181818182
ADAMTS12	-0.26025
PES1	-0.154307692307692
ATG4A	0.0765
MAGEA10	-5.0074
WFS1	0.548
CC2D1B	-0.501
PABPN1	-0.5487
SLC25A30	-0.28
SLCO1C1	6.64075
SLC22A5	-0.8222
KIF23	-3.99325
SYN2	0.91425
ASPN	1.25725
CENTG2	0.5488
QSOX2	-0.634857142857143
FLJ10815	0.587375
STK24	-0.84052380952381
SPEG	0.721571428571429
STK10	-0.17625
DACT2	-0.237666666666667
AAAS	-0.5886
SSX3	-1.17263636363636
ABCD3	0.484214285714286
C4orf12	2.598
PARVG	2.323375
FIG4	1.616
C9orf46	0.479
TMCO6	-1.563
IGHMBP2	-0.1426
DUS2L	0.493625
FAM3C	0.503904761904762
TMEM16D	1.2585
DCTN4	1.1284
KCNH3	0.5532
EIF2AK2	0.2178
AP1S3	-2.52036363636364
CST4	-0.706
PAM	1.12790909090909
NUTF2	-0.6796
CITED2	-1.52838461538462
SLC39A4	-2.6288
C2orf52	-1.18066666666667
GRM3	4.4926
C12orf49	0.6186
CCDC49	0.00507692307692308
GRAMD1B	-0.655
FNDC4	3.6808
SIAH2	-0.799363636363636
GDPD4	-0.1082
C21orf87	0.3075
ATP5A1	0.34375
C16orf63	-1.0367
LOC388135	2.19125
ATP5J2	-0.435181818181818
MMP3	-5.1624
EMID2	-0.2005
CRHR1	0.124166666666667
WDR70	-0.05
C13orf31	-0.450166666666667
ZFAND1	-0.663
CCL18	0.270375
C3orf49	-0.00866666666666667
RINT1	-2.255
