Hybridization REF	TCGA-DB-5277-01A-01R-1470-07
TRPC4AP	-0.32575
DKFZP686E2158	0.141625
C2orf28	-1.021
FREM1	-2.211
LAMA4	-0.90925
ADPRHL2	0.3178
EIF4G2	-0.317285714285714
GUCA1A	-0.153666666666667
CTNNA2	3.9078
NUDT15	-1.60144444444444
CEPT1	0.347625
ZNFX1	0.452153846153846
CCDC92	1.2332
TDRD1	-0.322333333333333
KCNK5	-2.956375
ETNK1	0.1974375
LTA	0.503666666666667
TTPA	2.153125
B3GALNT2	-0.8667
SC65	-0.16125
PEX5L	0.876272727272727
EPS15L1	1.2248
MGEA5	-1.0628
HIST1H3A	0.4896
ING1	0.5964
BCAT1	-2.25990909090909
ORC6L	-2.37757142857143
KLK11	-5.693
C19orf28	-1.7371
DNER	3.24118181818182
MED22	0.582444444444444
ETV6	-0.0124
CHAC2	-0.6482
CD300E	0.09
CEBPB	-0.8668125
ZNF398	0.4575
LRCH3	0.286333333333333
HMGA1	-1.837
CAPN7	0.021375
MGC5566	-2.2826
CCL3	2.79745454545455
NANOS1	0.254
ZFYVE19	-0.1762
APITD1	-1.092625
PARD3	1.225
IRAK4	-0.922125
SERPINI2	1.01766666666667
CEP170L	1.8244
TTC9	1.13254545454545
MYOM3	-1.7215
MLPH	-4.22590909090909
LOC222699	1.42766666666667
NRG1	-1.30023529411765
TBC1D9	-0.741357142857143
TTK	-1.295625
ZNF557	0.420615384615385
DDX41	-0.137875
FANK1	-0.960666666666667
UBE2D2	-0.3871
PSMB10	-0.938454545454545
MYH7B	2.24666666666667
GABARAPL2	0.78
MARVELD2	-1.622375
DGCR2	0.705125
UNC45A	-0.724375
C6orf72	0.236666666666667
ZNF683	0.9126
GIT2	-0.7873
CASK	1.397
C14orf161	-0.622375
LRRC44	0.9428
TIFA	-1.8249
UTP11L	0.2703
C6orf65	1.86
FDPS	-0.3394
DUSP9	-1.56907692307692
SLC17A8	2.60475
OR51G1	0.233625
NANS	-0.763166666666667
OLFML1	0.23
ATP10B	1.91418181818182
NPAS3	4.439
PRKCA	0.663071428571429
GGA2	-1.58545
LCE4A	0.341666666666667
SPANXN3	-0.317
CCDC115	1.6681
SDCCAG3	-0.905
GLIPR1L1	-0.3116
TTC1	-0.2132
C17orf76	2.331
MAD2L2	-0.178
HIPK1	0.429923076923077
LRRC3B	5.654
CLN3	-0.93
C17orf47	0.0703333333333333
FMN2	3.47545454545455
TUBB1	-0.790555555555555
WAPAL	-0.967625
C3orf21	-0.453363636363636
SCN5A	0.0894615384615385
SMYD1	-0.330666666666667
BEX5	1.7808
ZNF192	0.362666666666667
SEC22A	-0.498
GRIA2	5.68075
KIAA0825	-1.2612
NUSAP1	-0.541642857142857
LANCL1	0.6701
C15orf40	-0.208538461538462
ZNF645	0.0804
GPR61	0.178
NLRP14	0.998666666666667
SNX21	0.0141538461538462
C1QTNF8	-0.025
C17orf46	0.6258
IFNA8	0.0206666666666667
SPRR1B	-1.694375
FLRT1	2.6236
SNX17	0.113625
ASB2	-1.071375
HBG1	-5.35566666666667
RPRML	2.8938
JOSD2	0.040375
PLSCR3	-0.271
SPOCD1	-0.12825
RAB39	0.466
GHRH	0.118625
ITIH5L	0.1106
C17orf37	0.336
SMCR8	-0.0146666666666667
DPY19L2P3	-0.202875
IL11RA	0.72875
GDF3	-4.846875
RPS6KB1	-1.25217647058824
DNAJC19	-0.692916666666667
TOP1	-0.783166666666667
CRCT1	-0.9867
MPST	0.2866
DPM2	0.0498
FAM38B	0.488625
SLC18A1	-1.370375
FARP1	-0.183375
PAX7	-0.130833333333333
TUBD1	-1.0208
GNL3	-0.7409
BTG2	1.03026315789474
NDUFS6	-0.4458
C1orf79	-1.7304
ERAL1	0.4794
ECHS1	-0.0216
VPS4A	0.599375
CYP11A1	-0.468181818181818
ABCC6	-1.19383333333333
PBX4	-0.319666666666667
MOSC1	-0.0347272727272727
NCF4	0.546
HYMAI	-1.57733333333333
NAGPA	-0.8167
OTOP2	0.0165
ACOT12	0.2266
MTHFD2L	-0.155
LOC441376	-0.2258
C19orf34	0.813333333333333
RAB1B	-0.385
ALDOAP2	-1.58833333333333
NTRK1	-1.379625
ARTS-1	-1.01161538461538
SLC6A11	1.90366666666667
NAP1L2	2.5476
CNGB1	0.087125
EPB41L4B	-0.148066666666667
FAM134B	2.22
HS3ST3A1	-1.488
CPXM2	1.2112
SIRPB2	-0.195666666666667
CHORDC1	-0.833375
TRIB3	-1.900125
SLC2A5	1.41133333333333
C2orf49	-0.97425
DDX5	-0.21
OR5L1	0.0566666666666667
ANAPC4	-0.04425
ZSWIM1	0.245909090909091
LOC93622	0.8448
KCNK3	1.70384615384615
RP11-35N6.1	4.0923
ZFP161	1.066625
AQP9	1.058
SLC15A2	2.98425
MREG	-1.57475
OR9I1	0.149666666666667
PDLIM2	-0.103818181818182
ADAM7	0.300333333333333
GSTCD	-0.735375
WDR21A	0.6923
SLC12A8	0.132375
TMEM174	-0.1142
IGSF3	-0.448875
LRRN1	3.378
LOC402117	0.9612
SRPK1	-1.435375
LY6K	-1.90114285714286
NFIA	3.872
PTCD3	0.3505
LEP	0.41225
PCDH21	2.242625
MAPKAPK2	-0.447722222222222
NMNAT1	-0.0925
LHFPL2	-0.3344
C9orf43	0.7192
DIP2A	0.00887499999999999
ACTR8	0.2098
CCDC34	-1.34433333333333
PTPN22	-2.43790909090909
ITGA3	-2.92890909090909
FAM129C	0.6365
RABGGTA	-0.040875
UNC45B	0.0538
KIAA1033	-0.0126
ZNF510	0.89875
CYP2D6	-0.36025
SLC26A10	-0.480333333333333
STX8	0.968
LUZP1	0.1471
WDR89	0.10025
EIF4G3	0.211692307692308
C5AR1	0.1202
ZNF623	1.2135
A2M	1.0954
TGM7	-0.0553333333333333
GRPEL1	-0.064875
LMNB2	-0.938
ROCK2	-0.288875
SNX16	0.4612
CCDC66	-0.3644
ANXA3	-1.3766
KIAA1609	-0.7934
EED	-1.025
RNF32	1.17025
HES1	-1.54084615384615
CLC	0.50125
ISL1	-0.982857142857143
KIAA0528	0.4809
MANEA	0.406727272727273
C1orf61	5.05533333333333
hCG_2001000	-0.4842
RAPGEF6	-0.699214285714286
KIAA0020	-1.450875
NEIL1	-1.117
C16orf45	2.43781818181818
RBM10	0.6785
C10orf125	-0.9738
MRS2L	-0.2712
DNAH17	1.19972727272727
C19orf10	-1.3738
C1orf160	1.3866
SLFN12	-1.60416666666667
EXOC3	0.2015
HIST3H3	0.2118
NCOR2	0.601625
TNFRSF9	-1.7092
MFSD8	-0.3936
ALX1	-4.17125
NOL1	0.1174
PODN	2.19483333333333
TIAL1	-1.4608
HIST1H1E	-1.6474
NPY6R	0.3426
TM4SF4	-0.9988
CORO2A	-3.7418
ETNK2	-0.5005
APOE	3.07961538461538
ANGPT4	0.173666666666667
HDGF2	1.2062
G30	-0.0333333333333333
ST8SIA4	-0.703636363636364
F2RL1	0.371818181818182
FAM19A4	-0.223
CCAR1	-1.5388
B3GNT7	0.2298
OPHN1	1.116
DSCR6	-2.55166666666667
C21orf13	0.125875
GAS2L1	0.346375
RFX3	0.581375
COPS4	0.2865
BCHE	0.895625
BCL2	1.03763636363636
HBZ	-3.850625
ARL13B	0.6356
MAPBPIP	0.1854
MYO15B	-0.968545454545454
SPZ1	0.3118
KIAA1324	-2.66890909090909
PLCL2	1.2127
C4orf29	-2.1226
WDFY2	-1.1644
ZNF284	-0.439
NAALADL1	-0.16
DUSP5	-1.889
PXDN	-3.1286
SLMO1	0.9222
TNXB	-0.0224615384615385
BIRC7	-0.8774
A4GALT	-0.112375
TIMM22	0.7476
FAM110C	-1.3734
TOMM34	-0.488
ABHD9	-0.366666666666667
ADAM32	0.216666666666667
CRHBP	2.936
AQP2	0.1036
LOC130355	1.3508
ZNF187	1.2355
ZNF816A	-0.696
F7	0.324
CNOT1	-0.610461538461538
SLC13A4	-0.796
ZBTB11	-0.4582
B3GALT5	-0.00616666666666669
EXOC2	0.894875
IRS1	-0.820538461538462
TMEM1	0.540875
MRPL34	0.3885
SAMM50	-0.3708
CDC42EP3	-1.8651
HSF2	0.720214285714286
MFN2	0.6506
TSPAN7	3.01825
NUCB1	0.0096
RHOH	-4.3466
ARL16	0.261
TACR1	0.290833333333333
SFRS5	-1.04775
SNX25	-1.7806
RHBDF1	-2.056
PCDH18	1.157
HMG1L1	-0.0294
MYO5C	-2.9
MAPK10	3.521
LDHAL6A	-0.22325
NUDT12	1.449125
NCAM1	2.99718181818182
GLIS2	0.214
GGTL4	-1.1642
DAPP1	-2.9822
ATF7	0.0630833333333334
KIAA0748	-0.625
NFIL3	-0.9758
TM6SF1	0.679846153846154
SEZ6	2.6838
NANOS3	1.705875
DNAJA3	0.041375
CLDN6	-1.80466666666667
CIITA	1.17642857142857
EPHA4	1.7365625
FANCC	-0.0564
CMTM3	-0.1546
PSG3	-0.0771818181818182
MRPL15	-0.1894
C21orf59	-0.3818
PLCXD2	0.224166666666667
C2orf34	-0.0598181818181818
UBE2L6	0.772
MED14	-0.357
HP1BP3	0.369076923076923
C6orf208	1.06533333333333
TPBG	-3.442
OSR2	-2.423
XPC	0.306375
KLHL7	1.0658
CCR3	-0.860666666666667
AGTPBP1	0.84425
PCSK6	0.642105263157895
STAT5A	-2.59307692307692
FAM18B	-0.0682
LONRF2	2.12377777777778
PTPN2	-1.2383
SF3A3	0.2435
EFCBP2	1.0942
HCFC1	0.033875
AHNAK	-1.79814814814815
ACTR5	-0.2696
KIF14	-1.798625
TENC1	0.5262
HEATR5B	1.38433333333333
YIPF2	-0.042
MYEOV2	0.41775
DUSP18	0.414833333333333
KIAA1012	0.4264
AHR	-1.603
C17orf53	-1.042625
PTPRH	-2.225
ATP6V1C1	0.752307692307692
TAS2R3	-0.5
LOC440356	0.7384
COQ10B	0.244333333333333
PSMF1	0.348125
SORBS2	0.541235294117647
NFE2L2	0.0198
TMCO7	0.7376
SH3PXD2A	-1.10053846153846
SH2D2A	-3.0142
SPINK5	-0.9535
MRPS24	-0.549
OPA3	-0.0028
TRAF7	-0.82175
C4orf35	-0.0815
MT1G	-0.879818181818182
MGC39545	2.4684
HS1BP3	0.100285714285714
OR2B2	0.267
CHRM4	0.314
SFRP2	-1.399625
RIC3	3.01866666666667
ART1	0.130333333333333
C6orf1	1.2982
DUS4L	-0.9528
C10orf104	-0.819666666666667
TNFAIP6	0.2618
RTEL1	-1.0058
CCT4	0.132692307692308
ZNF709	0.2242
CHMP6	0.786625
UPP2	1.0262
CYP19A1	-1.74909090909091
CD151	-2.814
NDUFA13	0.559875
ARFRP1	-0.07125
FAM26B	0.0926
CRYBA1	-1.13266666666667
MRPL41	-0.2335
NPFFR2	-1.2791
HRH2	0.0296666666666667
SCAMP3	0.400375
MTMR6	0.462769230769231
MTG1	-1.343
UBTD1	0.4534
CRABP1	-3.159
FLJ33790	0.795384615384615
KIAA1908	0.9425
GPR158	4.2112
PACSIN3	-1.395625
OMD	0.648
CATSPER1	-1.7475
HOXB8	-2.64963636363636
FBXO46	0.460333333333333
OAS1	-0.174625
SVIL	-2.351
PHB2	1.0026
ADCY3	-0.237
NDRG2	4.50722222222222
ERMAP	-0.178384615384615
APBA2	2.95425
IGSF9	-1.8948
WNT6	-0.0318888888888889
MYCBPAP	0.371
ATP2B2	2.21
CPVL	-0.607692307692308
TRAM2	-1.3294
NOP5/NOP58	-0.2614
ZNRF4	-0.042
TLK1	-0.161181818181818
MTMR12	0.0614210526315789
ZNF384	1.007
FAM9B	-3.0422
RPN1	-0.401307692307692
PMVK	1.139
EIF3D	-0.0126923076923077
SIX2	-1.5702
HPS1	-0.627222222222222
RNF7	-0.534
PSKH2	0.218
KCTD13	-0.19875
CSMD3	2.22323076923077
FBF1	0.761333333333333
IL8	-5.12190909090909
SERPINB13	-0.0361333333333333
FBXL20	0.2862
BLR1	-0.0284
SH2B1	0.185625
RFNG	-0.2268
RAB20	-0.799375
RBM7	0.2958
POLR1A	0.161
TMPRSS4	-3.837
TAF9	-0.6665
TERF2	1.406
TNFRSF1A	-0.913625
ACADVL	-0.864125
GTF2H5	0.3244
EDG8	2.49725
C9orf140	-0.516
UST6	0.137833333333333
ZBTB8OS	-0.7916
ZNF710	-0.753
GPR174	-1.33033333333333
ATP6V0A2	-0.7816
KIAA0319L	-0.260466666666667
XKRX	-0.267666666666667
DOPEY2	0.0586428571428571
SDHD	-0.15075
SUMF1	-0.8244
OSM	1.0598
OPN3	-1.3626
DAGLB	0.18875
PPFIBP1	-0.988538461538461
TRIM63	-4.0628
C10orf53	-0.0516666666666667
LYPD3	-3.269875
BCL7A	1.17936363636364
AGER	-1.089
TCF19	-0.7829
SAT2	1.5576
PFTK1	1.689125
GABRE	-3.40954545454545
C15orf38	0.343769230769231
FIS1	0.623333333333333
KCNV2	-0.165
CLPS	0.8342
PPCDC	-1.0047
FOXN2	1.89266666666667
NT5E	-2.05657142857143
CD83	0.35
IL18	-0.655
VPS16	0.064
IGFBP2	-2.111375
NOTCH2	0.1358
SIGLEC1	2.16954545454545
CD93	2.354
SULF2	0.708
CEP164	0.2014
P53AIP1	0.25275
TOR2A	-0.1625
ZNF136	0.557
MGP	-1.22284615384615
CCDC144A	-0.0994444444444444
TRPC1	0.629
SMS	-1.605875
MAPK7	0.873125
RRAGC	1.10716666666667
PARD6A	1.659875
NUB1	0.202
SYNGR4	0.0146
OR11H12	0.209
WIF1	0.736727272727273
GCH1	-1.8705
OR11H4	0.0216666666666667
SLC44A5	1.443
GPRIN2	-0.3615
LOC401431	3.135
CPA4	-2.92130769230769
MELK	-2.51727272727273
IL15RA	-1.4636
CUL3	1.4285
HMBOX1	-0.3088
PODXL	-1.374
CCT6B	1.078625
COMTD1	-2.0086
MUC20	-1.53525
GPX2	-3.85445454545455
ITK	-2.54490909090909
FBXL5	2.1588
C13orf27	-0.2656
DEFA5	-0.180333333333333
TRHDE	0.921
MTP18	-2.09975
UQCRQ	-1.15007692307692
ITGB2	0.846375
CSRP2BP	0.8314
TAS2R44	1.075
PHPT1	0.5074
FAM44C	-0.2528
ERH	0.187
MPHOSPH1	-2.243625
MORC1	-0.410333333333333
PARVB	-2.483
LAMA1	-0.8266875
PGBD3	-0.1594
GIMAP6	3.5482
AREG	-7.896375
LIPT1	0.3532
MGC99813	0.7668
C1orf201	-0.928625
GRIN2A	0.0991666666666667
MAN2C1	-1.39936363636364
NSUN5	-0.6538
SF3B5	0.8336
MYC	-0.469
NRXN1	5.92975
ZNF18	1.3826
SPDYA	0.1973
SLC37A1	-1.036
DECR2	-1.2312
ANKRD38	-0.5749
SPTLC3	-2.65953333333333
SUPT16H	0.518454545454546
DTWD2	0.0012
ULBP1	-1.075
ZADH1	0.933875
OIP5	-0.873
IL10RB	-0.43975
OTUB2	0.256545454545455
VWA3A	0.498875
SPIC	0.3125
OR6C4	0.0673333333333333
PSCD4	1.0345
DPY19L2P2	-0.109
TRAPPC6A	1.008625
C21orf2	0.8205
CEMP1	-0.828
LIN7B	0.914
E2F7	-2.465625
VCP	-0.5221
LAMA3	-0.88064705882353
BGN	-0.5566
GPR160	-2.835625
COCH	-2.786
GPR81	-2.023625
APOBEC3F	-3.3548
tcag7.1017	-0.0811666666666667
C1orf32	0.283
SCGB1D2	0.4518
FLJ43987	-0.295
C6orf170	1.05316666666667
KLK9	0.084
GPD1L	0.5602
VPS37B	1.117
ATG3	-0.305125
ADAMTS17	0.503333333333333
KLHDC2	0.467625
NDUFV2	-0.2036
BLK	-3.185
MATN4	1.89733333333333
GPM6A	6.8949
GBP4	2.191375
TMEM162	0.2095
PKP2	-2.599
HRASLS	2.36154545454545
MMP1	-5.1052
SFXN3	-0.685153846153846
FSD1	1.728375
ST6GALNAC3	0.792625
CA12	0.112142857142857
NCOA6	0.8862
C19orf58	0.848230769230769
PPP4R1	0.93575
MAN1A2	0.964444444444445
IKBKAP	-0.3224
UPF1	0.3065
KIAA1219	0.6982
WNT16	1.314625
SNW1	0.259818181818182
IL18RAP	0.3524
RPP30	-0.831545454545455
CDC40	0.368555555555556
SETD3	0.563375
SLAMF6	-0.8346
ELK4	-0.733666666666667
TRIM47	1.255
ACOX3	0.922545454545455
TRIM6	-2.42254545454545
KIAA0372	-0.2015
TP53AP1	0.0687272727272727
SMURF2	-0.2416
ADAD1	0.4124
EBP	-1.56930769230769
KRTAP13-2	-0.174333333333333
FLJ36874	-0.887125
TOR1A	-0.212375
P2RY4	0.0856666666666667
GPBP1	0.1548
TRPV1	-0.290909090909091
ADAMTS12	-0.5745
PES1	0.387538461538462
ATG4A	-0.0805
MAGEA10	-5.227
WFS1	0.6964
CC2D1B	-0.17825
PABPN1	-0.475
SLC25A30	-0.653
SLCO1C1	6.28875
SLC22A5	-0.4508
KIF23	-3.0765
SYN2	2.1455
ASPN	2.73525
CENTG2	1.0556
QSOX2	-0.377285714285714
FLJ10815	0.5775
STK24	-1.364
SPEG	0.441428571428571
STK10	-0.228
DACT2	1.887
AAAS	-0.5614
SSX3	-0.928909090909091
ABCD3	0.409142857142857
C4orf12	2.203
PARVG	0.194125
FIG4	1.558
C9orf46	-0.1954
TMCO6	-1.2115
IGHMBP2	-1.0642
DUS2L	0.33075
FAM3C	0.646761904761905
TMEM16D	1.1791
DCTN4	0.8892
KCNH3	0.9794
EIF2AK2	0.7822
AP1S3	-1.74518181818182
CST4	-0.187
PAM	0.815090909090909
NUTF2	-0.4192
CITED2	-0.148769230769231
SLC39A4	-3.6022
C2orf52	-0.657
GRM3	5.2204
C12orf49	-0.2342
CCDC49	0.360307692307692
GRAMD1B	0.0923636363636364
FNDC4	3.4058
SIAH2	-1.24463636363636
GDPD4	0.20675
C21orf87	0.958
ATP5A1	0.50225
C16orf63	-0.7871
LOC388135	1.664
ATP5J2	-0.662454545454545
MMP3	-5.5872
EMID2	-0.247666666666667
CRHR1	0.0371666666666667
WDR70	0.3964
C13orf31	0.9645
ZFAND1	-0.751
CCL18	4.840625
C3orf49	-0.525
RINT1	-0.346666666666667
KIAA0408	2.809875
F13A1	3.46857142857143
SLC10A1	-0.037125
OGN	0.2422
GIPC2	-2.394
XPO6	-0.61775
LCE1A	0.062
FMR1	0.276461538461539
LOC374920	0.8828
DUSP3	-0.4455
ANKMY1	-0.0288333333333333
C7orf50	-0.0876
BBS9	0.588461538461538
UNC119B	-0.2414
C9orf72	0.7237
MGC35440	-0.201333333333333
ENTPD6	0.156272727272727
PPP1R2P9	0.0778
ERCC4	-0.226
FAHD2B	-0.792666666666667
HMHA1	-2.345
HACL1	0.0936
RAD23A	-0.092375
FAM83B	-2.1752
PPP5C	0.237875
RNASEH2C	-0.5535
C9orf153	-0.5294
SCAMP4	0.808
GHITM	0.183384615384615
NDUFB7	0.3228
ADCYAP1	1.791125
SP110	0.450375
MAP3K7IP2	1.2312
DHH	0.129666666666667
AGRN	0.210055555555556
WDR33	0.386
CEP290	0.020625
PRPS1L1	-1.195375
KLRA1	0.321
GPR97	-0.19
CHD7	2.36966666666667
TLR10	1.7746
SLC30A8	-1.774
HIC1	0.056125
IAPP	0.144333333333333
RXFP4	0.0074
GP1BB	0.194
SHQ1	-1.39166666666667
NKX2-3	-0.511
API5	-0.137333333333333
FTHP1	-1.053
MOV10L1	0.32825
TRIM6-TRIM34	0.119625
ADHFE1	1.9088
FAM117A	-0.7626
DDI1	0.385
CDON	0.54175
TRIM73	-1.17066666666667
IGKC	-0.6
MMP14	-1.8394375
DYNC1LI1	-0.0122
C11orf66	0.3342
TRBV3-1	-1.866
FASTKD5	-0.625
BIVM	0.2304
LHX4	-0.1436
CXCL2	-0.840538461538461
RAB2B	0.53525
IZUMO1	0.3608
MAP3K15	-0.815818181818182
FAM19A2	3.17525
ZC3H8	0.145125
ZMAT1	2.68772727272727
SPINK5L3	-4.55333333333333
SLC10A6	0.114666666666667
APPL2	0.314363636363636
CARD10	-1.324625
LOC402176	-0.1998
EEF1D	1.52478571428571
RAB6A	0.775307692307692
C12orf5	0.4934
PAPOLG	1.1342
MSRB2	1.3288
BCR	0.679772727272727
PUS3	0.9884
TIAM2	2.8682
ZNF317	0.79725
CHD2	0.0392777777777778
FZD5	-2.21903448275862
NUDT8	-1.7982
ZNF763	-0.428
PRC1	-0.901583333333333
ABCB9	0.343375
SPATA3	0.101666666666667
TRAK2	0.5166
STAB1	2.53054545454545
LRRTM2	3.21
psiTPTE22	-0.0876
DBI	2.4406
SERPINA11	-3.7096
NAT5	-0.7948
C20orf58	3.6282
RPS6KA4	-0.327125
FLJ90650	-0.8992
TGFBRAP1	0.975
CHRDL2	-0.7941
FAHD2A	-0.78175
CNTN1	3.58483333333333
BBS4	0.136
TMEM181	0.268
MINPP1	-1.2942
MPHOSPH6	-0.376411764705882
HOXC10	-2.15407692307692
ITPKB	1.66227272727273
CLPTM1L	-0.3007
MEOX2	-1.097625
ATP6V0C	0.443272727272727
PRPF8	0.9685
TMC5	-2.0304
FKBP3	0.0496
PLEKHB2	0.3325
OR4D6	-0.127
ZNF544	-0.395923076923077
D2HGDH	-0.9405
RPL18A	0.699307692307692
HEL308	-0.5633
MPP6	-3.0206
TCERG1	-1.5462
KRT16	-2.836375
KLF17	-0.796833333333333
KLF5	-2.6468
CDR1	4.8792
VCX3A	-4.426
FBLN2	-1.06918181818182
C14orf104	0.3332
HBE1	-5.31115384615384
OR4S2	-0.061
C1orf108	0.456625
ROBO4	3.28025
CPEB4	1.2831
C11orf80	-1.3495
BCKDHA	0.875875
MYOC	1.4666
GIF	-0.454333333333333
CKMT1A	0.709666666666667
RPL3	0.153615384615385
THBS1	-1.1446
APOO	-0.14
ARMCX1	2.04
HSZFP36	0.2714
SNAPC5	0.0362
EIF4ENIF1	0.9888
ZNF433	0.2904
TNFRSF21	2.1281
TMPRSS7	-0.239
SPATA18	-0.500230769230769
HPDL	-3.05
MKL2	0.726538461538462
TBX3	-2.81694117647059
C21orf93	0.413875
DAXX	0.5604
ELMO1	1.81927272727273
RGS13	0.410125
TAF11	-0.493
UNC13A	3.1537
LOC653314	-0.438769230769231
ORC3L	1.4172
IMAA	-3.3775
TARBP2	-0.7628
CABIN1	-0.392538461538462
TRIOBP	-0.686761904761905
HIST1H2AC	-0.3806
RGS22	-2.513875
NCOA1	1.436375
IL25	1.823
SNCG	1.376
GPR6	0.359333333333333
AMDHD1	-2.132375
CHEK2	-1.89381818181818
C6orf142	3.9998
DRD4	0.248
C14orf68	-0.6628
GDF11	-0.895
SEMG2	0.368333333333333
CD247	-2.9792
CDAN1	0.0388
RBMX2	-0.630875
TGS1	0.4056
OIT3	0.41225
SYF2	0.8596
MCM4	-1.74645454545455
PKHD1L1	-0.575727272727273
CEP192	0.2325
IFT88	0.5892
RPL9	-0.492777777777778
RAB32	-2.0075
DDX43	-3.3264
P2RX2	0.0755555555555556
OR5D18	0.190666666666667
UBE1	-0.230882352941176
SLC24A1	-0.441090909090909
ARHGAP5	1.1058
CETP	2.1384
KIAA1731	-0.00112500000000001
SLC9A4	0.41
PTPN6	-0.6486
BAHD1	0.5392
GRIK3	1.754
CACNB2	1.36223076923077
PDE10A	1.44233333333333
DGCR14	0.4622
PCDHB9	0.96775
RHOQ	0.136111111111111
MAP3K4	0.532
KTI12	1.1455
RPL23AP13	1.1068
GNG11	-0.653
CLCN3	0.426428571428571
GPAM	-0.1782
VSTM2A	1.408
SLAMF7	0.80025
INTS2	0.111
PPP2CA	-0.378923076923077
LRP12	1.15594736842105
SEC14L2	1.35254545454545
DKFZP586H2123	4.0004
MC3R	-0.387666666666667
CIRH1A	-0.650375
HIST1H2AB	0.094375
POLH	-0.490272727272727
MGC16703	-0.814125
SNAPC2	0.280333333333333
FILIP1L	-0.7448
RASGRP4	0.383666666666667
LRRC1	1.0908
GAS1	1.396
PRAC	-1.55133333333333
DGKA	-0.906625
NT5C3	-0.191
PEG3	0.55275
NADK	-0.7508
PRR17	-1.192
LOC374569	-0.6298
SGSH	-0.694
NLRP8	-0.549666666666667
GALT	-0.140307692307692
MCF2	2.211
ZNF263	0.9116
TACSTD1	-6.644625
TYR	-6.58353846153846
ATP6AP2	0.2438
RNUXA	-0.7656
ABHD10	-0.0277692307692308
GDPD2	3.6122
SLC35C1	-0.2078
UBE2A	-0.5271
HERC5	-0.975625
FAM112B	-5.125
FBXL16	3.0878
DKFZP434A0131	-0.869666666666667
ELA3A	-1.67
RBM41	-1.86645454545455
HAO2	-0.445
RNH1	-0.1978
SHANK2	1.127
OSBP2	-0.763272727272727
DAK	-1.206125
C3orf58	0.665333333333333
TCL1B	-1.58833333333333
KBTBD2	0.0848
SUGT1L1	0.5754
UBE2E2	1.887
MYL9	0.287454545454545
CDC23	-0.936375
PBXIP1	1.49715384615385
CXorf40B	-0.4935
NBL1	0.3592
RTBDN	1.125
RAB11FIP5	-0.409818181818182
TTTY13	0.485666666666667
SCOTIN	-0.581133333333333
SOHLH1	1.629625
CDKN1A	-2.20221052631579
NCK1	-0.302
ZNF550	0.1794
SAPS3	-0.5775
SPIN3	0.4955
MAGEE2	1.056
MIS12	0.398125
OR8H2	0.356333333333333
KIAA0774	0.444375
UNC5D	0.413333333333333
CUL7	-2.642
LIPC	-3.850625
DIO1	-2.58816666666667
C20orf11	0.317846153846154
CTRL	-0.2905
HS3ST2	4.2122
PAK4	0.166125
CCRL1	0.2762
RNF10	-0.472
ZNF567	0.8124
ZNF660	0.551333333333333
TCEAL3	1.3896
MAGOH	-0.525375
CENPB	-0.010375
C19orf7	1.0423
LOC388965	-0.134666666666667
ZCCHC13	-0.103666666666667
JMJD1A	-0.304538461538462
HIST1H4H	-0.251666666666667
TBRG1	0.0860769230769231
GPC3	-5.514
TAF1C	-0.0443
EBNA1BP2	-0.103
CIAPIN1	0.2962
PDGFRA	3.08345833333333
CSTB	-0.675909090909091
CENPI	-2.0625
GTF2E2	-2.158375
RPP21	-0.0066
CCNF	-1.796875
KCNQ3	1.17533333333333
FAM79A	1.0348
SLC22A12	0.436
NOVA1	3.745
FZD3	1.20592857142857
AKAP8	0.1824
SOCS5	1.048
CFDP1	0.1454
DLG5	0.0495
PGM5	0.549
C1orf144	0.238625
HDAC10	-1.08133333333333
RND2	1.9046
C20orf199	-1.1278
RNMT	1.3737
SLURP1	-0.0184545454545455
ASTN1	2.9225
SH3BGR	2.1976
MYCL1	0.0226
ZHX1	1.961875
CENPK	-3.821
FOSB	1.5755
LOC643406	0.0617
C2orf59	-2.4268
TMEM135	-0.518090909090909
SLC27A2	-4.0866
KRT33A	-3.26633333333333
OVOL1	-1.97872727272727
PAMCI	-2.376375
S100A7	-1.26366666666667
ZNF789	-0.410666666666667
HARS2	-0.2946
RPL23A	-1.1795
TCF23	-0.173
UPF3B	-1.11745454545455
C17orf78	-0.00333333333333332
HLA-DOB	-0.47475
C14orf142	0.340375
TEKT5	-0.522375
DMWD	0.634
POLD1	-1.660375
GSCL	-0.226666666666667
CALD1	-0.234923076923077
SCRT1	0.939875
AIG1	0.9328
UNC84B	0.3434
ZNF404	2.0322
TMED6	-2.701
KIAA1462	0.223666666666667
LRRC27	1.2445
PYGO1	0.735
PIGU	0.067
ALAS2	-4.79188888888889
WRNIP1	0.206454545454545
CNNM3	0.0723333333333333
ZNF2	1.19266666666667
ST3GAL5	1.8415625
MRPL23	-0.8762
TSSK6	0.3186
PSMA6	-0.177
C16orf70	-0.8128
KIAA1602	0.4948
ALMS1	1.018375
DCN	-0.6785
TMEM132D	0.9154
SUCLG2	-0.7742
ABHD14A	0.831
DEXI	0.227375
AMPD2	0.5215
IFNAR2	0.076375
CYB5A	0.735
TLOC1	0.583583333333333
NXF5	-0.5315
NRBF2	-0.411272727272727
KCTD3	0.7196
ITGAE	-0.181
SLC30A3	0.13375
ZRF1	-0.498
IFRD2	-0.858727272727273
XAB1	0.4606
PYCR2	0.290375
