Hybridization REF	TCGA-CS-5395-01A-01R-1470-07
PTPRH	-2.872
ATP6V1C1	0.840769230769231
TAS2R3	0.033
LOC440356	0.4818
COQ10B	0.581333333333333
PSMF1	1.3971875
SORBS2	1.36317647058824
NFE2L2	0.6636
TMCO7	0.4934
SH3PXD2A	0.299538461538462
SH2D2A	-3.169
SPINK5	-4.97516666666667
MRPS24	-0.3288
OPA3	0.1675
TRAF7	-0.987
C4orf35	-0.01075
MT1G	1.54272727272727
MGC39545	3.262
HS1BP3	-0.0137857142857143
OR2B2	-0.28
CHRM4	0.103
SFRP2	1.8400625
RIC3	3.017
ART1	-0.027
C6orf1	1.4989
DUS4L	0.3956
C10orf104	-0.975
TNFAIP6	1.1716
RTEL1	-0.9328
CCT4	-0.431230769230769
ZNF709	0.209
CHMP6	0.759875
UPP2	1.2492
CYP19A1	-1.66490909090909
CD151	-2.294
NDUFA13	0.788
ARFRP1	-0.10225
FAM26B	-0.1526
CRYBA1	0.032
MRPL41	-0.7115
NPFFR2	-1.6432
HRH2	0.317333333333333
SCAMP3	-0.354875
MTMR6	0.983307692307692
MTG1	-1.922875
UBTD1	1.2482
CRABP1	-1.9665
FLJ33790	-1.59353846153846
KIAA1908	2.456875
GPR158	3.0166
PACSIN3	-0.2565
OMD	0.998375
CATSPER1	-1.576375
HOXB8	-2.18190909090909
FBXO46	-0.220666666666667
OAS1	0.20925
SVIL	-2.7646
PHB2	-0.8256
ADCY3	-0.227
NDRG2	5.74055555555556
ERMAP	1.46684615384615
APBA2	3.7035
IGSF9	-0.8046
WNT6	-0.691222222222222
MYCBPAP	2.233
ATP2B2	2.35269230769231
CPVL	0.456384615384615
TRAM2	-1.27753333333333
NOP5/NOP58	-1.3908
ZNRF4	0.3492
TLK1	0.81
MTMR12	-0.523631578947368
ZNF384	-0.15275
FAM9B	-3.8952
RPN1	-0.463692307692308
PMVK	1.673
EIF3D	-0.128153846153846
SIX2	-1.4824
HPS1	-0.767277777777778
RNF7	-0.16
PSKH2	0.295666666666667
KCTD13	0.482
CSMD3	0.0603846153846154
FBF1	0.112666666666667
IL8	-6.32163636363636
SERPINB13	0.3425
FBXL20	-0.3486
BLR1	0.583
SH2B1	0.541375
RFNG	-0.373
RAB20	-1.05075
RBM7	-0.4896
POLR1A	1.004625
TMPRSS4	-3.858
TAF9	-0.5059
TERF2	0.799625
TNFRSF1A	0.2679375
ACADVL	-0.550125
GTF2H5	0.3336
EDG8	1.91425
C9orf140	-1.0975
UST6	-0.2565
ZBTB8OS	-1.2626
ZNF710	-0.293666666666667
GPR174	-1.71866666666667
ATP6V0A2	-1.5894
KIAA0319L	-0.864733333333333
XKRX	-1.19433333333333
DOPEY2	0.136571428571429
SDHD	0.4171875
SUMF1	0.0388
OSM	0.6574
OPN3	-1.8966
DAGLB	0.345
PPFIBP1	-0.705769230769231
TRIM63	-4.7342
C10orf53	-0.271333333333333
LYPD3	-3.501
BCL7A	0.075
AGER	-1.776375
TCF19	-0.7872
SAT2	1.1136
PFTK1	1.841875
GABRE	-3.15981818181818
C15orf38	0.477692307692308
FIS1	0.701333333333333
KCNV2	-0.0708
CLPS	0.4726
PPCDC	-0.0909
FOXN2	-0.318444444444444
NT5E	-1.7565
CD83	0.4702
IL18	0.0382727272727273
VPS16	0.6292
IGFBP2	1.105875
NOTCH2	0.8504
SIGLEC1	1.24472727272727
CD93	2.43933333333333
SULF2	-2.6406
CEP164	-0.5768
P53AIP1	0.669625
TOR2A	-0.105
ZNF136	0.72
MGP	0.152307692307692
CCDC144A	0.815555555555556
TRPC1	0.443875
SMS	-1.011125
MAPK7	0.161375
RRAGC	1.467
PARD6A	1.250125
NUB1	0.7705
SYNGR4	-0.2326
OR11H12	0.0493333333333333
WIF1	2.41409090909091
GCH1	-1.82083333333333
OR11H4	0.185333333333333
SLC44A5	0.956
GPRIN2	0.864125
LOC401431	3.1842
CPA4	-3.57638461538461
MELK	-2.67363636363636
IL15RA	-1.9988
CUL3	2.3682
HMBOX1	-1.8852
PODXL	-1.327
CCT6B	2.137625
COMTD1	-2.5758
MUC20	-0.983
GPX2	-4.18118181818182
ITK	-2.86045454545455
FBXL5	2.3544
C13orf27	-0.8858
DEFA5	0.463333333333333
TRHDE	0.478333333333333
MTP18	-1.361625
UQCRQ	-0.0145384615384615
ITGB2	1.782375
CSRP2BP	1.44
TAS2R44	0.254666666666667
PHPT1	1.1371
FAM44C	0.4078
ERH	-0.287
MPHOSPH1	-2.2295
MORC1	0.824333333333333
PARVB	-2.0748
LAMA1	-2.1583125
PGBD3	-0.0866
GIMAP6	4.1156
AREG	-7.956125
LIPT1	0.7096
MGC99813	0.8424
C1orf201	-0.717
GRIN2A	0.130692307692308
MAN2C1	-0.954272727272727
NSUN5	-0.56
SF3B5	0.2418
MYC	-2.75842857142857
NRXN1	5.6005
ZNF18	0.7406
SPDYA	-0.379888888888889
SLC37A1	0.37
DECR2	-0.3194
ANKRD38	-0.8351
SPTLC3	-1.0473125
SUPT16H	-0.566454545454545
DTWD2	0.8248
ULBP1	0.0186666666666667
ZADH1	1.28525
OIP5	-1.8812
IL10RB	-0.531375
OTUB2	-0.369818181818182
VWA3A	0.405
SPIC	0.307375
OR6C4	-0.0136666666666667
PSCD4	0.74425
DPY19L2P2	-0.65
TRAPPC6A	1.0695
C21orf2	0.613625
CEMP1	-0.2726
LIN7B	1.498
E2F7	-1.29325
VCP	0.0261
LAMA3	-1.19817647058824
BGN	0.3748
GPR160	-2.3925
COCH	-3.74944444444444
GPR81	-1.195625
APOBEC3F	-2.1746
tcag7.1017	-0.723833333333333
C1orf32	0.8605
SCGB1D2	4.256
FLJ43987	0.487
C6orf170	0.702
KLK9	0.443
GPD1L	1.7611
VPS37B	0.216
ATG3	0.11125
ADAMTS17	-0.087
KLHDC2	0.391125
NDUFV2	-0.7894
BLK	-3.7584
MATN4	-1.02933333333333
GPM6A	6.7024
GBP4	2.038375
TMEM162	0.81575
PKP2	-1.926
HRASLS	1.10927272727273
MMP1	-6.6482
SFXN3	-1.35576923076923
FSD1	0.70425
ST6GALNAC3	1.64125
CA12	0.817928571428571
NCOA6	0.5572
C19orf58	0.156692307692308
PPP4R1	0.2135
MAN1A2	-0.356555555555556
IKBKAP	-0.8148
UPF1	0.693125
KIAA1219	0.7928
WNT16	5.64575
SNW1	0.0121818181818182
IL18RAP	0.6912
RPP30	-1.12763636363636
CDC40	-0.542722222222222
SETD3	0.237875
SLAMF6	-0.255333333333333
ELK4	-1.28433333333333
TRIM47	1.119875
ACOX3	1.02818181818182
TRIM6	-0.568727272727273
KIAA0372	-0.589625
TP53AP1	0.579
SMURF2	-0.424
ADAD1	0.0862
EBP	-2.10407692307692
KRTAP13-2	0.098
FLJ36874	-1.023875
TOR1A	-0.202875
P2RY4	0.366333333333333
GPBP1	0.3902
TRPV1	-0.145090909090909
ADAMTS12	0.178375
PES1	0.226461538461538
ATG4A	-0.11325
MAGEA10	-5.3052
WFS1	2.6068
CC2D1B	-0.58875
PABPN1	-0.2871
SLC25A30	0.5985
SLCO1C1	6.98825
SLC22A5	0.9374
KIF23	-3.057375
SYN2	2.03775
ASPN	2.175625
CENTG2	0.2972
QSOX2	0.0287857142857143
FLJ10815	0.11275
STK24	-0.698285714285714
SPEG	1.70607142857143
STK10	-0.856125
DACT2	0.812
AAAS	-1.0844
SSX3	-1.44645454545455
ABCD3	0.8395
C4orf12	3.3015
PARVG	0.827625
FIG4	1.4122
C9orf46	-0.2448
TMCO6	-1.634
IGHMBP2	-0.5408
DUS2L	0.111625
FAM3C	1.68757142857143
TMEM16D	0.546
DCTN4	1.3314
KCNH3	2.3884
EIF2AK2	-0.2396
AP1S3	-1.38045454545455
CST4	0.0846666666666667
PAM	0.274909090909091
NUTF2	-0.5512
CITED2	-1.14946153846154
SLC39A4	-3.9286
C2orf52	0.102666666666667
GRM3	5.7276
C12orf49	0.7217
CCDC49	0.162846153846154
GRAMD1B	-0.213727272727273
FNDC4	2.9018
SIAH2	-1.13663636363636
GDPD4	0.41775
C21orf87	0.3922
ATP5A1	0.355875
C16orf63	-0.4703
LOC388135	2.7095
ATP5J2	0.0762727272727273
MMP3	-5.8604
EMID2	-0.336666666666667
CRHR1	0.464166666666667
WDR70	-0.4694
C13orf31	0.454
ZFAND1	-0.4782
CCL18	0.762125
C3orf49	-0.789
RINT1	-0.773
KIAA0408	1.576875
F13A1	3.42992857142857
SLC10A1	0.032
OGN	2.519
GIPC2	-2.14325
XPO6	-0.348
LCE1A	0.350333333333333
FMR1	0.851384615384615
LOC374920	1.384
DUSP3	-0.5937
ANKMY1	-0.0186666666666667
C7orf50	1.4642
BBS9	-0.428384615384615
UNC119B	0.3807
C9orf72	0.7829
MGC35440	-0.0421666666666667
ENTPD6	0.0955454545454546
PPP1R2P9	-0.1264
ERCC4	-0.324833333333333
FAHD2B	0.693333333333333
HMHA1	-1.196
HACL1	-0.3118
RAD23A	-0.384
FAM83B	-2.5892
PPP5C	0.598875
RNASEH2C	-0.6788
C9orf153	-0.6866
SCAMP4	0.906454545454546
GHITM	0.270846153846154
NDUFB7	1.3212
ADCYAP1	0.93025
SP110	0.4605
MAP3K7IP2	1.1172
DHH	0.009
AGRN	-0.763
WDR33	0.304375
CEP290	-0.5305
PRPS1L1	-0.9515
KLRA1	-0.891333333333333
GPR97	0.113333333333333
CHD7	0.214
TLR10	1.6464
SLC30A8	-0.919666666666667
HIC1	0.06475
IAPP	0.817333333333333
RXFP4	0.0856
GP1BB	0.0654
SHQ1	-1.08766666666667
NKX2-3	0.251375
API5	-0.146833333333333
FTHP1	0.0895
MOV10L1	1.789375
TRIM6-TRIM34	1.182
ADHFE1	3.7686
FAM117A	-0.781
DDI1	0.3615
CDON	-1.305125
TRIM73	-0.398333333333333
IGKC	0.0595
MMP14	0.232375
DYNC1LI1	-0.8262
C11orf66	0.817
TRBV3-1	-1.6535
FASTKD5	0.3624
BIVM	-0.083
LHX4	-0.2534
CXCL2	-1.68369230769231
RAB2B	-0.47075
IZUMO1	-0.1082
MAP3K15	-1.61481818181818
FAM19A2	2.7395
ZC3H8	-0.6845
ZMAT1	1.35063636363636
SPINK5L3	-2.3522
SLC10A6	-0.208
APPL2	1.06190909090909
CARD10	-1.29425
LOC402176	-0.6245
EEF1D	-0.0795714285714286
RAB6A	0.913846153846154
C12orf5	0.2796
PAPOLG	0.2216
MSRB2	0.749
BCR	1.76022727272727
PUS3	-0.7762
TIAM2	1.9546
ZNF317	0.818625
CHD2	0.00455555555555554
FZD5	-2.17031034482759
NUDT8	-1.3956
ZNF763	0.213
PRC1	-1.56383333333333
ABCB9	0.64675
SPATA3	-0.471833333333333
TRAK2	1.3644
STAB1	2.43245454545455
LRRTM2	2.034625
psiTPTE22	-0.00939999999999999
DBI	3.1862
SERPINA11	-3.99833333333333
NAT5	-0.0904
C20orf58	3.868
RPS6KA4	-0.33775
FLJ90650	-1.1508
TGFBRAP1	0.3992
CHRDL2	-0.0901
FAHD2A	0.366875
CNTN1	6.0055
BBS4	0.765153846153846
TMEM181	-0.3646
MINPP1	-1.1266
MPHOSPH6	-0.00376470588235295
HOXC10	-1.29176923076923
ITPKB	4.32345454545455
CLPTM1L	-0.7577
MEOX2	4.091625
ATP6V0C	0.272727272727273
PRPF8	-0.351125
TMC5	-1.847
FKBP3	-0.3238
PLEKHB2	0.584
OR4D6	0.00533333333333333
ZNF544	0.203076923076923
D2HGDH	0.0991
RPL18A	-1.58569230769231
HEL308	-0.4798
MPP6	1.1918
TCERG1	-1.8942
KRT16	-3.368375
KLF17	-0.982
KLF5	-3.4281
CDR1	4.3891
VCX3A	-4.06333333333333
FBLN2	-0.982545454545454
C14orf104	-0.3142
HBE1	-4.86953846153846
OR4S2	0.628
C1orf108	0.22175
ROBO4	4.474875
CPEB4	1.3155
C11orf80	-1.1965
BCKDHA	0.7625
MYOC	1.3274
GIF	-0.448
CKMT1A	-0.066
RPL3	-0.152615384615385
THBS1	-1.7637
APOO	-0.154
ARMCX1	1.7734
HSZFP36	-0.1064
SNAPC5	0.2844
EIF4ENIF1	1.3402
ZNF433	1.0296
TNFRSF21	0.3993
TMPRSS7	0.166333333333333
SPATA18	-0.334692307692308
HPDL	-1.04333333333333
MKL2	0.723769230769231
TBX3	-2.19235294117647
C21orf93	0.115625
DAXX	-0.3754
ELMO1	0.932636363636363
RGS13	0.75525
TAF11	-0.5512
UNC13A	2.4964
LOC653314	-0.918923076923077
ORC3L	0.2342
IMAA	-3.971
TARBP2	-1.0718
CABIN1	-0.565538461538462
TRIOBP	-0.0764761904761904
HIST1H2AC	-0.4169
RGS22	0.047875
NCOA1	2.5225
IL25	1.402
SNCG	1.235
GPR6	0.492666666666667
AMDHD1	-2.68375
CHEK2	-1.84927272727273
C6orf142	1.0516
DRD4	0.184333333333333
C14orf68	-0.642
GDF11	0.2494
SEMG2	-0.347
CD247	-2.779
CDAN1	0.1626
RBMX2	0.237
TGS1	-0.5966
OIT3	-0.66225
SYF2	0.6616
MCM4	-2.17409090909091
PKHD1L1	-0.670272727272727
CEP192	-0.57
IFT88	1.142
RPL9	-0.864
RAB32	-0.0913
DDX43	-3.2248
P2RX2	0.502777777777778
OR5D18	0.5565
UBE1	-0.527705882352941
SLC24A1	-0.179727272727273
ARHGAP5	2.1362
CETP	0.4044
KIAA1731	-1.03925
SLC9A4	0.406666666666667
PTPN6	-0.3156
BAHD1	0.1148
GRIK3	0.694
CACNB2	0.687076923076923
PDE10A	0.449166666666667
DGCR14	0.575
PCDHB9	0.89725
RHOQ	0.868333333333333
MAP3K4	-0.5894
KTI12	-0.137375
RPL23AP13	-1.02
GNG11	-0.8444
CLCN3	0.942714285714286
GPAM	0.0784999999999999
VSTM2A	0.464333333333333
SLAMF7	-2.218875
INTS2	-0.6398
PPP2CA	0.731076923076923
LRP12	0.668315789473684
SEC14L2	2.99063636363636
DKFZP586H2123	4.8768
MC3R	0.207333333333333
CIRH1A	-1.215375
HIST1H2AB	-1.5845
POLH	-0.789636363636364
MGC16703	-1.188375
SNAPC2	0.446666666666667
FILIP1L	-1.0756
RASGRP4	-0.201
LRRC1	0.8398
GAS1	3.2714
PRAC	-1.52633333333333
DGKA	-1.446125
NT5C3	-0.3952
PEG3	-0.0098125
NADK	-0.5738
PRR17	-2.1274
LOC374569	-0.6362
SGSH	-0.122375
NLRP8	0.196666666666667
GALT	-0.0126153846153846
MCF2	3.137
ZNF263	0.366
TACSTD1	-5.1495
TYR	-6.86584615384615
ATP6AP2	0.7746
RNUXA	0.0352
ABHD10	0.752
GDPD2	4.3404
SLC35C1	-0.2726
UBE2A	0.3756
HERC5	0.333875
FAM112B	-5.44075
FBXL16	2.7674
DKFZP434A0131	-1.37616666666667
ELA3A	-3.08066666666667
RBM41	-1.10581818181818
HAO2	0.1202
RNH1	0.341
SHANK2	0.286125
OSBP2	-0.834181818181818
DAK	-0.57825
C3orf58	0.2492
TCL1B	-2.14566666666667
KBTBD2	0.4451
SUGT1L1	2.184
UBE2E2	1.39125
MYL9	0.482909090909091
CDC23	0.066125
PBXIP1	2.97061538461538
CXorf40B	0.4355
NBL1	-0.3846
RTBDN	1.95433333333333
RAB11FIP5	0.260090909090909
TTTY13	0.037
SCOTIN	-0.549333333333333
SOHLH1	2.58775
CDKN1A	-1.43294736842105
NCK1	0.4436
ZNF550	0.5136
SAPS3	-0.3970625
SPIN3	0.521875
MAGEE2	2.902
MIS12	-0.198875
OR8H2	0.337333333333333
KIAA0774	0.45475
UNC5D	1.477
CUL7	-0.438
LIPC	-2.911625
DIO1	-2.446
C20orf11	0.397769230769231
CTRL	0.00183333333333334
HS3ST2	3.7416
PAK4	0.31375
CCRL1	1.5248
RNF10	-0.2282
ZNF567	1.224
ZNF660	1.007
TCEAL3	1.359
MAGOH	-0.91875
CENPB	0.956375
C19orf7	0.8023
LOC388965	0.421166666666667
ZCCHC13	0.701
JMJD1A	0.322230769230769
HIST1H4H	-0.804
TBRG1	-0.679307692307692
GPC3	-5.71409090909091
TAF1C	-1.0306
EBNA1BP2	-0.769375
CIAPIN1	-0.1492
PDGFRA	1.11591666666667
CSTB	-0.590454545454546
CENPI	-2.293625
GTF2E2	-1.024875
RPP21	-0.7832
CCNF	-1.927875
KCNQ3	1.241
FAM79A	1.293
SLC22A12	0.451666666666667
NOVA1	2.848625
FZD3	1.72957142857143
AKAP8	-0.7764
SOCS5	0.6429
CFDP1	-0.046
DLG5	0.108833333333333
PGM5	0.8645
C1orf144	0.196125
HDAC10	-1.31
RND2	3.1736
C20orf199	-1.1938
RNMT	-0.386
SLURP1	-0.182363636363636
ASTN1	3.3556
SH3BGR	4.1106
MYCL1	-0.1864
ZHX1	2.70375
CENPK	-2.4048
FOSB	-1.02521428571429
LOC643406	0.8826
C2orf59	-2.7425
TMEM135	-0.139909090909091
SLC27A2	-3.962
KRT33A	-3.25333333333333
OVOL1	-2.38081818181818
PAMCI	-4.0455
S100A7	-2.116
ZNF789	-0.658666666666667
HARS2	-0.1674
RPL23A	-1.088
TCF23	-0.2952
UPF3B	-0.554272727272727
C17orf78	-0.324
HLA-DOB	-0.034
C14orf142	0.671125
TEKT5	-0.036625
DMWD	0.679
POLD1	-2.172
GSCL	-0.961666666666667
CALD1	0.173230769230769
SCRT1	0.521375
AIG1	1.89
UNC84B	1.2204
ZNF404	2.8648
TMED6	-4.2148
KIAA1462	1.237
LRRC27	1.244875
PYGO1	1.268
PIGU	0.530571428571429
ALAS2	-4.13566666666667
WRNIP1	0.361272727272727
CNNM3	-0.222
ZNF2	0.9
ST3GAL5	0.7576875
MRPL23	-0.3824
TSSK6	0.075
PSMA6	-0.7926
C16orf70	-0.675
KIAA1602	-0.2804
ALMS1	-0.7605
DCN	-0.3432
TMEM132D	0.561
SUCLG2	0.628
ABHD14A	1.1098
DEXI	0.71225
AMPD2	0.111375
IFNAR2	-0.676
CYB5A	0.177642857142857
TLOC1	2.162
NXF5	-1.133625
NRBF2	-0.722545454545454
KCTD3	-0.3376
ITGAE	0.49975
SLC30A3	-0.0705
ZRF1	-1.02
IFRD2	-0.296818181818182
XAB1	-0.3488
PYCR2	-0.7585
SERPINB3	-4.852
TMLHE	-1.30023076923077
GEFT	-0.112181818181818
ABCA5	-0.5397
EMR4	0.469555555555556
TSFM	-0.3328
HIST3H2BB	-2.7302
ARHGEF19	-1.821
TSPAN17	-0.214375
ABCC8	4.1094
MAP1S	0.76425
C22orf36	1.0166
BNC2	-2.08238888888889
HIST1H4A	-1.00633333333333
NDUFS3	0.57875
WDR3	-0.719
XKR4	3.3454
TTC33	0.906263157894737
STMN2	5.203
CPN2	-0.805625
HSPC105	-3.0245
PCOLCE2	-4.9226
C3orf55	2.194
KLHDC9	2.885625
TBC1D23	0.381727272727273
ATXN2L	-1.316
MAP2K3	-0.602875
SCAP	0.5938
ZNF486	0.352375
C20orf96	0.6722
NARS	0.1292
ADAMTSL1	-1.39388888888889
PRCC	0.31625
CCDC126	1.9744
ZNF675	0.5598
CALCOCO1	0.4012
ANKRD43	3.7584
CWF19L2	0.706625
ZBTB32	0.06
BRAF	-1.5232
ODF4	0.6594
MGC14376	-1.0905
HORMAD1	-2.579125
AAK1	0.2255625
PEBP1	2.167625
TNFSF5IP1	-0.233375
DKFZp564N2472	0.6272
RMND1	-0.698363636363636
IGKV1-5	-0.265333333333333
COL1A2	-3.105125
SERPINA5	-4.68672727272727
AANAT	0.296666666666667
C19orf21	-4.0515
GEMIN5	-0.1846
UBR4	-0.1075
LTBP3	1.605125
AMHR2	-2.409
PROCR	-1.6476
MYBBP1A	-1.0976
C20orf39	3.141125
ZNF697	-1.5231
PASK	-1.23915384615385
ZNF776	1.070875
RFXDC2	0.1238
KIAA0467	0.033
C10orf96	-1.5414
ZNF503	-0.6352
GULP1	-0.739125
KCNE4	0.740125
DKFZp434K191	-2.1635
LOC196913	-0.411
BHLHB4	0.688666666666667
CH25H	1.4628
LOC81691	-0.57025
ALPL	0.983263157894737
COL12A1	-4.2125
FOLR3	-1.5705
GPR123	2.84254545454545
TRIM62	0.238888888888889
ABLIM1	1.672625
MAST3	1.452
RHBDD1	0.971375
LOC338809	-0.451
RYBP	-0.533333333333333
TTC26	-0.466090909090909
ZNF22	0.732875
ISCA2	0.8676
RDM1	-4.15
PIGM	-0.0446
GNB3	-1.75866666666667
ACTR2	0.0513076923076923
HMGB1	1.13365384615385
EDG1	5.83722222222222
SOAT2	-4.2626
OR10AD1	0.264333333333333
RAP1GDS1	1.27253333333333
LCE1F	0.486
ESM1	-2.7119
RCN3	0.4282
CREBL1	-0.933833333333333
DBNL	0.284625
PTGER3	-0.300111111111111
USP30	0.079875
BCL2L12	-1.507125
KIF26B	1.1742
ZNF416	1.4648
ZNF225	0.593666666666667
C17orf70	-0.1452
ZNF554	1.6846
RAE1	-0.687625
TNIK	3.744
ACTN3	-0.566333333333333
MGC45922	0.443666666666667
CCNA1	0.484875
RYK	0.349875
IL26	0.325666666666667
LRP3	1.859875
QARS	-0.956333333333333
SOX7	1.19972222222222
BID	1.1617
OR2S2	-0.0263333333333333
CXCL14	0.5498
C11orf47	-0.898666666666667
MGC29891	-1.380375
HSPB8	4.755
PRDM14	-1.27566666666667
NUFIP2	-0.153
MNAT1	0.0389
ZDHHC2	0.223666666666667
MBNL2	1.79975
ADD3	3.4023
CSNK2A1P	-0.2222
KLK6	2.78625
TMEM111	0.135538461538462
KIAA1279	0.9306
NUBP2	0.2505
RAB42	-1.4034
ID3	1.776
TM9SF1	-0.0896
MDP-1	-0.2488
POU4F2	0.256
IQCK	2.2774
C16orf14	-0.8968
CAPN3	0.083
FAM43B	1.3746
RECQL	-0.9292
AP1G1	-0.159555555555556
CTNNBL1	0.759625
ECHDC1	0.500777777777778
SMARCC1	-1.42015384615385
FOXQ1	-0.0696363636363636
GNAI3	0.6775
POLG2	-2.2956
CD4	1.629
ITLN1	-0.873833333333333
EBI2	2.4742
IRF1	-1.8836
PTPRE	1.54069230769231
PTK2B	-0.011
NXNL2	-0.239
SOX4	1.0144
TSPAN3	2.939375
SH2D1A	-4.736625
C8orf58	-0.24475
USP20	0.4016
DUSP22	-0.721133333333333
CALB1	1.7815
L3MBTL2	2.22253333333333
MCRS1	0.0836
TMEM118	-0.510375
C18orf8	-0.045375
FLJ10241	0.5839
GJA12	2.8734
PKD1	-0.052875
ZFP3	0.97
JAM3	0.454636363636364
LAPTM4A	1.00161538461538
DIRC2	1.5932
KIAA2022	0.811125
MYOM1	2.645125
TRPM8	-1.597125
MOP-1	0.2232
PHKG2	-0.7423
ZNF650	0.6355
KIAA1522	-1.86727272727273
PSG8	-1.665625
DDX19B	0.143
MOBKL1B	-0.52
DIAPH2	-1.237375
PTPN12	0.0978
CLN8	1.36176923076923
CRYZL1	1.0035
CRY2	2.0954375
FCGR2B	0.8085
PNPLA4	1.90681818181818
ZNF454	1.41833333333333
DKFZp434B1231	1.2305
CLDN11	1.62176923076923
RFWD2	-0.08
CIB2	1.38025
MXRA8	1.4355
HRK	0.5305
MAML2	1.099
C4orf31	4.8448
C6orf192	3.4122
COG6	0.9445
FAM5B	6.1868
NFATC1	0.00138461538461538
SEPT10	-0.1845
SCYL1	-0.0763076923076923
RPP40	-0.8838
SCOC	1.768
KIAA1450	0.46
CTDSPL2	-0.173666666666667
TBX5	0.050375
NAPG	-1.1376
RHD	-5.5668
C14orf45	1.9765
ZBTB22	1.01766666666667
PLCG1	-0.0545
ANKRD10	-2.1354
AQP7P2	-0.226833333333333
TAGLN2	-2.67275
HTR2C	0.603125
SLC16A7	-1.58255555555556
C17orf83	-0.4488
TSGA14	0.3420625
MDH1	0.1432
PPP3R2	0.508125
DCBLD2	-2.7545
RBM33	-1.20845454545455
DPH3	-2.181
SYT10	-1.37775
FMO4	1.83127272727273
THYN1	0.4324
DRD5	-1.09866666666667
OTOR	2.91445454545455
PGRMC2	0.131076923076923
KATNAL1	0.9448
PAQR6	4.5818
UBE2I	-0.9812
C14orf28	-0.3226
C8orf70	0.9006
FLYWCH1	-0.179818181818182
ANGPTL3	-1.5174
GLRX2	-1.117
ATP11A	-0.420578947368421
ARL5B	-1.32663636363636
MUC16	-3.4176
SLC25A5	-0.707526315789474
ACRC	-0.7536
MYO1C	-1.62463636363636
FAM89B	0.682
FAS	-0.810909090909091
KIFAP3	2.059
GLRA2	0.262
BTN3A2	-0.736923076923077
CNKSR3	0.00439999999999996
CSTF3	-0.7515
ARPM1	0.2042
KIAA1530	-1.45633333333333
C9orf150	-0.81425
PRKCI	-0.434
tcag7.1015	-1.521
SOD3	-0.9334
ZNF574	0.5474
CYP21A2	0.356
RPL12	-1.21433333333333
COMMD2	-0.13
WIZ	1.4378
LOC344405	-2.0908
ALDH4A1	0.405045454545454
CRYAB	4.85283333333333
COPA	-0.0158
PCDHGA7	0.83675
KIF11	-1.8941875
RASD2	0.4952
SLC26A3	0.0453333333333333
ZNF175	0.336333333333333
JAKMIP2	3.768
C8orf4	0.13775
PTHLH	0.6172
SLC40A1	3.262625
OR7D4	0.696
PCDHB17	0.924333333333333
CD36	-0.995333333333333
C6orf203	1.88953846153846
PRKG2	0.954333333333333
LOC400566	1.3984
ANAPC13	0.9276
SLCO3A1	1.4448
ZNF692	-2.87333333333333
FANCL	-0.494333333333333
SH3GLB1	-0.3054
C12orf61	0.161333333333333
KBTBD6	0.9934
SUPT5H	0.577545454545455
XRCC6	0.108307692307692
HUS1B	-1.37423076923077
FAM133B	-0.0112222222222222
LOC728276	-0.231
KCTD18	1.0002
SOS2	1.330875
CCDC99	-1.4358
C1QTNF5	5.14666666666667
NNAT	4.471375
USP16	0.5604
LARS	-0.330818181818182
ZBTB2	-0.2929
ABO	-0.3485
TRAF3	-0.4644
GALNT5	-4.58933333333333
NAP5	1.1448
ALG14	0.186625
KIAA0515	-0.0384242424242424
WDR75	-0.58275
TEX261	0.642
LY86	1.6396
LOC389072	-1.39666666666667
FLJ13611	0.2428
MRGPRX2	0.597666666666667
SNRPA	-1.02327272727273
OR2G2	0.342666666666667
GPRASP2	2.4744
C7orf42	0.271384615384615
C9orf163	-0.877333333333333
CYP11B2	-0.393333333333333
FCRL3	0.228714285714286
PRDX1	0.7552
FGB	-6.454375
COX17	-0.415125
C16orf33	0.6768
PIWIL1	-0.06825
FOLR1	-1.856625
KIAA0082	-1.4992
FREQ	1.148125
TMCC2	1.130875
TCF12	1.928
ZNF721	1.0828
FAM130A2	2.4714
POU4F1	-2.0584
SNRPF	-1.3563
SGIP1	3.571625
ZNF641	1.56914285714286
EMG1	-0.4986
PRRG4	-1.27133333333333
HIRA	-0.1334
MYNN	0.88325
AEBP2	0.2644
TBXA2R	-0.409875
ISL2	-0.83575
PCDHB11	1.49533333333333
RNF144A	0.1905
MARCH5	-0.1045
DULLARD	-0.172625
DCLRE1B	0.20875
ITGA8	-0.8466
TP73	-0.286090909090909
PRKCD	-0.2188
NDUFB4	-0.2412
ATP13A4	5.23772727272727
ANTXR2	-0.420333333333333
COL4A3	0.211428571428571
MYO10	0.842
SLC6A18	0.431666666666667
PEX1	-0.3278
TMEM74	5.3785
RBM19	0.0722
TAPBP	-0.519846153846154
RUNX1	-4.0541
MID1	0.3860625
GPR64	-0.452
RASEF	-0.3664
GABRG1	6.0688
MYO16	2.30583333333333
DBF4	-0.901
TSHZ2	1.71
RIPK2	0.539
PPTC7	-0.032875
KIF4B	-0.908
LRRC31	1.54590909090909
ZNF540	2.6684
EFNB3	1.33488888888889
LOH12CR1	-0.1165
STON2	2.24133333333333
GLP1R	0.430333333333333
CSTF2T	-0.915636363636364
IREB2	-1.12854545454545
GRSF1	0.9948
PDCD7	-0.2205
LRRC43	1.51633333333333
CNR1	3.630375
IL1F7	-0.906666666666667
C12orf64	-0.0513333333333333
FAM69B	0.651
