Hybridization REF	TCGA-DH-5141-01A-01R-1470-07
VASP	-0.931
ZCCHC11	-1.85845454545455
SYPL1	-0.242
MGC34774	0.2688
C4orf28	0.8593
KIAA1211	1.61953333333333
RPS27L	-0.0274
TATDN3	-0.0932
PDCD1	-1.4266
OR5P2	0.206666666666667
IFIT1L	0.261666666666667
MIPOL1	-1.7968
OR51D1	0.3824
C1orf92	-0.41575
LAMP2	0.678217391304348
CAT	0.66875
C16orf80	0.1192
C15orf32	0.0133333333333333
ZNF746	0.2895
C1orf76	-1.21766666666667
ATXN1	0.384
LAMC2	-3.02509090909091
SLC2A7	-0.0456666666666667
CPOX	-1.455
APH1B	0.19825
LOC442245	0.5356
CTNND1	0.423666666666667
GABRG2	4.394
MADCAM1	2.31933333333333
F5	2.8074
SEMA4F	-0.2945
NUDCD3	0.8247
PDZD11	0.311
TRIML1	0.745
GCNT3	-3.4145
TMEM120A	1.3542
CNDP1	6.554
N4BP1	0.104090909090909
SLC35F2	-0.6647
LCP1	-2.3851875
IGBP1	0.953230769230769
DCAKD	1.384
ELA2A	-0.341
C12orf56	-2.03763636363636
PITRM1	-0.0442941176470588
GUK1	0.66125
RASSF8	-0.367904761904762
OR2A14	0.6834
ADM	-2.94736363636364
FGD3	0.82375
GHRHR	0.356875
RHPN2	-0.259833333333333
C4orf39	3.13875
VPS72	0.6496
SERF2	1.07713043478261
CD22	0.216875
CD47	0.478
PPIC	-1.553125
IMPDH1	-1.69873333333333
ACP6	-1.2535
PRKACA	-0.105818181818182
PPP1R1A	3.9628
TRPV3	0.154666666666667
ASXL1	-1.08963636363636
C17orf55	-0.843125
FXYD1	1.252625
LMOD2	0.121666666666667
ANKRD33	0.423333333333333
LCE2C	-0.0881
ZNF620	0.316333333333333
DKFZP566E164	2.5648
VSIG2	0.00639999999999999
KIAA1128	2.653
USO1	-0.207125
NUDT4	1.26061111111111
CLDN1	-2.98852631578947
OR4Q3	0.559333333333333
FASTK	-0.003625
ICOS	-0.505625
LDB1	-0.0532
GSTA5	-2.2692
ABCC1	-3.10675
FAM54A	-4.8532
PCBP2	-0.310375
NUP205	-1.6672
ACTA1	-2.72
GABBR2	3.83
PIP5K1B	0.399333333333333
AGXT	-2.055625
RNF181	-0.0738
ATP8A2	0.9122
AFTPH	0.381952380952381
FGF21	0.0254
FCER1G	1.4371
SNTB1	-0.2704
SLC24A3	2.7909
TXNL4B	-1.02430769230769
RPL10L	-1.015875
LOC389517	-0.711307692307692
TSGA13	0.0566666666666667
SHOX2	-2.6735
ITGA7	1.69384615384615
KCNIP2	3.7285
KLF13	1.04130769230769
ZFAND2A	0.742
CEACAM1	-3.20647368421053
PFKFB4	-1.568375
MED19	0.5896
LRRC57	0.65075
RNF11	0.8242
ANKRD32	-3.8376
P117	0.8666
OBFC2A	-1.70575
POLD3	-1.3346
RAB18	1.9972
TPH2	0.134285714285714
PHB	-0.022
JDP2	1.3605
MORF4L1	0.720769230769231
POU2F1	-0.428666666666667
CNNM2	-0.351
LOXHD1	0.17675
ZC3H15	-0.0662
ELK3	-1.072125
FAM111B	-3.2236
CBLC	-0.18775
SBNO1	-0.3154
ANKMY2	0.9308
PLEKHA5	0.3858
DHX58	0.903625
ARCN1	-0.260875
TREML1	0.212384615384615
KNCN	0.8705
SEC24A	-0.8462
PSCA	-0.6916
MGC24125	0.071625
DNA2L	-3.4398
CIB4	-0.0317
HIGD2A	0.43125
TBX6	0.0515
TTLL5	-1.009625
SGK3	-0.438
GCN1L1	-0.433
AMOT	1.27923076923077
LDOC1	0.6865
NRK	-0.353285714285714
ASB9	-3.445
NAT1	-1.13328571428571
TRAFD1	0.528666666666667
PEAR1	0.644571428571429
FAM36A	1.0335
OR1S2	0.391
LOC388323	-2.1384
PGS1	-0.039375
LEPREL1	-3.6134
TFF1	-4.7256875
HAP1	0.8818
EPHB2	0.6242
ACTG1	0.126142857142857
ZFP42	-1.09485714285714
HAVCR2	0.219
NME1	-1.18333333333333
SNX26	0.263733333333333
LACTB	-0.4435
ZKSCAN2	0.1451
C5orf35	-0.559
ANKS3	-0.9178
RBM28	-2.3686
DKFZP586P0123	-1.78216666666667
HNRNPA1	0.594428571428571
BCAS3	-1.14017647058824
FLJ20184	0.220666666666667
POLA2	-2.1835
TMC7	0.279
HSD17B6	2.661
ZNF658B	1.7005
TTTY10	0.8785
RANBP9	-0.488933333333333
CPNE7	-3.167125
EVL	-0.240619047619048
LNX1	-1.0361875
IFNA21	0.1825
CFD	-0.835
PYCARD	-1.958375
MYBPC2	-1.987
ENPP3	-1.8215
ACSL4	-0.7232
LOC440258	-1.31985714285714
TMEM176B	3.32075
SOX2	4.2192
SCO1	-0.299
COMT	1.099
AOC2	0.0322
PDLIM5	2.40655555555556
SPHK2	1.232
NXPH2	0.419
GPR108	-0.050375
RAD51L1	-0.610375
TMEM54	-0.018
LETMD1	-0.821272727272727
SLC6A17	0.546166666666667
KRT75	-0.578
STT3B	-1.634625
CD3EAP	-1.236875
TMEM63A	0.0568
DUSP13	-2.3994
CD1C	-2.231625
LASS2	-0.8455
AVP	0.0796666666666667
PITPNM1	-1.74681818181818
FLJ22795	0.416
MCTP1	-4.24616666666667
TRIM68	1.0785
UCK2	-2.156125
ABHD1	0.9694
FAM50A	0.0794
RNASEH1	-1.74575
PCP2	-1.05125
OR52H1	0.0586666666666667
C20orf149	-1.3438
RBP5	-2.188375
HYAL3	-1.6148
CLPB	-0.9928
SMNDC1	-0.6132
DONSON	-2.96525
FLJ27523	0.86025
BARHL2	0.26525
SLC30A9	1.249
TMPRSS11B	-0.227833333333333
E2F8	-3.625
CCDC25	-0.0180666666666667
C14orf48	-0.265125
C20orf116	0.276909090909091
TSPAN11	1.79166666666667
YIF1B	-1.109
FAM12B	0.4726
OR1L6	0.189
HPN	-2.61078571428571
NBN	-0.0902000000000001
C14orf94	0.114625
OCLM	0.127
ZSCAN18	1.35776923076923
L3MBTL	-1.132
TSTA3	-1.225875
RAC1	0.984363636363636
C19orf15	-0.109142857142857
NFE2	-4.7294
KLK14	0.235
ARSF	2.849
MAST2	-1.137375
AMICA1	1.117625
GTF2A1	0.294363636363636
ATP1A3	-0.8996
TC2N	-2.15078571428571
PNKP	-0.8082
ODZ2	-2.62
MATR3	1.0211
S100P	-5.20954545454545
KRT82	0.324333333333333
CA13	-0.557307692307692
PROZ	-1.962
AASDH	0.4628
C19orf40	-1.78825
DCK	0.566875
FAM5C	4.1698
SLC6A4	-3.27333333333333
MID1IP1	0.822090909090909
TESSP5	0.122666666666667
TMOD4	1.02925
DOCK2	-1.137
TUG1	0.9241
NUP214	-0.5036
DPYSL2	2.41979310344828
GOLM1	1.861
MPFL	0.3636
SOX13	0.45
SDCCAG8	1.56176923076923
KEL	-2.165625
NUP210L	-2.7386
GK	-0.743272727272727
DNAJB1	0.749
ALPK3	0.296333333333333
CHID1	0.810071428571429
CYLC2	-0.088375
IKZF5	0.4798
C8orf51	-2.68625
PPM1J	-1.5716
GIMAP8	2.90625
GPR101	0.0083333333333333
NR2F1	1.847
ACAD8	1.1432
RBM35A	-3.4148
GNAI2	0.326875
METTL8	-0.949625
SLC39A7	-1.9958
FBXO8	1.4516
CAMK1	1.2042
RFC3	-1.96690909090909
FAM129A	-1.8445
ILF2	-0.6396
FGFBP3	2.8978
NOM1	-1.82114285714286
PSMA3	-0.9166
ASCC3	-0.0519230769230769
ZYG11A	-5.4578
SOX21	2.97309090909091
LYRM1	1.1812
DEFB1	-2.2855
LOC91431	-3.316375
OR7C2	-0.0423333333333333
FAM46B	-1.90554545454545
TMEM18	-0.2379
ARHGAP30	-0.501125
TMEM86A	1.8551875
EPHA2	-0.54275
C10orf46	0.0493461538461539
TCHH	-1.093
C3orf30	0.068875
LOC285636	1.066
PAIP2	0.8772
CYP2U1	1.57381818181818
C12orf34	3.6842
SARS2	-1.296625
ZCWPW1	1.4752
SAMD12	0.2308
KIAA1430	0.614909090909091
ACAT1	0.532833333333333
MEOX1	-1.079
ADAMDEC1	5.0276
PHKA2	-1.156
CARD11	-1.679875
CALML4	-1.95033333333333
TSSC1	0.7232
TMEM45A	-3.031
MPP7	-0.614090909090909
POU1F1	0.311833333333333
SLC2A13	1.6365
FBN2	-1.26247368421053
ZC3H7A	-0.402230769230769
LAIR2	-2.3962
ST3GAL1	-1.4635
LCT	-2.62133333333333
GEMIN8	0.624125
KLF16	0.023
HIF3A	1.19314285714286
FAM44A	-0.186944444444444
AQP10	-1.431
PLA2G2A	-3.08966666666667
FOLH1	3.03075
C20orf186	-0.486
MAPKAP1	0.526727272727273
SPRR2D	-1.7374
UBQLN4	0.6575
RSHL1	0.383875
PIAS3	-0.1416
MRPL24	0.2574
GREB1	-2.25809090909091
FAM27E3	-1.002
NUP62CL	-3.6454
NEUROG3	0.186
REEP3	0.303533333333333
MARK1	2.3226
LMBRD1	1.9268
PRPF19	-2.049
PNMT	0.0335
CTGLF1	-1.4035
SLC25A16	-0.758166666666667
EIF2B3	-1.7575
RPA2	-0.2016
PAK6	-0.246875
CCDC26	-3.5461
SEMA3E	0.236909090909091
MXD4	0.832615384615385
TNFSF10	-0.0861538461538462
SMARCB1	0.387
DTX3L	-0.438125
PLA2G4E	-0.187333333333333
PPAP2A	1.3034
ULK1	-0.843875
TAS1R3	0.239333333333333
SLC2A3	-3.1342
ARID3A	-2.6792
GNG5	-2.05783333333333
ACOX1	0.433285714285714
KIF5B	-0.0548
NUP153	-0.7622
MUC7	0.137666666666667
CSDE1	-1.08016666666667
CLPTM1	1.0068
C3orf23	0.8794
LRRC17	-0.84675
TTYH3	-0.810909090909091
ATP5B	-0.056
ELF3	-3.65261538461538
CPSF3L	-0.664
ZNF665	0.218625
TLR6	-0.496230769230769
GPI	-1.31827272727273
RAD9A	-0.511090909090909
NDST4	-1.0074
AGPAT3	0.3844
MAGI3	0.13475
ADORA2A	-0.1854
CACNG7	1.009
CAMK2D	1.09061111111111
CCHCR1	-1.2338
RPS27A	-0.189666666666667
OR10G7	0.233
GCM2	0.7
FAM135B	3.06092307692308
E2F1	-2.56333333333333
PLCB3	0.4222
OR2AE1	0.0633333333333334
COIL	0.318
CDC25C	-4.2785
RAB11FIP2	1.162875
TSC2	0.4228
CTGLF5	-1.61866666666667
CCDC108	0.459
OR13C4	0.439
C10orf81	-0.499
PTPRB	2.9098
ACP2	-0.125
LAG3	-0.9138
MRPL54	0.44
LOC201175	-0.592
ITGB1BP3	-1.33166666666667
SPTAN1	1.379625
SIPA1L2	-0.4256
RCAN2	0.439333333333333
CDX2	-0.767
ECOP	1.2792
ACTR1A	0.718777777777778
PPARG	-3.0865
BBS10	2.055625
TMEM44	-1.82681818181818
BPIL2	-0.431166666666667
CITED1	1.881
IRF6	-0.1054
PRDM4	0.157
RRP9	-0.5585
OR10H4	0.5944
IL31RA	-0.218333333333333
GNB1L	-1.250875
MYBL2	-4.07225
ZNF407	0.891625
PPIG	-0.150875
TTC18	1.9222
RPSA	-0.19
MAPT	3.29681818181818
MRE11A	-0.522588235294118
C8orf37	0.8145
RASGEF1C	2.420875
STBD1	-1.2108
CTAG2	-0.21625
MGAT5B	-0.39425
ECM1	-1.57818181818182
RLN1	0.298
PARP14	0.042047619047619
EPB41L1	1.95053846153846
HOXA3	-2.74153333333333
MAGEA9	-4.33375
RPS8	-0.989
RPS19BP1	0.5248
FOXJ2	0.4481
C10orf76	0.3778
IL17RE	-0.498833333333333
C10orf65	2.6076
ZNF343	0.0245
FBXO33	0.2995
UHMK1	-0.260846153846154
LY6G6C	-0.6082
FGF19	-1.241
C14orf128	2.061375
IFIT2	2.9222
TIGD1	0.4455
S100G	0.2655
GUCY1B3	3.347
NR3C1	0.16625
CORO1B	-0.072875
PARP11	0.4148125
DNALI1	2.254125
OR4N4	3.11272727272727
MAP2K6	-0.205875
FSTL4	-0.795833333333333
ANKRD47	2.0085
TMEM171	-2.16233333333333
PNLIP	-0.3662
YY1	-0.455125
CCDC138	-2.476
AASDHPPT	0.258923076923077
CKS1B	-2.39675
MCM3	-2.073375
ANAPC7	0.276
FAM110A	0.558333333333333
CDC37L1	1.436125
THTPA	2.227
NBPF20	-1.1475
WDR24	1.0508
NPTX2	-2.4696
CBLB	-0.121375
CETN1	0.359
RPUSD1	-0.3388
FAF1	-1.2222
CDK6	-1.96078571428571
HMX2	0.230666666666667
CSK	-0.519875
TEAD2	-1.6984
SNAP25	5.1662
TUFT1	-1.89369230769231
TMTC3	-0.14475
LCK	-3.9094
SGOL1	-2.915875
AKTIP	2.268
FURIN	-0.150454545454545
SOX12	-0.25325
DEFB103A	-0.34
RAMP1	5.0968
KIR3DX1	-0.525
GAS2L3	-1.63166666666667
PDE8A	-1.79928571428571
EDN3	5.4396
GMIP	-0.6844
SF3A2	0.3108
FN3KRP	0.7482
SMAD7	0.3664
RHBDD2	1.4902
OR11H6	0.154666666666667
PPP1R3B	-1.37884615384615
C9orf23	0.6238
CADPS	4.3848
GOLGA8A	-2.80581818181818
TMEM57	-0.213571428571429
RGL3	-1.221
S100A14	-4.8336
FGFR2	2.282
XRCC3	-0.628333333333333
RTN4RL2	0.514
MGC3771	2.385
GH2	0.3965
BTBD2	0.5582
LMO2	1.8856
RDBP	0.3174
ACRBP	-2.0432
AMY2A	1.1912
DUOXA1	0.1915
PTK7	-0.427875
TWF2	-0.21225
FAM80A	-0.5842
TNNI2	-4.149125
GLT25D1	-1.989625
OCC-1	-4.5148
CYC1	-0.000777777777777777
RPL22	-0.448724137931034
MORN3	-0.190375
DISP1	0.7068
PRB2	-0.2375
CHUK	0.0924
HR	1.53416666666667
CCDC134	-0.6208
DENND4B	-0.444
C14orf130	-0.1824
RAB33A	3.1152
DCST2	0.012
TNMD	-0.7304
PEX7	0.7994
FAM62A	-0.9626
SRD5A2L	-1.17
IL22	0.118333333333333
RPS26	-0.748375
HOXC5	-0.0183333333333333
SPATA6	-1.4006
FLJ38482	1.1722
ZNF234	0.452333333333333
C18orf22	-0.0962
SPATA22	3.1654
THOC1	-1.0372
CYP7B1	2.0124
KCNC3	3.5312
C8orf42	0.543
ALDH1B1	-0.985625
CCDC100	0.138230769230769
ARMC4	-1.55466666666667
FAM18B2	0.00850000000000001
SLC44A1	1.2021
FBXO17	-1.824375
C6orf107	-0.177833333333333
C19orf29	-0.235666666666667
ZC3HAV1L	-2.0155
PARP6	0.204615384615385
SULT2A1	-4.0636
C1orf159	-1.5782
TMC1	0.2118
CHST14	0.286
GAMT	0.347625
SMCP	0.949125
TSPAN33	1.60673333333333
MIDN	0.214818181818182
NOX4	-1.6408
RNASEN	0.400142857142857
TBX1	-3.1465
SALL2	2.9366
C10orf35	-0.765
CYP2E1	-0.689666666666667
LRFN2	2.745
ACO1	-0.017875
IQCG	1.16607692307692
MEGF9	2.2756
TM7SF4	-0.0108
PLEKHA1	-0.176684210526316
STK33	2.3826
C1orf210	-0.7256
SNUPN	0.284692307692308
KIAA0406	-1.11230769230769
C20orf29	0.2616
TMEM55B	0.514
OSTM1	-0.0854
CLCN7	0.1788
OTP	0.162666666666667
FLJ23049	0.6994
HEATR4	-0.410333333333333
MAP3K10	0.5995
PCDHGA9	0.15
AMDHD2	0.4642
LCTL	-0.659666666666667
PDCD2L	-0.9952
CABLES2	-0.8718
SLC5A9	-0.0116666666666667
CLCA2	-1.04225
MGC16025	-0.117
STRAP	-0.06
C20orf196	1.21
RRBP1	-0.961125
NAT13	-0.8238
MAT2B	0.5329
CSNK1D	-1.91485714285714
KIR3DL1	0.175333333333333
PRKAG3	0.278
ZNF599	0.955
PRM3	1.17433333333333
PER2	0.69875
ASPHD1	1.026
PRMT6	-1.0626
KCNE1L	0.305666666666667
FAM118A	-1.54175
TAF4	-0.6618
NDUFB6	0.3022
TRIM9	4.07947058823529
PMFBP1	-0.4452
KY	0.770666666666667
DKFZp762E1312	-5.55978571428571
CSMD1	0.78
TBP	-0.06525
OR1Q1	0.3865
RETNLB	0.1204
HPGD	-0.527882352941176
DNAJC12	0.632375
FKBP1B	-2.6788
ANKRD24	0.497375
CXXC5	0.77725
IL3	0.0418181818181818
DRAM	0.623285714285714
PTCH1	0.164181818181818
TP53BP1	-0.126
SLC17A7	-0.0392222222222222
COL25A1	-0.70775
AMACR	0.081375
RHCG	-0.012
VPS13A	-1.0068
FAM55D	0.1525
PRPF38B	-0.90575
OSBPL6	2.2814
PFDN5	0.954769230769231
CMTM6	-0.3547
KCNK12	1.5672
RP2	0.775
C16orf52	-1.2442
PICK1	-0.827
IFNE1	-0.853166666666667
SEMA4B	0.9898
TYRO3	2.2448
OR12D2	-0.0106666666666667
CSNK1A1	-0.107653846153846
FANCF	0.4632
LONP2	0.3324
TBL1Y	-0.7804
LDOC1L	1.18781818181818
CCNC	-0.222
C3orf60	0.3732
CHKA	-0.498
UBAP1	0.9132
MAP3K1	-1.38533333333333
ANKRD9	-0.9964
FAM92A1	0.62175
GAB2	1.1332
AZU1	-0.2536
DIS3	0.6985
C21orf109	-1.61083333333333
IQCB1	-1.40566666666667
SPATS2	-0.559375
EFCAB3	-0.622
PRB3	-0.144
FUZ	0.3225
ZNF813	-0.9984
BMPER	2.03975
HEG1	0.562
ALS2CR11	-2.3232
SURF2	0.2488
PSMC1	-0.118117647058824
OR2D2	0.389333333333333
SLC7A8	0.824625
C4orf40	0.242
SPATA7	1.359
MAZ	-0.4175
PIN4	1.7726
PDE1A	-0.192363636363636
TAF6L	0.23775
OR2T34	0.581
KIAA0284	-1.4384
ACADS	0.330785714285714
MKRN2	0.151
C18orf56	-0.0284
MS4A6E	0.517625
GALNT4	-0.261
C22orf31	1.04166666666667
FLJ36070	0.289333333333333
PSME4	-1.595
TFG	0.0673846153846154
EPHX2	-0.313090909090909
ANXA5	-0.4516
KRTAP1-1	0.0605384615384615
BATF	-3.0034
KARS	-0.5708
MSTP9	-0.423333333333333
GPR26	0.235272727272727
CCDC72	-0.097
TEF	2.119375
FOXK1	-0.176615384615385
PRLHR	1.90033333333333
EMX1	0.4178
C11orf30	-0.4192
ICK	0.715181818181818
THSD7B	0.110833333333333
C21orf100	-0.738666666666667
DUOX1	1.20333333333333
EFCAB4B	-1.0572
UBE2G2	-0.652125
C3orf54	0.312
PARP1	-0.5674
FAM60A	-1.78466666666667
C6orf146	0.6102
OR9K2	0.344
DDX55	-1.573125
RPS15	-0.167666666666667
ZNF618	-0.736380952380952
DKFZp686D0972	0.686
SSPO	0.531666666666667
SHFM3P1	1.479875
CPA6	-1.09983333333333
JAG2	-0.4344
DEFA3	1.26433333333333
PPBPL2	0.39
CD34	3.7441
SLCO4A1	-1.27336363636364
AFG3L1	-1.9705
SHD	4.7706
RP13-122B23.3	-0.264
PRKCSH	-0.3915
DPH5	-0.0745
HLA-F	1.5377
TBC1D4	-0.5968
RIG	0.0422857142857143
GLUD1	2.09075
HNRPCL1	1.282
HBXIP	-0.6492
RNF207	-0.866666666666667
APIP	-0.513
PLA2G3	-2.969625
CCDC84	-1.8388
MYLIP	-0.883647058823529
PHIP	-0.4124
AARS2	-0.396875
DHX32	0.1738
SCAPER	0.871375
MEN1	-0.1369
NIP7	-1.5278
FLJ25404	0.399333333333333
FASTKD3	-1.0178
TMEM158	-0.48125
RARA	0.7885
BDH1	-1.622
ANKRD16	0.397
CARM1	-0.729
SS18	0.4015
IKZF2	-0.066125
MYD88	-0.7821
PML	0.658592592592593
TAF1A	-1.1286
CBFB	-0.788272727272727
HIST1H3H	-3.112
C7orf29	-5.261
COMMD4	-0.588375
DPP3	-1.5418
DAB2	-0.0039
LOC388882	0.613
YPEL4	2.2926
AGBL3	0.9644
LRP6	0.139714285714286
SERPINH1	-2.0130625
TLE1	-0.0166
CD244	-0.00837500000000001
ZDHHC15	1.5005
MGLL	0.695142857142857
PLDN	0.9384375
LOC654346	1.00066666666667
FAP	-2.216
GPR37	2.89542857142857
SCARA5	3.139875
EBF4	2.61735714285714
LSM6	0.4614
MLLT1	0.223
SLC5A12	-0.142
A2BP1	1.3925
COPS5	0.017875
TPM4	-2.36015789473684
TNFSF4	0.00775
ACADSB	-0.0843333333333334
HERPUD1	0.0814
BCL2L11	-1.324125
CEP78	-1.38072727272727
CDCA3	-3.00536363636364
WBSCR19	0.0416153846153846
MYO1A	-2.41666666666667
PPEF1	-0.488125
LOC440348	-1.4646
CPEB2	0.4521
BPTF	-0.506875
RPL21	0.1455
GSX2	0.578666666666667
ADPRH	0.65425
C17orf68	-0.803625
KCNS1	-0.22525
MLLT6	0.431285714285714
PIWIL4	-1.6076
RNF26	-0.999
RAP1B	0.5994
ADAMTS1	-1.54953846153846
ZNF571	0.568
P2RY6	-2.4044
TRIM21	0.66025
CADM3	3.1294
NLRC5	0.0774444444444445
ADRA2B	0.382125
LOC90835	-1.6384
PCF11	-0.4762
LOC400451	-1.5378
GLTSCR1	0.179538461538462
C17orf88	0.204125
CDH16	-1.8796
FGF7	1.06616666666667
PCSK4	-0.34375
NPC1L1	-1.363625
TAT	0.2465
TBCA	-0.4866
MGC33407	0.5548
GPR115	-0.80925
CYGB	-0.898666666666667
FNBP4	-1.92825
C12orf43	0.306
CBL	-0.494846153846154
CLECL1	-0.5584
PPAPDC1A	3.2376
WDR25	1.467875
SGCA	1.336
C22orf29	-0.50175
YIPF1	-0.0514
GALK2	-0.2526
RAB3B	-1.5554375
LOC440087	-0.4998
UCP1	-0.828333333333333
REEP5	1.89390909090909
FADD	-0.915461538461539
FOXA1	-7.4676
CACNA1A	0.40825
ABI1	1.40225
GRIN2D	0.5328
SLC1A4	0.878625
LOC401127	-1.7912
HINT2	0.6654
PLD4	0.26025
ZNF286A	-1.03916666666667
ENY2	-1.2828
IL1F6	0.333
PXDNL	-0.3732
C20orf79	-0.02275
TNFSF13B	5.408125
DENND3	-0.196727272727273
JARID1D	0.5432
HIST1H2AK	-1.53236363636364
LOC93349	-1.09846153846154
SSH1	-1.12264285714286
ENSA	-1.7726
LOC219854	0.72625
CKAP2	-1.44064285714286
DKFZP564J102	3.21957142857143
MGC87315	-0.419857142857143
HNRPAB	-1.8344
AMH	-0.520666666666667
ZNF526	-0.472
BRUNOL5	0.602153846153846
CACNG3	1.550375
TRPM1	-1.87033333333333
PPP2R1A	0.1525
COL2A1	0.0308333333333334
DDN	0.5005
FLJ25770	0.498666666666667
HK2	-1.279
ELOVL6	-0.8263
MDK	-2.3664
EPHX1	1.3432
RASSF2	3.7078
DKFZP434B0335	0.7076
DLX3	0.244727272727273
PRTN3	-0.5462
AVPR1A	0.6726
C21orf125	-1.31
TNFAIP8	-3.63225
GNB2L1	-0.6524
CALCRL	4.2252
SCGB2A2	-0.151714285714286
UBXD7	0.4574
ZNF674	0.0956666666666667
TMEM35	3.8553
BRSK2	1.50027272727273
HECTD3	-0.212625
TMEM188	0.910666666666667
LGALS9	0.936636363636364
SCARB2	1.232875
USP34	0.821066666666667
C17orf28	0.1228125
ZDHHC23	-3.3894
AQP12B	0.0385
SLC16A3	-3.99518181818182
APLP2	-0.0351
ITIH2	-5.2996
MICAL3	1.07709090909091
TNNI3K	0.605769230769231
HDAC2	-0.0255
PRR7	-0.333384615384616
THBS2	-0.4965
LOC751071	-0.536625
CA2	1.554125
RANBP17	-0.5168
RLN3	0.4102
CRYZ	-1.433875
GBAS	1.287
TAS1R1	-0.315166666666667
MPZL3	-1.033
PCDH8	6.5948
HSP90B1	-0.912333333333333
KCNK15	-1.53766666666667
TNIP2	0.805625
GPR146	1.1952
NOL6	-0.190636363636364
SPC25	-5.14390909090909
STEAP2	2.1469
VAMP3	-0.3565
TCIRG1	-2.8624
ZP4	-0.453875
PARL	0.980181818181818
TRIM39	0.711125
KIAA1305	0.094
CRNN	0.03175
GRN	-0.2036
HSH2D	-3.6544
SCAMP1	1.43485714285714
KIAA1913	-0.5975
PTS	-0.6952
BANP	-0.328473684210526
PRKACG	0.5032
ADCY6	0.000125000000000007
C16orf46	0.387
CYP51A1	0.2494
DDC	-4.0286
ANPEP	-2.524125
PROM1	0.325875
SIGLEC10	2.2776
COPG	-0.072
FAM26E	0.7176
TRIP4	-0.5676
SNX3	1.4815
C1orf175	0.186625
PPY2	0.3942
C14orf152	1.9944
FTSJ1	-0.620375
DST	1.06484615384615
LOC554235	0.49
GLRX5	0.4474
C20orf12	0.667214285714286
CAB39	0.607375
MSH2	-1.731375
PIP4K2C	0.083
CYLD	0.893090909090909
WTAP	0.712047619047619
MGAT4A	-0.394909090909091
TSC22D4	2.41923076923077
CHRM2	-1.60933333333333
PPYR1	0.00525000000000001
CCNH	0.319625
RRM1	-1.4098
ECAT8	-3.447
LOC400120	0.4684
GABRA4	0.999
C14orf4	1.154125
C1orf59	-3.0822
CTDSPL	-0.2856875
NHEDC2	0.158666666666667
PDE11A	-0.30035
KLHL29	-1.4566
CD5	-2.20264285714286
TSPAN9	0.229380952380952
WDR67	-2.3722
THUMPD1	0.0956428571428572
C18orf17	-2.267
CLYBL	0.701875
FLJ13231	-0.4068
CMBL	0.4766
LECT2	-0.3798
NKAPL	2.486875
LOC654780	1.69666666666667
OR4C6	0.336333333333333
RAB30	0.862875
TSSK4	-0.321666666666667
TMEM163	3.95866666666667
OSBPL11	3.58013333333333
GNB5	-0.156125
CCL21	0.5434
C1orf121	-0.8465
FMO2	1.30811111111111
RPTN	-0.256
MSTN	2.053
VCL	-1.23031578947368
FYTTD1	0.151
C11orf1	0.639
CCDC88C	-1.42071428571429
HFE	-0.954
MOGAT1	-0.747333333333333
FAM125B	1.82875
IRGQ	-0.216
RAVER2	0.8518
AKAP5	-1.50133333333333
SSSCA1	-1.0292
C11orf63	-1.28322222222222
ACTG2	-0.311230769230769
PORCN	0.224333333333333
DTL	-4.4345
TMEM151	2.783
FAM122C	-0.6792
RSAD2	2.22461538461538
BAT4	0.307333333333333
KRTDAP	-1.104375
MYH8	-0.261
CRTC3	1.4232
LRRFIP2	0.528461538461538
INTS4	-0.171142857142857
TTN	-0.677142857142857
SLC26A5	0.757
PLLP	2.0618
RGS6	0.746363636363636
SRGAP3	2.14718181818182
ZNF525	-1.13225
NBR2	0.583111111111111
C13orf1	0.614769230769231
ZNF137	-1.172
CEP27	-1.9544
BEST2	-0.203333333333333
RNF121	-0.488833333333333
DMRTC2	-0.14675
C8orf76	-0.738
BCCIP	-0.359
MEST	-0.749
HTRA2	0.364333333333333
ANGPTL2	3.17933333333333
ILKAP	0.70525
ERAS	0.996
HBS1L	-0.330545454545455
CPA5	-0.143666666666667
TMEM30A	0.9675
CD300LF	1.576875
WISP3	-0.579
CRK	1.04294444444444
PDS5A	-0.583307692307692
BRPF3	0.4705
NEDD9	0.2079
SMPDL3B	-1.777
PSG6	-1.3888
PSMD13	0.4084
ETV5	2.33971428571429
OR51A4	0.376333333333333
BTBD7	0.235176470588235
GSTO1	-0.6206
hCG_16001	-0.288
MAD2L1BP	-0.187
COX6A2	0.693333333333333
SCNN1A	-2.50675
LSM1	0.261625
UGT2B11	-4.4136
IDUA	-1.1934
PPP2R3C	0.374125
COX11	-0.40475
PDZK1	-4.6012
ZNF443	0.168375
MGC21874	1.224
ZNF323	1.17315384615385
KRTAP10-10	-0.086
CXCL6	-0.0468
SLC34A2	0.706857142857143
LOC284402	0.341
NPTN	0.38775
UPP1	-2.43133333333333
SLC6A9	0.422666666666667
OR7G3	0.8284
CISD1	0.730125
ZNF545	0.171
SYT14	1.72666666666667
NT5C3L	0.50675
ZNHIT3	0.190375
SNRPD3	-1.0002
KIAA0701	0.7109
UNC93B1	-1.13075
GMNN	-0.9131
SPCS2	1.0325
LOC388524	-0.5675
NAPRT1	-1.0145
PNLIPRP1	0.103166666666667
OR6V1	0.557333333333333
PRKAB1	0.597
EYA4	-1.265
KIF20A	-5.1212
ALG10	-1.1248
ITPKC	-0.3885
LMX1B	-0.13425
RPUSD4	-0.053
