Hybridization REF	TCGA-DB-5276-01A-01R-1470-07
UBAP1	0.8122
MAP3K1	-1.20066666666667
ANKRD9	-1.006
FAM92A1	0.026625
GAB2	1.906
AZU1	-0.1928
DIS3	-0.1264375
C21orf109	-1.62416666666667
IQCB1	-1.04716666666667
SPATS2	-0.966
EFCAB3	-1.12516666666667
PRB3	-0.295
FUZ	0.874375
ZNF813	-0.5892
BMPER	1.28575
HEG1	0.363454545454545
ALS2CR11	-1.7046
SURF2	0.1116
PSMC1	-0.0192352941176471
OR2D2	1.29633333333333
SLC7A8	0.577625
C4orf40	0.798333333333333
SPATA7	0.824666666666667
MAZ	-1.0345625
PIN4	2.0912
PDE1A	1.48090909090909
TAF6L	-0.10875
OR2T34	0.210666666666667
KIAA0284	0.5514
ACADS	-0.577428571428571
MKRN2	0.168
C18orf56	0.268
MS4A6E	0.525375
GALNT4	0.190769230769231
C22orf31	2.97133333333333
FLJ36070	-0.432333333333333
PSME4	-1.4956
TFG	0.0297692307692308
EPHX2	0.737818181818182
ANXA5	-0.0325
KRTAP1-1	-0.0757692307692308
BATF	-1.7112
KARS	-0.9778
MSTP9	-0.2535
GPR26	3.50954545454545
CCDC72	0.132666666666667
TEF	1.451875
FOXK1	-0.401230769230769
PRLHR	-0.0123333333333333
EMX1	3.0082
C11orf30	-0.7842
ICK	0.863090909090909
THSD7B	0.0143333333333333
C21orf100	-0.481666666666667
DUOX1	3.18433333333333
EFCAB4B	-1.1712
UBE2G2	-1.019375
C3orf54	1.7632
PARP1	-0.2418
FAM60A	-2.21246666666667
C6orf146	0.7082
OR9K2	0.251
DDX55	-1.819875
RPS15	-0.376466666666667
ZNF618	-0.594809523809524
DKFZp686D0972	0.563
SSPO	-0.06
SHFM3P1	0.964625
CPA6	0.501833333333333
JAG2	-0.5248
DEFA3	1.8995
PPBPL2	0.625
CD34	3.4895
SLCO4A1	-3.36118181818182
AFG3L1	-1.756
SHD	3.9104
RP13-122B23.3	-0.976125
PRKCSH	-0.56175
DPH5	0.082625
HLA-F	1.7644
TBC1D4	-0.7804
RIG	0.78075
GLUD1	2.034375
HNRPCL1	0.9275
HBXIP	-0.17
RNF207	-0.327333333333333
APIP	0.223
PLA2G3	-3.15175
CCDC84	-1.4636
MYLIP	-0.324294117647059
PHIP	-0.2104
AARS2	-0.647
DHX32	-0.0408
SCAPER	0.97625
MEN1	-0.694125
NIP7	-1.6038
FLJ25404	0.5025
FASTKD3	-1.1122
TMEM158	-2.4575
RARA	0.3745
BDH1	-0.1075
ANKRD16	-0.879
CARM1	-0.671
SS18	0.29075
IKZF2	0.3179375
MYD88	-0.967
PML	-0.0869259259259259
TAF1A	-0.9176
CBFB	-0.681909090909091
HIST1H3H	-3.37485714285714
C7orf29	-4.6052
COMMD4	-0.759625
DPP3	-1.7942
DAB2	-0.034
LOC388882	2.887
YPEL4	2.7455
AGBL3	0.7714
LRP6	-0.1405
SERPINH1	-2.1428125
TLE1	-0.0348
CD244	0.876375
ZDHHC15	1.516
MGLL	1.09278571428571
PLDN	0.469375
LOC654346	1.895
FAP	-1.2538
GPR37	4.814
SCARA5	0.098875
EBF4	2.11021428571429
LSM6	-0.432
MLLT1	0.288
SLC5A12	0.788833333333333
A2BP1	5.00775
COPS5	0.465625
TPM4	-2.12957894736842
TNFSF4	0.139375
ACADSB	-0.141
HERPUD1	0.2188
BCL2L11	-1.83075
CEP78	-1.77309090909091
CDCA3	-3.28145454545455
WBSCR19	0.287615384615385
MYO1A	-0.974333333333333
PPEF1	2.28
LOC440348	-1.1204
CPEB2	1.2473
BPTF	-0.164625
RPL21	-0.12585
GSX2	0.677
ADPRH	2.37925
C17orf68	-0.698875
KCNS1	3.7445
MLLT6	0.4235
PIWIL4	0.8882
RNF26	-0.882
RAP1B	0.5471
ADAMTS1	-1.78023076923077
ZNF571	0.9166
P2RY6	-0.2088
TRIM21	-0.022
CADM3	3.0394
NLRC5	0.681
ADRA2B	0.3785
LOC90835	-0.4789
PCF11	-0.5838
LOC400451	-1.0328
GLTSCR1	0.288307692307692
C17orf88	-0.242
CDH16	-2.3156
FGF7	1.49058333333333
PCSK4	-1.017625
NPC1L1	-1.337875
TAT	1.07863636363636
TBCA	-0.8324
MGC33407	0.4044
GPR115	0.1291
CYGB	-0.186
FNBP4	-1.749375
C12orf43	0.0696
CBL	-0.209769230769231
CLECL1	2.1856
PPAPDC1A	3.4724
WDR25	0.7745
SGCA	0.479666666666667
C22orf29	-1.388875
YIPF1	0.551
GALK2	-0.6938
RAB3B	-3.14206666666667
LOC440087	-0.395
UCP1	-1.00666666666667
REEP5	1.96218181818182
FADD	-1.22923076923077
FOXA1	-7.6211
CACNA1A	0.444125
ABI1	1.417
GRIN2D	0.0492
SLC1A4	1.35
LOC401127	-1.8344
HINT2	-0.0184
PLD4	2.814375
ZNF286A	-0.9925
ENY2	-1.1336
IL1F6	0.214
PXDNL	0.2024
C20orf79	0.559
TNFSF13B	2.475125
DENND3	1.92572727272727
JARID1D	0.7276
HIST1H2AK	-1.57
LOC93349	-0.484166666666667
SSH1	-1.08592857142857
ENSA	-1.644
LOC219854	1.061625
CKAP2	-1.37521428571429
DKFZP564J102	2.72385714285714
MGC87315	-0.504428571428571
HNRPAB	-2.0146
AMH	-1.70366666666667
ZNF526	-0.307333333333333
BRUNOL5	1.43030769230769
CACNG3	4.034
TRPM1	-0.988666666666667
PPP2R1A	0.2505
COL2A1	-1.61183333333333
DDN	2.0835
FLJ25770	0.5221875
HK2	-0.966666666666667
ELOVL6	-0.9762
MDK	-3.4516
EPHX1	1.406
RASSF2	3.2649
DKFZP434B0335	0.6372
DLX3	-0.154181818181818
PRTN3	-0.381
AVPR1A	-0.7522
C21orf125	-2.1406
TNFAIP8	-2.7155
GNB2L1	-1.1494
CALCRL	4.9732
SCGB2A2	-0.089875
UBXD7	-0.087
ZNF674	-0.433
TMEM35	3.175
BRSK2	1.45681818181818
HECTD3	0.05075
TMEM188	0.4152
LGALS9	2.00054545454545
SCARB2	1.7354375
USP34	0.520133333333333
C17orf28	0.5965
ZDHHC23	-1.0094
AQP12B	0.324333333333333
SLC16A3	-2.50809090909091
APLP2	0.0199000000000001
ITIH2	-4.0538
MICAL3	0.899272727272727
TNNI3K	3.88523076923077
HDAC2	-0.1756
PRR7	-0.694538461538462
THBS2	-0.7329
LOC751071	-0.57875
CA2	3.313375
RANBP17	0.1594
RLN3	0.799
CRYZ	-0.019
GBAS	0.48225
TAS1R1	0.563166666666667
MPZL3	-1.443
PCDH8	4.6166
HSP90B1	-0.669733333333333
KCNK15	-1.38933333333333
TNIP2	0.34325
GPR146	0.6054
NOL6	-0.565909090909091
SPC25	-6.74063636363636
STEAP2	2.17215
VAMP3	0.96975
TCIRG1	-1.9954
ZP4	-0.726857142857143
PARL	0.108727272727273
TRIM39	0.296375
KIAA1305	0.7356
CRNN	0.138375
GRN	-0.2872
HSH2D	-3.7874
SCAMP1	1.03495238095238
KIAA1913	-0.3915
PTS	-0.3206
BANP	-0.192684210526316
PRKACG	0.685
ADCY6	0.1765
C16orf46	0.431666666666667
CYP51A1	-0.1289
DDC	-4.4574
ANPEP	-2.996125
PROM1	1.11225
SIGLEC10	3.419
COPG	-0.0463333333333333
FAM26E	-0.2738
TRIP4	-0.9214
SNX3	1.478125
C1orf175	0.556
PPY2	-0.5178
C14orf152	3.221
FTSJ1	-1.231375
DST	1.21676923076923
LOC554235	0.4844
GLRX5	-0.0104
C20orf12	1.26271428571429
CAB39	1.087125
MSH2	-1.109625
PIP4K2C	0.2401
CYLD	1.70436363636364
WTAP	0.754
MGAT4A	0.858636363636364
TSC22D4	1.95061538461538
CHRM2	1.16133333333333
PPYR1	-0.056125
CCNH	-0.147125
RRM1	-1.5044
ECAT8	-3.1658
LOC400120	4.37
GABRA4	3.2017
C14orf4	1.399625
C1orf59	-0.7458
CTDSPL	-0.495375
NHEDC2	1.15133333333333
PDE11A	0.550666666666667
KLHL29	0.2094
CD5	-1.449
TSPAN9	-0.403428571428571
WDR67	-1.8822
THUMPD1	-0.436928571428571
C18orf17	-2.5666
CLYBL	0.470875
FLJ13231	-0.6512
CMBL	-1.5845
LECT2	0.425666666666667
NKAPL	3.048875
LOC654780	0.918333333333333
OR4C6	-0.0633333333333333
RAB30	0.61925
TSSK4	-0.295333333333333
TMEM163	3.80833333333333
OSBPL11	2.8004
GNB5	-0.95
CCL21	0.3322
C1orf121	-1.107
FMO2	1.28611111111111
RPTN	-0.6055
MSTN	4.46533333333333
VCL	0.187368421052632
FYTTD1	0.3598
C11orf1	-0.182
CCDC88C	-1.34965
HFE	-1.03254166666667
MOGAT1	0.544
FAM125B	2.566125
IRGQ	0.213
RAVER2	1.36
AKAP5	0.596333333333333
SSSCA1	-1.5664
C11orf63	-0.409
ACTG2	-1.10807692307692
PORCN	-0.186
DTL	-4.88064285714286
TMEM151	3.4656
FAM122C	-0.3308
RSAD2	1.63392307692308
BAT4	0.0873333333333333
KRTDAP	-1.50925
MYH8	0.3246
CRTC3	1.1512
LRRFIP2	0.917384615384615
INTS4	-0.411142857142857
TTN	-0.613
SLC26A5	0.389
PLLP	3.4056
RGS6	1.97172727272727
SRGAP3	1.9318
ZNF525	-0.932
NBR2	0.382333333333333
C13orf1	0.975846153846154
ZNF137	-0.537333333333333
CEP27	-1.9936
BEST2	0.0646666666666667
RNF121	-0.5935
DMRTC2	-0.0577500000000001
C8orf76	-0.839
BCCIP	-0.4975
MEST	-0.7942
HTRA2	-0.115333333333333
ANGPTL2	1.83316666666667
ILKAP	0.628875
ERAS	0.907666666666667
HBS1L	0.433818181818182
CPA5	-0.414666666666667
TMEM30A	0.940125
CD300LF	2.6935
WISP3	-0.453
CRK	0.830833333333333
PDS5A	-0.307846153846154
BRPF3	0.375375
NEDD9	-0.8968
SMPDL3B	-2.0964
PSG6	-1.6188
PSMD13	0.1438
ETV5	-0.341190476190476
OR51A4	0.0323333333333333
BTBD7	0.240941176470588
GSTO1	-0.652
hCG_16001	-0.489
MAD2L1BP	-0.696625
COX6A2	0.155333333333333
SCNN1A	-2.458875
LSM1	0.262375
UGT2B11	-4.5082
IDUA	-1.07375
PPP2R3C	0.464875
COX11	-0.4555
PDZK1	-4.33
ZNF443	-0.683375
MGC21874	0.950875
ZNF323	0.911166666666667
KRTAP10-10	0.0753333333333333
CXCL6	-0.373333333333333
SLC34A2	0.698785714285714
LOC284402	0.0856666666666667
NPTN	0.9890625
UPP1	0.117066666666667
SLC6A9	0.661333333333333
OR7G3	-0.0292
CISD1	0.48175
ZNF545	0.167
SYT14	1.28166666666667
NT5C3L	0.34975
ZNHIT3	-0.039125
SNRPD3	-1.1178
KIAA0701	0.936
UNC93B1	-0.539625
GMNN	-1.3821
SPCS2	0.85675
LOC388524	-1.214
NAPRT1	-2.0103
PNLIPRP1	-0.0776
OR6V1	0.351
PRKAB1	0.0004
EYA4	-1.337
KIF20A	-5.1558
ALG10	-1.2516
ITPKC	0.60775
LMX1B	-0.075
RPUSD4	-0.85375
C7orf34	0.013125
DLGAP2	3.76463636363636
PFN1	-1.34346153846154
MICALL2	-1.20575
ZNF654	-0.155
SS18L1	-0.4759
SLC16A8	2.6172
MKI67IP	0.4405
ITGB3	-1.21145454545455
TCEA3	-0.766117647058824
CEP152	-1.71875
CLIP1	1.01
ZNF75	-0.0847142857142857
ATP5C1	-0.397875
NUDT5	-0.72075
PSCDBP	-0.016
UBP1	-0.7022
RBM27	-1.4866
C13orf15	3.7559
ZNF282	-0.400875
ZNF222	0.861076923076923
COL10A1	1.0162
PRDM15	-0.777818181818182
TTTY5	-0.083
FAM9C	-0.30925
C20orf67	0.1118
GNG13	0.534333333333333
F12	-1.4038
C1orf41	-1.3482
CPXCR1	1.271
GSK3A	0.558272727272727
SUPT6H	0.157875
PI16	5.02325
ELL2	1.0702
C9orf167	-1.4115
PVRL3	-0.120214285714286
FLJ38596	0.3864
ADAM20	0.63
GPR89A	-0.038
GPR87	-4.36533333333333
ZNF30	0.5778
SMR3B	-0.33875
ZNF770	0.248454545454545
TRPC4AP	-0.222125
DKFZP686E2158	-0.25525
C2orf28	-0.51225
FREM1	-0.8775
LAMA4	-0.478625
ADPRHL2	0.2244
EIF4G2	0.647714285714286
GUCA1A	0.3725
CTNNA2	4.4342
NUDT15	-1.19344444444444
CEPT1	0.512375
ZNFX1	0.899384615384615
CCDC92	1.6146
TDRD1	0.137333333333333
KCNK5	-3.117625
ETNK1	-0.2328125
LTA	1.65
TTPA	1.464375
B3GALNT2	-1.9384
SC65	-1.248125
PEX5L	3.02590909090909
EPS15L1	-0.1212
MGEA5	-0.429
HIST1H3A	-0.4872
ING1	-0.1215
BCAT1	-2.87354545454545
ORC6L	-3.79721428571429
KLK11	-5.806375
C19orf28	-1.2291
DNER	4.85354545454546
MED22	0.187111111111111
ETV6	0.119933333333333
CHAC2	-1.323
CD300E	0.319666666666667
CEBPB	-0.1854375
ZNF398	-0.337666666666667
LRCH3	0.301666666666667
HMGA1	-2.49644444444444
CAPN7	0.130625
MGC5566	-1.6778
CCL3	4.29636363636364
NANOS1	0.75
ZFYVE19	0.1544
APITD1	-1.18725
PARD3	0.8337
IRAK4	-0.6405
SERPINI2	2.67533333333333
CEP170L	1.3414
TTC9	2.463
MYOM3	-1.85233333333333
MLPH	-4.16009090909091
LOC222699	-0.043
NRG1	-0.558941176470588
TBC1D9	0.5015
TTK	-6.361125
ZNF557	-0.180153846153846
DDX41	-0.738875
FANK1	1.172
UBE2D2	-0.1038
PSMB10	0.492545454545454
MYH7B	2.76766666666667
GABARAPL2	2.2067
MARVELD2	-1.77757142857143
DGCR2	1.221625
UNC45A	-0.5995
C6orf72	0.0963333333333333
ZNF683	2.9834
GIT2	0.2217
CASK	1.34575
C14orf161	-0.388375
LRRC44	0.5776
TIFA	-1.0033
UTP11L	-0.3822
C6orf65	2.5456
FDPS	-0.538
DUSP9	-2.16461538461538
SLC17A8	1.38875
OR51G1	0.06025
NANS	-1.6715
OLFML1	0.513666666666667
ATP10B	2.45
NPAS3	4.7936
PRKCA	0.0475714285714286
GGA2	-1.02065
LCE4A	0.591
SPANXN3	-0.1575
CCDC115	1.8261
SDCCAG3	-2.0264
GLIPR1L1	0.0292
TTC1	0.7288
C17orf76	1.5054
MAD2L2	-1.3396
HIPK1	0.441538461538461
LRRC3B	5.771125
CLN3	-0.889321428571429
C17orf47	0.369
FMN2	4.28672727272727
TUBB1	0.4246
WAPAL	-0.401875
C3orf21	-0.749545454545455
SCN5A	-0.0638333333333333
SMYD1	0.526666666666667
BEX5	3.6316
ZNF192	-1.409
SEC22A	-0.6345
GRIA2	6.42995
KIAA0825	-1.0508
NUSAP1	-4.78728571428571
LANCL1	1.897
C15orf40	-0.406846153846154
ZNF645	0.3182
GPR61	0.995666666666667
NLRP14	1.36166666666667
SNX21	-0.0100769230769231
C1QTNF8	-0.049
C17orf46	0.0756
IFNA8	0.111
SPRR1B	-2.27557142857143
FLRT1	2.7638
SNX17	0.7135
ASB2	0.621375
HBG1	-4.993
RPRML	3.8592
JOSD2	0.613875
PLSCR3	-0.2462
SPOCD1	2.61975
RAB39	0.693666666666667
GHRH	-0.199875
ITIH5L	-0.4348
C17orf37	0.5908
SMCR8	0.00316666666666666
DPY19L2P3	-0.529125
IL11RA	1.540375
GDF3	-4.557875
RPS6KB1	-1.19352941176471
DNAJC19	-0.0280833333333334
TOP1	-0.745
CRCT1	-0.577666666666667
MPST	0.23
DPM2	-0.6552
FAM38B	0.441875
SLC18A1	-1.553375
FARP1	0.764875
PAX7	-0.0833333333333334
TUBD1	-1.5178
GNL3	-1.327
BTG2	2.162
NDUFS6	-0.4892
C1orf79	-2.1788
ERAL1	-0.2076
ECHS1	0.5748
VPS4A	0.54275
CYP11A1	-0.246272727272727
ABCC6	-0.994055555555556
PBX4	-2.906
MOSC1	-1.48745454545455
NCF4	1.8184
HYMAI	0.3725
NAGPA	-0.3135
OTOP2	0.115333333333333
ACOT12	-0.7582
MTHFD2L	0.235181818181818
LOC441376	-1.502
C19orf34	-0.491
RAB1B	-0.1856
ALDOAP2	-0.895333333333333
NTRK1	-1.037625
ARTS-1	-0.0713333333333333
SLC6A11	0.460666666666667
NAP1L2	4.6442
CNGB1	-0.55425
EPB41L4B	-1.2324
FAM134B	3.9325
HS3ST3A1	-1.387125
CPXM2	2.647
SIRPB2	0.129666666666667
CHORDC1	-0.517875
TRIB3	-3.806875
SLC2A5	2.59983333333333
C2orf49	-1.234125
DDX5	0.1226
OR5L1	0.611333333333333
ANAPC4	-0.241
ZSWIM1	0.222
LOC93622	0.038
KCNK3	0.698
RP11-35N6.1	4.3962
ZFP161	0.678375
AQP9	2.057
SLC15A2	4.870375
MREG	-0.183625
OR9I1	0.784666666666667
PDLIM2	0.531363636363636
ADAM7	0.226
GSTCD	-0.73725
WDR21A	-0.6225
SLC12A8	0.5475
TMEM174	0.472
IGSF3	-1.34725
LRRN1	2.581
LOC402117	1.196
SRPK1	-1.695375
LY6K	-2.1686
NFIA	3.53133333333333
PTCD3	0.3091
LEP	-0.327625
PCDH21	1.545875
MAPKAPK2	-0.288777777777778
NMNAT1	0.168375
LHFPL2	1.1402
C9orf43	0.2106
DIP2A	-0.22625
ACTR8	0.5796
CCDC34	-0.532
PTPN22	-1.85909090909091
ITGA3	-1.75845454545455
FAM129C	0.219833333333333
RABGGTA	-0.119875
UNC45B	1.1464
KIAA1033	0.8407
ZNF510	0.917125
CYP2D6	-0.18925
SLC26A10	-0.977333333333333
STX8	0.901
LUZP1	0.525
WDR89	-0.148
EIF4G3	0.129384615384615
C5AR1	0.821
ZNF623	-0.123
A2M	2.1374
TGM7	-1.24
GRPEL1	-0.98225
LMNB2	-2.15735714285714
ROCK2	0.319625
SNX16	0.6662
CCDC66	-0.2422
ANXA3	-3.2748
KIAA1609	-1.0617
EED	-0.6432
RNF32	1.227125
HES1	-0.0970769230769231
CLC	0.677375
ISL1	-1.20128571428571
KIAA0528	-0.0726
MANEA	0.214090909090909
C1orf61	5.121
hCG_2001000	-0.8398
RAPGEF6	0.04
KIAA0020	-1.42075
NEIL1	-0.0464
C16orf45	2.43818181818182
RBM10	0.036875
C10orf125	-1.6859
MRS2L	-1.8328
DNAH17	2.55881818181818
C19orf10	-1.4404
C1orf160	0.8442
SLFN12	-0.440333333333333
EXOC3	0.205
HIST3H3	0.2268
NCOR2	0.529625
TNFRSF9	-1.6315
MFSD8	-0.0696
ALX1	-4.32171428571429
NOL1	-1.929
PODN	2.2915
TIAL1	-1.277
HIST1H1E	-2.8906
NPY6R	0.849
TM4SF4	-1.2596
CORO2A	-3.9444
ETNK2	-0.28825
APOE	3.66323076923077
ANGPT4	0.169
HDGF2	0.0906
G30	-0.398
ST8SIA4	0.525272727272727
F2RL1	0.335181818181818
FAM19A4	1.414
CCAR1	-0.9046
B3GNT7	0.4748
OPHN1	1.21175
DSCR6	-3.717
C21orf13	0.63425
GAS2L1	1.2158125
RFX3	0.528125
COPS4	0.6991
BCHE	2.332
BCL2	1.56272727272727
HBZ	-3.79125
ARL13B	0.9348
MAPBPIP	0.0534
MYO15B	-0.235090909090909
SPZ1	1.1334
KIAA1324	-1.84090909090909
PLCL2	1.071
C4orf29	-0.7538
WDFY2	-0.1553
ZNF284	-0.433666666666667
NAALADL1	0.021
DUSP5	-2.288125
PXDN	-1.8894
SLMO1	0.4728
TNXB	-0.0910769230769231
BIRC7	-1.0912
A4GALT	-0.085625
TIMM22	-0.148
FAM110C	-0.0058
TOMM34	-0.862909090909091
ABHD9	0.29
ADAM32	-0.139
CRHBP	3.7862
AQP2	0.1383
LOC130355	1.2372
ZNF187	1.255375
ZNF816A	-0.834666666666667
F7	-0.2937
CNOT1	-0.964923076923077
SLC13A4	-0.5694
ZBTB11	-0.1636
B3GALT5	0.365
EXOC2	1.408875
IRS1	-0.642923076923077
TMEM1	0.996625
MRPL34	-0.330125
SAMM50	-0.342
CDC42EP3	-1.2991
HSF2	0.532428571428571
MFN2	0.8604
TSPAN7	3.666125
NUCB1	0.277866666666667
RHOH	-3.6388
ARL16	0.602666666666667
TACR1	-0.204333333333333
SFRS5	-0.924125
SNX25	-0.2109
RHBDF1	-1.6945
PCDH18	2.77825
HMG1L1	-0.016
MYO5C	-2.597
MAPK10	4.0345
LDHAL6A	0.1915
NUDT12	1.37675
NCAM1	4.07836363636364
GLIS2	-0.116333333333333
GGTL4	-1.1528
DAPP1	-0.5688
ATF7	0.430666666666667
KIAA0748	2.376
NFIL3	-0.1998
TM6SF1	1.95076923076923
SEZ6	1.9867
NANOS3	1.94125
DNAJA3	-0.490875
CLDN6	-2.25666666666667
CIITA	2.34628571428571
EPHA4	2.5103125
FANCC	-1.6526
CMTM3	0.2251
PSG3	-0.183727272727273
MRPL15	-0.7202
C21orf59	-0.541
PLCXD2	0.449166666666667
C2orf34	0.1258
UBE2L6	1.3785
MED14	-0.747125
HP1BP3	-0.106538461538462
C6orf208	0.226666666666667
TPBG	-3.2968
OSR2	-2.0231
XPC	0.27575
KLHL7	0.3112
CCR3	-0.485888888888889
AGTPBP1	1.66425
PCSK6	2.087
STAT5A	-2.06730769230769
FAM18B	-0.135
LONRF2	2.67933333333333
PTPN2	-1.2725
SF3A3	-1.150125
EFCBP2	1.7318
HCFC1	-0.55375
AHNAK	-0.907296296296296
ACTR5	-0.6668
KIF14	-4.781375
TENC1	1.487
HEATR5B	1.19233333333333
YIPF2	-0.495
MYEOV2	0.0773750000000001
DUSP18	1.958
KIAA1012	0.5658
AHR	-2.00025
C17orf53	-2.6425
PTPRH	-0.4988
ATP6V1C1	1.128
TAS2R3	-0.0055
LOC440356	-0.2418
COQ10B	0.841333333333333
PSMF1	0.98
SORBS2	1.52123529411765
NFE2L2	0.6876
TMCO7	0.17
SH3PXD2A	0.403692307692308
SH2D2A	-2.8012
SPINK5	-2.90233333333333
MRPS24	-1.0622
OPA3	-0.1503
TRAF7	-1.0795
C4orf35	-0.293875
MT1G	0.0693636363636364
MGC39545	2.6566
HS1BP3	0.283307692307692
OR2B2	-0.0403333333333333
CHRM4	-0.202333333333333
SFRP2	-0.8125
RIC3	3.64866666666667
ART1	0.854333333333333
C6orf1	1.8256
DUS4L	-0.7386
C10orf104	0.307666666666667
TNFAIP6	0.343
RTEL1	-2.239
CCT4	-0.647
ZNF709	-0.377
CHMP6	0.457625
UPP2	2.598
CYP19A1	0.6418
CD151	-2.203875
NDUFA13	0.22125
ARFRP1	-1.207625
FAM26B	0.5066
CRYBA1	-0.155666666666667
MRPL41	-0.134
NPFFR2	-0.2451
HRH2	0.310666666666667
SCAMP3	-0.155875
MTMR6	1.17130769230769
MTG1	-1.38675
UBTD1	1.7228
CRABP1	-2.999
FLJ33790	-0.750076923076923
KIAA1908	1.342375
GPR158	5.017
PACSIN3	-0.9035
OMD	0.917875
CATSPER1	-1.92325
HOXB8	-2.94645454545455
FBXO46	-0.214666666666667
OAS1	0.762125
SVIL	-2.265
PHB2	-0.8392
ADCY3	0.0015
NDRG2	4.98111111111111
ERMAP	1.14753846153846
APBA2	3.3195
IGSF9	-2.7968
WNT6	-0.629277777777778
MYCBPAP	0.3258
ATP2B2	1.99069230769231
CPVL	0.501307692307692
TRAM2	-1.36146666666667
NOP5/NOP58	-1.7558
ZNRF4	0.4988
TLK1	-0.0961818181818182
MTMR12	-0.432105263157895
ZNF384	-0.413625
FAM9B	-3.2438
RPN1	0.0961538461538462
PMVK	0.896
EIF3D	-0.514307692307692
SIX2	-1.0786
HPS1	0.367944444444444
RNF7	0.1782
PSKH2	0.126333333333333
KCTD13	0.29575
CSMD3	1.76461538461538
FBF1	0.398666666666667
IL8	-4.67409090909091
SERPINB13	0.3448
FBXL20	-0.011
BLR1	-0.1154
SH2B1	0.208
RFNG	-0.3083
RAB20	-0.432375
RBM7	0.0384
POLR1A	-0.005375
TMPRSS4	-3.8376
TAF9	-0.9192
TERF2	0.97575
TNFRSF1A	0.3099375
ACADVL	-0.55125
GTF2H5	0.3012
EDG8	3.993625
C9orf140	-1.3247
UST6	0.604333333333333
ZBTB8OS	-1.292
ZNF710	-0.477333333333333
GPR174	-1.34433333333333
ATP6V0A2	-1.6098
KIAA0319L	-0.451
XKRX	-1.24933333333333
DOPEY2	-0.0774285714285714
SDHD	-0.333625
SUMF1	0.017
OSM	4.5184
OPN3	-1.327
DAGLB	0.2085
PPFIBP1	-0.603461538461538
TRIM63	-3.424
C10orf53	-0.366
LYPD3	-3.48825
BCL7A	0.314090909090909
AGER	-0.962625
TCF19	-2.5763
SAT2	1.7972
PFTK1	1.40775
GABRE	-2.546
C15orf38	0.649384615384615
FIS1	1.05866666666667
KCNV2	0.13825
CLPS	0.5818
PPCDC	-1.1296
FOXN2	0.533666666666667
NT5E	-2.61542857142857
CD83	3.2994
IL18	1.73563636363636
VPS16	0.0768
IGFBP2	-2.638625
NOTCH2	0.6722
SIGLEC1	1.778
CD93	3.10233333333333
SULF2	0.8042
CEP164	-0.5284
P53AIP1	0.204625
TOR2A	-0.44925
ZNF136	0.0752
MGP	1.46623076923077
CCDC144A	0.371888888888889
TRPC1	0.893125
SMS	-1.16825
MAPK7	-0.227375
RRAGC	1.67833333333333
PARD6A	1.416875
NUB1	0.499875
SYNGR4	-0.43
OR11H12	0.439333333333333
WIF1	4.117
GCH1	-1.40283333333333
OR11H4	0.0866666666666667
SLC44A5	2.13933333333333
GPRIN2	0.075125
LOC401431	2.7546
CPA4	-3.03884615384615
MELK	-5.61890909090909
IL15RA	-0.8604
CUL3	2.5233
HMBOX1	2.2586
PODXL	-0.959
CCT6B	0.464
COMTD1	-1.3868
MUC20	-0.85625
GPX2	-4.09781818181818
ITK	-0.814545454545454
FBXL5	2.2528
C13orf27	-1.3656
DEFA5	0.640333333333333
TRHDE	0.2425
MTP18	-2.073625
UQCRQ	-0.485615384615385
ITGB2	2.4165625
CSRP2BP	0.9112
TAS2R44	0.364
PHPT1	0.3533
FAM44C	-0.2982
ERH	-1.1088
MPHOSPH1	-2.1775
MORC1	0.554
PARVB	-2.129
LAMA1	-1.9129375
PGBD3	-0.049
GIMAP6	4.2996
AREG	-5.831375
LIPT1	0.8158
MGC99813	0.2012
C1orf201	0.0711249999999999
GRIN2A	1.31323076923077
MAN2C1	-0.858454545454545
NSUN5	-1.3294
SF3B5	0.2958
MYC	-1.96280952380952
NRXN1	5.397625
ZNF18	0.2878
SPDYA	0.0957
SLC37A1	0.215
DECR2	-1.2032
ANKRD38	0.0586
SPTLC3	-0.972625
SUPT16H	-0.429
DTWD2	-0.0236
ULBP1	-0.36
ZADH1	0.876
OIP5	-5.2316
IL10RB	-0.47975
OTUB2	-0.633818181818182
VWA3A	0.318571428571429
SPIC	0.145125
OR6C4	0.0463333333333333
PSCD4	2.153125
DPY19L2P2	-0.265666666666667
TRAPPC6A	-0.043125
C21orf2	0.41125
CEMP1	0.205
LIN7B	1.759
E2F7	-4.559375
VCP	-0.00965
LAMA3	-0.678666666666667
BGN	-0.2202
GPR160	-1.7825
COCH	-3.58588888888889
GPR81	-2.002625
APOBEC3F	-2.2738
tcag7.1017	-1.13216666666667
C1orf32	0.8475
SCGB1D2	1.9096
FLJ43987	1.316
C6orf170	1.17966666666667
KLK9	0.235
GPD1L	-0.0922
VPS37B	-0.2524
ATG3	0.5855
ADAMTS17	-0.385
KLHDC2	0.545
NDUFV2	-0.5422
BLK	-3.3884
MATN4	-2.30733333333333
GPM6A	7.782
GBP4	2.568125
TMEM162	0.84625
PKP2	-2.126
HRASLS	1.58918181818182
MMP1	-6.6898
SFXN3	-0.081
FSD1	0.811375
ST6GALNAC3	1.739125
CA12	-2.17064285714286
NCOA6	0.3718
C19orf58	0.506230769230769
PPP4R1	0.444125
MAN1A2	0.136555555555556
IKBKAP	-0.8536
