Hybridization REF	TCGA-CS-5390-01A-02R-1470-07
FAM125B	1.9855
IRGQ	0.209333333333333
RAVER2	0.538
AKAP5	-0.587
SSSCA1	-1.0546
C11orf63	-1.182
ACTG2	-1.29153846153846
PORCN	0.0226666666666667
DTL	-1.44385714285714
TMEM151	2.458
FAM122C	-0.1334
RSAD2	1.05038461538462
BAT4	0.455666666666667
KRTDAP	-1.961875
MYH8	0.273909090909091
CRTC3	1.0978
LRRFIP2	0.127461538461538
INTS4	-0.00642857142857143
TTN	-0.44075
SLC26A5	0.322
PLLP	2.2986
RGS6	1.09581818181818
SRGAP3	2.12790909090909
ZNF525	-0.947625
NBR2	-0.374222222222222
C13orf1	0.664307692307692
ZNF137	-0.765666666666667
CEP27	-1.5212
BEST2	-0.149666666666667
RNF121	-0.2365
DMRTC2	0.99125
C8orf76	-1.0138
BCCIP	-0.121
MEST	-0.2932
HTRA2	0.417666666666667
ANGPTL2	3.606
ILKAP	1.1975
ERAS	0.65
HBS1L	-0.665909090909091
CPA5	0.0593333333333333
TMEM30A	1.181375
CD300LF	1.080375
WISP3	-0.985
CRK	0.949166666666667
PDS5A	-0.277230769230769
BRPF3	0.58575
NEDD9	0.6586
SMPDL3B	-1.7976
PSG6	-1.2792
PSMD13	0.2012
ETV5	0.301666666666667
OR51A4	0.198666666666667
BTBD7	-0.0880588235294118
GSTO1	-1.1049
hCG_16001	0.633
MAD2L1BP	-0.194375
COX6A2	-0.746
SCNN1A	-2.546875
LSM1	0.08025
UGT2B11	-4.3316
IDUA	-1.1958
PPP2R3C	0.56225
COX11	-0.303625
PDZK1	-3.6834
ZNF443	-0.399625
MGC21874	1.244375
ZNF323	1.30369230769231
KRTAP10-10	0.274666666666667
CXCL6	-0.284
SLC34A2	0.517692307692308
LOC284402	0.176
NPTN	0.8170625
UPP1	-3.03213333333333
SLC6A9	0.287666666666667
OR7G3	0.1172
CISD1	0.161125
ZNF545	0.337125
SYT14	1.08533333333333
NT5C3L	1.040375
ZNHIT3	0.31025
SNRPD3	-1.1678
KIAA0701	0.9482
UNC93B1	-1.65725
GMNN	-1.0013
SPCS2	0.779625
LOC388524	0.5995
NAPRT1	0.1049
PNLIPRP1	0.141333333333333
OR6V1	0.586333333333333
PRKAB1	0.664
EYA4	-1.432625
KIF20A	-3.5742
ALG10	-1.8112
ITPKC	-0.2175
LMX1B	-0.085125
RPUSD4	0.400875
C7orf34	0.727625
DLGAP2	1.90454545454545
PFN1	-1.67761538461538
MICALL2	-2.09825
ZNF654	0.132
SS18L1	0.3465
SLC16A8	0.801
MKI67IP	1.03775
ITGB3	-1.627
TCEA3	-1.50111764705882
CEP152	-1.57755
CLIP1	0.3207
ZNF75	0.9
ATP5C1	-0.2115
NUDT5	-1.459125
PSCDBP	-2.0052
UBP1	-0.9582
RBM27	-1.686
C13orf15	3.5166
ZNF282	0.309875
ZNF222	0.599615384615385
COL10A1	0.5164
PRDM15	-0.8744
TTTY5	-0.0893333333333333
FAM9C	-0.2636875
C20orf67	0.611
GNG13	-0.864333333333333
F12	-0.9086
C1orf41	-2.1744
CPXCR1	0.726
GSK3A	0.0677272727272727
SUPT6H	0.1555
PI16	1.468125
ELL2	-0.0804
C9orf167	-2.92725
PVRL3	-0.178142857142857
FLJ38596	0.1174
ADAM20	0.6104
GPR89A	1.1525
GPR87	-3.883
ZNF30	0.3744
SMR3B	0.0682
ZNF770	0.308090909090909
TRPC4AP	0.098
DKFZP686E2158	0.101625
C2orf28	-0.485875
FREM1	-1.33075
LAMA4	-1.2805
ADPRHL2	-0.3238
EIF4G2	0.619
GUCA1A	-0.127
CTNNA2	4.6984
NUDT15	-0.478333333333333
CEPT1	-0.718625
ZNFX1	0.239384615384615
CCDC92	1.2524
TDRD1	-0.058
KCNK5	-3.128875
ETNK1	-0.3655625
LTA	0.41
TTPA	0.716
B3GALNT2	-1.5186
SC65	-0.346625
PEX5L	0.941818181818182
EPS15L1	0.0064
MGEA5	0.0835
HIST1H3A	-0.4466
ING1	-0.2157
BCAT1	-3.518
ORC6L	-2.1585
KLK11	-5.48175
C19orf28	-2.0133
DNER	4.83290909090909
MED22	0.467222222222222
ETV6	0.463733333333333
CHAC2	-1.2778
CD300E	0.255
CEBPB	-1.0908125
ZNF398	0.0906666666666667
LRCH3	1.17666666666667
HMGA1	-2.23322222222222
CAPN7	0.217
MGC5566	-2.0044
CCL3	1.29772727272727
NANOS1	-0.0953
ZFYVE19	0.121
APITD1	-2.1105
PARD3	1.0006
IRAK4	-1.322875
SERPINI2	1.47333333333333
CEP170L	1.8546
TTC9	1.20763636363636
MYOM3	-1.69833333333333
MLPH	-4.19645454545455
LOC222699	-0.437
NRG1	-0.708352941176471
TBC1D9	0.490928571428571
TTK	-2.50775
ZNF557	-0.342384615384615
DDX41	-0.031375
FANK1	0.366
UBE2D2	-0.2105
PSMB10	-0.426363636363636
MYH7B	2.14966666666667
GABARAPL2	1.3192
MARVELD2	-1.97175
DGCR2	2.072625
UNC45A	-0.840625
C6orf72	0.239333333333333
ZNF683	0.9488
GIT2	0.1765
CASK	1.30725
C14orf161	-0.278285714285714
LRRC44	0.0876
TIFA	-1.2223
UTP11L	-0.6923
C6orf65	2.357
FDPS	-0.2186
DUSP9	-1.584
SLC17A8	4.4195
OR51G1	0.282625
NANS	-0.989333333333334
OLFML1	0.3925
ATP10B	1.84790909090909
NPAS3	4.6596
PRKCA	1.077
GGA2	-1.27445
LCE4A	0.153
SPANXN3	-0.2305
CCDC115	2.1228
SDCCAG3	-1.1436
GLIPR1L1	0.345333333333333
TTC1	0.6242
C17orf76	1.5384
MAD2L2	-1.2406
HIPK1	-0.233461538461538
LRRC3B	4.067375
CLN3	-0.614892857142857
C17orf47	0.381666666666667
FMN2	3.47236363636364
TUBB1	-0.123090909090909
WAPAL	-0.595
C3orf21	0.0762727272727273
SCN5A	-0.0349230769230769
SMYD1	0.208666666666667
BEX5	2.1292
ZNF192	0.0796666666666667
SEC22A	-0.728125
GRIA2	6.2568
KIAA0825	-0.6544
NUSAP1	-1.77342857142857
LANCL1	1.0179
C15orf40	-0.0143846153846154
ZNF645	0.0919
GPR61	0.904333333333333
NLRP14	0.764333333333333
SNX21	0.570692307692308
C1QTNF8	0.125666666666667
C17orf46	0.2788
IFNA8	1.0505
SPRR1B	-2.09225
FLRT1	3.7732
SNX17	0.538
ASB2	-1.19975
HBG1	-5.37866666666667
RPRML	2.3602
JOSD2	-0.65
PLSCR3	-0.1116
SPOCD1	-1.564125
RAB39	0.391
GHRH	0.113375
ITIH5L	0.077
C17orf37	-0.0338
SMCR8	-0.0258333333333334
DPY19L2P3	-0.079375
IL11RA	2.309
GDF3	-4.95525
RPS6KB1	-1.39129411764706
DNAJC19	-0.155916666666667
TOP1	-0.769
CRCT1	0.3833
MPST	0.4139
DPM2	-0.1434
FAM38B	-1.477375
SLC18A1	-0.67275
FARP1	-1.11975
PAX7	-0.0281666666666667
TUBD1	-2.1086
GNL3	-0.239
BTG2	1.37531578947368
NDUFS6	-0.7442
C1orf79	-1.1728
ERAL1	0.0462
ECHS1	-0.1486
VPS4A	0.411625
CYP11A1	-0.515090909090909
ABCC6	-1.71394444444444
PBX4	-0.977333333333333
MOSC1	1.21663636363636
NCF4	0.302
HYMAI	-0.2895
NAGPA	-0.6222
OTOP2	-0.0286666666666667
ACOT12	0.2028
MTHFD2L	0.669090909090909
LOC441376	-2.6436
C19orf34	-0.202666666666667
RAB1B	-0.2614
ALDOAP2	-1.348
NTRK1	-1.343375
ARTS-1	0.0946153846153846
SLC6A11	-0.103333333333333
NAP1L2	3.9634
CNGB1	0.072375
EPB41L4B	-1.695
FAM134B	2.6473
HS3ST3A1	-2.293625
CPXM2	3.124
SIRPB2	-0.272666666666667
CHORDC1	-1.448375
TRIB3	-1.63225
SLC2A5	1.6425
C2orf49	-1.286875
DDX5	-0.3506
OR5L1	-0.197666666666667
ANAPC4	-0.005375
ZSWIM1	0.0223636363636364
LOC93622	0.7148
KCNK3	2.55353846153846
RP11-35N6.1	5.4743
ZFP161	0.72825
AQP9	0.5648
SLC15A2	2.068125
MREG	-1.735125
OR9I1	0.439333333333333
PDLIM2	0.848363636363636
ADAM7	0.422
GSTCD	-0.15225
WDR21A	0.0934
SLC12A8	0.074875
TMEM174	-0.3392
IGSF3	-1.4739375
LRRN1	4.3782
LOC402117	3.2372
SRPK1	-0.925
LY6K	-2.04038095238095
NFIA	2.08433333333333
PTCD3	1.0125
LEP	0.091875
PCDH21	2.445125
MAPKAPK2	-0.831277777777778
NMNAT1	-0.659875
LHFPL2	-0.1241
C9orf43	0.1186
DIP2A	-0.018625
ACTR8	0.9717
CCDC34	-0.0388333333333334
PTPN22	-2.21454545454545
ITGA3	-2.23990909090909
FAM129C	0.465833333333333
RABGGTA	0.27175
UNC45B	-0.1288
KIAA1033	0.7245
ZNF510	1.159375
CYP2D6	-0.25625
SLC26A10	-0.328333333333333
STX8	0.7902
LUZP1	-0.6764
WDR89	0.19675
EIF4G3	-0.317538461538462
C5AR1	-0.025
ZNF623	0.3955
A2M	1.2212
TGM7	-0.109333333333333
GRPEL1	-0.64225
LMNB2	-1.77871428571429
ROCK2	-0.23225
SNX16	0.5989
CCDC66	0.7778
ANXA3	-2.5818
KIAA1609	-0.7403
EED	-1.0098
RNF32	-0.09975
HES1	-1.85976923076923
CLC	-0.024125
ISL1	-1.54028571428571
KIAA0528	0.2323
MANEA	0.363818181818182
C1orf61	5.363
hCG_2001000	0.7536
RAPGEF6	-0.801357142857143
KIAA0020	-0.967625
NEIL1	0.5844
C16orf45	2.86545454545455
RBM10	0.287
C10orf125	-2.8894
MRS2L	-0.7908
DNAH17	1.10545454545455
C19orf10	-1.401
C1orf160	0.3078
SLFN12	-0.931333333333333
EXOC3	0.5315
HIST3H3	0.4228
NCOR2	1.2395
TNFRSF9	-1.1816
MFSD8	-0.271
ALX1	-4.100625
NOL1	-1.4886
PODN	2.86533333333333
TIAL1	-1.1396
HIST1H1E	-3.228
NPY6R	0.5942
TM4SF4	-0.72675
CORO2A	-3.579
ETNK2	-0.6205
APOE	1.82476923076923
ANGPT4	-0.017
HDGF2	0.9212
G30	0.15
ST8SIA4	-1.14690909090909
F2RL1	-2.388
FAM19A4	-0.254
CCAR1	-0.951
B3GNT7	-0.3716
OPHN1	1.46775
DSCR6	-3.62866666666667
C21orf13	-1.201
GAS2L1	0.724125
RFX3	0.552625
COPS4	0.447
BCHE	2.33825
BCL2	1.04927272727273
HBZ	-3.827
ARL13B	0.2767
MAPBPIP	-0.677
MYO15B	-0.881181818181818
SPZ1	0.495
KIAA1324	-2.582
PLCL2	1.7253
C4orf29	-0.9114
WDFY2	-0.435
ZNF284	-1.11366666666667
NAALADL1	-0.625333333333333
DUSP5	-3.672125
PXDN	-1.8065
SLMO1	-0.711
TNXB	0.0189230769230769
BIRC7	-1.088
A4GALT	-0.73075
TIMM22	0.1604
FAM110C	-1.334
TOMM34	-1.25409090909091
ABHD9	-0.264
ADAM32	-0.829666666666667
CRHBP	4.8168
AQP2	0.1542
LOC130355	0.8936
ZNF187	1.2215
ZNF816A	-1.73033333333333
F7	-0.5093
CNOT1	-0.914692307692308
SLC13A4	-0.8276
ZBTB11	-0.4238
B3GALT5	0.154666666666667
EXOC2	1.024875
IRS1	-0.627384615384615
TMEM1	0.361875
MRPL34	-1.13975
SAMM50	0.1538
CDC42EP3	-2.5406
HSF2	0.994428571428572
MFN2	0.026
TSPAN7	4.07575
NUCB1	-0.183533333333333
RHOH	-4.1422
ARL16	0.427333333333333
TACR1	0.0478
SFRS5	-0.5215
SNX25	-0.6872
RHBDF1	-2.173875
PCDH18	0.3485
HMG1L1	0.2388
MYO5C	-2.17109090909091
MAPK10	3.744
LDHAL6A	-0.188428571428571
NUDT12	1.361875
NCAM1	3.37118181818182
GLIS2	0.285666666666667
GGTL4	-0.9942
DAPP1	-2.8098
ATF7	0.715416666666667
KIAA0748	0.249
NFIL3	-1.2346
TM6SF1	1.07446153846154
SEZ6	3.077
NANOS3	1.362625
DNAJA3	-0.673625
CLDN6	-1.44
CIITA	0.894785714285714
EPHA4	0.217125
FANCC	-0.602
CMTM3	0.3724
PSG3	0.00972727272727273
MRPL15	-0.3956
C21orf59	-0.9558
PLCXD2	0.083
C2orf34	-0.920181818181818
UBE2L6	1.2366
MED14	-0.36175
HP1BP3	-0.229615384615385
C6orf208	0.999333333333333
TPBG	-4.2074
OSR2	-4.1795
XPC	0.425375
KLHL7	0.4072
CCR3	-0.295777777777778
AGTPBP1	0.4945
PCSK6	0.979315789473684
STAT5A	-2.49092307692308
FAM18B	0.0534
LONRF2	3.00333333333333
PTPN2	-1.2433
SF3A3	-1.41725
EFCBP2	2.544
HCFC1	0.258125
AHNAK	-2.06796296296296
ACTR5	-0.3128
KIF14	-2.548875
TENC1	1.2782
HEATR5B	1.231
YIPF2	-0.438
MYEOV2	0.286875
DUSP18	-0.0206666666666667
KIAA1012	0.0452
AHR	-2.797625
C17orf53	-1.347625
PTPRH	-1.7358
ATP6V1C1	0.796769230769231
TAS2R3	0.03
LOC440356	0.313
COQ10B	-0.0201666666666667
PSMF1	1.0401875
SORBS2	1.36582352941176
NFE2L2	0.1224
TMCO7	0.3438
SH3PXD2A	-0.597384615384615
SH2D2A	-2.713
SPINK5	-3.19516666666667
MRPS24	-0.786
OPA3	-0.3334
TRAF7	-1.4495
C4orf35	-0.00528571428571429
MT1G	-0.665636363636364
MGC39545	1.587
HS1BP3	0.0622142857142857
OR2B2	0.546666666666667
CHRM4	0.272
SFRP2	0.6956875
RIC3	3.877
ART1	0.565333333333333
C6orf1	1.0058
DUS4L	-0.2116
C10orf104	-0.000333333333333338
TNFAIP6	-0.727
RTEL1	-1.4554
CCT4	-0.164769230769231
ZNF709	0.242
CHMP6	0.3585
UPP2	1.3674
CYP19A1	-2.1017
CD151	-1.96725
NDUFA13	-0.02925
ARFRP1	-0.94425
FAM26B	-1.0104
CRYBA1	-1.12266666666667
MRPL41	-0.336
NPFFR2	-0.9076
HRH2	0.343333333333333
SCAMP3	-0.199125
MTMR6	1.07569230769231
MTG1	-0.913625
UBTD1	0.2196
CRABP1	-2.779
FLJ33790	-0.736
KIAA1908	0.447625
GPR158	5.8514
PACSIN3	-1.396
OMD	1.14875
CATSPER1	-1.5245
HOXB8	-2.96181818181818
FBXO46	-0.82
OAS1	-0.497625
SVIL	-3.0228
PHB2	-0.0998
ADCY3	0.321
NDRG2	4.51944444444444
ERMAP	0.285230769230769
APBA2	3.059625
IGSF9	-1.3608
WNT6	-1.10094444444444
MYCBPAP	0.3954
ATP2B2	1.55423076923077
CPVL	-1.01258333333333
TRAM2	-1.4444
NOP5/NOP58	-0.6852
ZNRF4	0.2788
TLK1	-0.0267272727272727
MTMR12	-0.608368421052632
ZNF384	0.27025
FAM9B	-2.9102
RPN1	-0.635076923076923
PMVK	1.13
EIF3D	0.420769230769231
SIX2	-1.2798
HPS1	-0.876
RNF7	0.4918
PSKH2	0.0446666666666667
KCTD13	0.07625
CSMD3	2.45269230769231
FBF1	-0.231333333333333
IL8	-6.17990909090909
SERPINB13	0.5273125
FBXL20	0.3292
BLR1	0.0988
SH2B1	0.366375
RFNG	0.0614
RAB20	-0.86875
RBM7	-0.0426
POLR1A	0.15875
TMPRSS4	-3.747
TAF9	-0.8425
TERF2	1.417625
TNFRSF1A	-1.01975
ACADVL	-1.249375
GTF2H5	-0.4978
EDG8	2.16975
C9orf140	0.7364
UST6	0.409833333333333
ZBTB8OS	-1.8684
ZNF710	-0.593333333333333
GPR174	-1.158
ATP6V0A2	-2.0396
KIAA0319L	-0.659666666666667
XKRX	-2.265
DOPEY2	-0.345214285714286
SDHD	-0.16025
SUMF1	-0.5048
OSM	0.0656
OPN3	-3.0226
DAGLB	-0.3665
PPFIBP1	-0.817923076923077
TRIM63	-4.3922
C10orf53	-0.0313333333333334
LYPD3	-3.579125
BCL7A	1.187
AGER	-1.197125
TCF19	-0.9687
SAT2	1.9046
PFTK1	1.076
GABRE	-3.52890909090909
C15orf38	0.631538461538461
FIS1	0.671
KCNV2	-0.0814
CLPS	0.2152
PPCDC	-1.099
FOXN2	0.559555555555556
NT5E	-1.44257142857143
CD83	-0.6984
IL18	-0.434181818181818
VPS16	0.1142
IGFBP2	-3.487
NOTCH2	-0.6404
SIGLEC1	0.540363636363636
CD93	2.37966666666667
SULF2	1.344
CEP164	-0.5882
P53AIP1	0.194125
TOR2A	-0.083375
ZNF136	0.506
MGP	-0.587769230769231
CCDC144A	0.49925
TRPC1	1.49175
SMS	-1.655125
MAPK7	0.36
RRAGC	0.462666666666667
PARD6A	1.946125
NUB1	0.023125
SYNGR4	-0.801
OR11H12	0.402333333333333
WIF1	0.6705
GCH1	-1.75483333333333
OR11H4	0.419666666666667
SLC44A5	0.625
GPRIN2	-0.31625
LOC401431	2.8272
CPA4	-2.77384615384615
MELK	-2.97272727272727
IL15RA	-1.8234
CUL3	2.2839
HMBOX1	2.8956
PODXL	-0.8472
CCT6B	0.8695
COMTD1	-1.9376
MUC20	-1.0595
GPX2	-3.87327272727273
ITK	-2.63981818181818
FBXL5	1.6796
C13orf27	-1.1592
DEFA5	0.250666666666667
TRHDE	-0.723
MTP18	-1.520375
UQCRQ	-0.856153846153846
ITGB2	0.27525
CSRP2BP	1.434
TAS2R44	0.421
PHPT1	0.5205
FAM44C	-0.115
ERH	-0.5526
MPHOSPH1	-1.632625
MORC1	-0.124666666666667
PARVB	-2.5984
LAMA1	-1.957375
PGBD3	0.419
GIMAP6	3.793
AREG	-7.57175
LIPT1	0.486
MGC99813	1.2112
C1orf201	-1.2445
GRIN2A	0.0114615384615384
MAN2C1	-0.678363636363636
NSUN5	-1.9936
SF3B5	0.3954
MYC	-1.7687619047619
NRXN1	5.7239375
ZNF18	0.3178
SPDYA	-0.2282
SLC37A1	-0.269
DECR2	-0.6712
ANKRD38	0.0658
SPTLC3	-2.44025
SUPT16H	0.319545454545455
DTWD2	-0.5136
ULBP1	0.024
ZADH1	0.808125
OIP5	-2.6162
IL10RB	-0.658
OTUB2	-0.318818181818182
VWA3A	0.198
SPIC	-0.248125
OR6C4	0.665333333333333
PSCD4	0.25225
DPY19L2P2	0.126666666666667
TRAPPC6A	-0.25575
C21orf2	0.628125
CEMP1	0.047
LIN7B	0.9935
E2F7	-2.43775
VCP	-0.2187
LAMA3	-0.6026875
BGN	-0.583
GPR160	-2.982375
COCH	-4.18555555555556
GPR81	-1.583375
APOBEC3F	-2.7098
tcag7.1017	-0.555833333333333
C1orf32	0.3475
SCGB1D2	-0.429
FLJ43987	0.285
C6orf170	0.568
KLK9	0.23
GPD1L	-0.1257
VPS37B	0.846
ATG3	0.396125
ADAMTS17	-0.559666666666667
KLHDC2	0.712375
NDUFV2	-0.4534
BLK	-3.3836
MATN4	-1.995
GPM6A	6.2475
GBP4	2.018125
TMEM162	0.327625
PKP2	-1.743
HRASLS	0.641090909090909
MMP1	-6.3536
SFXN3	-0.0584615384615385
FSD1	2.462375
ST6GALNAC3	0.3415
CA12	-1.73614285714286
NCOA6	0.7082
C19orf58	-0.0195384615384615
PPP4R1	0.419125
MAN1A2	-0.953666666666667
IKBKAP	-0.6706
UPF1	-0.277375
KIAA1219	0.4834
WNT16	0.48475
SNW1	0.0157272727272727
IL18RAP	0.9706
RPP30	-0.460545454545454
CDC40	0.0725
SETD3	0.478875
SLAMF6	-0.16
ELK4	-1.275
TRIM47	0.550125
ACOX3	0.914636363636364
TRIM6	-2.25327272727273
KIAA0372	-0.138375
TP53AP1	-0.442636363636364
SMURF2	-1.0098
ADAD1	0.2522
EBP	-1.31369230769231
KRTAP13-2	0.0683333333333333
FLJ36874	-0.650375
TOR1A	-0.3735
P2RY4	-0.377333333333333
GPBP1	0.3052
TRPV1	0.203181818181818
ADAMTS12	-0.201625
PES1	0.475307692307692
ATG4A	-0.49975
MAGEA10	-5.1208
WFS1	0.6422
CC2D1B	-0.837
PABPN1	-0.5004
SLC25A30	-0.029
SLCO1C1	4.391875
SLC22A5	0.1972
KIF23	-3.58925
SYN2	1.5725
ASPN	2.3695
CENTG2	1.2732
QSOX2	-0.184
FLJ10815	0.449375
STK24	-0.586904761904762
SPEG	0.7835
STK10	-0.37575
DACT2	-0.307666666666667
AAAS	-0.5364
SSX3	-0.848818181818182
ABCD3	-0.112785714285714
C4orf12	2.0422
PARVG	-0.1675
FIG4	0.9362
C9orf46	0.5804
TMCO6	-0.615
IGHMBP2	0.147
DUS2L	0.32675
FAM3C	1.42433333333333
TMEM16D	1.7958
DCTN4	1.765
KCNH3	0.9964
EIF2AK2	0.1028
AP1S3	-1.84290909090909
CST4	-0.0483333333333333
PAM	0.479636363636364
NUTF2	-1.0224
CITED2	-1.47038461538462
SLC39A4	-3.3308
C2orf52	0.134333333333333
GRM3	5.5272
C12orf49	0.3651
CCDC49	0.105461538461538
GRAMD1B	-0.0880909090909091
FNDC4	2.7386
SIAH2	-1.15163636363636
GDPD4	0.1332
C21orf87	0.4975
ATP5A1	0.611625
C16orf63	-0.796
LOC388135	2.310625
ATP5J2	-0.897090909090909
MMP3	-4.8942
EMID2	-0.1135
CRHR1	0.262
WDR70	0.0996
C13orf31	1.28666666666667
ZFAND1	-0.0642
CCL18	1.85625
C3orf49	0.00733333333333334
RINT1	-0.914
KIAA0408	2.946375
F13A1	2.55321428571429
SLC10A1	0.427
OGN	0.176
GIPC2	-2.537
XPO6	-0.096
LCE1A	0.0506666666666667
FMR1	0.893846153846154
LOC374920	0.5066
DUSP3	-0.1731
ANKMY1	-0.0478333333333333
C7orf50	0.1822
BBS9	-0.102384615384615
UNC119B	0.0681
C9orf72	1.6126
MGC35440	-0.016
ENTPD6	0.247545454545455
PPP1R2P9	-0.176
ERCC4	-0.470833333333333
FAHD2B	-0.434333333333333
HMHA1	-2.09366666666667
HACL1	-0.1142
RAD23A	-0.359625
FAM83B	-2.0112
PPP5C	-0.497375
RNASEH2C	0.2593
C9orf153	-0.127
SCAMP4	0.581181818181818
GHITM	0.737923076923077
NDUFB7	-0.0149
ADCYAP1	1.20325
SP110	0.369875
MAP3K7IP2	0.3154
DHH	-0.0336666666666667
AGRN	-0.562055555555556
WDR33	0.37975
CEP290	-0.1655
PRPS1L1	-1.998
KLRA1	0.281333333333333
GPR97	0.126333333333333
CHD7	1.561
TLR10	0.3556
SLC30A8	-1.54466666666667
HIC1	-0.60825
IAPP	-0.178333333333333
RXFP4	0.3726
GP1BB	-0.2772
SHQ1	-0.779
NKX2-3	0.086375
API5	0.005
FTHP1	-0.181
MOV10L1	0.452625
TRIM6-TRIM34	0.93725
ADHFE1	2.8972
FAM117A	-2.005
DDI1	0.103571428571429
CDON	0.132
TRIM73	-1.66
IGKC	0.1015
MMP14	-2.52566666666667
DYNC1LI1	-0.0343
C11orf66	0.5408
TRBV3-1	-1.9896
FASTKD5	-0.304
BIVM	0.0816
LHX4	-0.1864
CXCL2	-0.475846153846154
RAB2B	-0.09375
IZUMO1	-0.5732
MAP3K15	-1.52309090909091
FAM19A2	3.88175
ZC3H8	-0.517375
ZMAT1	2.36372727272727
SPINK5L3	-3.3096
SLC10A6	0.503333333333333
APPL2	0.903818181818182
CARD10	-2.05125
LOC402176	0.4259
EEF1D	0.944428571428572
RAB6A	0.928384615384615
C12orf5	-0.4873
PAPOLG	0.003
MSRB2	0.824
BCR	2.30331818181818
PUS3	0.8032
TIAM2	1.6504
ZNF317	0.611125
CHD2	0.352555555555556
FZD5	-2.14341379310345
NUDT8	-2.1772
ZNF763	0.057
PRC1	-1.37183333333333
ABCB9	0.04675
SPATA3	0.112833333333333
TRAK2	1.0135
STAB1	2.01618181818182
LRRTM2	4.597625
psiTPTE22	-0.4144
DBI	2.6934
SERPINA11	-3.4155
NAT5	-0.526
C20orf58	2.677
RPS6KA4	-0.750625
FLJ90650	-0.256
TGFBRAP1	0.7278
CHRDL2	0.4184
FAHD2A	-0.412625
CNTN1	3.92833333333333
BBS4	-0.173538461538462
TMEM181	0.7488
MINPP1	0.00619999999999999
MPHOSPH6	0.00423529411764707
HOXC10	-2.04615384615385
ITPKB	0.806818181818182
CLPTM1L	-0.6697
MEOX2	-1.291375
ATP6V0C	0.407545454545455
PRPF8	0.35275
TMC5	-2.1844
FKBP3	-0.3902
PLEKHB2	1.26975
OR4D6	0.0236666666666667
ZNF544	-0.844384615384615
D2HGDH	0.0245
RPL18A	-0.206692307692308
HEL308	0.0858
MPP6	-1.6512
TCERG1	-0.9528
KRT16	-2.474875
KLF17	-0.922333333333333
KLF5	-3.3906
CDR1	6.0588
VCX3A	-4.89166666666667
FBLN2	-1.41772727272727
C14orf104	0.0442
HBE1	-5.34553846153846
OR4S2	0.6825
C1orf108	-0.615375
ROBO4	3.83625
CPEB4	2.5335
C11orf80	-1.05875
BCKDHA	-0.04525
MYOC	0.0788
GIF	0.253666666666667
CKMT1A	1.83866666666667
RPL3	1.37738461538462
THBS1	-1.2154
APOO	-0.6308
ARMCX1	2.73
HSZFP36	-1.1964
SNAPC5	0.1024
EIF4ENIF1	1.5392
ZNF433	0.6188
TNFRSF21	1.7022
TMPRSS7	-1.29633333333333
SPATA18	-0.468692307692308
HPDL	-3.37466666666667
MKL2	0.778615384615385
TBX3	-1.38523529411765
C21orf93	0.674625
DAXX	-0.2034
ELMO1	1.80736363636364
RGS13	0.12925
TAF11	-0.00180000000000001
UNC13A	3.2162
LOC653314	0.0577692307692308
ORC3L	0.3796
IMAA	-3.2545
TARBP2	-1.0856
CABIN1	-0.050076923076923
TRIOBP	-0.437523809523809
HIST1H2AC	-0.8758
RGS22	-2.223625
NCOA1	2.302
IL25	1.67133333333333
SNCG	0.999
GPR6	1.042
AMDHD1	-1.377125
CHEK2	-2.18172727272727
C6orf142	0.5576
DRD4	-0.497666666666667
C14orf68	-0.652
GDF11	-0.3304
SEMG2	-0.0575
CD247	-4.1132
CDAN1	-0.1132
RBMX2	0.991125
TGS1	0.2518
OIT3	-0.6302
SYF2	0.1694
MCM4	-1.75409090909091
PKHD1L1	0.0754545454545455
CEP192	-0.03325
IFT88	0.552
RPL9	0.741611111111111
RAB32	-2.9206
DDX43	-3.5146
P2RX2	-0.0527777777777778
OR5D18	0.630666666666667
UBE1	-0.127470588235294
SLC24A1	-0.245727272727273
ARHGAP5	0.3772
CETP	0.487
KIAA1731	-0.631
SLC9A4	0.601333333333333
PTPN6	-1.028
BAHD1	0.219
GRIK3	0.250666666666667
CACNB2	0.638923076923077
PDE10A	-0.503333333333333
DGCR14	0.7574
PCDHB9	2.165625
RHOQ	-0.303222222222222
MAP3K4	-0.5038
KTI12	-0.5265
RPL23AP13	-0.407
GNG11	-0.4816
CLCN3	1.398
GPAM	-0.2303
VSTM2A	0.621333333333333
SLAMF7	-1.435875
INTS2	-0.0664
PPP2CA	0.621538461538462
LRP12	0.823105263157895
SEC14L2	1.85254545454545
DKFZP586H2123	3.9618
MC3R	0.00866666666666667
CIRH1A	-0.761625
HIST1H2AB	-0.770875
POLH	-0.43
MGC16703	0.399125
SNAPC2	-0.849666666666667
FILIP1L	-0.4696
RASGRP4	-0.304
LRRC1	1.6562
GAS1	3.4846
PRAC	-0.545833333333333
DGKA	-0.041
NT5C3	-0.1422
PEG3	-1.2733125
NADK	-1.8614
PRR17	-1.379
LOC374569	-0.1094
SGSH	-0.580375
NLRP8	-0.313666666666667
GALT	-0.718538461538462
MCF2	3.824
ZNF263	0.7896
TACSTD1	-5.252
TYR	-6.64853846153846
ATP6AP2	0.5364
RNUXA	-0.00140000000000001
ABHD10	0.760923076923077
GDPD2	1.72
SLC35C1	-0.8762
UBE2A	-0.0943
HERC5	-1.651125
FAM112B	-5.465125
FBXL16	3.3014
DKFZP434A0131	-0.643333333333333
