Hybridization REF	TCGA-E1-5302-01A-01R-1470-07
TAS2R42	0.792333333333333
USP46	1.0055
LILRB3	2.76566666666667
SPI1	1.6728
OXSM	-0.5216
GYS2	0.503875
NUPL2	-0.3368
C8orf46	4.5157
SF3A1	0.383076923076923
C21orf99	-0.1978
HOXB4	-0.874615384615385
YRDC	-0.4728
GPRC5D	-0.215333333333333
BLVRA	-0.165090909090909
KIF12	-1.08933333333333
LRRC23	2.5052
FAM14A	2.755
RASL12	3.467
DAZAP2	1.5484
IKBKB	-0.309888888888889
ZNF271	1.370375
BOK	-0.1664
CXorf6	1.5914
MYEOV	-2.9912
BTN2A2	-0.659857142857143
FRG1	-0.310666666666667
HSP90AB6P	-0.408
ENOX1	2.16225
ZNF706	0.639846153846154
DOK1	0.843461538461538
PGAP1	1.61975
TMEM136	-0.3488
FSCN1	-0.359666666666667
KIF17	1.4952
TRIM66	0.00366666666666667
CBR3	-0.11775
C13orf24	0.070625
C19orf52	-0.1894
BNIP1	0.813
AQP3	-3.86690909090909
KRT6C	-2.863125
SIRPA	2.466
IGFBP6	-2.6805
PLEKHK1	-0.541818181818182
RNASE7	-0.329
ARHGEF15	-0.196833333333333
NPHS2	-0.212
SRD5A1	-0.2662
REXO4	-0.064
EEF1DP3	0.183
SLC37A2	0.9156
ZNF142	1.827
ANKHD1	-1.3865
MUT	0.580333333333333
VPS37A	-0.4652
GPRIN1	1.5866
SLC38A3	1.45990909090909
BAZ2B	1.6138
WDR87	0.08025
BRD7	0.4778
POU6F2	-0.671333333333333
NISCH	1.7897
TCEB1	-0.7876
LINGO2	1.0408
TAX1BP3	-0.7358
RPL34	-0.604833333333333
MARK2	0.405
AKAP12	-0.168571428571429
AMBN	0.071
SLC25A27	1.167875
FLJ21865	-0.2046
KIR2DS2	-0.460571428571429
WDR77	-1.1648
ATF2	0.185125
ITFG3	-0.24075
SLC39A13	0.1902
ARL6IP5	1.38763636363636
C10orf137	-0.352909090909091
QTRT1	-1.38
CCNT1	-1.0455
DYNLL1	0.873769230769231
WDR53	-0.7332
LIPG	3.579625
ASAH3	-0.024
HELB	-1.59966666666667
PHACTR2	0.3951
VENTX	-0.240833333333333
LAD1	-3.06433333333333
PAOX	2.0578
MAPK8	-0.693666666666667
CCDC38	-0.1786
DNAJC8	0.514153846153846
RBBP8	-1.4122
WNT11	-0.852153846153846
KCNJ12	-0.979875
HDAC8	-0.175375
STARD4	-1.8698
ACVR1	1.216375
C14orf65	0.0467333333333333
KLB	-2.81766666666667
C1orf65	-0.1525
ZFYVE28	0.2859
NSUN6	0.7278
KIF27	0.332
SYTL2	-1.67725
UBXD2	0.00671428571428571
OR6T1	-0.0846666666666667
CCDC91	1.12233333333333
GRID2	1.37266666666667
CALN1	1.8351
ZNF423	2.1286
PSMB4	-0.458625
XPNPEP3	-0.39475
ARPP-21	2.08353846153846
SART1	0.4136
RACGAP1P	-4.5685
SPTA1	-6.9554
C6orf113	0.1685
C7orf16	3.7108
CHST7	0.904
C21orf29	-0.425142857142857
SEMA6D	1.83218181818182
PCMTD1	1.26995238095238
KIAA1754	-0.52775
MYCN	0.494
KCNJ3	3.3632
MAPK13	-1.92738461538462
ERO1LB	-1.4745
NTF3	-3.54
NKX6-2	5.2006
GTF2B	0.2636
GSPT1	-1.273625
GUSB	-1.004375
LOC221091	-1.26166666666667
LIG1	-2.7932
EXTL3	0.628125
NID2	-5.0116
TTC29	2.083
TMEM97	-1.335
EXTL2	0.341875
SUZ12	-0.5728
IL1F8	-0.403
KRT18	-6.12721428571429
MRPS16	-0.885375
PI4K2B	-1.4578
LACRT	0.686
OR51F2	1.66733333333333
JMJD2C	-1.2591
KGFLP1	2.85283333333333
CDK5RAP3	-0.846307692307692
YTHDF2	-0.345125
GGCX	0.257454545454545
ARPC4	0.212
EGLN2	0.369875
KBTBD4	1.41215789473684
ROBO3	0.708692307692308
DEFB118	0.4645
KIAA1543	0.013
RTCD1	-0.8255
MZF1	-1.4614
C18orf26	-1.84566666666667
CNIH4	-2.150375
ZFP2	3.442
HTATSF1	1.9838
WFDC2	-1.79190909090909
NDUFA7	-0.151666666666667
TTC22	-0.457857142857143
FAM40B	-0.5932
DCPS	-1.384
SH2D1B	-1.373375
MRGPRE	0.104
SBK1	0.652666666666667
UNQ6411	-0.509666666666667
OSBPL9	-0.9824
NUP107	-1.8496
MYOZ3	-0.122642857142857
PDE4B	1.79564705882353
FAM113A	-0.0423333333333333
IDH3G	-0.038
FBXL7	0.7152
ARFGAP3	0.2708
MAPRE2	1.1306875
IL1RN	-1.917
KIF13A	-1.5362
RAC3	-0.450333333333333
TCTE1	-0.454333333333333
TMEM14B	-0.834
ADIPOR1	-0.2535
GRINA	1.22866666666667
CLIP4	2.1298
LRIT2	-0.287333333333333
TFPI	-1.73216666666667
FABP6	-0.998
SLITRK2	4.62257142857143
HKR1	0.371
SMTN	-1.6002
C1orf75	0.943
CD209	0.124818181818182
CYB5R2	-1.6038
DNTTIP2	-0.256125
CSGlcA-T	-0.0142
GABRB3	1.96283333333333
PCBD1	-0.6195
TAF3	0.8032
HOXD3	1.70125
GIPC3	-0.58725
P11	1.64192307692308
BFSP1	-2.645
LCP2	0.3212
TAS2R8	-0.267333333333333
SEZ6L	5.34990909090909
NR2C1	-0.8318
EXDL2	1.20153846153846
TNFRSF13B	-2.3275
MKI67	-2.53783333333333
GLS	-0.384625
C7orf54	-1.20215384615385
LGALS13	-0.05975
IL4R	-0.4074
SEC11A	-0.358875
SPP2	0.127625
C18orf32	1.8506
CLSPN	-2.253125
SPAG1	1.7244
C9orf82	-0.1468
TM4SF1	-3.912
EMILIN2	-0.7046
SMG7	-0.307
TAS2R13	0.955333333333333
ZNF628	-0.381333333333333
DZIP1L	-0.813625
ANKRD13A	-0.0830769230769231
VASP	-1.4662
ZCCHC11	-0.725545454545454
SYPL1	0.2014
MGC34774	1.536
C4orf28	0.9672
KIAA1211	2.9264
RPS27L	-1.5228
TATDN3	-0.6718
PDCD1	-1.5904
OR5P2	0.646333333333333
IFIT1L	0.532
MIPOL1	-1.0234
OR51D1	-0.182
C1orf92	-0.895125
LAMP2	0.586913043478261
CAT	-0.96175
C16orf80	0.4376
C15orf32	-1.094
ZNF746	0.948
C1orf76	-0.8595
ATXN1	0.5686
LAMC2	-3.64772727272727
SLC2A7	0.643
CPOX	-1.4872
APH1B	0.6335
LOC442245	0.5342
CTNND1	0.443333333333333
GABRG2	4.86381818181818
MADCAM1	-0.126222222222222
F5	2.8624
SEMA4F	0.04975
NUDCD3	0.6578
PDZD11	0.054
TRIML1	0.018
GCNT3	-3.93425
TMEM120A	1.4394
CNDP1	7.12133333333333
N4BP1	0.315181818181818
SLC35F2	-0.9337
LCP1	-1.5285
IGBP1	0.194384615384615
DCAKD	1.60554545454545
ELA2A	-0.595666666666667
C12orf56	-2.41181818181818
PITRM1	0.0268823529411765
GUK1	-0.077125
RASSF8	-0.312095238095238
OR2A14	0.4342
ADM	-2.91963636363636
FGD3	0.025
GHRHR	-0.182125
RHPN2	1.49666666666667
C4orf39	3.063375
VPS72	0.6088
SERF2	0.759434782608696
CD22	-0.631142857142857
CD47	0.263142857142857
PPIC	-3.0675
IMPDH1	-1.63046666666667
ACP6	-0.36925
PRKACA	-0.0113636363636364
PPP1R1A	3.0061
TRPV3	-0.174833333333333
ASXL1	-0.600454545454545
C17orf55	-1.5025
FXYD1	1.80875
LMOD2	-0.278666666666667
ANKRD33	0.16
LCE2C	-0.150333333333333
ZNF620	0.334333333333333
DKFZP566E164	1.7766
VSIG2	-0.9524
KIAA1128	2.379
USO1	-0.355625
NUDT4	1.82833333333333
CLDN1	-3.59268421052631
OR4Q3	-0.512
FASTK	0.059375
ICOS	-0.753428571428571
LDB1	-0.5576
GSTA5	-1.3902
ABCC1	-2.426375
FAM54A	-3.6482
PCBP2	0.015125
NUP205	-0.8524
ACTA1	-2.180125
GABBR2	4.0354
PIP5K1B	0.415222222222222
AGXT	-2.458
RNF181	-0.2988
ATP8A2	-0.3982
AFTPH	0.375904761904762
FGF21	-0.0406
FCER1G	2.4189
SNTB1	1.0296
SLC24A3	2.5961
TXNL4B	0.658076923076923
RPL10L	-0.829375
LOC389517	-1.07865384615385
TSGA13	-0.498
SHOX2	-2.9585
ITGA7	0.727846153846154
KCNIP2	0.421
KLF13	0.575307692307692
ZFAND2A	0.5594
CEACAM1	-3.39572222222222
PFKFB4	-1.6095
MED19	0.3606
LRRC57	0.38025
RNF11	1.6796
ANKRD32	-3.4472
P117	0.0534
OBFC2A	-1.590875
POLD3	-0.898533333333333
RAB18	1.9305
TPH2	-0.352333333333333
PHB	-0.457923076923077
JDP2	1.12325
MORF4L1	1.09453846153846
POU2F1	-0.564666666666667
CNNM2	-0.275
LOXHD1	0.288142857142857
ZC3H15	-0.3406
ELK3	-0.73225
FAM111B	-2.9596
CBLC	-0.848875
SBNO1	-1.1776
ANKMY2	0.4122
PLEKHA5	1.3966
DHX58	0.684125
ARCN1	-0.124625
TREML1	0.333153846153846
KNCN	0.498
SEC24A	-1.1976
PSCA	-0.2174
MGC24125	-0.125125
DNA2L	-2.4114
CIB4	0.0157
HIGD2A	-0.49525
TBX6	-0.005375
TTLL5	-0.9025
SGK3	0.736875
GCN1L1	-0.5748
AMOT	3.17853846153846
LDOC1	0.725625
NRK	0.253833333333333
ASB9	-4.8684
NAT1	-0.204214285714286
TRAFD1	0.5505
PEAR1	-0.156142857142857
FAM36A	0.3165
OR1S2	0.14375
LOC388323	-2.056
PGS1	-0.391375
LEPREL1	-2.1028
TFF1	-4.8835
HAP1	0.7344
EPHB2	0.727
ACTG1	0.0748571428571428
ZFP42	-0.871714285714286
HAVCR2	2.28135714285714
NME1	-1.54933333333333
SNX26	0.412466666666667
LACTB	-0.130625
ZKSCAN2	0.0722
C5orf35	-0.6334
ANKS3	-0.9454
RBM28	-1.7132
DKFZP586P0123	-1.1785
HNRNPA1	0.366714285714286
BCAS3	-0.504411764705882
FLJ20184	-0.251333333333333
POLA2	-1.67875
TMC7	0.054
HSD17B6	2.353
ZNF658B	1.65875
TTTY10	1.0595
RANBP9	-0.0526
CPNE7	-2.869375
EVL	-0.0276190476190476
LNX1	0.155625
IFNA21	-0.679833333333333
CFD	-0.2124
PYCARD	-0.516375
MYBPC2	-1.34366666666667
ENPP3	-2.279125
ACSL4	-0.4594
LOC440258	-1.60071428571429
TMEM176B	4.279625
SOX2	4.2067
SCO1	-0.837857142857143
COMT	1.4004
AOC2	0.5072
PDLIM5	2.21305555555556
SPHK2	1.10775
NXPH2	1.84933333333333
GPR108	-0.1475
RAD51L1	-0.27375
TMEM54	0.868
LETMD1	-0.356818181818182
SLC6A17	0.860166666666667
KRT75	0.771
STT3B	-1.84325
CD3EAP	-1.07375
TMEM63A	-0.4114
DUSP13	-3.3552
CD1C	-2.295
LASS2	-0.337875
AVP	-0.483666666666667
PITPNM1	-1.88518181818182
FLJ22795	-0.949333333333333
MCTP1	-3.29033333333333
TRIM68	0.388625
UCK2	-1.90725
ABHD1	1.5328
FAM50A	-0.1288
RNASEH1	-1.8785
PCP2	-1.18728571428571
OR52H1	0.159333333333333
C20orf149	-1.3956
RBP5	-2.420125
HYAL3	-1.1332
CLPB	-0.85
SMNDC1	-0.1882
DONSON	-2.563125
FLJ27523	-0.3484
BARHL2	1.5755
SLC30A9	0.773625
TMPRSS11B	0.5794
E2F8	-3.47525
CCDC25	-0.0392666666666667
C14orf48	-0.344857142857143
C20orf116	0.397818181818182
TSPAN11	0.61
YIF1B	-0.867
FAM12B	0.736666666666667
OR1L6	0.0996666666666667
HPN	-3.39735714285714
NBN	0.4616
C14orf94	-0.188
OCLM	0.335666666666667
ZSCAN18	1.46723076923077
L3MBTL	-1.33038461538462
TSTA3	-0.83075
RAC1	0.864454545454545
C19orf15	-0.174428571428571
NFE2	-5.0542
KLK14	0.107333333333333
ARSF	3.92633333333333
MAST2	0.10525
AMICA1	-0.358625
GTF2A1	0.082
ATP1A3	-0.5396
TC2N	0.618857142857143
PNKP	-1.14
ODZ2	1.66890909090909
MATR3	1.0284
S100P	-5.12581818181818
KRT82	0.130666666666667
CA13	-0.114153846153846
PROZ	-1.806375
AASDH	-0.297111111111111
C19orf40	-1.894375
DCK	1.10125
FAM5C	3.7248
SLC6A4	-3.64566666666667
MID1IP1	1.11363636363636
TESSP5	0.077
TMOD4	1.30725
DOCK2	0.17525
TUG1	0.6986
NUP214	-0.7374
DPYSL2	3.16751724137931
GOLM1	2.536625
MPFL	0.2866
SOX13	0.2378
SDCCAG8	1.42238461538462
KEL	-2.84625
NUP210L	-0.9772
GK	-1.01188888888889
DNAJB1	0.6976
ALPK3	-0.027
CHID1	-0.334571428571429
CYLC2	-0.0651428571428571
IKZF5	0.651
C8orf51	-1.249125
PPM1J	-1.298
GIMAP8	3.5545
GPR101	0.429666666666667
NR2F1	2.05666666666667
ACAD8	0.9808
RBM35A	-2.9436
GNAI2	0.716
METTL8	-0.94975
SLC39A7	-2.2766
FBXO8	1.6396
CAMK1	1.391
RFC3	-1.48409090909091
FAM129A	-1.82627777777778
ILF2	-0.284
FGFBP3	1.8175
NOM1	-1.41516666666667
PSMA3	-1.3072
ASCC3	-1.33915384615385
ZYG11A	-6.13475
SOX21	2.68409090909091
LYRM1	0.718
DEFB1	null
LOC91431	-2.25
OR7C2	-0.0286666666666667
FAM46B	-2.28381818181818
TMEM18	-0.2071
ARHGAP30	1.179375
TMEM86A	2.0395625
EPHA2	-2.37975
C10orf46	0.233730769230769
TCHH	-1.124875
C3orf30	-0.225142857142857
LOC285636	0.524875
PAIP2	0.9598
CYP2U1	1.49688888888889
C12orf34	2.8968
SARS2	-0.7515
ZCWPW1	1.7196
SAMD12	0.2852
KIAA1430	0.475454545454546
ACAT1	0.126
MEOX1	-0.875
ADAMDEC1	1.6784
PHKA2	-1.2344
CARD11	-0.5105
CALML4	-1.68166666666667
TSSC1	0.6196
TMEM45A	-2.46481818181818
MPP7	-1.61072727272727
POU1F1	1.5532
SLC2A13	0.557615384615385
FBN2	-0.267315789473684
ZC3H7A	-0.118923076923077
LAIR2	-2.9452
ST3GAL1	-1.6205
LCT	-4.45016666666667
GEMIN8	0.508625
KLF16	-0.409076923076923
HIF3A	1.31178571428571
FAM44A	-0.290555555555556
AQP10	-1.67392307692308
PLA2G2A	-2.636
FOLH1	2.72725
C20orf186	-0.16
MAPKAP1	0.984090909090909
SPRR2D	-2.3066
UBQLN4	1.12775
RSHL1	-0.324375
PIAS3	-0.3708
MRPL24	-0.1732
GREB1	-1.97181818181818
FAM27E3	-0.7995
NUP62CL	-4.299
NEUROG3	-0.695333333333333
REEP3	0.135733333333333
MARK1	1.7609
LMBRD1	2.1506
PRPF19	-2.3175
PNMT	1.247375
CTGLF1	-1.4985
SLC25A16	-1.20616666666667
EIF2B3	-1.5305
RPA2	0.2098
PAK6	1.33375
CCDC26	-2.3313
SEMA3E	2.15281818181818
MXD4	0.968692307692308
TNFSF10	0.0163333333333333
SMARCB1	0.3805
DTX3L	-0.094375
PLA2G4E	0.790333333333333
PPAP2A	1.7948
ULK1	-0.7134375
TAS1R3	0.532666666666667
SLC2A3	-2.20093333333333
ARID3A	-2.8126
GNG5	-1.44666666666667
ACOX1	0.602357142857143
KIF5B	0.088
NUP153	-0.657
MUC7	-0.724666666666667
CSDE1	-0.366444444444444
CLPTM1	0.8472
C3orf23	0.6487
LRRC17	0.345875
TTYH3	0.164272727272727
ATP5B	-1.036
ELF3	-4.02907692307692
CPSF3L	-0.1085
ZNF665	0.248875
TLR6	0.972615384615385
GPI	-1.33827272727273
RAD9A	-0.579181818181818
NDST4	-2.0548
AGPAT3	0.553866666666667
MAGI3	1.425125
ADORA2A	-0.3142
CACNG7	0.877
CAMK2D	1.24922222222222
CCHCR1	-1.6574
RPS27A	-0.221166666666667
OR10G7	-0.431875
GCM2	0.415
FAM135B	3.99123076923077
E2F1	-2.36116666666667
PLCB3	-0.044
OR2AE1	0.891666666666667
COIL	0.338625
CDC25C	-2.821625
RAB11FIP2	0.927875
TSC2	0.2122
CTGLF5	-2.07966666666667
CCDC108	0.970923076923077
OR13C4	-0.2134
C10orf81	0.533
PTPRB	2.1484
ACP2	-0.105166666666667
LAG3	-1.7582
MRPL54	-0.2082
LOC201175	-1.05033333333333
ITGB1BP3	-2.1506
SPTAN1	1.957125
SIPA1L2	0.6698
RCAN2	1.37633333333333
CDX2	-0.7935
ECOP	0.9976
ACTR1A	1.09988888888889
PPARG	-1.278875
BBS10	1.3055
TMEM44	-1.902
BPIL2	-1.1894
CITED1	1.2898
IRF6	0.1168
PRDM4	0.0815
RRP9	-0.966375
OR10H4	0.6024
IL31RA	0.0918333333333333
GNB1L	-1.603875
MYBL2	-3.44066666666667
ZNF407	0.908375
PPIG	-0.685125
TTC18	2.1702
RPSA	0.097
MAPT	3.7139
MRE11A	-0.595222222222222
C8orf37	1.11225
RASGEF1C	2.03175
STBD1	-0.9858
CTAG2	-0.835714285714286
MGAT5B	0.535375
ECM1	-1.75245454545455
RLN1	0.811333333333333
PARP14	0.279714285714286
EPB41L1	0.933846153846154
HOXA3	-2.65566666666667
MAGEA9	-4.4042
RPS8	-0.243875
RPS19BP1	0.3298
FOXJ2	0.8068
C10orf76	0.7717
IL17RE	-0.6255
C10orf65	3.45
ZNF343	-0.395875
FBXO33	0.4865
UHMK1	0.271076923076923
LY6G6C	-0.6604
FGF19	-2.51133333333333
C14orf128	1.267375
IFIT2	3.0904
TIGD1	0.02
S100G	0.875
GUCY1B3	3.10833333333333
NR3C1	-0.0193333333333333
CORO1B	0.0455
PARP11	0.96625
DNALI1	3.7345
OR4N4	0.4971
MAP2K6	-0.015375
FSTL4	0.3415
ANKRD47	1.4027
TMEM171	-2.22966666666667
PNLIP	0.49775
YY1	-0.4685
CCDC138	-1.54525
AASDHPPT	0.267615384615385
CKS1B	-2.17408333333333
MCM3	-1.602875
ANAPC7	-0.284333333333333
FAM110A	0.155833333333333
CDC37L1	1.4905
THTPA	2.009
NBPF20	-1.161
WDR24	0.5178
NPTX2	3.5288
CBLB	0.0155
CETN1	0.321125
RPUSD1	-0.446
FAF1	-0.6348
CDK6	-1.82921428571429
HMX2	0.644333333333333
CSK	-0.203625
TEAD2	-1.9006
SNAP25	5.537
TUFT1	-1.29469230769231
TMTC3	-0.55175
LCK	-3.4926
SGOL1	-2.702
AKTIP	2.7616
FURIN	-0.168454545454545
SOX12	-0.37025
DEFB103A	-1.36933333333333
RAMP1	4.9978
KIR3DX1	-0.0196666666666667
GAS2L3	-1.30883333333333
PDE8A	-0.6545
EDN3	5.1924
GMIP	0.5706
SF3A2	-0.1722
FN3KRP	0.8558
SMAD7	0.8488
RHBDD2	1.7358
OR11H6	-0.742
PPP1R3B	-0.527538461538462
C9orf23	-0.4636
CADPS	4.4498
GOLGA8A	-3.7
TMEM57	0.0842857142857143
RGL3	-1.27666666666667
S100A14	-4.8522
FGFR2	2.38063636363636
XRCC3	-0.889333333333333
RTN4RL2	0.103333333333333
MGC3771	0.901333333333333
GH2	0.414
BTBD2	0.5424
LMO2	1.1968
RDBP	-0.0717
ACRBP	-1.8632
AMY2A	1.1132
DUOXA1	-0.041
PTK7	-0.65325
TWF2	-0.387875
FAM80A	-1.1678
TNNI2	-2.688875
GLT25D1	-1.604625
OCC-1	-3.5544
CYC1	-0.908444444444444
RPL22	0.212413793103448
MORN3	0.8805
DISP1	1.3014
PRB2	-0.4255
CHUK	0.6032
HR	0.438333333333333
CCDC134	-0.9482
DENND4B	-0.2872
C14orf130	-0.00940000000000002
RAB33A	2.1916
DCST2	-0.103
TNMD	0.0516
PEX7	0.4618
FAM62A	-0.774
SRD5A2L	-1.9612
IL22	-0.207666666666667
RPS26	-1.327
HOXC5	-0.1115
SPATA6	1.2692
FLJ38482	0.6586
ZNF234	-0.221333333333333
C18orf22	-0.0622
SPATA22	4.8592
THOC1	-0.7522
CYP7B1	2.5048
KCNC3	1.9502
C8orf42	0.186666666666667
ALDH1B1	-0.890375
CCDC100	0.593923076923077
ARMC4	-0.377166666666667
FAM18B2	0.4632
SLC44A1	1.9249
FBXO17	-0.939
C6orf107	0.0681666666666667
C19orf29	-0.1135
ZC3HAV1L	-1.63666666666667
PARP6	0.362461538461539
SULT2A1	-4.820125
C1orf159	-1.5488
TMC1	1.7304
CHST14	0.7531
GAMT	-0.1035
SMCP	1.1525
TSPAN33	3.00786666666667
MIDN	0.427545454545455
NOX4	-1.2458
RNASEN	-0.922714285714286
TBX1	-3.070625
SALL2	2.7942
C10orf35	1.2432
CYP2E1	0.1946
LRFN2	2.80025
ACO1	-0.3655
IQCG	1.64846153846154
MEGF9	2.271
TM7SF4	1.3072
PLEKHA1	-0.539736842105263
STK33	1.994
C1orf210	-1.1386
SNUPN	-0.102461538461538
KIAA0406	-0.841461538461538
C20orf29	0.1482
TMEM55B	0.4732
OSTM1	-0.3586
CLCN7	0.1504
OTP	0.221333333333333
FLJ23049	2.4306
HEATR4	0.0483333333333333
MAP3K10	0.493375
PCDHGA9	0.33
AMDHD2	-0.7658
LCTL	0.029
PDCD2L	-0.2726
CABLES2	-0.2112
SLC5A9	-0.3072
CLCA2	-2.36825
MGC16025	-0.269333333333333
STRAP	-0.202
C20orf196	0.808
RRBP1	-1.419125
NAT13	-0.9536
MAT2B	0.6694
CSNK1D	-1.70271428571429
KIR3DL1	0.00150000000000001
PRKAG3	4.236
ZNF599	2.39833333333333
PRM3	0.797
PER2	-0.14375
ASPHD1	0.543333333333333
PRMT6	-0.5866
KCNE1L	0.877944444444444
FAM118A	-1.682875
TAF4	-0.6776
NDUFB6	-0.1758
TRIM9	4.19029411764706
PMFBP1	1.1168
KY	2.42633333333333
DKFZp762E1312	-3.068
CSMD1	0.8102
TBP	-0.30325
OR1Q1	0.724125
RETNLB	0.247
HPGD	-0.6405
DNAJC12	0.434625
FKBP1B	0.0396
ANKRD24	0.507375
CXXC5	1.121
IL3	0.421090909090909
DRAM	-0.880214285714286
PTCH1	0.956727272727273
TP53BP1	0.3472
SLC17A7	1.3178
COL25A1	-0.652214285714286
AMACR	-0.753625
RHCG	0.5188
VPS13A	-1.10785714285714
FAM55D	-0.672333333333333
PRPF38B	-0.6456
OSBPL6	1.7892
PFDN5	0.721692307692308
CMTM6	0.164
KCNK12	0.6098
RP2	1.08566666666667
C16orf52	-1.3238
PICK1	-0.536
IFNE1	-1.16675
SEMA4B	1.2508
TYRO3	0.8502
OR12D2	-0.643333333333333
CSNK1A1	-0.1565
FANCF	-0.1208
LONP2	0.4154
TBL1Y	-1.4258
LDOC1L	1.49490909090909
CCNC	-0.4832
C3orf60	0.0432
CHKA	-0.8975
UBAP1	1.0576
MAP3K1	-0.743
ANKRD9	-0.9124
FAM92A1	0.153
GAB2	1.5196
AZU1	-0.4682
DIS3	0.344375
C21orf109	-1.1898
IQCB1	-1.10733333333333
SPATS2	-0.58425
EFCAB3	-0.591666666666667
PRB3	-0.3744
FUZ	-0.12225
ZNF813	-0.7376
BMPER	1.54825
HEG1	0.167272727272727
ALS2CR11	-2.123
SURF2	0.233
PSMC1	-0.169647058823529
OR2D2	1.01966666666667
SLC7A8	0.30525
C4orf40	0.0953333333333333
SPATA7	1.29433333333333
MAZ	-0.60725
PIN4	2.4712
PDE1A	0.331545454545455
TAF6L	-0.00512500000000001
OR2T34	0.193333333333333
KIAA0284	-0.7204
ACADS	0.2865
MKRN2	0.229
C18orf56	-2.2418
MS4A6E	-0.118
GALNT4	0.480230769230769
C22orf31	0.48
FLJ36070	0.0563333333333333
PSME4	-1.0428
TFG	-0.294230769230769
EPHX2	0.953363636363636
ANXA5	0.5019
KRTAP1-1	0.184916666666667
BATF	-2.8968
KARS	-0.5496
MSTP9	-0.003
GPR26	3.90390909090909
CCDC72	-0.567833333333333
TEF	0.532125
FOXK1	-0.116923076923077
PRLHR	0.993333333333333
EMX1	1.8536
C11orf30	-0.3108
ICK	0.393181818181818
THSD7B	0.144
C21orf100	-0.141666666666667
DUOX1	1.20466666666667
EFCAB4B	-1.3448
UBE2G2	-1.027375
C3orf54	1.6952
PARP1	-0.5786
FAM60A	-2.6966
C6orf146	1.8516
OR9K2	0.0216666666666667
DDX55	-1.93325
RPS15	-0.0703333333333333
ZNF618	-0.753571428571429
DKFZp686D0972	0.4922
SSPO	-0.572
SHFM3P1	1.881
CPA6	-0.6605
JAG2	-0.9908
DEFA3	0.374333333333333
PPBPL2	0.363
CD34	2.5142
SLCO4A1	-2.53227272727273
AFG3L1	-2.012875
SHD	4.682
RP13-122B23.3	-0.7335
PRKCSH	-0.55425
DPH5	0.49125
HLA-F	2.1959
TBC1D4	-0.4864
RIG	0.553285714285714
GLUD1	2.038125
HNRPCL1	1.1641
HBXIP	-0.4824
RNF207	-0.762
APIP	-0.791666666666667
PLA2G3	-3.492375
CCDC84	-2.2214
MYLIP	-0.909647058823529
PHIP	-0.226
AARS2	-0.827875
DHX32	-0.0298
SCAPER	0.704375
MEN1	-0.1881
NIP7	-1.4842
FLJ25404	0.121333333333333
FASTKD3	-1.809
TMEM158	-1.6411875
RARA	0.9315
BDH1	-0.179
ANKRD16	0.077
CARM1	-0.195
SS18	0.145875
IKZF2	-0.08675
MYD88	0.1171
PML	0.0683703703703703
TAF1A	-1.1828
CBFB	-0.394090909090909
HIST1H3H	-2.13885714285714
C7orf29	-4.5992
COMMD4	-1.137625
DPP3	-2.2112
DAB2	0.3344
LOC388882	2.538
YPEL4	2.0379
AGBL3	1.0224
LRP6	-0.230642857142857
SERPINH1	-2.093375
TLE1	1.1034
CD244	1.086875
ZDHHC15	1.56233333333333
MGLL	1.68614285714286
PLDN	0.79525
LOC654346	2.078
FAP	-0.4812
GPR37	4.01285714285714
SCARA5	-0.805375
EBF4	2.84978571428571
LSM6	-0.171
MLLT1	0.30825
SLC5A12	-0.0793333333333333
A2BP1	2.770875
COPS5	0.10375
TPM4	-2.45289473684211
TNFSF4	-0.1395
ACADSB	-0.398625
HERPUD1	0.6438
BCL2L11	-1.66379166666667
CEP78	-0.958909090909091
CDCA3	-2.11209090909091
WBSCR19	0.461230769230769
MYO1A	-1.58133333333333
PPEF1	1.315375
LOC440348	-1.3468
CPEB2	0.0126
BPTF	-0.467875
RPL21	-0.0031
GSX2	2.05933333333333
ADPRH	1.219875
C17orf68	-0.7545
KCNS1	0.1965
MLLT6	0.100785714285714
PIWIL4	0.6066
RNF26	-0.8052
RAP1B	0.5467
ADAMTS1	-3.46669230769231
ZNF571	1.0748
P2RY6	-2.4786
TRIM21	-0.2145
CADM3	3.547
NLRC5	0.246222222222222
ADRA2B	1.37025
LOC90835	-0.6411
PCF11	-0.6746
LOC400451	-1.8202
GLTSCR1	0.0863076923076923
C17orf88	-0.62725
CDH16	-1.9808
FGF7	1.38927272727273
PCSK4	-0.38575
NPC1L1	-1.437
TAT	0.688888888888889
TBCA	-0.8058
MGC33407	0.2052
GPR115	-0.673444444444445
CYGB	-0.899666666666667
FNBP4	-1.872
C12orf43	0.3666
CBL	-0.431307692307692
CLECL1	1.1444
PPAPDC1A	2.6576
WDR25	1.146375
SGCA	0.402666666666667
C22orf29	-1.11
YIPF1	-0.119
GALK2	-0.7688
RAB3B	-0.826625
LOC440087	-0.9565
UCP1	-0.424
REEP5	1.36463636363636
FADD	-1.21769230769231
FOXA1	-7.7811
CACNA1A	0.478125
ABI1	1.435
GRIN2D	-0.186
SLC1A4	2.419
LOC401127	-1.7218
HINT2	0.1002
PLD4	1.884625
ZNF286A	-0.6955
ENY2	-1.2718
IL1F6	0.232333333333333
PXDNL	0.4528
C20orf79	-0.757333333333333
TNFSF13B	2.159
DENND3	1.72736363636364
JARID1D	0.965
HIST1H2AK	-0.607818181818182
LOC93349	-0.423846153846154
