Hybridization REF	TCGA-E1-5311-01A-01R-1470-07
MTMR6	1.08292307692308
MTG1	-1.4555
UBTD1	0.9802
CRABP1	-2.988
FLJ33790	-0.0379230769230769
KIAA1908	0.7975
GPR158	5.6704
PACSIN3	-2.539
OMD	1.645125
CATSPER1	-1.897375
HOXB8	-2.69590909090909
FBXO46	-0.555333333333333
OAS1	-0.627875
SVIL	-2.3406
PHB2	0.147
ADCY3	0.157
NDRG2	5.38988888888889
ERMAP	0.426
APBA2	3.28775
IGSF9	-2.632
WNT6	-0.636722222222222
MYCBPAP	-0.6618
ATP2B2	1.99961538461538
CPVL	-0.158384615384615
TRAM2	-1.19406666666667
NOP5/NOP58	-1.417
ZNRF4	0.5008
TLK1	0.0720909090909091
MTMR12	-0.437526315789474
ZNF384	0.42025
FAM9B	-2.6196
RPN1	-0.467461538461538
PMVK	1.4578
EIF3D	0.301615384615385
SIX2	-1.238
HPS1	-1.09166666666667
RNF7	0.1628
PSKH2	0.213
KCTD13	0.45825
CSMD3	2.61315384615385
FBF1	-0.0816666666666667
IL8	-4.27572727272727
SERPINB13	0.1815
FBXL20	0.582
BLR1	0.2952
SH2B1	0.5645
RFNG	0.0227
RAB20	-0.537625
RBM7	0.1764
POLR1A	0.1335
TMPRSS4	-3.5676
TAF9	-0.5949
TERF2	1.57825
TNFRSF1A	-1.1015
ACADVL	-1.214875
GTF2H5	-0.3822
EDG8	0.123
C9orf140	0.7011
UST6	0.267333333333333
ZBTB8OS	-2.1348
ZNF710	-0.907
GPR174	-0.994
ATP6V0A2	-1.601
KIAA0319L	-1.2566
XKRX	-0.807666666666667
DOPEY2	-0.164785714285714
SDHD	-0.00375000000000002
SUMF1	0.0236
OSM	2.4718
OPN3	-2.044
DAGLB	0.082375
PPFIBP1	-1.445
TRIM63	-4.3892
C10orf53	0.497
LYPD3	-3.60475
BCL7A	1.301
AGER	-1.0685
TCF19	-2.0113
SAT2	2.2158
PFTK1	1.199875
GABRE	-3.01209090909091
C15orf38	-0.123307692307692
FIS1	0.345666666666667
KCNV2	0.2324
CLPS	0.5354
PPCDC	-1.481
FOXN2	-0.266111111111111
NT5E	-1.03935714285714
CD83	0.2414
IL18	-0.434909090909091
VPS16	0.0688
IGFBP2	-2.151
NOTCH2	-0.2924
SIGLEC1	1.92781818181818
CD93	2.092
SULF2	1.2638
CEP164	-0.6705
P53AIP1	0.5645
TOR2A	-0.268625
ZNF136	0.2114
MGP	-1.12938461538462
CCDC144A	-0.246777777777778
TRPC1	1.56625
SMS	-2.034875
MAPK7	0.470125
RRAGC	0.664333333333333
PARD6A	1.925375
NUB1	0.039875
SYNGR4	0.9716
OR11H12	0.143666666666667
WIF1	2.51254545454545
GCH1	-1.77516666666667
OR11H4	0.302
SLC44A5	0.955333333333333
GPRIN2	-0.18825
LOC401431	3.0012
CPA4	-2.93923076923077
MELK	-3.97236363636364
IL15RA	-1.4226
CUL3	2.8288
HMBOX1	2.9656
PODXL	-0.981
CCT6B	0.72625
COMTD1	-2.3318
MUC20	-0.988625
GPX2	-4.053
ITK	-2.44254545454545
FBXL5	1.6658
C13orf27	-1.0074
DEFA5	0.075
TRHDE	0.414666666666667
MTP18	-0.513
UQCRQ	-0.708461538461538
ITGB2	0.6134375
CSRP2BP	1.4342
TAS2R44	0.247333333333333
PHPT1	0.392
FAM44C	-0.0564
ERH	-1.2602
MPHOSPH1	-1.978875
MORC1	-0.266
PARVB	-1.4956
LAMA1	-1.2474375
PGBD3	0.1082
GIMAP6	3.8666
AREG	-6.80575
LIPT1	1.1394
MGC99813	0.8896
C1orf201	-1.024375
GRIN2A	0.933615384615385
MAN2C1	-1.18927272727273
NSUN5	-1.307
SF3B5	0.4508
MYC	-0.814904761904762
NRXN1	5.7465
ZNF18	0.6084
SPDYA	-0.298
SLC37A1	-0.0113333333333333
DECR2	-0.9982
ANKRD38	-0.916
SPTLC3	-2.163625
SUPT16H	-0.226454545454545
DTWD2	-0.0434
ULBP1	-0.294666666666667
ZADH1	1.363875
OIP5	-4.768
IL10RB	-0.552875
OTUB2	-0.32
VWA3A	0.176
SPIC	0.04075
OR6C4	0.188666666666667
PSCD4	0.335625
DPY19L2P2	-0.101666666666667
TRAPPC6A	-0.519125
C21orf2	0.384
CEMP1	-0.043
LIN7B	1.2945
E2F7	-2.9845
VCP	-0.31785
LAMA3	0.780117647058824
BGN	-0.5458
GPR160	-3.521375
COCH	-3.66211111111111
GPR81	-1.32075
APOBEC3F	-3.364
tcag7.1017	-1.1155
C1orf32	0.512
SCGB1D2	0.488
FLJ43987	-0.220666666666667
C6orf170	1.04283333333333
KLK9	0.398
GPD1L	1.4112
VPS37B	0.6456
ATG3	0.276125
ADAMTS17	-0.271
KLHDC2	0.89075
NDUFV2	-0.5588
BLK	-3.0602
MATN4	-2.05766666666667
GPM6A	6.5273
GBP4	0.607125
TMEM162	0.312125
PKP2	-1.7565
HRASLS	0.791636363636364
MMP1	-6.5148
SFXN3	-0.447230769230769
FSD1	1.716125
ST6GALNAC3	0.302875
CA12	-0.571714285714286
NCOA6	0.9874
C19orf58	0.295615384615385
PPP4R1	0.538
MAN1A2	-0.733
IKBKAP	-0.7838
UPF1	-0.06175
KIAA1219	0.712
WNT16	1.04275
SNW1	0.498181818181818
IL18RAP	2.9686
RPP30	-0.193
CDC40	0.120388888888889
SETD3	0.3215
SLAMF6	0.257833333333333
ELK4	-1.482
TRIM47	1.755625
ACOX3	0.966
TRIM6	-2.64336363636364
KIAA0372	-0.042
TP53AP1	-0.193181818181818
SMURF2	-0.303
ADAD1	-0.0518
EBP	-2.20669230769231
KRTAP13-2	-0.394
FLJ36874	-0.540625
TOR1A	-0.2995
P2RY4	-0.209
GPBP1	0.3042
TRPV1	0.245636363636364
ADAMTS12	-0.56075
PES1	0.185
ATG4A	-0.14725
MAGEA10	-5.2488
WFS1	0.713
CC2D1B	-1.011375
PABPN1	-0.7503
SLC25A30	-0.105666666666667
SLCO1C1	5.2985
SLC22A5	0.6702
KIF23	-4.884875
SYN2	2.698
ASPN	1.776375
CENTG2	0.852
QSOX2	-0.0553571428571428
FLJ10815	0.539875
STK24	0.177333333333333
SPEG	1.04592857142857
STK10	-0.165875
DACT2	1.789
AAAS	-0.6748
SSX3	-1.08672727272727
ABCD3	0.0609285714285714
C4orf12	2.945
PARVG	0.188125
FIG4	1.2902
C9orf46	0.5626
TMCO6	-0.6325
IGHMBP2	0.1178
DUS2L	0.135
FAM3C	0.919142857142857
TMEM16D	2.9731
DCTN4	2.0808
KCNH3	1.666
EIF2AK2	-0.5288
AP1S3	-1.75363636363636
CST4	0.336333333333333
PAM	1.39522727272727
NUTF2	-1.3538
CITED2	-0.590923076923077
SLC39A4	-3.1476
C2orf52	-0.693
GRM3	5.0702
C12orf49	0.6179
CCDC49	0.455461538461539
GRAMD1B	0.500636363636364
FNDC4	3.0914
SIAH2	-0.940090909090909
GDPD4	0.1196
C21orf87	0.5162
ATP5A1	0.69
C16orf63	-0.7908
LOC388135	2.773375
ATP5J2	-0.890090909090909
MMP3	-6.111
EMID2	-0.159166666666667
CRHR1	0.389
WDR70	0.08
C13orf31	-0.362333333333333
ZFAND1	0.077
CCL18	0.0375
C3orf49	-0.0155
RINT1	-0.0393333333333333
KIAA0408	3.084125
F13A1	1.66078571428571
SLC10A1	-0.03725
OGN	0.7072
GIPC2	-2.362125
XPO6	-0.392625
LCE1A	0.0986666666666667
FMR1	0.875153846153846
LOC374920	0.1844
DUSP3	-0.023
ANKMY1	-0.289333333333333
C7orf50	0.3362
BBS9	0.283076923076923
UNC119B	0.5526
C9orf72	1.5303
MGC35440	-0.143666666666667
ENTPD6	0.544181818181818
PPP1R2P9	0.112
ERCC4	-0.339166666666667
FAHD2B	-0.704666666666667
HMHA1	-1.78633333333333
HACL1	-0.7186
RAD23A	-0.864875
FAM83B	-1.5164
PPP5C	0.074
RNASEH2C	-0.2941
C9orf153	-0.6002
SCAMP4	0.542545454545454
GHITM	0.734615384615385
NDUFB7	0.0333
ADCYAP1	3.03775
SP110	0.7145
MAP3K7IP2	1.0794
DHH	-0.151333333333333
AGRN	-0.565277777777778
WDR33	-0.179375
CEP290	-0.78425
PRPS1L1	-1.852375
KLRA1	-0.438333333333333
GPR97	0.197333333333333
CHD7	0.640066666666667
TLR10	0.6818
SLC30A8	-0.485333333333333
HIC1	-0.13225
IAPP	-0.0203333333333333
RXFP4	0.3332
GP1BB	-0.5272
SHQ1	-0.827666666666667
NKX2-3	0.145875
API5	-0.0256666666666667
FTHP1	0.672
MOV10L1	1.13425
TRIM6-TRIM34	-0.21375
ADHFE1	3.7094
FAM117A	-1.968
DDI1	0.558625
CDON	-0.464857142857143
TRIM73	-1.332
IGKC	0.475
MMP14	-2.6250625
DYNC1LI1	0.0188
C11orf66	0.7626
TRBV3-1	-1.9332
FASTKD5	0.103
BIVM	-0.1672
LHX4	-0.4068
CXCL2	-0.885076923076923
RAB2B	0.097375
IZUMO1	-0.2066
MAP3K15	-1.36563636363636
FAM19A2	3.414375
ZC3H8	-0.181125
ZMAT1	2.29336363636364
SPINK5L3	-3.3614
SLC10A6	0.032
APPL2	1.45636363636364
CARD10	-1.361125
LOC402176	0.1434
EEF1D	0.868928571428571
RAB6A	1.24753846153846
C12orf5	-0.6101
PAPOLG	0.6756
MSRB2	0.7492
BCR	2.8255
PUS3	0.495
TIAM2	2.5216
ZNF317	0.7995
CHD2	0.181176470588235
FZD5	-1.88537931034483
NUDT8	-2.2722
ZNF763	0.677333333333333
PRC1	-3.13566666666667
ABCB9	0.0635
SPATA3	0.304833333333333
TRAK2	0.5634
STAB1	2.37709090909091
LRRTM2	4.5695
psiTPTE22	-0.399
DBI	2.7364
SERPINA11	-3.36833333333333
NAT5	-0.6072
C20orf58	2.9394
RPS6KA4	-0.419875
FLJ90650	-0.3936
TGFBRAP1	0.4902
CHRDL2	-0.4339
FAHD2A	-0.396875
CNTN1	3.95416666666667
BBS4	-0.385153846153846
TMEM181	0.3914
MINPP1	-0.152
MPHOSPH6	0.066
HOXC10	-2.00769230769231
ITPKB	1.21772727272727
CLPTM1L	-0.951
MEOX2	-1.2685
ATP6V0C	0.864727272727273
PRPF8	0.219875
TMC5	-1.5802
FKBP3	-0.3526
PLEKHB2	0.0102499999999999
OR4D6	0.242
ZNF544	-1.12207692307692
D2HGDH	-0.1402
RPL18A	-0.550461538461539
HEL308	-0.2541
MPP6	-0.4416
TCERG1	-1.2402
KRT16	-2.607
KLF17	-0.8705
KLF5	-2.3657
CDR1	5.4936
VCX3A	-5.08733333333333
FBLN2	-0.0560909090909091
C14orf104	0.2162
HBE1	-5.43253846153846
OR4S2	0.885666666666666
C1orf108	-0.646625
ROBO4	3.911875
CPEB4	2.0928
C11orf80	-1.452625
BCKDHA	-0.041375
MYOC	1.4802
GIF	0.409333333333333
CKMT1A	1.61966666666667
RPL3	1.17484615384615
THBS1	-1.4006
APOO	-0.5078
ARMCX1	3.1192
HSZFP36	-0.554
SNAPC5	-0.3718
EIF4ENIF1	1.8046
ZNF433	1.0504
TNFRSF21	1.9841
TMPRSS7	-1.10066666666667
SPATA18	0.0614615384615384
HPDL	-3.74133333333333
MKL2	1.62923076923077
TBX3	-1.72294117647059
C21orf93	0.732625
DAXX	-0.2486
ELMO1	1.822
RGS13	-0.3845
TAF11	-0.6264
UNC13A	2.9008
LOC653314	0.00461538461538462
ORC3L	0.4094
IMAA	-2.9105
TARBP2	-1.0216
CABIN1	0.208538461538462
TRIOBP	-0.470333333333333
HIST1H2AC	-0.1602
RGS22	-2.201375
NCOA1	2.78125
IL25	1.29233333333333
SNCG	1.76433333333333
GPR6	0.942
AMDHD1	-1.374625
CHEK2	-2.99890909090909
C6orf142	2.9546
DRD4	-0.0858333333333334
C14orf68	-0.746
GDF11	-0.483
SEMG2	0.378666666666667
CD247	-3.6482
CDAN1	-0.599
RBMX2	0.836125
TGS1	-0.2152
OIT3	-0.31
SYF2	0.2844
MCM4	-3.02345454545455
PKHD1L1	0.157272727272727
CEP192	-0.110375
IFT88	1.1348
RPL9	0.102111111111111
RAB32	-2.2009
DDX43	-3.223
P2RX2	0.319777777777778
OR5D18	0.633666666666667
UBE1	-0.283117647058824
SLC24A1	-0.623363636363636
ARHGAP5	1.2308
CETP	-1.0954
KIAA1731	-1.265
SLC9A4	0.505333333333333
PTPN6	-0.983
BAHD1	0.1446
GRIK3	0.733333333333333
CACNB2	0.952307692307692
PDE10A	0.978666666666667
DGCR14	0.9148
PCDHB9	2.09375
RHOQ	-0.382111111111111
MAP3K4	0.2926
KTI12	-0.53025
RPL23AP13	-0.6566
GNG11	-0.7646
CLCN3	0.741142857142857
GPAM	0.4262
VSTM2A	2.258
SLAMF7	-2.217375
INTS2	0.000600000000000003
PPP2CA	0.741307692307692
LRP12	0.883315789473684
SEC14L2	3.161
DKFZP586H2123	4.1438
MC3R	-0.0606666666666667
CIRH1A	-0.444375
HIST1H2AB	-0.442875
POLH	-0.673363636363636
MGC16703	-0.2405
SNAPC2	-1.287
FILIP1L	-0.4626
RASGRP4	0.177
LRRC1	1.4488
GAS1	1.359
PRAC	-1.0955
DGKA	-0.371125
NT5C3	-0.308
PEG3	-0.72875
NADK	-2.0258
PRR17	-1.5778
LOC374569	0.1602
SGSH	-0.845125
NLRP8	0.118333333333333
GALT	0.0863076923076923
MCF2	3.591
ZNF263	0.7824
TACSTD1	-5.49425
TYR	-6.76423076923077
ATP6AP2	0.7262
RNUXA	0.0376
ABHD10	0.478384615384615
GDPD2	2.187
SLC35C1	-0.4218
UBE2A	0.1639
HERC5	-2.4805
FAM112B	-5.867
FBXL16	3.908
DKFZP434A0131	-0.9135
ELA3A	-1.92133333333333
RBM41	-1.18890909090909
HAO2	0.3498
RNH1	-0.0326
SHANK2	2.021375
OSBP2	0.0976363636363636
DAK	-1.323875
C3orf58	0.197133333333333
TCL1B	-1.88533333333333
KBTBD2	0.7245
SUGT1L1	1.6082
UBE2E2	2.110875
MYL9	-0.00827272727272728
CDC23	-0.25225
PBXIP1	1.21769230769231
CXorf40B	-0.0325
NBL1	0.362
RTBDN	0.916
RAB11FIP5	0.35
TTTY13	0.775
SCOTIN	-0.0488
SOHLH1	2.1225
CDKN1A	1.73826315789474
NCK1	0.4218
ZNF550	0.2062
SAPS3	-0.00625
SPIN3	1.895
MAGEE2	1.8218
MIS12	-0.24225
OR8H2	0.364666666666667
KIAA0774	1.217625
UNC5D	0.786
CUL7	-2.370875
LIPC	-3.82625
DIO1	-2.80483333333333
C20orf11	0.424153846153846
CTRL	-0.335666666666667
HS3ST2	5.4702
PAK4	-0.15925
CCRL1	0.2328
RNF10	-0.1071
ZNF567	0.3426
ZNF660	0.762
TCEAL3	2.2648
MAGOH	-1.983
CENPB	0.113625
C19orf7	0.8665
LOC388965	0.681333333333333
ZCCHC13	0.230666666666667
JMJD1A	1.27969230769231
HIST1H4H	-0.638333333333333
TBRG1	-0.141769230769231
GPC3	-5.67454545454545
TAF1C	0.417
EBNA1BP2	-1.3865
CIAPIN1	0.1174
PDGFRA	2.60691666666667
CSTB	-1.27118181818182
CENPI	-3.075375
GTF2E2	-0.7105
RPP21	-0.6092
CCNF	-2.072125
KCNQ3	1.49166666666667
FAM79A	1.217
SLC22A12	0.346
NOVA1	3.3445
FZD3	1.85221428571429
AKAP8	-1.3402
SOCS5	0.8974
CFDP1	0.794
DLG5	1.3275
PGM5	0.5201875
C1orf144	-0.285
HDAC10	-0.676
RND2	3.2684
C20orf199	-0.1718
RNMT	-0.5414
SLURP1	-0.0102727272727273
ASTN1	3.3496
SH3BGR	1.9616
MYCL1	1.5028
ZHX1	1.659625
CENPK	-4.0068
FOSB	0.908
LOC643406	0.3262
C2orf59	-2.5213
TMEM135	0.167545454545455
SLC27A2	-3.8222
KRT33A	-3.34233333333333
OVOL1	-2.12545454545455
PAMCI	-5.03325
S100A7	-1.67466666666667
ZNF789	-0.874666666666667
HARS2	-0.1662
RPL23A	-0.2765
TCF23	0.382
UPF3B	-0.787272727272727
C17orf78	0.297333333333333
HLA-DOB	-0.71575
C14orf142	-0.28775
TEKT5	0.1595
DMWD	0.123666666666667
POLD1	-3.0135
GSCL	0.142
CALD1	-0.09
SCRT1	0.5585
AIG1	2.3986
UNC84B	1.3344
ZNF404	1.422
TMED6	-3.0428
KIAA1462	0.708666666666667
LRRC27	1.93575
PYGO1	0.358666666666667
PIGU	-0.082
ALAS2	-3.65477777777778
WRNIP1	0.355363636363636
CNNM3	0.054
ZNF2	1.23433333333333
ST3GAL5	2.9904375
MRPL23	-1.1384
TSSK6	0.137
PSMA6	-0.4234
C16orf70	-0.3904
KIAA1602	0.4492
ALMS1	0.199625
DCN	0.4865
TMEM132D	2.3712
SUCLG2	-0.1296
ABHD14A	1.0918
DEXI	0.656625
AMPD2	0.2135
IFNAR2	-0.219625
CYB5A	-0.0956428571428571
TLOC1	1.53216
NXF5	-0.294875
NRBF2	0.123727272727273
KCTD3	1.5932
ITGAE	-0.157
SLC30A3	1.1065
ZRF1	-1.40733333333333
IFRD2	-1.43827272727273
XAB1	-0.2878
PYCR2	-0.114375
SERPINB3	-3.56466666666667
TMLHE	1.05076923076923
GEFT	0.370181818181818
ABCA5	-1.6423
EMR4	0.241666666666667
TSFM	-0.3476
HIST3H2BB	-2.302
ARHGEF19	-1.5812
TSPAN17	-0.437625
ABCC8	5.542
MAP1S	0.70525
C22orf36	1.7702
BNC2	-1.95072222222222
HIST1H4A	-0.916166666666667
NDUFS3	0.50425
WDR3	-0.906
XKR4	4.51
TTC33	1.428
STMN2	5.179
CPN2	-0.407
HSPC105	-2.5065
PCOLCE2	-1.3616
C3orf55	-0.172666666666667
KLHDC9	2.313125
TBC1D23	0.701818181818182
ATXN2L	-0.87975
MAP2K3	-1.495125
SCAP	0.5054
ZNF486	0.20375
C20orf96	-1.0702
NARS	0.2178
ADAMTSL1	-1.17827777777778
PRCC	0.304875
CCDC126	1.9068
ZNF675	0.5736
CALCOCO1	1.911
ANKRD43	4.4248
CWF19L2	1.052125
ZBTB32	-0.322
BRAF	-1.0546
ODF4	0.4334
MGC14376	-0.105375
HORMAD1	-2.576
AAK1	0.291941176470588
PEBP1	1.76425
TNFSF5IP1	0.5175
DKFZp564N2472	0.7066
RMND1	0.340545454545454
IGKV1-5	-0.241833333333333
COL1A2	-2.42975
SERPINA5	-5.018
AANAT	0.195333333333333
C19orf21	-3.615625
GEMIN5	-0.0338
UBR4	0.165125
LTBP3	1.236625
AMHR2	-2.3015
PROCR	-1.5722
MYBBP1A	-1.1276
C20orf39	2.79275
ZNF697	-1.1416
PASK	-1.542
ZNF776	0.1165
RFXDC2	0.2137
KIAA0467	-0.4142
C10orf96	-1.58933333333333
ZNF503	-0.6516
GULP1	-1.3565
KCNE4	-1.760875
DKFZp434K191	-1.3042
LOC196913	0.206333333333333
BHLHB4	-0.310666666666667
CH25H	1.7268
LOC81691	-0.216125
ALPL	0.653052631578947
COL12A1	-3.3086
FOLR3	-2.61675
GPR123	3.09018181818182
TRIM62	0.748444444444444
ABLIM1	2.091625
MAST3	2.058
RHBDD1	0.6145
LOC338809	0.2345
RYBP	-0.8695
TTC26	-1.87954545454545
ZNF22	0.919
ISCA2	0.4144
RDM1	-4.0908
PIGM	-0.0262
GNB3	-0.916666666666667
ACTR2	-0.257846153846154
HMGB1	0.401846153846154
EDG1	5.07733333333333
SOAT2	-4.2132
OR10AD1	0.217666666666667
RAP1GDS1	1.16846666666667
LCE1F	0.203333333333333
ESM1	-1.7124
RCN3	-0.937
CREBL1	-0.4255
DBNL	-0.055375
PTGER3	0.0105454545454545
USP30	0.1645
BCL2L12	-3.167
KIF26B	1.954
ZNF416	0.1654
ZNF225	0.194
C17orf70	-0.8066
ZNF554	1.603
RAE1	-1.086
TNIK	3.978875
ACTN3	-0.957666666666667
MGC45922	-0.056
CCNA1	2.098125
RYK	-0.492
IL26	0.0926666666666667
LRP3	0.6365
QARS	-0.209
SOX7	0.682555555555556
BID	1.8133
OR2S2	0.792
CXCL14	2.9702
C11orf47	-0.0663333333333333
MGC29891	-0.475
HSPB8	3.69961538461538
PRDM14	-1.21866666666667
NUFIP2	0.1022
MNAT1	-0.0592
ZDHHC2	1.0706
MBNL2	0.878333333333333
ADD3	1.1267
CSNK2A1P	-0.3368
KLK6	1.026
TMEM111	0.142230769230769
KIAA1279	1.8318
NUBP2	-0.156125
RAB42	-4.111
ID3	0.136692307692308
TM9SF1	-0.3714
MDP-1	-0.1358
POU4F2	0.517833333333333
IQCK	1.2506
C16orf14	-1.0624
CAPN3	-0.095
FAM43B	0.9589
RECQL	-1.1888
AP1G1	0.267277777777778
CTNNBL1	0.33875
ECHDC1	0.169666666666667
SMARCC1	-0.979769230769231
FOXQ1	-0.868727272727273
GNAI3	-0.259875
POLG2	-1.3924
CD4	0.843727272727273
ITLN1	-0.612333333333333
EBI2	2.0272
IRF1	-1.445
PTPRE	1.74038461538462
PTK2B	0.651
NXNL2	-0.820333333333333
SOX4	1.061
TSPAN3	2.13025
SH2D1A	-5.447375
C8orf58	-0.3855
USP20	-0.0362
DUSP22	-0.8316
CALB1	3.78625
L3MBTL2	1.9812
MCRS1	-0.3296
TMEM118	0.22975
C18orf8	0.572625
FLJ10241	-0.2089
GJA12	0.732
PKD1	0.19275
ZFP3	0.629666666666667
JAM3	0.477909090909091
LAPTM4A	0.177923076923077
DIRC2	0.9184
KIAA2022	3.471375
MYOM1	1.69125
TRPM8	-2.147625
MOP-1	0.0672
PHKG2	-0.5277
ZNF650	1.5508
KIAA1522	-1.58618181818182
PSG8	-1.0915
DDX19B	0.139333333333333
MOBKL1B	-0.9262
DIAPH2	0.708875
PTPN12	0.4764
CLN8	1.39
CRYZL1	1.332
CRY2	1.830875
FCGR2B	-0.405125
PNPLA4	-0.771363636363636
ZNF454	2.45133333333333
DKFZp434B1231	1.65883333333333
CLDN11	0.545692307692308
RFWD2	0.0528888888888889
CIB2	-0.6095
MXRA8	-0.3707
HRK	0.8
MAML2	1.8538
C4orf31	-0.6036
C6orf192	2.3014
COG6	0.682
FAM5B	5.7182
NFATC1	-1.28438461538462
SEPT10	-1.184
SCYL1	-0.00561538461538462
RPP40	-0.5518
SCOC	1.29846153846154
KIAA1450	1.4108
CTDSPL2	-0.752666666666667
TBX5	0.00524999999999998
NAPG	-0.9746
RHD	-5.3858
C14orf45	1.160625
ZBTB22	1.38733333333333
PLCG1	-0.863
ANKRD10	-0.5531
AQP7P2	0.0656666666666667
TAGLN2	-2.78025
HTR2C	2.439
SLC16A7	0.219222222222222
C17orf83	0.1478
TSGA14	0.3041875
MDH1	0.3504
PPP3R2	0.333625
DCBLD2	-2.56672222222222
RBM33	-1.04127272727273
DPH3	-2.7384
SYT10	-0.6015
FMO4	1.366
THYN1	0.967
DRD5	0.574333333333333
OTOR	-0.0337272727272727
PGRMC2	0.055
KATNAL1	0.4819
PAQR6	3.2838
UBE2I	-1.192
C14orf28	0.195
C8orf70	1.5374
FLYWCH1	0.225
ANGPTL3	-0.81425
GLRX2	-0.7165
ATP11A	-0.392631578947368
ARL5B	-0.977
MUC16	-2.8424
SLC25A5	0.0993157894736842
ACRC	-0.0796
MYO1C	-1.70854545454545
FAM89B	1.25625
FAS	-0.350818181818182
KIFAP3	2.441
GLRA2	0.859666666666667
BTN3A2	-0.791923076923077
CNKSR3	0.918
CSTF3	-0.944
ARPM1	-0.32
KIAA1530	-1.74266666666667
C9orf150	-0.016
PRKCI	-1.2772
tcag7.1015	-1.2646
SOD3	-1.5144
ZNF574	-0.0104
CYP21A2	-0.224
RPL12	-0.2265
COMMD2	-0.4286
WIZ	0.3396
LOC344405	-2.7392
ALDH4A1	0.0684545454545455
CRYAB	5.35733333333333
COPA	0.338225
PCDHGA7	0.42925
KIF11	-2.161375
RASD2	0.9001
SLC26A3	0.449
ZNF175	0.453666666666667
JAKMIP2	3.81872727272727
C8orf4	-0.537125
PTHLH	1.2328
SLC40A1	0.5334375
OR7D4	0.5435
PCDHB17	0.360333333333333
CD36	-0.238944444444444
C6orf203	1.75807692307692
PRKG2	-0.03
LOC400566	1.0464
ANAPC13	0.9352
SLCO3A1	-0.0672
ZNF692	-2.01966666666667
FANCL	-0.826
SH3GLB1	-0.7322
C12orf61	-0.360333333333333
KBTBD6	1.8056
SUPT5H	0.583363636363636
XRCC6	-0.0376923076923077
HUS1B	-0.653846153846154
FAM133B	-0.731111111111111
LOC728276	-0.465666666666667
KCTD18	1.5268
SOS2	1.864125
CCDC99	-1.2544
C1QTNF5	4.134
NNAT	4.236875
USP16	0.2386
LARS	-0.353454545454545
ZBTB2	0.2645
ABO	0.307875
TRAF3	-0.4424
GALNT5	-4.607
NAP5	0.4167
ALG14	-0.556125
KIAA0515	0.0146969696969697
WDR75	-0.296625
TEX261	0.0649375
LY86	0.408
LOC389072	-0.348666666666667
FLJ13611	0.425
MRGPRX2	0.330333333333333
SNRPA	-1.46081818181818
OR2G2	0.369
GPRASP2	3.3092
C7orf42	-0.637692307692308
C9orf163	-0.625333333333333
CYP11B2	0.607666666666667
FCRL3	0.18025
PRDX1	-2.6888
FGB	-6.80275
COX17	-0.51575
C16orf33	-0.0746
PIWIL1	-0.0184285714285714
FOLR1	-3.276875
KIAA0082	-0.3826
FREQ	1.144125
TMCC2	1.4715
TCF12	2.7516875
ZNF721	1.2626
FAM130A2	1.927
POU4F1	-1.48
SNRPF	-1.4549
SGIP1	3.892375
ZNF641	1.822
EMG1	-0.4167
PRRG4	-0.530333333333333
HIRA	-0.1324
MYNN	0.671875
AEBP2	0.282933333333333
TBXA2R	-0.45725
ISL2	-1.16325
PCDHB11	2.136
RNF144A	0.5331
MARCH5	0.1378
DULLARD	0.410375
DCLRE1B	-1.123125
ITGA8	0.7666
TP73	-0.0369090909090909
PRKCD	-0.6728
NDUFB4	-0.396
ATP13A4	3.308
ANTXR2	-1.55155555555556
COL4A3	0.045
MYO10	1.14953846153846
SLC6A18	0.223166666666667
PEX1	-0.5096
TMEM74	1.14375
RBM19	-0.5182
TAPBP	-0.229076923076923
RUNX1	-3.7479
MID1	1.816375
GPR64	0.947875
RASEF	-4.0856
GABRG1	4.6434
MYO16	1.74083333333333
DBF4	-1.575375
TSHZ2	1.3062
RIPK2	-0.0729
PPTC7	0.16925
KIF4B	-1.8265
LRRC31	0.0608181818181818
ZNF540	3.4214
EFNB3	1.29488888888889
LOH12CR1	0.3936
STON2	0.574666666666667
GLP1R	0.720166666666667
CSTF2T	-0.165909090909091
IREB2	-1.123
GRSF1	0.724
PDCD7	-1.187
LRRC43	0.224
CNR1	4.508625
IL1F7	-0.313333333333333
C12orf64	0.0418333333333334
FAM69B	0.4676
NR2E1	1.78
MS4A6A	1.32353846153846
FTL	-1.49684615384615
C7orf36	0.783
PCLO	1.74353846153846
DYRK2	0.0475333333333334
ARIH2	-0.1267
SAMD7	-0.0376666666666667
SCNN1D	-0.7546
SLC32A1	4.11581818181818
C22orf25	-0.253125
MRPS18A	-0.844
GPR112	0.0113333333333333
EARS2	-0.3802
ERN2	0.381333333333333
ATPBD3	-0.526375
PRH2	0.223
CDKN2D	1.0495
PGLYRP2	-0.5924
TRIM40	-0.5088
SEC14L3	0.19925
SLC22A1	-0.3462
BTN2A3	-0.350666666666667
RASA4	1.12616666666667
CCNL2	-1.46766666666667
MYBPC3	0.391
GJA4	2.118
CDC42SE1	0.7428
TRPV2	-2.115
MYPN	-2.95128571428571
SIM1	0.324666666666667
CDADC1	0.811875
ZFHX4	1.5248
NIBP	1.286625
ADAMTS19	-0.569
ABTB2	1.1086
TSPYL2	1.84563636363636
EIF2S3	-0.794692307692308
SOX30	0.2936
AP2A1	0.03325
DKFZP564O0523	1.17225
LOC285398	0.0412
CDH18	3.5362
CHL1	5.7732
