Hybridization REF	TCGA-E1-5303-01A-01R-1470-07
YTHDF2	0.349
GGCX	0.228545454545455
ARPC4	0.578
EGLN2	0.292875
KBTBD4	0.848789473684211
ROBO3	0.636692307692308
DEFB118	0.41
KIAA1543	-0.8512
RTCD1	-0.861125
MZF1	-0.336
C18orf26	-0.443
CNIH4	-1.801625
ZFP2	2.9445
HTATSF1	1.883
WFDC2	-2.05672727272727
NDUFA7	0.00166666666666667
TTC22	-0.339142857142857
FAM40B	-2.703375
DCPS	-1.1462
SH2D1B	-0.588285714285714
MRGPRE	0.631333333333333
SBK1	0.262
UNQ6411	0.873
OSBPL9	-1.3238
NUP107	-1.9474
MYOZ3	0.0898461538461539
PDE4B	2.46425
FAM113A	-0.0476666666666667
IDH3G	0.330375
FBXL7	0.3531
ARFGAP3	-0.5218
MAPRE2	1.1350625
IL1RN	-1.54269230769231
KIF13A	-1.421
RAC3	0.168333333333333
TCTE1	0.0573333333333333
TMEM14B	-0.79725
ADIPOR1	0.01575
GRINA	1.92633333333333
CLIP4	2.1976
LRIT2	-5.26
TFPI	-4.711625
FABP6	-1.0396
SLITRK2	4.93436363636364
HKR1	0.2852
SMTN	-1.9624
C1orf75	1.7416
CD209	-0.0823636363636364
CYB5R2	0.8236
DNTTIP2	-0.114875
CSGlcA-T	-0.28
GABRB3	0.768166666666667
PCBD1	-1.043875
TAF3	1.33193333333333
HOXD3	-1.899625
GIPC3	0.302625
P11	2.45816666666667
BFSP1	-2.4258
LCP2	1.2848
TAS2R8	0.9615
SEZ6L	4.07845454545455
NR2C1	-1.1168
EXDL2	1.83061538461538
TNFRSF13B	-1.692875
MKI67	-3.5305
GLS	-1.2131875
C7orf54	-1.13215384615385
LGALS13	0.425333333333333
IL4R	-0.3282
SEC11A	-0.2555
SPP2	0.862714285714286
C18orf32	2.207
CLSPN	-1.82533333333333
SPAG1	1.4748
C9orf82	-0.1874
TM4SF1	-3.53446666666667
EMILIN2	0.6622
SMG7	-0.159375
TAS2R13	1.583
ZNF628	-0.363666666666667
DZIP1L	-0.354714285714286
ANKRD13A	-0.443166666666667
VASP	-0.8612
ZCCHC11	-0.903272727272727
SYPL1	-0.5006
MGC34774	null
C4orf28	0.4864
KIAA1211	2.67046666666667
RPS27L	-1.0098
TATDN3	-0.2394
PDCD1	-1.1848
OR5P2	-0.4905
IFIT1L	0.0356666666666667
MIPOL1	-0.5786
OR51D1	0.6062
C1orf92	-0.69825
LAMP2	1.20960869565217
CAT	0.792625
C16orf80	0.325
C15orf32	-0.426
ZNF746	0.197166666666667
C1orf76	-1.903
ATXN1	0.3608
LAMC2	-3.6688
SLC2A7	0.752
CPOX	-0.912
APH1B	1.17075
LOC442245	1.0008
CTNND1	0.290916666666667
GABRG2	1.08672727272727
MADCAM1	-0.414888888888889
F5	2.52533333333333
SEMA4F	-0.730125
NUDCD3	0.7199
PDZD11	0.43
TRIML1	-0.085
GCNT3	-3.55675
TMEM120A	1.351
CNDP1	9.45266666666667
N4BP1	-0.240181818181818
SLC35F2	-1.4519
LCP1	-0.404
IGBP1	0.741
DCAKD	1.61890909090909
ELA2A	-0.655666666666667
C12orf56	-1.78172727272727
PITRM1	0.570058823529412
GUK1	0.247125
RASSF8	-0.0776190476190476
OR2A14	-0.415666666666667
ADM	-2.99527272727273
FGD3	0.785285714285714
GHRHR	0.367833333333333
RHPN2	0.411666666666667
C4orf39	0.567142857142857
VPS72	0.345
SERF2	1.15882608695652
CD22	0.299875
CD47	0.663928571428571
PPIC	-3.58425
IMPDH1	-1.56513333333333
ACP6	-0.572375
PRKACA	0.208727272727273
PPP1R1A	2.9875
TRPV3	0.454
ASXL1	-0.852727272727273
C17orf55	-1.348
FXYD1	2.01375
LMOD2	-0.725666666666667
ANKRD33	0.442333333333333
LCE2C	0.0931111111111111
ZNF620	-0.464
DKFZP566E164	2.2798
VSIG2	-0.5056
KIAA1128	2.371
USO1	-0.184875
NUDT4	0.760111111111111
CLDN1	-3.11238888888889
OR4Q3	0.2425
FASTK	-0.44375
ICOS	-0.194875
LDB1	-0.1618
GSTA5	0.769
ABCC1	-3.045
FAM54A	-3.7735
PCBP2	0.17
NUP205	-2.0102
ACTA1	-2.26628571428571
GABBR2	3.8962
PIP5K1B	0.293222222222222
AGXT	-3.14285714285714
RNF181	-0.1724
ATP8A2	-0.9684
AFTPH	0.30305
FGF21	0.3205
FCER1G	3.34355555555556
SNTB1	0.1284
SLC24A3	1.55422222222222
TXNL4B	0.414769230769231
RPL10L	-0.7855
LOC389517	-1.59492
TSGA13	null
SHOX2	-2.72085714285714
ITGA7	0.794538461538462
KCNIP2	0.54
KLF13	0.903
ZFAND2A	0.7024
CEACAM1	-3.30368421052632
PFKFB4	-2.232375
MED19	0.202
LRRC57	-0.272
RNF11	1.1842
ANKRD32	-4.1018
P117	0.3372
OBFC2A	-0.932875
POLD3	-1.35546666666667
RAB18	1.5693
TPH2	0.261
PHB	-0.160230769230769
JDP2	1.769375
MORF4L1	0.704461538461539
POU2F1	-0.604833333333333
CNNM2	-0.0802
LOXHD1	0.135
ZC3H15	-0.5272
ELK3	-0.3775
FAM111B	-2.6298
CBLC	-0.3825
SBNO1	-1.0194
ANKMY2	0.2042
PLEKHA5	1.2138
DHX58	0.39875
ARCN1	-0.237125
TREML1	0.613461538461538
KNCN	1.22
SEC24A	-1.2775
PSCA	-0.54875
MGC24125	0.572
DNA2L	-2.594
CIB4	-0.1565
HIGD2A	-0.17025
TBX6	0.12825
TTLL5	-1.16225
SGK3	0.730625
GCN1L1	-0.6082
AMOT	2.55869230769231
LDOC1	0.840875
NRK	0.351
ASB9	-4.3596
NAT1	-1.11821428571429
TRAFD1	0.539333333333333
PEAR1	0.0798571428571429
FAM36A	0.8696
OR1S2	-0.13925
LOC388323	-1.4014
PGS1	0.18
LEPREL1	-2.5616
TFF1	-4.8679375
HAP1	1.235
EPHB2	0.741
ACTG1	0.432
ZFP42	-0.6785
HAVCR2	2.86592857142857
NME1	-1.46166666666667
SNX26	0.3432
LACTB	-0.031625
ZKSCAN2	-0.2578
C5orf35	-0.0498
ANKS3	-0.3852
RBM28	-2.179
DKFZP586P0123	-1.6524
HNRNPA1	0.477142857142857
BCAS3	0.133823529411765
FLJ20184	-0.17
POLA2	-1.547
TMC7	0.58025
HSD17B6	1.62233333333333
ZNF658B	1.06225
TTTY10	0.2798
RANBP9	-0.130266666666667
CPNE7	-3.01725
EVL	-0.102380952380952
LNX1	0.9923125
IFNA21	-0.24225
CFD	0.0046
PYCARD	0.242875
MYBPC2	-2.45566666666667
ENPP3	-2.864125
ACSL4	-0.49
LOC440258	-1.21985714285714
TMEM176B	4.235
SOX2	4.3617
SCO1	-0.81875
COMT	1.5486
AOC2	-0.2172
PDLIM5	1.66547058823529
SPHK2	1.397
NXPH2	0.713
GPR108	-0.10075
RAD51L1	0.797
TMEM54	0.1744
LETMD1	-0.326545454545455
SLC6A17	0.108166666666667
KRT75	0.695
STT3B	-1.8365
CD3EAP	-0.8195
TMEM63A	1.0672
DUSP13	-3.1068
CD1C	-2.277375
LASS2	-0.094625
AVP	0.302
PITPNM1	-1.46663636363636
FLJ22795	-0.922666666666667
MCTP1	-3.3206
TRIM68	1.108875
UCK2	-2.092875
ABHD1	0.5268
FAM50A	0.0588
RNASEH1	-1.67675
PCP2	-1.0655
OR52H1	0.427666666666667
C20orf149	-1.1468
RBP5	-3.04375
HYAL3	-0.679
CLPB	-0.683
SMNDC1	-0.2762
DONSON	-2.86725
FLJ27523	-6.93889390390723e-18
BARHL2	0.2675
SLC30A9	0.8365
TMPRSS11B	0.978
E2F8	-3.229
CCDC25	0.447866666666667
C14orf48	-1.2996
C20orf116	0.545
TSPAN11	1.05666666666667
YIF1B	-0.811
FAM12B	0.17475
OR1L6	0.386
HPN	-2.65735714285714
NBN	0.1799
C14orf94	0.33675
OCLM	1.49766666666667
ZSCAN18	1.76061538461538
L3MBTL	-1.45792307692308
TSTA3	-0.8155
RAC1	1.07509090909091
C19orf15	0.077
NFE2	-4.8762
KLK14	0.291666666666667
ARSF	2.73566666666667
MAST2	-0.305375
AMICA1	-1.223
GTF2A1	0.274545454545454
ATP1A3	-0.4558
TC2N	-1.41414285714286
PNKP	-0.3992
ODZ2	-2.02909090909091
MATR3	1.0115
S100P	-4.904
KRT82	1.1175
CA13	-0.760769230769231
PROZ	-2.25542857142857
AASDH	0.335125
C19orf40	-1.8605
DCK	0.4006875
FAM5C	4.3076
SLC6A4	-2.68533333333333
MID1IP1	1.28527272727273
TESSP5	-0.00366666666666667
TMOD4	1.606375
DOCK2	0.605875
TUG1	-0.2779
NUP214	-0.7492
DPYSL2	3.31893103448276
GOLM1	2.5911875
MPFL	0.1122
SOX13	0.825
SDCCAG8	1.76230769230769
KEL	-2.90725
NUP210L	-2.74925
GK	-0.8407
DNAJB1	1.314
ALPK3	-0.203333333333333
CHID1	0.456285714285714
CYLC2	0.967833333333333
IKZF5	0.8208
C8orf51	-1.1315
PPM1J	-1.3148
GIMAP8	4.12025
GPR101	-2.255
NR2F1	2.496
ACAD8	0.8716
RBM35A	-3.788
GNAI2	1.349
METTL8	-0.702375
SLC39A7	-1.5784
FBXO8	1.6974
CAMK1	1.2034
RFC3	-2.1162
FAM129A	-1.12133333333333
ILF2	-0.9436
FGFBP3	1.336
NOM1	-1.59628571428571
PSMA3	-1.4046
ASCC3	-1.21676923076923
ZYG11A	-5.64
SOX21	2.56636363636364
LYRM1	1.142
DEFB1	-1.643
LOC91431	-3.087625
OR7C2	-0.674
FAM46B	-2.5727
TMEM18	0.4651
ARHGAP30	1.692875
TMEM86A	2.6279375
EPHA2	-2.140375
C10orf46	0.136538461538462
TCHH	-0.547375
C3orf30	0.124571428571429
LOC285636	0.301125
PAIP2	1.1234
CYP2U1	0.791636363636363
C12orf34	2.5172
SARS2	-0.888125
ZCWPW1	1.7806
SAMD12	-0.0586666666666666
KIAA1430	0.248909090909091
ACAT1	0.176
MEOX1	-1.30016666666667
ADAMDEC1	1.8
PHKA2	-1.3844
CARD11	1.222625
CALML4	-1.42366666666667
TSSC1	0.368
TMEM45A	-1.95163636363636
MPP7	-2.378
POU1F1	0.905333333333333
SLC2A13	-0.562071428571429
FBN2	0.889588235294117
ZC3H7A	-0.285230769230769
LAIR2	-2.9418
ST3GAL1	-1.252
LCT	-4.7686
GEMIN8	0.79775
KLF16	0.0946153846153846
HIF3A	1.68133333333333
FAM44A	-0.18
AQP10	-1.52015384615385
PLA2G2A	-1.94866666666667
FOLH1	5.753125
C20orf186	0.0596666666666667
MAPKAP1	0.891090909090909
SPRR2D	-1.86175
UBQLN4	0.516375
RSHL1	0.686
PIAS3	-0.8013
MRPL24	0.0752
GREB1	-2.55372727272727
FAM27E3	-1.786
NUP62CL	-3.7716
NEUROG3	0.363333333333333
REEP3	0.467066666666667
MARK1	1.0028
LMBRD1	2.3126
PRPF19	-1.504
PNMT	1.1275
CTGLF1	-1.1485
SLC25A16	-1.34516666666667
EIF2B3	-1.321
RPA2	0.3066
PAK6	0.56375
CCDC26	-0.6886
SEMA3E	-0.9555
MXD4	1.58861538461538
TNFSF10	0.2915
SMARCB1	0.092875
DTX3L	-0.202
PLA2G4E	1.929
PPAP2A	1.3754
ULK1	-0.89175
TAS1R3	0.605666666666667
SLC2A3	-2.54153333333333
ARID3A	-2.5634
GNG5	-0.691833333333333
ACOX1	0.0489285714285714
KIF5B	0.2418
NUP153	-0.9426
MUC7	0.328666666666667
CSDE1	-0.450388888888889
CLPTM1	0.5822
C3orf23	0.618
LRRC17	-1.681375
TTYH3	-0.555090909090909
ATP5B	-0.974333333333333
ELF3	-3.41969230769231
CPSF3L	-0.187625
ZNF665	0.252875
TLR6	1.61592307692308
GPI	-1.71154545454545
RAD9A	-0.712363636363636
NDST4	-2.1478
AGPAT3	0.733
MAGI3	1.099375
ADORA2A	-0.4477
CACNG7	1.68633333333333
CAMK2D	0.831166666666667
CCHCR1	-1.1248
RPS27A	-0.216166666666667
OR10G7	0.623
GCM2	-0.6075
FAM135B	5.16525
E2F1	-2.45083333333333
PLCB3	0.16
OR2AE1	0.39
COIL	0.01625
CDC25C	-2.697625
RAB11FIP2	0.96175
TSC2	0.2376
CTGLF5	-2.22333333333333
CCDC108	1.02277777777778
OR13C4	1.5914
C10orf81	-0.431666666666667
PTPRB	2.4486
ACP2	0.129166666666667
LAG3	-1.3966
MRPL54	0.0524
LOC201175	0.153666666666667
ITGB1BP3	-1.64466666666667
SPTAN1	1.754
SIPA1L2	1.167
RCAN2	0.348333333333333
CDX2	-2.843
ECOP	0.5412
ACTR1A	0.941166666666667
PPARG	-1.035625
BBS10	1.915
TMEM44	-2.00045454545455
BPIL2	-0.0580000000000001
CITED1	0.668
IRF6	-0.2574
PRDM4	-0.640625
RRP9	-0.708
OR10H4	0.6466
IL31RA	-1.1292
GNB1L	-0.85475
MYBL2	-3.52508333333333
ZNF407	0.541625
PPIG	-0.15225
TTC18	2.81
RPSA	-0.1805
MAPT	3.90175
MRE11A	-0.538357142857143
C8orf37	0.301125
RASGEF1C	2.768
STBD1	-1.2476
CTAG2	0.036
MGAT5B	-0.371714285714286
ECM1	-1.99109090909091
RLN1	1.821
PARP14	-0.0836190476190476
EPB41L1	0.885076923076923
HOXA3	-2.03407692307692
MAGEA9	-6.66275
RPS8	-0.439
RPS19BP1	0.4536
FOXJ2	0.6306
C10orf76	0.8241
IL17RE	-0.214
C10orf65	3.4315
ZNF343	-0.326
FBXO33	0.1739
UHMK1	-0.364230769230769
LY6G6C	-0.9636
FGF19	-2.6098
C14orf128	1.469
IFIT2	3.06266666666667
TIGD1	-0.211666666666667
S100G	1.141
GUCY1B3	1.51033333333333
NR3C1	0.202666666666667
CORO1B	0.487125
PARP11	1.211625
DNALI1	3.988625
OR4N4	3.78377777777778
MAP2K6	0.186333333333333
FSTL4	-2.0675
ANKRD47	1.6657
TMEM171	-1.31233333333333
PNLIP	-0.767333333333333
YY1	-0.80025
CCDC138	-2.391375
AASDHPPT	-0.0426153846153846
CKS1B	-2.69525
MCM3	-1.80125
ANAPC7	-0.240777777777778
FAM110A	0.5265
CDC37L1	1.227625
THTPA	2.3744
NBPF20	-0.6835
WDR24	-0.6618
NPTX2	1.5852
CBLB	0.143428571428571
CETN1	-0.6155
RPUSD1	-0.0084
FAF1	-0.5738
CDK6	-2.14664285714286
HMX2	0.635
CSK	-0.075125
TEAD2	-1.2706
SNAP25	3.9484
TUFT1	-2.63630769230769
TMTC3	-0.404875
LCK	-4.1344
SGOL1	-2.67625
AKTIP	2.0466
FURIN	-0.592545454545455
SOX12	-0.276375
DEFB103A	-0.628
RAMP1	5.0888
KIR3DX1	0.65
GAS2L3	-2.00433333333333
PDE8A	-0.425214285714286
EDN3	4.86325
GMIP	0.809
SF3A2	0.075
FN3KRP	1.1452
SMAD7	0.6076
RHBDD2	1.0544
OR11H6	0.905666666666667
PPP1R3B	-0.938846153846154
C9orf23	-0.225
CADPS	4.8934
GOLGA8A	-2.89436363636364
TMEM57	0.291
RGL3	-0.573333333333333
S100A14	-3.8466
FGFR2	2.62914285714286
XRCC3	-0.759
RTN4RL2	0.412166666666667
MGC3771	-0.215333333333333
GH2	-0.342
BTBD2	0.3874
LMO2	1.757
RDBP	-0.00590000000000001
ACRBP	-1.3586
AMY2A	1.6752
DUOXA1	1.5715
PTK7	-1.048375
TWF2	0.213
FAM80A	-1.0988
TNNI2	-2.62
GLT25D1	-1.1995
OCC-1	-1.6938
CYC1	-0.164666666666667
RPL22	0.459034482758621
MORN3	-0.49675
DISP1	1.8174
PRB2	-0.3085
CHUK	0.4624
HR	0.802416666666667
CCDC134	-0.8844
DENND4B	-0.6466
C14orf130	-0.1219
RAB33A	2.882
DCST2	0.097
TNMD	-2.651
PEX7	0.6954
FAM62A	-0.5473
SRD5A2L	-0.6656
IL22	0.2942
RPS26	-1.85025
HOXC5	-1.273
SPATA6	0.3008
FLJ38482	0.0663
ZNF234	0.457
C18orf22	-0.1014
SPATA22	2.8828
THOC1	-0.718
CYP7B1	2.3768
KCNC3	1.3268
C8orf42	0.184333333333333
ALDH1B1	-1.063375
CCDC100	0.131923076923077
ARMC4	-2.13333333333333
FAM18B2	0.304
SLC44A1	2.1104
FBXO17	-2.281125
C6orf107	-0.2625
C19orf29	-0.134833333333333
ZC3HAV1L	-2.5895
PARP6	-0.0616153846153846
SULT2A1	-4.26177777777778
C1orf159	-1.2938
TMC1	0.68075
CHST14	-0.0574
GAMT	-0.02775
SMCP	1.785875
TSPAN33	2.41907142857143
MIDN	0.168363636363636
NOX4	-0.788
RNASEN	-0.493714285714286
TBX1	-3.42566666666667
SALL2	2.6346
C10orf35	-0.5062
CYP2E1	1.1698
LRFN2	1.4145
ACO1	-0.67925
IQCG	2.09169230769231
MEGF9	2.4972
TM7SF4	0.542
PLEKHA1	-0.510315789473684
STK33	2.7602
C1orf210	-1.2618
SNUPN	-0.570153846153846
KIAA0406	-1.24976923076923
C20orf29	0.145
TMEM55B	0.3254
OSTM1	-0.71725
CLCN7	-0.2062
OTP	0.7965
FLJ23049	-0.2415
HEATR4	0.3995
MAP3K10	0.827375
PCDHGA9	1.98
AMDHD2	-0.5322
LCTL	-0.327333333333333
PDCD2L	-0.5528
CABLES2	-0.89
SLC5A9	-0.6018
CLCA2	-1.006875
MGC16025	-0.147666666666667
STRAP	-0.496571428571429
C20orf196	1.063
RRBP1	-1.167375
NAT13	-1.0564
MAT2B	0.937
CSNK1D	-1.31657142857143
KIR3DL1	-0.460166666666667
PRKAG3	0.533
ZNF599	0.1475
PRM3	-0.454333333333333
PER2	-0.260571428571429
ASPHD1	0.915666666666667
PRMT6	-0.982
KCNE1L	0.820944444444445
FAM118A	-1.846875
TAF4	-1.0804
NDUFB6	-0.2264
TRIM9	3.6096
PMFBP1	1.5616
KY	1.65533333333333
DKFZp762E1312	-3.68742857142857
CSMD1	0.4882
TBP	-0.618375
OR1Q1	0.641428571428571
RETNLB	0.9175
HPGD	-2.2115
DNAJC12	1.089375
FKBP1B	-0.2452
ANKRD24	0.897875
CXXC5	0.997875
IL3	0.060125
DRAM	-1.30392857142857
PTCH1	1.18190909090909
TP53BP1	0.1198
SLC17A7	0.512428571428571
COL25A1	-0.708181818181818
AMACR	-0.20375
RHCG	0.5062
VPS13A	-1.50866666666667
FAM55D	0.88
PRPF38B	-0.434357142857143
OSBPL6	1.5752
PFDN5	1.30369230769231
CMTM6	0.0072
KCNK12	1.838
RP2	0.756
C16orf52	-1.3176
PICK1	-0.212
IFNE1	-0.116
SEMA4B	0.9046
TYRO3	1.3116
OR12D2	1.9775
CSNK1A1	-0.056
FANCF	0.2168
LONP2	0.2751
TBL1Y	-1.127
LDOC1L	0.794272727272727
CCNC	-0.6196
C3orf60	0.1278
CHKA	-1.0135
UBAP1	1.085
MAP3K1	-1.56933333333333
ANKRD9	-1.6994
FAM92A1	0.264
GAB2	2.4885
AZU1	-0.4542
DIS3	-0.7216875
C21orf109	-1.514
IQCB1	-1.12733333333333
SPATS2	-0.74
EFCAB3	-1.0512
PRB3	0.1044
FUZ	1.156
ZNF813	-0.9963
BMPER	-2.03828571428571
HEG1	-0.0633636363636364
ALS2CR11	-1.5392
SURF2	0.005
PSMC1	-0.134
OR2D2	-0.366
SLC7A8	0.5845
C4orf40	-0.057
SPATA7	1.2595
MAZ	-0.73325
PIN4	2.2804
PDE1A	-0.518
TAF6L	-0.028375
OR2T34	0.781333333333333
KIAA0284	-1.6478
ACADS	-0.689642857142857
MKRN2	0.356
C18orf56	-2.081
MS4A6E	0.0947142857142858
GALNT4	-1.35016666666667
C22orf31	0.498333333333333
FLJ36070	0.25
PSME4	-1.439
TFG	-0.115230769230769
EPHX2	0.499181818181818
ANXA5	0.6068
KRTAP1-1	-0.1464
BATF	-2.3186
KARS	-0.5906
MSTP9	0.498333333333333
GPR26	0.400272727272727
CCDC72	-0.013
TEF	1.134375
FOXK1	-0.548769230769231
PRLHR	2.745
EMX1	0.4184
C11orf30	-1.08233333333333
ICK	0.556181818181818
THSD7B	0.535
C21orf100	-1.00033333333333
DUOX1	3.25466666666667
EFCAB4B	-1.3082
UBE2G2	-1.2495
C3orf54	2.555
PARP1	-0.6376
FAM60A	-1.8574
C6orf146	-0.6925
OR9K2	0.587333333333333
DDX55	-1.652
RPS15	-0.123866666666667
ZNF618	-0.662142857142857
DKFZp686D0972	0.8648
SSPO	-0.240666666666667
SHFM3P1	1.6075
CPA6	-0.927666666666667
JAG2	-1.4254
DEFA3	1.7335
PPBPL2	0.461166666666667
CD34	2.7075
SLCO4A1	-2.50927272727273
AFG3L1	-2.229
SHD	4.7948
RP13-122B23.3	-0.74675
PRKCSH	-0.351
DPH5	0.5055
HLA-F	1.2797
TBC1D4	-0.3996
RIG	1.5146
GLUD1	1.892375
HNRPCL1	1.3315
HBXIP	-0.43
RNF207	-1.91766666666667
APIP	-0.291
PLA2G3	-3.21216666666667
CCDC84	-1.668
MYLIP	-1.06070588235294
PHIP	-0.8288
AARS2	-0.576
DHX32	-0.0934
SCAPER	1.004125
MEN1	0.130666666666667
NIP7	-1.6274
FLJ25404	0.9305
FASTKD3	-1.081
TMEM158	-2.2913125
RARA	0.727833333333333
BDH1	-0.9665
ANKRD16	0.2934
CARM1	-0.2215
SS18	-0.360375
IKZF2	0.36575
MYD88	-0.6044
PML	0.188851851851852
TAF1A	-1.3792
CBFB	-0.215909090909091
HIST1H3H	-2.52528571428571
C7orf29	-4.9372
COMMD4	-0.956875
DPP3	-1.623
DAB2	0.4695
LOC388882	1.915
YPEL4	2.5713
AGBL3	0.9152
LRP6	-0.252071428571429
SERPINH1	-2.052625
TLE1	1.002
CD244	-0.00266666666666669
ZDHHC15	2.59583333333333
MGLL	1.45721428571429
PLDN	0.0051875
LOC654346	2.818
FAP	-2.5054
GPR37	4.194
SCARA5	-0.404375
EBF4	2.84535714285714
LSM6	-0.4778
MLLT1	-0.0581
SLC5A12	-0.370166666666667
A2BP1	1.457875
COPS5	0.311875
TPM4	-2.19573684210526
TNFSF4	-0.898571428571429
ACADSB	-0.39875
HERPUD1	0.1244
BCL2L11	-1.433
CEP78	-1.33154545454545
CDCA3	-1.83663636363636
WBSCR19	0.0915384615384615
MYO1A	-0.612333333333333
PPEF1	-0.059
LOC440348	-1.1622
CPEB2	0.1045
BPTF	-0.47075
RPL21	0.27075
GSX2	1.6465
ADPRH	2.3265
C17orf68	-0.73775
KCNS1	-0.132857142857143
MLLT6	0.644071428571429
PIWIL4	0.9578
RNF26	-1.0856
RAP1B	0.5107
ADAMTS1	-3.19915384615385
ZNF571	0.9736
P2RY6	-0.8834
TRIM21	0.32825
CADM3	3.9488
NLRC5	0.38275
ADRA2B	0.951375
LOC90835	-0.5628
PCF11	-0.948
LOC400451	-1.8672
GLTSCR1	0.349384615384615
C17orf88	-0.068375
CDH16	-2.1726
FGF7	2.15455555555556
PCSK4	1.305125
NPC1L1	-1.246
TAT	1.095
TBCA	-0.656
MGC33407	0.3968
GPR115	-1.6605
CYGB	-1.92466666666667
FNBP4	-1.910375
C12orf43	0.4114
CBL	-0.230769230769231
CLECL1	3.0032
PPAPDC1A	3.633
WDR25	0.724625
SGCA	0.833666666666667
C22orf29	-2.08125
YIPF1	-0.2824
GALK2	-0.6324
RAB3B	-2.9212
LOC440087	-0.8512
UCP1	0.4725
REEP5	1.57327272727273
FADD	-1.33953846153846
FOXA1	-7.58755555555556
CACNA1A	0.43925
ABI1	1.361125
GRIN2D	0.7322
SLC1A4	1.245
LOC401127	-1.9618
HINT2	0.1978
PLD4	3.164875
ZNF286A	-0.76
ENY2	-0.4492
IL1F6	0.166333333333333
PXDNL	0.582
C20orf79	1.178
TNFSF13B	2.474
DENND3	1.84445454545455
JARID1D	0.301
HIST1H2AK	-0.737363636363636
LOC93349	-0.583833333333333
SSH1	-1.30407142857143
ENSA	-1.6426
LOC219854	1.23325
CKAP2	-1.68271428571429
DKFZP564J102	3.56042857142857
MGC87315	-0.694428571428571
HNRPAB	-1.5156
AMH	-1.64533333333333
ZNF526	-0.095
BRUNOL5	0.822076923076923
CACNG3	1.852
TRPM1	-1.2065
PPP2R1A	0.2472
COL2A1	-1.90783333333333
DDN	0.502
FLJ25770	1.2994
HK2	-1.22061111111111
ELOVL6	-1.3245
MDK	-3.2982
EPHX1	1.621
RASSF2	3.1144
DKFZP434B0335	-0.0458
DLX3	-0.2434
PRTN3	-0.5624
AVPR1A	-0.1235
C21orf125	-1.7868
TNFAIP8	-2.76325
GNB2L1	-0.4504
CALCRL	5.7145
SCGB2A2	-0.932333333333334
UBXD7	-0.324
ZNF674	-0.116666666666667
TMEM35	3.1789
BRSK2	1.05081818181818
HECTD3	0.26
TMEM188	0.608733333333333
LGALS9	2.93927272727273
SCARB2	1.3726875
USP34	0.759133333333333
C17orf28	0.677
ZDHHC23	-5.4522
AQP12B	1.072
SLC16A3	-2.37481818181818
APLP2	0.3546
ITIH2	-6.1812
MICAL3	0.357909090909091
TNNI3K	3.20425
HDAC2	0.1338
PRR7	-0.610076923076923
THBS2	-2.0602
LOC751071	-0.250125
CA2	2.6045
RANBP17	-0.7854
RLN3	0.2034
CRYZ	-0.3635
GBAS	0.58025
TAS1R1	0.873
MPZL3	-1.364
PCDH8	1.1192
HSP90B1	-1.0916
KCNK15	-1.18
TNIP2	0.769625
GPR146	0.5348
NOL6	-0.505363636363636
SPC25	-4.15809090909091
STEAP2	1.3633
VAMP3	0.636875
TCIRG1	-1.7082
ZP4	-1.1042
PARL	0.3374
TRIM39	0.644375
KIAA1305	1.7404
CRNN	0.114833333333333
GRN	-0.1436
HSH2D	-4.31875
SCAMP1	0.853476190476191
KIAA1913	-1.3365
PTS	-0.8836
BANP	-0.156315789473684
PRKACG	-0.692
ADCY6	0.761875
C16orf46	1.4595
CYP51A1	-0.8371
DDC	-4.5926
ANPEP	-2.79675
PROM1	-1.09375
SIGLEC10	5.3624
COPG	-0.0533333333333333
FAM26E	-0.548857142857143
TRIP4	-0.9728
SNX3	1.40875
C1orf175	0.764875
PPY2	-0.088
C14orf152	4.553
FTSJ1	-0.789625
DST	0.994884615384615
LOC554235	0.4282
GLRX5	-0.2606
C20orf12	0.877
CAB39	0.705875
MSH2	-1.349125
PIP4K2C	-0.6259
CYLD	1.09645454545455
WTAP	0.744857142857143
MGAT4A	1.41363636363636
TSC22D4	2.22630769230769
CHRM2	-1.62833333333333
PPYR1	0.129875
CCNH	0.0275
RRM1	-1.0962
ECAT8	-3.79525
LOC400120	0.52
GABRA4	-0.445285714285714
C14orf4	1.22275
C1orf59	-1.7478
CTDSPL	-0.0550625
NHEDC2	0.591
PDE11A	0.196533333333333
KLHL29	-1.6404
CD5	-2.48576923076923
TSPAN9	-0.470333333333333
WDR67	-0.2002
THUMPD1	-0.409642857142857
C18orf17	-2.9648
CLYBL	0.302125
FLJ13231	-0.8256
CMBL	-0.5169
LECT2	-0.473
NKAPL	3.20928571428571
LOC654780	1.51733333333333
OR4C6	2.966
RAB30	0.626125
TSSK4	-0.413
TMEM163	4.719
OSBPL11	3.31353333333333
GNB5	-1.339125
CCL21	0.4658
C1orf121	-1.32
FMO2	0.849142857142857
RPTN	-0.121
MSTN	9.63966666666667
VCL	-0.875473684210526
FYTTD1	0.0766
C11orf1	0.1406
CCDC88C	-1.75404761904762
HFE	-0.765571428571429
MOGAT1	0.41
FAM125B	2.52525
IRGQ	0.647666666666667
RAVER2	1.38
AKAP5	0.5715
SSSCA1	-1.7316
C11orf63	-1.104
ACTG2	-2.11469230769231
PORCN	-0.268
DTL	-3.22778571428571
TMEM151	3.3696
FAM122C	-0.3158
RSAD2	0.566909090909091
BAT4	0.555333333333333
KRTDAP	-1.24025
MYH8	0.0942000000000001
CRTC3	0.7104
