Hybridization REF	TCGA-DH-5144-01A-01R-1470-07
AVP	0.0413333333333333
PITPNM1	-0.744272727272727
FLJ22795	0.283333333333333
MCTP1	-2.839
TRIM68	1.633125
UCK2	-1.54975
ABHD1	0.721
FAM50A	-0.037
RNASEH1	-1.623875
PCP2	-1.29025
OR52H1	-0.514666666666667
C20orf149	-1.1766
RBP5	-2.443875
HYAL3	-1.0806
CLPB	-0.7108
SMNDC1	-0.6592
DONSON	-3.088125
FLJ27523	-0.1226
BARHL2	0.25275
SLC30A9	1.1085
TMPRSS11B	-0.638166666666667
E2F8	-3.546125
CCDC25	-0.500533333333333
C14orf48	-0.334375
C20orf116	0.744090909090909
TSPAN11	1.50833333333333
YIF1B	-1.544625
FAM12B	0.021
OR1L6	0.611666666666667
HPN	-3.36792857142857
NBN	0.148
C14orf94	-0.009875
OCLM	-0.419333333333333
ZSCAN18	1.29138461538462
L3MBTL	-0.540230769230769
TSTA3	-0.50025
RAC1	0.539
C19orf15	-0.046375
NFE2	-4.9532
KLK14	0.634333333333333
ARSF	1.52166666666667
MAST2	-0.2895
AMICA1	1.780875
GTF2A1	0.183181818181818
ATP1A3	-1.4466
TC2N	-3.29542857142857
PNKP	-1.1294
ODZ2	-0.263727272727273
MATR3	1.4795
S100P	-4.977
KRT82	0.695
CA13	-1.01092307692308
PROZ	-1.121625
AASDH	0.455272727272727
C19orf40	-2.10175
DCK	-0.3586875
FAM5C	4.2688
SLC6A4	-3.59966666666667
MID1IP1	1.02227272727273
TESSP5	0.505666666666667
TMOD4	0.85225
DOCK2	-1.00125
TUG1	1.1766
NUP214	-0.3684
DPYSL2	2.26834482758621
GOLM1	1.9938125
MPFL	-0.2254
SOX13	1.019
SDCCAG8	1.41153846153846
KEL	-2.19225
NUP210L	-1.994
GK	-0.900818181818182
DNAJB1	-0.002
ALPK3	-0.114333333333333
CHID1	0.926928571428571
CYLC2	0.319125
IKZF5	0.7844
C8orf51	-1.825375
PPM1J	-1.3666
GIMAP8	3.26775
GPR101	-0.524
NR2F1	1.497
ACAD8	1.078
RBM35A	-3.2038
GNAI2	0.936125
METTL8	-0.979375
SLC39A7	-1.3628
FBXO8	1.5552
CAMK1	1.1924
RFC3	-1.60272727272727
FAM129A	-2.544
ILF2	-0.304
FGFBP3	3.2267
NOM1	-0.68125
PSMA3	-1.3832
ASCC3	-0.685923076923077
ZYG11A	-5.2538
SOX21	3.16863636363636
LYRM1	0.7826
DEFB1	-1.6335
LOC91431	-2.612125
OR7C2	0.272
FAM46B	-2.38054545454545
TMEM18	0.4472
ARHGAP30	-0.304375
TMEM86A	2.5933125
EPHA2	-1.698125
C10orf46	-0.0384230769230769
TCHH	-0.0425
C3orf30	-0.0495714285714285
LOC285636	0.68425
PAIP2	0.8366
CYP2U1	1.56927272727273
C12orf34	3.6348
SARS2	-0.6535
ZCWPW1	2.1604
SAMD12	-0.1223
KIAA1430	0.772
ACAT1	0.650833333333333
MEOX1	-1.017375
ADAMDEC1	3.6846
PHKA2	-0.9864
CARD11	-1.202875
CALML4	-2.575
TSSC1	0.977
TMEM45A	-2.685
MPP7	-0.887181818181818
POU1F1	0.651333333333333
SLC2A13	1.553
FBN2	-0.906894736842105
ZC3H7A	0.201538461538462
LAIR2	-2.0566
ST3GAL1	-1.95225
LCT	-2.6314
GEMIN8	0.96025
KLF16	-0.119769230769231
HIF3A	0.548428571428571
FAM44A	0.171222222222222
AQP10	-1.64707692307692
PLA2G2A	-2.74466666666667
FOLH1	1.58075
C20orf186	0.442333333333333
MAPKAP1	0.627363636363636
SPRR2D	-1.1276
UBQLN4	0.857125
RSHL1	0.224625
PIAS3	-0.2421
MRPL24	0.8818
GREB1	-2.33645454545455
FAM27E3	-0.165
NUP62CL	-4.7004
NEUROG3	-0.473666666666667
REEP3	0.0337999999999999
MARK1	2.3559
LMBRD1	1.4724
PRPF19	-0.9995
PNMT	-0.589125
CTGLF1	0.199
SLC25A16	-1.31966666666667
EIF2B3	-1.97
RPA2	-0.5892
PAK6	0.75425
CCDC26	-1.0816
SEMA3E	-1.00236363636364
MXD4	1.34146153846154
TNFSF10	0.973461538461539
SMARCB1	0.578
DTX3L	-0.1385
PLA2G4E	-0.360333333333333
PPAP2A	0.1786
ULK1	-0.6510625
TAS1R3	0.565
SLC2A3	-3.6754
ARID3A	-2.4736
GNG5	-3.11
ACOX1	0.272769230769231
KIF5B	0.3974
NUP153	-0.524
MUC7	0.395666666666667
CSDE1	-1.27566666666667
CLPTM1	-0.1354
C3orf23	1.3217
LRRC17	0.022625
TTYH3	-0.495818181818182
ATP5B	-0.494
ELF3	-2.6265
CPSF3L	-0.15325
ZNF665	0.802625
TLR6	-0.0406153846153846
GPI	-2.03154545454545
RAD9A	-0.303272727272727
NDST4	-1.0594
AGPAT3	0.431066666666667
MAGI3	0.10375
ADORA2A	-0.1111
CACNG7	1.54633333333333
CAMK2D	0.711666666666666
CCHCR1	-1.1522
RPS27A	-0.122666666666667
OR10G7	-0.129625
GCM2	-0.464666666666667
FAM135B	3.80792307692308
E2F1	-2.99133333333333
PLCB3	0.0722
OR2AE1	0.400666666666667
COIL	0.483375
CDC25C	-4.085875
RAB11FIP2	1.20275
TSC2	0.4974
CTGLF5	-0.604
CCDC108	0.606692307692308
OR13C4	0.23975
C10orf81	-0.4598
PTPRB	2.3032
ACP2	0.826
LAG3	-0.37
MRPL54	1.052
LOC201175	-0.633666666666667
ITGB1BP3	-1.951
SPTAN1	1.385625
SIPA1L2	-0.5704
RCAN2	-0.431666666666667
CDX2	-0.253666666666667
ECOP	0.6214
ACTR1A	0.6755
PPARG	-2.73325
BBS10	2.005375
TMEM44	-2.18645454545455
BPIL2	-0.3475
CITED1	0.971
IRF6	-0.7062
PRDM4	0.9445
RRP9	0.021375
OR10H4	0.5024
IL31RA	-0.6375
GNB1L	-1.504875
MYBL2	-3.50375
ZNF407	1.27175
PPIG	-0.41075
TTC18	2.0312
RPSA	0.6305
MAPT	3.56245454545455
MRE11A	-0.666
C8orf37	1.008875
RASGEF1C	3.484875
STBD1	-1.1844
CTAG2	-0.474
MGAT5B	0.399875
ECM1	-1.46036363636364
RLN1	-0.089
PARP14	-0.469809523809524
EPB41L1	0.692230769230769
HOXA3	-2.13733333333333
MAGEA9	-4.7314
RPS8	-0.8485
RPS19BP1	0.5512
FOXJ2	0.701
C10orf76	0.3265
IL17RE	0.3205
C10orf65	1.9396
ZNF343	0.290125
FBXO33	0.3481
UHMK1	0.0608461538461538
LY6G6C	-0.45
FGF19	-2.47466666666667
C14orf128	1.713
IFIT2	2.3028
TIGD1	0.870666666666667
S100G	0.097
GUCY1B3	3.27766666666667
NR3C1	0.879666666666667
CORO1B	-0.16775
PARP11	0.99775
DNALI1	2.507625
OR4N4	-0.051
MAP2K6	-0.149375
FSTL4	-0.385833333333333
ANKRD47	2.2572
TMEM171	-1.57
PNLIP	-0.0172000000000001
YY1	-0.68825
CCDC138	-2.3035
AASDHPPT	0.575769230769231
CKS1B	-2.01458333333333
MCM3	-2.35275
ANAPC7	0.181111111111111
FAM110A	-0.468833333333333
CDC37L1	1.284625
THTPA	2.4264
NBPF20	0.0225
WDR24	1.015
NPTX2	-2.3684
CBLB	0.355625
CETN1	-0.048375
RPUSD1	-0.2208
FAF1	-1.2546
CDK6	-2.02028571428571
HMX2	0.473666666666667
CSK	-0.477
TEAD2	-1.7426
SNAP25	5.3304
TUFT1	-1.64892307692308
TMTC3	-0.7605
LCK	-4.4104
SGOL1	-3.729875
AKTIP	2.0102
FURIN	-0.395818181818182
SOX12	0.3645
DEFB103A	-1.424
RAMP1	4.737
KIR3DX1	0.132333333333333
GAS2L3	-1.38566666666667
PDE8A	-3.04028571428571
EDN3	4.6492
GMIP	-0.661
SF3A2	0.3374
FN3KRP	0.6186
SMAD7	0.203
RHBDD2	0.8392
OR11H6	1.06766666666667
PPP1R3B	-0.971
C9orf23	0.1848
CADPS	3.7866
GOLGA8A	-1.56609090909091
TMEM57	0.494714285714286
RGL3	-0.767666666666667
S100A14	-4.6886
FGFR2	0.638227272727273
XRCC3	-0.762333333333333
RTN4RL2	0.807166666666667
MGC3771	1.09066666666667
GH2	0.058
BTBD2	0.6874
LMO2	2.2592
RDBP	-0.0794
ACRBP	-1.8282
AMY2A	1.3088
DUOXA1	0.4555
PTK7	-0.340375
TWF2	-1.097875
FAM80A	-0.2052
TNNI2	-3.5535
GLT25D1	-2.060375
OCC-1	-3.6672
CYC1	-0.341111111111111
RPL22	-0.0937241379310344
MORN3	-0.205
DISP1	1.1232
PRB2	0.44
CHUK	0.1226
HR	2.18783333333333
CCDC134	-0.6862
DENND4B	-0.4878
C14orf130	0.1072
RAB33A	4.4786
DCST2	0.349333333333333
TNMD	-2.1898
PEX7	0.4068
FAM62A	-1.4251
SRD5A2L	-0.8374
IL22	0.1915
RPS26	-0.45375
HOXC5	-0.417333333333333
SPATA6	-0.5694
FLJ38482	0.6984
ZNF234	-0.476666666666667
C18orf22	0.3558
SPATA22	1.492
THOC1	0.059
CYP7B1	2.9766
KCNC3	3.5546
C8orf42	0.678333333333333
ALDH1B1	-0.24375
CCDC100	0.396
ARMC4	0.168
FAM18B2	0.505166666666667
SLC44A1	0.7781
FBXO17	-1.93
C6orf107	-0.571833333333333
C19orf29	0.231
ZC3HAV1L	-2.4355
PARP6	0.550307692307692
SULT2A1	-4.2166
C1orf159	-1.5232
TMC1	1.0428
CHST14	0.4904
GAMT	-0.25225
SMCP	2.548375
TSPAN33	2.08686666666667
MIDN	1.38854545454545
NOX4	-0.8994
RNASEN	0.6475
TBX1	-2.051
SALL2	2.489
C10orf35	-1.236
CYP2E1	-0.281
LRFN2	2.371125
ACO1	-0.63225
IQCG	0.597538461538462
MEGF9	2.356
TM7SF4	0.475
PLEKHA1	-0.978421052631579
STK33	2.4962
C1orf210	-0.7168
SNUPN	0.235076923076923
KIAA0406	-0.724846153846154
C20orf29	0.485
TMEM55B	0.4424
OSTM1	-0.40165
CLCN7	0.2428
OTP	-0.453
FLJ23049	1.1998
HEATR4	0.437666666666667
MAP3K10	0.19575
PCDHGA9	0.982666666666667
AMDHD2	-0.3698
LCTL	-0.683333333333333
PDCD2L	-1.1824
CABLES2	-0.318
SLC5A9	-0.105666666666667
CLCA2	-2.16375
MGC16025	-0.283666666666667
STRAP	-0.0618571428571429
C20orf196	1.75066666666667
RRBP1	-0.311375
NAT13	-1.0878
MAT2B	0.2072
CSNK1D	-1.49042857142857
KIR3DL1	0.0233333333333333
PRKAG3	0.673
ZNF599	1.577
PRM3	-0.764666666666667
PER2	0.87375
ASPHD1	1.22333333333333
PRMT6	-0.8918
KCNE1L	0.504722222222222
FAM118A	-1.777875
TAF4	0.1618
NDUFB6	-0.2672
TRIM9	4.01576470588235
PMFBP1	0.0132
KY	-0.665666666666667
DKFZp762E1312	-5.21357142857143
CSMD1	0.7418
TBP	0.062375
OR1Q1	0.248875
RETNLB	0.0814
HPGD	-0.448235294117647
DNAJC12	0.921125
FKBP1B	-2.5826
ANKRD24	1.072375
CXXC5	0.83375
IL3	-0.193181818181818
DRAM	0.396071428571429
PTCH1	0.998818181818182
TP53BP1	0.2954
SLC17A7	0.3659
COL25A1	-1.03576923076923
AMACR	-0.431375
RHCG	0.4812
VPS13A	-0.7612
FAM55D	-0.0716666666666667
PRPF38B	-0.7226875
OSBPL6	1.4102
PFDN5	0.802230769230769
CMTM6	-0.236
KCNK12	1.9066
RP2	0.382
C16orf52	-1.0388
PICK1	-1.50333333333333
IFNE1	-1.00714285714286
SEMA4B	0.5466
TYRO3	1.5266
OR12D2	-0.582666666666667
CSNK1A1	0.0240384615384616
FANCF	1.0478
LONP2	0.0552
TBL1Y	-1.2466
LDOC1L	2.03218181818182
CCNC	-0.4126
C3orf60	-0.2198
CHKA	-0.2235
UBAP1	1.1856
MAP3K1	-0.86
ANKRD9	-2.3
FAM92A1	0.30925
GAB2	1.5128
AZU1	-0.3758
DIS3	0.8989375
C21orf109	-2.03583333333333
IQCB1	-0.985333333333334
SPATS2	0.015
EFCAB3	-0.685333333333333
PRB3	0.0105
FUZ	0.634625
ZNF813	-0.8787
BMPER	1.364125
HEG1	-0.128636363636364
ALS2CR11	-2.0804
SURF2	0.3316
PSMC1	-0.227176470588235
OR2D2	-0.221333333333333
SLC7A8	-0.162375
C4orf40	-0.218333333333333
SPATA7	2.25383333333333
MAZ	-0.272
PIN4	2.0084
PDE1A	-1.38218181818182
TAF6L	0.410375
OR2T34	0.771666666666667
KIAA0284	-0.3132
ACADS	-0.778428571428571
MKRN2	0.862
C18orf56	-1.4288
MS4A6E	0.00149999999999999
GALNT4	-0.731214285714286
C22orf31	1.338
FLJ36070	0.403333333333333
PSME4	-1.943
TFG	0.167692307692308
EPHX2	-0.899909090909091
ANXA5	-0.5885
KRTAP1-1	0.0633333333333333
BATF	-3.4092
KARS	-0.4214
MSTP9	0.329
GPR26	1.81545454545455
CCDC72	-0.121166666666667
TEF	1.9575
FOXK1	-0.191
PRLHR	1.223
EMX1	0.8054
C11orf30	0.2559
ICK	1.20109090909091
THSD7B	0.0738333333333333
C21orf100	-0.477
DUOX1	0.727
EFCAB4B	-0.7694
UBE2G2	-0.612375
C3orf54	0.585
PARP1	-0.156
FAM60A	-0.870666666666667
C6orf146	0.3248
OR9K2	0.987
DDX55	-1.1625
RPS15	0.0026
ZNF618	-0.671333333333333
DKFZp686D0972	0.2248
SSPO	-1.00833333333333
SHFM3P1	1.931875
CPA6	-0.890333333333333
JAG2	-0.4182
DEFA3	0.9005
PPBPL2	0.300142857142857
CD34	3.8697
SLCO4A1	-3.05981818181818
AFG3L1	-1.209125
SHD	4.755
RP13-122B23.3	0.194875
PRKCSH	-0.448
DPH5	-0.217875
HLA-F	0.8528
TBC1D4	-0.8304
RIG	-0.304625
GLUD1	1.4215
HNRPCL1	1.2059
HBXIP	-1.0396
RNF207	-0.395666666666667
APIP	-0.248166666666667
PLA2G3	-2.9365
CCDC84	-1.2322
MYLIP	-1.78611764705882
PHIP	0.1728
AARS2	-0.335
DHX32	0.0938
SCAPER	1.10225
MEN1	-0.00499999999999999
NIP7	-1.2934
FLJ25404	0.329666666666667
FASTKD3	-1.0698
TMEM158	-1.775125
RARA	0.930333333333333
BDH1	0.46
ANKRD16	1.1512
CARM1	-0.602
SS18	0.061
IKZF2	-0.208625
MYD88	0.1171
PML	0.469962962962963
TAF1A	-0.5036
CBFB	-0.723636363636364
HIST1H3H	-2.08328571428571
C7orf29	-4.9122
COMMD4	-0.4505
DPP3	-0.9798
DAB2	-0.5732
LOC388882	-0.165333333333333
YPEL4	2.9797
AGBL3	0.4634
LRP6	0.313142857142857
SERPINH1	-2.3726875
TLE1	-0.5928
CD244	0.644125
ZDHHC15	1.43916666666667
MGLL	0.200428571428571
PLDN	0.720875
LOC654346	1.48233333333333
FAP	-2.5082
GPR37	-0.534285714285714
SCARA5	0.40525
EBF4	3.37607142857143
LSM6	-0.4328
MLLT1	0.6539
SLC5A12	0.364666666666667
A2BP1	1.8535
COPS5	-0.037
TPM4	-2.95910526315789
TNFSF4	-0.254125
ACADSB	-0.3905
HERPUD1	-0.8146
BCL2L11	-1.508375
CEP78	-0.882181818181818
CDCA3	-2.97436363636364
WBSCR19	0.469923076923077
MYO1A	-2.555
PPEF1	-0.581375
LOC440348	-0.6716
CPEB2	0.0793
BPTF	0.127125
RPL21	0.57045
GSX2	1.74566666666667
ADPRH	0.48825
C17orf68	-0.279125
KCNS1	0.10875
MLLT6	0.842642857142857
PIWIL4	1.2246
RNF26	-0.7322
RAP1B	0.2062
ADAMTS1	-3.06561538461538
ZNF571	0.548
P2RY6	-1.7602
TRIM21	0.17125
CADM3	3.2312
NLRC5	0.0216666666666667
ADRA2B	-0.4135
LOC90835	-0.702
PCF11	-0.1576
LOC400451	-0.3988
GLTSCR1	0.227384615384615
C17orf88	-0.0195
CDH16	-1.8996
FGF7	0.715166666666667
PCSK4	0.23725
NPC1L1	-1.108875
TAT	0.126272727272727
TBCA	-0.5946
MGC33407	-0.1692
GPR115	-0.905
CYGB	-0.955
FNBP4	-1.416375
C12orf43	0.769
CBL	-0.503615384615385
CLECL1	-0.1586
PPAPDC1A	3.4224
WDR25	1.300375
SGCA	1.85266666666667
C22orf29	-0.56675
YIPF1	-0.3622
GALK2	-1.1018
RAB3B	-2.8353125
LOC440087	-1.0002
UCP1	-0.441666666666667
REEP5	1.25963636363636
FADD	-0.480230769230769
FOXA1	-7.5875
CACNA1A	0.87575
ABI1	1.41425
GRIN2D	0.0236
SLC1A4	1.197625
LOC401127	-1.9354
HINT2	0.6802
PLD4	1.2075
ZNF286A	-0.845166666666667
ENY2	-1.4174
IL1F6	-0.261333333333333
PXDNL	0.4008
C20orf79	-0.5592
TNFSF13B	2.729125
DENND3	0.118545454545455
JARID1D	-3.401
HIST1H2AK	-0.395818181818182
LOC93349	-1.23083333333333
SSH1	-1.15642857142857
ENSA	-1.0978
LOC219854	0.426125
CKAP2	-0.875
DKFZP564J102	2.97057142857143
MGC87315	-0.044
HNRPAB	-0.6968
AMH	0.169666666666667
ZNF526	-0.676333333333333
BRUNOL5	1.31153846153846
CACNG3	2.0565
TRPM1	-2.32933333333333
PPP2R1A	0.3773
COL2A1	-1.28866666666667
DDN	1.061125
FLJ25770	0.4164375
HK2	-0.4645
ELOVL6	0.2075
MDK	-1.563
EPHX1	0.847
RASSF2	4.0262
DKFZP434B0335	0.4124
DLX3	0.338727272727273
PRTN3	-0.5218
AVPR1A	-0.267
C21orf125	-2.0482
TNFAIP8	-3.67875
GNB2L1	-0.4766
CALCRL	3.6154
SCGB2A2	-0.36125
UBXD7	0.269
ZNF674	0.412333333333333
TMEM35	3.6034
BRSK2	2.12845454545455
HECTD3	-0.4405
TMEM188	0.169866666666667
LGALS9	1.61227272727273
SCARB2	1.294625
USP34	0.771133333333333
C17orf28	-0.224125
ZDHHC23	-2.761
AQP12B	0.592666666666667
SLC16A3	-3.823
APLP2	0.4345
ITIH2	-5.0406
MICAL3	1.33645454545455
TNNI3K	2.08507692307692
HDAC2	0.3064
PRR7	-0.141692307692308
THBS2	-0.4632
LOC751071	-0.11525
CA2	-0.0755
RANBP17	-0.152
RLN3	0.3876
CRYZ	-2.640875
GBAS	0.734375
TAS1R1	0.00499999999999999
MPZL3	-1.37266666666667
PCDH8	3.5954
HSP90B1	-1.03553333333333
KCNK15	-1.81766666666667
TNIP2	0.02225
GPR146	0.8422
NOL6	0.265727272727273
SPC25	-2.78009090909091
STEAP2	2.19465
VAMP3	-0.99475
TCIRG1	-3.1852
ZP4	0.104875
PARL	0.813181818181818
TRIM39	0.57325
KIAA1305	0.2886
CRNN	-0.25275
GRN	-0.3636
HSH2D	-3.7464
SCAMP1	1.30728571428571
KIAA1913	-2.91683333333333
PTS	-0.838
BANP	-0.0101052631578947
PRKACG	-0.3188
ADCY6	0.1105
C16orf46	-0.00466666666666667
CYP51A1	0.3451
DDC	-3.7044
ANPEP	-2.50275
PROM1	-0.13175
SIGLEC10	2.4142
COPG	0.053
FAM26E	-0.1316
TRIP4	-0.9982
SNX3	1.030625
C1orf175	0.940875
PPY2	0.2212
C14orf152	2.3488
FTSJ1	-0.78075
DST	1.02065384615385
LOC554235	1.4706
GLRX5	0.2572
C20orf12	0.924571428571429
CAB39	0.714625
MSH2	-1.08875
PIP4K2C	-0.1337
CYLD	0.730909090909091
WTAP	0.514333333333333
MGAT4A	-0.473181818181818
TSC22D4	1.88546153846154
CHRM2	-1.24566666666667
PPYR1	0.146125
CCNH	-0.045375
RRM1	-1.2578
ECAT8	-3.2764
LOC400120	2.0536
GABRA4	3.2181
C14orf4	1.174375
C1orf59	-3.4686
CTDSPL	-0.8145625
NHEDC2	0.558333333333333
PDE11A	-0.447333333333333
KLHL29	-0.4954
CD5	-1.99435714285714
TSPAN9	-0.157714285714286
WDR67	-1.9456
THUMPD1	0.360071428571429
C18orf17	-1.8464
CLYBL	-0.315625
FLJ13231	-0.1619
CMBL	0.4657
LECT2	-0.1548
NKAPL	1.1855
LOC654780	2.51133333333333
OR4C6	-0.4055
RAB30	0.743125
TSSK4	-0.578666666666667
TMEM163	4.01233333333333
OSBPL11	1.39393333333333
GNB5	-0.2875
CCL21	0.6742
C1orf121	-0.312125
FMO2	1.61377777777778
RPTN	-0.526
MSTN	3.789
VCL	-1.33015789473684
FYTTD1	0.0528
C11orf1	0.2508
CCDC88C	-0.857428571428571
HFE	-1.19683333333333
MOGAT1	0.339666666666667
FAM125B	2.03325
IRGQ	0.605333333333333
RAVER2	1.1446
AKAP5	-0.275
SSSCA1	-0.8028
C11orf63	-1.0013
ACTG2	-1.75869230769231
PORCN	-0.190333333333333
DTL	-4.02628571428571
TMEM151	2.087
FAM122C	-0.127
RSAD2	1.92292307692308
BAT4	0.455666666666667
KRTDAP	-1.487625
MYH8	-0.6268
CRTC3	1.1038
LRRFIP2	0.107692307692308
INTS4	0.125285714285714
TTN	-0.906625
SLC26A5	-0.0463333333333333
PLLP	0.9842
RGS6	0.567727272727273
SRGAP3	2.20472727272727
ZNF525	-1.004875
NBR2	0.652333333333333
C13orf1	0.563538461538462
ZNF137	-0.962666666666667
CEP27	-1.9356
BEST2	0.775
RNF121	0.266666666666667
DMRTC2	0.0458
C8orf76	-0.8844
BCCIP	-0.6086
MEST	0.4644
HTRA2	0.202666666666667
ANGPTL2	2.254
ILKAP	0.69725
ERAS	1.49866666666667
HBS1L	-0.395636363636364
CPA5	0.878666666666667
TMEM30A	0.77425
CD300LF	2.03575
WISP3	-0.345
CRK	0.7975
PDS5A	-0.776384615384615
BRPF3	1.06125
NEDD9	-1.6419
SMPDL3B	-1.9348
PSG6	-1.8726
PSMD13	0.5778
ETV5	1.73942857142857
OR51A4	0.675666666666667
BTBD7	0.333882352941176
GSTO1	-1.3136
hCG_16001	0.457666666666667
MAD2L1BP	-0.29575
COX6A2	-0.661666666666667
SCNN1A	-2.2245
LSM1	0.170625
UGT2B11	-4.0372
IDUA	-0.5166
PPP2R3C	0.255625
COX11	-0.735875
PDZK1	-3.7264
ZNF443	-0.08025
MGC21874	1.5715
ZNF323	1.28223076923077
KRTAP10-10	0.193666666666667
CXCL6	-0.3592
SLC34A2	0.1695
LOC284402	-0.0666666666666667
NPTN	0.023375
UPP1	-2.5338
SLC6A9	0.0476666666666667
OR7G3	-0.3916
CISD1	-0.027375
ZNF545	0.69875
SYT14	2.65933333333333
NT5C3L	0.748875
ZNHIT3	0.17975
SNRPD3	-0.9962
KIAA0701	0.8544
UNC93B1	-1.31325
GMNN	-1.7738
SPCS2	1.1175
LOC388524	0.365
NAPRT1	-0.4323
PNLIPRP1	0.614666666666667
OR6V1	0.629666666666667
PRKAB1	0.6346
EYA4	-1.265625
KIF20A	-4.7
ALG10	-1.8128
ITPKC	-0.3695
LMX1B	-0.0365
RPUSD4	0.718125
C7orf34	0.46225
DLGAP2	1.05872727272727
PFN1	-1.57084615384615
MICALL2	-1.7709375
ZNF654	0.1415
SS18L1	0.2711
SLC16A8	1.1286
MKI67IP	1.212125
ITGB3	-1.42190909090909
TCEA3	-1.43129411764706
CEP152	-2.0298
CLIP1	0.0017
ZNF75	1.04390476190476
ATP5C1	-0.46225
NUDT5	-1.525875
PSCDBP	-2.5946
UBP1	-0.5584
RBM27	-1.4668
C13orf15	3.2076
ZNF282	0.45025
ZNF222	0.225923076923077
COL10A1	-0.1648
PRDM15	-0.455181818181818
TTTY5	-0.126333333333333
FAM9C	-0.6381875
C20orf67	0.7022
GNG13	-1.03166666666667
F12	0.1216
C1orf41	-2.3534
CPXCR1	0.679666666666667
GSK3A	0.0916363636363636
SUPT6H	0.417
PI16	1.149125
ELL2	-0.836466666666667
C9orf167	-2.80875
PVRL3	-0.413285714285714
FLJ38596	0.3008
ADAM20	1.6938
GPR89A	0.591
GPR87	-2.72866666666667
ZNF30	0.3174
SMR3B	-0.44075
ZNF770	0.755363636363636
TRPC4AP	-0.157125
DKFZP686E2158	0.391625
C2orf28	-0.3235
FREM1	-0.480375
LAMA4	-1.030375
ADPRHL2	-0.5072
EIF4G2	0.890714285714286
GUCA1A	-0.511
CTNNA2	4.9554
NUDT15	-0.795777777777778
CEPT1	-0.51675
ZNFX1	0.332461538461538
CCDC92	0.881
TDRD1	-0.49
KCNK5	-3.800375
ETNK1	-0.65125
LTA	0.684333333333333
TTPA	1.037375
B3GALNT2	-1.7998
SC65	-1.38725
PEX5L	0.00154545454545454
EPS15L1	0.1656
MGEA5	-0.0744
HIST1H3A	-0.2132
ING1	0.3193
BCAT1	-3.14690909090909
ORC6L	-3.11621428571429
KLK11	-5.997375
C19orf28	-1.5838
DNER	4.99336363636364
MED22	0.516055555555555
ETV6	-0.514666666666667
CHAC2	-1.5992
CD300E	0.404666666666667
CEBPB	-1.16375
ZNF398	0.2255
LRCH3	1.323
HMGA1	-2.35688888888889
CAPN7	-0.007875
MGC5566	-2.3014
CCL3	3.33118181818182
NANOS1	0.81
ZFYVE19	-0.11
APITD1	-2.471
PARD3	1.4415
IRAK4	-1.42725
SERPINI2	1.40366666666667
CEP170L	1.4682
TTC9	1.2935
MYOM3	-1.42033333333333
MLPH	-4.23209090909091
LOC222699	0.674666666666667
NRG1	-1.599
TBC1D9	0.350785714285714
TTK	-5.356875
ZNF557	0.0393076923076924
DDX41	0.076875
FANK1	-0.178333333333333
UBE2D2	-0.2257
PSMB10	-0.161363636363636
MYH7B	1.97333333333333
GABARAPL2	1.5022
MARVELD2	-1.536625
DGCR2	2.388125
UNC45A	-0.929
C6orf72	-0.261
ZNF683	1.615
GIT2	-0.0116
CASK	1.2995
C14orf161	-0.587125
LRRC44	-0.028
TIFA	-1.8536
UTP11L	-0.8825
C6orf65	2.6108
FDPS	0.8244
DUSP9	-1.65676923076923
SLC17A8	3.672375
OR51G1	0.37875
NANS	-1.142
OLFML1	0.704166666666667
ATP10B	0.629909090909091
NPAS3	5.2862
PRKCA	1.04542857142857
GGA2	-1.193
LCE4A	0.487
SPANXN3	0.6878
CCDC115	1.89
SDCCAG3	-1.5652
GLIPR1L1	-0.535
TTC1	0.436
C17orf76	0.838
MAD2L2	-1.5822
HIPK1	-0.337307692307692
LRRC3B	5.56975
CLN3	-0.41125
C17orf47	0.662
FMN2	4.05609090909091
TUBB1	0.591363636363636
WAPAL	-0.297
C3orf21	0.155181818181818
SCN5A	-0.286692307692308
SMYD1	-0.104833333333333
BEX5	0.9126
ZNF192	0.0533333333333333
SEC22A	-0.683875
GRIA2	7.0955
KIAA0825	-0.428
NUSAP1	-4.35614285714286
LANCL1	0.3916
C15orf40	-0.390692307692308
ZNF645	0.3815
GPR61	0.81
NLRP14	0.359
SNX21	0.298153846153846
C1QTNF8	0.624666666666667
C17orf46	0.902
IFNA8	-0.476666666666667
SPRR1B	-2.170375
FLRT1	3.9154
SNX17	0.266
ASB2	-1.904625
HBG1	-4.92966666666667
RPRML	2.0146
JOSD2	-0.4645
PLSCR3	-0.3692
SPOCD1	-1.15425
RAB39	0.496666666666667
GHRH	0.717875
ITIH5L	-0.1598
C17orf37	0.0602
SMCR8	0.151333333333333
DPY19L2P3	0.033375
IL11RA	2.36425
GDF3	-4.11675
RPS6KB1	-1.04176470588235
DNAJC19	-0.321666666666667
TOP1	0.0541666666666667
CRCT1	0.1046
MPST	0.5114
DPM2	-0.1508
FAM38B	-3.847
SLC18A1	-0.907375
FARP1	-0.421
PAX7	0.481
TUBD1	-2.12
GNL3	-0.4026
BTG2	1.84626315789474
NDUFS6	-0.5628
C1orf79	-1.7112
ERAL1	0.3956
ECHS1	0.1558
VPS4A	0.504375
CYP11A1	-0.254181818181818
ABCC6	-1.26144444444444
PBX4	-1.80566666666667
MOSC1	1.54118181818182
NCF4	0.358
HYMAI	-0.348666666666667
