Hybridization REF	TCGA-DH-5142-01A-01R-1470-07
OR1L6	0.139333333333333
HPN	-3.458
NBN	0.158
C14orf94	-0.438625
OCLM	0.0286666666666667
ZSCAN18	1.38646153846154
L3MBTL	-1.20246153846154
TSTA3	-0.777625
RAC1	1.20590909090909
C19orf15	-0.180625
NFE2	-4.5808
KLK14	0.196333333333333
ARSF	1.37633333333333
MAST2	-0.215125
AMICA1	0.83575
GTF2A1	0.420727272727273
ATP1A3	-0.6742
TC2N	-0.536857142857143
PNKP	-1.0034
ODZ2	-1.36809090909091
MATR3	1.1916
S100P	-4.84081818181818
KRT82	2.24866666666667
CA13	0.577538461538461
PROZ	-1.3765
AASDH	0.7496
C19orf40	-1.153625
DCK	0.4190625
FAM5C	3.5364
SLC6A4	-2.56666666666667
MID1IP1	0.508272727272727
TESSP5	0.328333333333333
TMOD4	1.802
DOCK2	0.355125
TUG1	0.6114
NUP214	-0.1248
DPYSL2	2.39496551724138
GOLM1	2.5394375
MPFL	0.185
SOX13	0.6066
SDCCAG8	1.51207692307692
KEL	-2.580875
NUP210L	-2.492
GK	-0.886363636363636
DNAJB1	1.2414
ALPK3	0.123
CHID1	-0.190214285714286
CYLC2	0.08575
IKZF5	0.4224
C8orf51	-0.7755
PPM1J	-0.7078
GIMAP8	3.468625
GPR101	0.323666666666667
NR2F1	2.26933333333333
ACAD8	1.3362
RBM35A	-2.447
GNAI2	1.206875
METTL8	-0.683875
SLC39A7	-1.7576
FBXO8	1.6706
CAMK1	0.5532
RFC3	-2.26336363636364
FAM129A	1.21733333333333
ILF2	-0.3528
FGFBP3	1.9197
NOM1	-1.762125
PSMA3	-1.3726
ASCC3	-0.613230769230769
ZYG11A	-5.575
SOX21	2.76545454545455
LYRM1	0.6078
DEFB1	-2.33
LOC91431	-2.40075
OR7C2	-0.462
FAM46B	-2.04427272727273
TMEM18	-0.2344
ARHGAP30	1.71725
TMEM86A	2.201125
EPHA2	-2.288375
C10orf46	0.0653461538461539
TCHH	-1.366625
C3orf30	-0.04525
LOC285636	0.505875
PAIP2	0.9304
CYP2U1	2.37633333333333
C12orf34	3.247
SARS2	-0.98625
ZCWPW1	1.3354
SAMD12	-0.111
KIAA1430	0.484818181818182
ACAT1	0.1195
MEOX1	-0.721714285714286
ADAMDEC1	0.4338
PHKA2	-2.0604
CARD11	-1.33425
CALML4	-1.59933333333333
TSSC1	0.498
TMEM45A	-1.08336363636364
MPP7	-2.68954545454545
POU1F1	0.1826
SLC2A13	-0.408071428571429
FBN2	0.691157894736842
ZC3H7A	-0.0603846153846154
LAIR2	-1.5566
ST3GAL1	-1.68925
LCT	-2.468
GEMIN8	-0.153125
KLF16	0.019
HIF3A	-0.0834285714285714
FAM44A	0.210444444444444
AQP10	-1.26684615384615
PLA2G2A	-1.71866666666667
FOLH1	0.592125
C20orf186	0.385666666666667
MAPKAP1	1.50563636363636
SPRR2D	-1.2472
UBQLN4	0.61775
RSHL1	0.285125
PIAS3	-0.0118
MRPL24	-0.0238
GREB1	-2.23436363636364
FAM27E3	-0.118
NUP62CL	-3.4472
NEUROG3	0.241666666666667
REEP3	0.140866666666667
MARK1	1.71
LMBRD1	1.9118
PRPF19	-1.4305
PNMT	-0.593875
CTGLF1	-1.03
SLC25A16	-1.0695
EIF2B3	-1.3595
RPA2	0.144
PAK6	0.242
CCDC26	-1.728
SEMA3E	-0.698090909090909
MXD4	1.88384615384615
TNFSF10	1.41507692307692
SMARCB1	0.475
DTX3L	0.863125
PLA2G4E	-0.45
PPAP2A	1.0498
ULK1	-0.5411875
TAS1R3	0.16
SLC2A3	-2.70746666666667
ARID3A	-2.2662
GNG5	-0.435833333333333
ACOX1	0.313785714285714
KIF5B	0.1392
NUP153	-0.691
MUC7	0.00599999999999999
CSDE1	-0.249444444444444
CLPTM1	-0.3512
C3orf23	0.7575
LRRC17	1.351875
TTYH3	-0.315272727272727
ATP5B	-1.396
ELF3	-3.32208333333333
CPSF3L	-0.5775
ZNF665	0.06025
TLR6	1.61276923076923
GPI	-0.986
RAD9A	-0.353181818181818
NDST4	-1.4752
AGPAT3	-0.0404
MAGI3	1.106375
ADORA2A	-0.4306
CACNG7	0.537333333333333
CAMK2D	1.28605555555556
CCHCR1	-1.2098
RPS27A	-0.164333333333333
OR10G7	0.459142857142857
GCM2	-0.048
FAM135B	3.74253846153846
E2F1	-2.06266666666667
PLCB3	0.2568
OR2AE1	0.209
COIL	0.389125
CDC25C	-2.52425
RAB11FIP2	0.818875
TSC2	0.2814
CTGLF5	-1.48966666666667
CCDC108	0.591076923076923
OR13C4	0.5038
C10orf81	3.671
PTPRB	0.9278
ACP2	-0.115
LAG3	-0.7634
MRPL54	0.9068
LOC201175	-0.008
ITGB1BP3	-1.94683333333333
SPTAN1	1.417375
SIPA1L2	1.6234
RCAN2	-0.641333333333333
CDX2	-1.24833333333333
ECOP	1.3774
ACTR1A	1.30344444444444
PPARG	-3.132125
BBS10	1.54425
TMEM44	-1.63618181818182
BPIL2	-0.694666666666667
CITED1	2.6416
IRF6	0.2696
PRDM4	0.30225
RRP9	-0.537
OR10H4	0.7334
IL31RA	-0.153833333333333
GNB1L	-1.385
MYBL2	-3.16533333333333
ZNF407	0.928625
PPIG	-0.12425
TTC18	2.6208
RPSA	0.6855
MAPT	3.07163636363636
MRE11A	-0.482526315789474
C8orf37	0.600125
RASGEF1C	2.2085
STBD1	-1.0644
CTAG2	-0.707875
MGAT5B	-0.018875
ECM1	-1.68518181818182
RLN1	1.09933333333333
PARP14	0.65252380952381
EPB41L1	0.192615384615385
HOXA3	-2.19846666666667
MAGEA9	-4.5314
RPS8	-0.057875
RPS19BP1	0.1272
FOXJ2	0.4957
C10orf76	0.5704
IL17RE	-0.243166666666667
C10orf65	1.3252
ZNF343	-0.646125
FBXO33	0.1072
UHMK1	-0.339
LY6G6C	-0.3988
FGF19	-1.29983333333333
C14orf128	0.810125
IFIT2	3.6934
TIGD1	0.225666666666667
S100G	0.583
GUCY1B3	2.20633333333333
NR3C1	0.634166666666667
CORO1B	0.143125
PARP11	0.9138125
DNALI1	4.064375
OR4N4	2.98181818181818
MAP2K6	0.164
FSTL4	0.384166666666667
ANKRD47	0.9579
TMEM171	-1.23933333333333
PNLIP	0.34875
YY1	-0.460625
CCDC138	-1.682375
AASDHPPT	0.165769230769231
CKS1B	-2.33791666666667
MCM3	-1.489125
ANAPC7	-0.073
FAM110A	-0.0393333333333333
CDC37L1	1.506625
THTPA	1.7618
NBPF20	-0.4755
WDR24	-0.4246
NPTX2	-3.1974
CBLB	0.683125
CETN1	-0.0505
RPUSD1	-0.0052
FAF1	-0.6518
CDK6	-2.50807142857143
HMX2	0.868333333333333
CSK	0.0035
TEAD2	-0.5464
SNAP25	2.82
TUFT1	-2.16
TMTC3	-0.349875
LCK	-3.0424
SGOL1	-2.32875
AKTIP	2.0326
FURIN	-0.875454545454545
SOX12	0.234125
DEFB103A	-0.9396
RAMP1	4.2716
KIR3DX1	0.249
GAS2L3	-1.27316666666667
PDE8A	-0.365357142857143
EDN3	3.7352
GMIP	1.539
SF3A2	0.0632
FN3KRP	0.6792
SMAD7	0.2816
RHBDD2	1.4254
OR11H6	-0.409
PPP1R3B	-0.108538461538462
C9orf23	-0.3528
CADPS	6.1452
GOLGA8A	-2.21836363636364
TMEM57	0.262428571428571
RGL3	-0.697666666666667
S100A14	-4.6576
FGFR2	1.34568181818182
XRCC3	-0.867333333333333
RTN4RL2	0.4385
MGC3771	1.038
GH2	0.309125
BTBD2	0.725
LMO2	2.077
RDBP	0.2075
ACRBP	-1.8528
AMY2A	2.1276
DUOXA1	0.415
PTK7	-0.0935
TWF2	0.0575
FAM80A	-1.3886
TNNI2	-2.396625
GLT25D1	-0.7745
OCC-1	-3.6432
CYC1	-1.00377777777778
RPL22	0.425344827586207
MORN3	0.802375
DISP1	1.996
PRB2	-0.0545
CHUK	0.1132
HR	1.18908333333333
CCDC134	-0.72
DENND4B	-0.3432
C14orf130	-0.5498
RAB33A	1.9878
DCST2	0.0676666666666667
TNMD	-1.859
PEX7	0.1384
FAM62A	-0.5977
SRD5A2L	-1.9854
IL22	-0.367
RPS26	-0.742875
HOXC5	-0.322
SPATA6	0.3928
FLJ38482	-0.0386
ZNF234	0.984
C18orf22	0.1274
SPATA22	2.8584
THOC1	-0.4086
CYP7B1	0.4136
KCNC3	1.4692
C8orf42	0.0566666666666667
ALDH1B1	-0.832125
CCDC100	0.327615384615385
ARMC4	-2.02583333333333
FAM18B2	-0.424
SLC44A1	2.2728
FBXO17	-2.874375
C6orf107	-0.2155
C19orf29	0.331333333333333
ZC3HAV1L	-1.37433333333333
PARP6	-0.408692307692308
SULT2A1	-4.14633333333333
C1orf159	-1.0674
TMC1	0.5728
CHST14	0.4183
GAMT	0.1745
SMCP	3.192125
TSPAN33	2.1818
MIDN	0.795636363636364
NOX4	-0.8706
RNASEN	-0.136571428571429
TBX1	-2.735125
SALL2	2.4832
C10orf35	-0.253
CYP2E1	0.1419
LRFN2	1.836875
ACO1	-0.522625
IQCG	1.53076923076923
MEGF9	2.0388
TM7SF4	0.1418
PLEKHA1	-1.137
STK33	2.348
C1orf210	-0.8576
SNUPN	-0.315769230769231
KIAA0406	-0.868769230769231
C20orf29	0.7174
TMEM55B	0.1176
OSTM1	-0.8872
CLCN7	0.0856
OTP	0.332
FLJ23049	1.4638
HEATR4	0.298666666666667
MAP3K10	0.48775
PCDHGA9	0.367666666666667
AMDHD2	-1.03
LCTL	-1.10066666666667
PDCD2L	0.1854
CABLES2	0.0738
SLC5A9	-0.245833333333333
CLCA2	-2.185875
MGC16025	-0.155
STRAP	-0.461142857142857
C20orf196	0.692333333333333
RRBP1	-1.016
NAT13	-0.9602
MAT2B	0.2429
CSNK1D	-1.28142857142857
KIR3DL1	0.373166666666667
PRKAG3	0.687333333333333
ZNF599	2.33366666666667
PRM3	0.534666666666667
PER2	-0.453875
ASPHD1	-1.77033333333333
PRMT6	-0.2704
KCNE1L	0.0515555555555555
FAM118A	-0.596875
TAF4	-0.4434
NDUFB6	-0.181
TRIM9	3.14035294117647
PMFBP1	1.202
KY	1.41333333333333
DKFZp762E1312	-3.42678571428571
CSMD1	-0.1676
TBP	-0.1875
OR1Q1	0.2195
RETNLB	0.063
HPGD	-0.2770625
DNAJC12	0.912375
FKBP1B	-1.1428
ANKRD24	-0.134375
CXXC5	1.3345
IL3	0.0660909090909091
DRAM	-0.128642857142857
PTCH1	0.574636363636364
TP53BP1	0.312
SLC17A7	0.2893
COL25A1	-1.56338461538462
AMACR	1.069375
RHCG	-0.0656
VPS13A	-1.79993333333333
FAM55D	-0.573333333333333
PRPF38B	-0.1831875
OSBPL6	1.972
PFDN5	0.929538461538462
CMTM6	0.3615
KCNK12	-0.06
RP2	0.575833333333333
C16orf52	-1.3216
PICK1	-1.344
IFNE1	-0.527571428571429
SEMA4B	0.2628
TYRO3	0.1846
OR12D2	0.827
CSNK1A1	0.0518076923076924
FANCF	-0.395
LONP2	0.25
TBL1Y	-0.9954
LDOC1L	1.23627272727273
CCNC	-0.8802
C3orf60	-0.0818
CHKA	-0.854833333333333
UBAP1	0.866
MAP3K1	-0.432666666666667
ANKRD9	-0.5938
FAM92A1	-0.033875
GAB2	1.4691
AZU1	-0.3592
DIS3	-1.0308125
C21orf109	-1.39983333333333
IQCB1	-1.26666666666667
SPATS2	-0.50025
EFCAB3	-1.07066666666667
PRB3	-0.1877
FUZ	0.312875
ZNF813	-0.9843
BMPER	0.250875
HEG1	0.110090909090909
ALS2CR11	-1.7072
SURF2	0.692
PSMC1	-0.390235294117647
OR2D2	0.24
SLC7A8	-1.359625
C4orf40	-0.245666666666667
SPATA7	0.649166666666667
MAZ	-0.5490625
PIN4	1.4416
PDE1A	0.934272727272727
TAF6L	0.565875
OR2T34	0.506666666666667
KIAA0284	-1.6818
ACADS	-0.0471428571428572
MKRN2	-0.12
C18orf56	-3.2636
MS4A6E	0.253142857142857
GALNT4	-0.1785
C22orf31	-1.03633333333333
FLJ36070	-0.0633333333333333
PSME4	-1.028
TFG	-0.146307692307692
EPHX2	-0.698090909090909
ANXA5	0.685
KRTAP1-1	0.230307692307692
BATF	-0.156
KARS	-0.8728
MSTP9	-1.1775
GPR26	1.111
CCDC72	-0.00699999999999999
TEF	1.09925
FOXK1	0.0562307692307692
PRLHR	-0.348
EMX1	0.2018
C11orf30	0.0313
ICK	0.986181818181818
THSD7B	0.3874
C21orf100	-0.316
DUOX1	0.277
EFCAB4B	-1.1974
UBE2G2	-1.20875
C3orf54	1.5784
PARP1	-0.3526
FAM60A	-1.94166666666667
C6orf146	0.0856
OR9K2	0.281666666666667
DDX55	-1.69675
RPS15	0.519266666666667
ZNF618	-1.10933333333333
DKFZp686D0972	0.4932
SSPO	-0.457
SHFM3P1	1.27575
CPA6	-0.358833333333333
JAG2	-0.679
DEFA3	0.310666666666667
PPBPL2	0.466125
CD34	2.9082
SLCO4A1	-3.47490909090909
AFG3L1	-1.626
SHD	4.3818
RP13-122B23.3	-0.283
PRKCSH	-0.898
DPH5	0.607625
HLA-F	1.6024
TBC1D4	-0.998
RIG	0.094375
GLUD1	2.29525
HNRPCL1	0.8816
HBXIP	-0.2472
RNF207	-0.980666666666667
APIP	-1.4025
PLA2G3	-2.905125
CCDC84	-1.575
MYLIP	-1.87382352941176
PHIP	0.0728
AARS2	-0.6435
DHX32	0.0138
SCAPER	0.693625
MEN1	0.0736
NIP7	-1.0738
FLJ25404	0.800666666666667
FASTKD3	-0.5106
TMEM158	-2.53025
RARA	1.25466666666667
BDH1	-0.837
ANKRD16	0.1798
CARM1	-0.0335
SS18	0.029875
IKZF2	0.489625
MYD88	0.3492
PML	0.00681481481481481
TAF1A	-0.6246
CBFB	-0.752909090909091
HIST1H3H	-1.79371428571429
C7orf29	-4.2502
COMMD4	-0.856625
DPP3	-1.5428
DAB2	0.3337
LOC388882	0.796333333333333
YPEL4	2.4529
AGBL3	0.7612
LRP6	0.426785714285714
SERPINH1	-1.5131875
TLE1	-0.0334
CD244	1.993625
ZDHHC15	0.802166666666667
MGLL	-0.465
PLDN	0.3010625
LOC654346	2.15066666666667
FAP	-3.1606
GPR37	3.17985714285714
SCARA5	-0.283125
EBF4	2.80528571428571
LSM6	0.2124
MLLT1	0.42935
SLC5A12	0.344333333333333
A2BP1	2.265
COPS5	-0.04825
TPM4	-1.45657894736842
TNFSF4	-0.07925
ACADSB	-0.932541666666667
HERPUD1	-0.136
BCL2L11	-1.37558333333333
CEP78	-0.995363636363637
CDCA3	-1.73636363636364
WBSCR19	-0.130615384615385
MYO1A	-1.774
PPEF1	-1.023
LOC440348	-0.7304
CPEB2	-0.4149
BPTF	0.0990625
RPL21	-0.67475
GSX2	-0.359333333333333
ADPRH	1.5565
C17orf68	-0.60825
KCNS1	-0.7705
MLLT6	0.572428571428571
PIWIL4	-0.625
RNF26	-0.2594
RAP1B	0.5206
ADAMTS1	-3.26076923076923
ZNF571	0.8644
P2RY6	-0.6546
TRIM21	0.562375
CADM3	3.4554
NLRC5	0.921888888888889
ADRA2B	-0.350125
LOC90835	-0.068
PCF11	-0.7522
LOC400451	-2.0612
GLTSCR1	0.211153846153846
C17orf88	-0.257125
CDH16	-1.9704
FGF7	1.02316666666667
PCSK4	0.84975
NPC1L1	-0.95025
TAT	0.1256
TBCA	-0.8174
MGC33407	0.1326
GPR115	-1.0506
CYGB	-0.422333333333333
FNBP4	-1.4965
C12orf43	0.1622
CBL	0.0126923076923077
CLECL1	4.1108
PPAPDC1A	3.367
WDR25	0.499125
SGCA	0.889666666666667
C22orf29	-0.55125
YIPF1	0.135
GALK2	-0.892
RAB3B	-2.5714375
LOC440087	-1.2622
UCP1	-2.13
REEP5	1.524
FADD	-0.784846153846154
FOXA1	-7.474
CACNA1A	0.72375
ABI1	1.382125
GRIN2D	0.5014
SLC1A4	1.636625
LOC401127	-1.033
HINT2	0.3882
PLD4	2.558
ZNF286A	-0.730666666666667
ENY2	-0.979
IL1F6	0.462
PXDNL	1.7068
C20orf79	-0.09375
TNFSF13B	4.130625
DENND3	2.63745454545455
JARID1D	0.9456
HIST1H2AK	-0.906363636363636
LOC93349	-0.39675
SSH1	-0.898642857142857
ENSA	-1.7802
LOC219854	0.821
CKAP2	-1.41357142857143
DKFZP564J102	1.81385714285714
MGC87315	0.00385714285714286
HNRPAB	-1.458
AMH	-0.887666666666667
ZNF526	-0.270333333333333
BRUNOL5	0.840692307692308
CACNG3	0.869875
TRPM1	-1.37733333333333
PPP2R1A	0.0592
COL2A1	-1.818
DDN	0.093875
FLJ25770	0.374133333333333
HK2	-0.885
ELOVL6	-0.4832
MDK	-3.4946
EPHX1	0.3744
RASSF2	2.6305
DKFZP434B0335	0.4436
DLX3	-0.260454545454545
PRTN3	-0.343
AVPR1A	-0.149
C21orf125	-1.6362
TNFAIP8	-1.35275
GNB2L1	-0.2996
CALCRL	5.188
SCGB2A2	-0.48625
UBXD7	0.173
ZNF674	0.306333333333333
TMEM35	2.7307
BRSK2	0.672818181818182
HECTD3	0.1885
TMEM188	0.315933333333333
LGALS9	2.22272727272727
SCARB2	0.8800625
USP34	0.6822
C17orf28	0.556875
ZDHHC23	-3.2558
AQP12B	0.423666666666667
SLC16A3	-2.06772727272727
APLP2	0.1249
ITIH2	-5.417
MICAL3	0.972454545454545
TNNI3K	3.51484615384615
HDAC2	0.3426
PRR7	-0.323692307692308
THBS2	-0.3948
LOC751071	0.730875
CA2	-0.396375
RANBP17	-0.0092
RLN3	0.2756
CRYZ	-0.872125
GBAS	0.849875
TAS1R1	0.7135
MPZL3	-1.03733333333333
PCDH8	0.411
HSP90B1	-1.3824
KCNK15	-1.39233333333333
TNIP2	0.711625
GPR146	0.3178
NOL6	-0.131454545454545
SPC25	-4.61672727272727
STEAP2	0.6038
VAMP3	-0.037
TCIRG1	-1.5816
ZP4	-0.273625
PARL	0.0985454545454545
TRIM39	0.623375
KIAA1305	0.6192
CRNN	0.0858571428571429
GRN	-0.0248
HSH2D	-3.3038
SCAMP1	0.814380952380952
KIAA1913	-0.807
PTS	-0.8412
BANP	0.458578947368421
PRKACG	0.19
ADCY6	0.197
C16orf46	0.455
CYP51A1	-0.3264
DDC	-3.906
ANPEP	-2.719625
PROM1	0.8665
SIGLEC10	3.7456
COPG	-0.0976666666666667
FAM26E	-0.5885
TRIP4	-0.8624
SNX3	1.376125
C1orf175	0.356125
PPY2	0.0544
C14orf152	4.326
FTSJ1	-1.481625
DST	1.15757692307692
LOC554235	0.3972
GLRX5	-0.3952
C20orf12	1.22164285714286
CAB39	0.7025
MSH2	-1.309125
PIP4K2C	-0.1004
CYLD	1.14481818181818
WTAP	0.783857142857143
MGAT4A	1.07054545454545
TSC22D4	1.57315384615385
CHRM2	-0.885
PPYR1	-0.1165
CCNH	-0.2765
RRM1	-2.016
ECAT8	-2.799
LOC400120	-0.141
GABRA4	1.9428
C14orf4	1.619
C1orf59	-1.9352
CTDSPL	-0.6470625
NHEDC2	1.27766666666667
PDE11A	-1.44010526315789
KLHL29	-2.125
CD5	-1.23371428571429
TSPAN9	-0.364238095238095
WDR67	-1.463
THUMPD1	0.196714285714286
C18orf17	-2.3372
CLYBL	-0.455875
FLJ13231	-0.1749
CMBL	-1.713
LECT2	-0.76175
NKAPL	3.356
LOC654780	1.696
OR4C6	-0.176333333333333
RAB30	0.272875
TSSK4	0.00333333333333333
TMEM163	4.34866666666667
OSBPL11	2.03006666666667
GNB5	-1.656875
CCL21	0.4538
C1orf121	-0.494625
FMO2	1.39977777777778
RPTN	0.903
MSTN	7.99133333333333
VCL	0.693052631578947
FYTTD1	0.2834
C11orf1	0.2844
CCDC88C	-1.34876190476191
HFE	-0.806
MOGAT1	-0.0113333333333333
FAM125B	2.389375
IRGQ	0.411666666666667
RAVER2	0.6796
AKAP5	-0.380666666666667
SSSCA1	-1.3026
C11orf63	-1.341
ACTG2	-1.02669230769231
PORCN	-0.510333333333333
DTL	-2.906
TMEM151	1.7412
FAM122C	-0.1486
RSAD2	2.59561538461538
BAT4	0.652333333333333
KRTDAP	-2.081375
MYH8	0.152444444444445
CRTC3	0.9316
LRRFIP2	0.641769230769231
INTS4	-0.179285714285714
TTN	-0.882625
SLC26A5	0.279666666666667
PLLP	0.2746
RGS6	1.33972727272727
SRGAP3	1.84309090909091
ZNF525	-1.192625
NBR2	-0.0605555555555556
C13orf1	-0.649615384615385
ZNF137	-1.00766666666667
CEP27	-1.9116
BEST2	-0.0196666666666667
RNF121	-0.558333333333333
DMRTC2	0.25775
C8orf76	-0.6436
BCCIP	-0.2096
MEST	0.838
HTRA2	0.563333333333333
ANGPTL2	2.08833333333333
ILKAP	0.46275
ERAS	1.12333333333333
HBS1L	-0.215909090909091
CPA5	-0.0313333333333333
TMEM30A	0.82525
CD300LF	1.88575
WISP3	0.0436666666666667
CRK	0.772555555555555
PDS5A	-0.283230769230769
BRPF3	0.289875
NEDD9	-0.7518
SMPDL3B	-1.8596
PSG6	-1.338
PSMD13	-0.521
ETV5	-0.642666666666667
OR51A4	0.157333333333333
BTBD7	-0.105294117647059
GSTO1	-1.3451
hCG_16001	-0.338
MAD2L1BP	-0.40525
COX6A2	0.697
SCNN1A	-2.3425
LSM1	0.136375
UGT2B11	-4.1358
IDUA	-0.1226
PPP2R3C	-0.14925
COX11	-1.102
PDZK1	-3.649
ZNF443	0.17025
MGC21874	1.295125
ZNF323	1.21638461538462
KRTAP10-10	0.145666666666667
CXCL6	-0.73875
SLC34A2	1.6555
LOC284402	0.198666666666667
NPTN	-0.2148125
UPP1	-1.05213333333333
SLC6A9	0.965
OR7G3	-0.0258
CISD1	0.222375
ZNF545	-0.18425
SYT14	-0.112
NT5C3L	0.708875
ZNHIT3	-0.0535
SNRPD3	-0.8382
KIAA0701	0.6935
UNC93B1	-0.276125
GMNN	-1.3277
SPCS2	0.8465
LOC388524	-0.0145
NAPRT1	-2.282
PNLIPRP1	-0.203
OR6V1	0.738
PRKAB1	0.2318
EYA4	-1.80075
KIF20A	-2.8824
ALG10	-1.0228
ITPKC	0.423875
LMX1B	-0.038375
RPUSD4	-0.546125
C7orf34	0.138625
DLGAP2	1.55936363636364
PFN1	-1.06569230769231
MICALL2	-1.482375
ZNF654	-0.141
SS18L1	-0.5234
SLC16A8	0.0112
MKI67IP	0.50675
ITGB3	-1.18181818181818
TCEA3	-1.26741176470588
CEP152	-2.5305
CLIP1	1.1484
ZNF75	-0.076
ATP5C1	-0.477
NUDT5	-0.749375
PSCDBP	-0.5462
UBP1	-0.244
RBM27	-1.3248
C13orf15	2.8811
ZNF282	0.104875
ZNF222	0.598384615384615
COL10A1	-0.0172
PRDM15	-0.490363636363636
TTTY5	0.03
FAM9C	-0.320615384615385
C20orf67	0.4534
GNG13	-0.569333333333333
F12	-2.0474
C1orf41	-1.5678
CPXCR1	0.509666666666667
GSK3A	-0.323181818181818
SUPT6H	0.1565
PI16	4.234
ELL2	0.331133333333333
C9orf167	-1.50575
PVRL3	0.193071428571429
FLJ38596	0.4906
ADAM20	0.545
GPR89A	-0.0345
GPR87	-4.03366666666667
ZNF30	1.5376
SMR3B	0.13275
ZNF770	-0.0240909090909091
TRPC4AP	-0.260875
DKFZP686E2158	-0.30575
C2orf28	0.03925
FREM1	0.321125
LAMA4	0.163
ADPRHL2	0.5514
EIF4G2	0.100714285714286
GUCA1A	-0.646
CTNNA2	4.5242
NUDT15	-2.17255555555556
CEPT1	0.2995
ZNFX1	0.716769230769231
CCDC92	1.278
TDRD1	0.087
KCNK5	-2.593125
ETNK1	-0.4395625
LTA	2.06766666666667
TTPA	1.34175
B3GALNT2	-0.8378
SC65	-0.971875
PEX5L	-0.866636363636364
EPS15L1	0.0484
MGEA5	-0.9815
HIST1H3A	0.3236
ING1	0.7168
BCAT1	-3.554
ORC6L	-3.11135714285714
KLK11	-5.315
C19orf28	-1.0223
DNER	3.87063636363636
MED22	0.9025
ETV6	0.919466666666667
CHAC2	-1.293
CD300E	0.118666666666667
CEBPB	-0.342125
ZNF398	-0.0273333333333333
LRCH3	0.863666666666667
HMGA1	-2.21311111111111
CAPN7	0.003
MGC5566	-2.8192
CCL3	3.018
NANOS1	-0.518333333333333
ZFYVE19	-0.6578
APITD1	-1.274875
PARD3	1.2461
IRAK4	-0.123375
SERPINI2	2.41466666666667
CEP170L	1.2952
TTC9	0.459
MYOM3	-1.41616666666667
MLPH	-4.3179
LOC222699	0.214
NRG1	-0.846470588235294
TBC1D9	0.276285714285714
TTK	-2.797125
ZNF557	0.282769230769231
DDX41	-0.193
FANK1	0.403
UBE2D2	0.0885
PSMB10	0.669909090909091
MYH7B	0.809333333333333
GABARAPL2	1.5797
MARVELD2	-2.064875
DGCR2	1.66625
UNC45A	-0.882875
C6orf72	-0.277333333333333
ZNF683	3.4186
GIT2	0.3435
CASK	1.456125
C14orf161	-0.04575
LRRC44	0.0952
TIFA	-0.9662
UTP11L	-0.4815
C6orf65	3.0338
FDPS	-0.4496
DUSP9	-1.74853846153846
SLC17A8	2.55625
OR51G1	0.146142857142857
NANS	-1.1585
OLFML1	0.263166666666667
ATP10B	0.966181818181818
NPAS3	4.9322
PRKCA	0.477928571428571
GGA2	-0.6588
LCE4A	0.688333333333333
SPANXN3	-0.373333333333333
CCDC115	1.4654
SDCCAG3	-1.0872
GLIPR1L1	-0.752
TTC1	0.6796
C17orf76	1.6506
MAD2L2	-0.299
HIPK1	0.700307692307692
LRRC3B	5.76075
CLN3	-0.624642857142857
C17orf47	0.633333333333333
FMN2	4.41963636363636
TUBB1	0.2017
WAPAL	-0.058
C3orf21	0.241090909090909
SCN5A	-0.211538461538462
SMYD1	-0.1328
BEX5	0.3232
ZNF192	-0.329333333333333
SEC22A	-0.765125
GRIA2	5.8664
KIAA0825	-0.9394
NUSAP1	-2.66892857142857
LANCL1	0.00280000000000001
C15orf40	-0.406769230769231
ZNF645	0.7944
GPR61	0.690166666666667
NLRP14	0.450666666666667
SNX21	0.139769230769231
C1QTNF8	0.137333333333333
C17orf46	0.3324
IFNA8	0.310666666666667
SPRR1B	-1.536
FLRT1	3.2804
SNX17	0.412
ASB2	-0.235875
HBG1	-4.93233333333333
RPRML	1.0204
JOSD2	-0.383875
PLSCR3	-0.0932
SPOCD1	2.813875
RAB39	0.321333333333333
GHRH	-0.187625
ITIH5L	-0.4922
C17orf37	0.3752
SMCR8	-0.822
DPY19L2P3	-1.03771428571429
IL11RA	0.4855
GDF3	-4.257375
RPS6KB1	-1.03817647058824
DNAJC19	-0.35325
TOP1	-0.242833333333333
CRCT1	-0.3589
MPST	0.7951
DPM2	0.0611
FAM38B	-2.31875
SLC18A1	-1.360125
FARP1	0.386625
PAX7	-0.2475
TUBD1	-0.9668
GNL3	-0.8761
BTG2	1.60368421052632
NDUFS6	-0.6728
C1orf79	-1.4652
ERAL1	0.2146
ECHS1	0.4652
VPS4A	0.33375
CYP11A1	-1.02454545454545
ABCC6	-0.897722222222223
PBX4	-0.756333333333333
MOSC1	0.427090909090909
NCF4	2.0962
HYMAI	0.625333333333333
NAGPA	-0.6763
OTOP2	0.2575
ACOT12	-0.0322
MTHFD2L	0.477363636363636
LOC441376	-2.2392
C19orf34	-0.312333333333333
RAB1B	-0.0036
ALDOAP2	-1.35266666666667
NTRK1	-1.53325
ARTS-1	0.728076923076923
SLC6A11	0.444666666666667
NAP1L2	2.4168
CNGB1	-0.17125
EPB41L4B	-1.24966666666667
FAM134B	3.0295
HS3ST3A1	-3.583625
CPXM2	-0.2042
SIRPB2	-0.177333333333333
CHORDC1	-1.04425
TRIB3	-2.793125
SLC2A5	2.68566666666667
C2orf49	-1.11
DDX5	0.0364
OR5L1	1.231
ANAPC4	0.03975
ZSWIM1	0.489545454545455
LOC93622	0.4602
