Hybridization REF	TCGA-CS-4943-01A-01R-1470-07
AMACR	-0.306625
RHCG	-0.077
VPS13A	-2.56707142857143
FAM55D	null
PRPF38B	-0.2395
OSBPL6	1.1626
PFDN5	0.478769230769231
CMTM6	-0.144
KCNK12	0.657
RP2	1.3345
C16orf52	-0.5322
PICK1	-1.85433333333333
IFNE1	-1.79671428571429
SEMA4B	1.3632
TYRO3	1.6124
OR12D2	1.0975
CSNK1A1	0.0772799999999999
FANCF	0.8188
LONP2	0.4884
TBL1Y	-1.2024
LDOC1L	1.08163636363636
CCNC	-0.2892
C3orf60	0.3252
CHKA	-1.221
UBAP1	0.9702
MAP3K1	0.155
ANKRD9	-1.942
FAM92A1	0.75625
GAB2	2.4088
AZU1	-0.44275
DIS3	0.0510625
C21orf109	-2.38133333333333
IQCB1	-0.539166666666667
SPATS2	0.212
EFCAB3	-1.2756
PRB3	-0.188666666666667
FUZ	1.027375
ZNF813	-0.6092
BMPER	2.64185714285714
HEG1	-0.453272727272727
ALS2CR11	-2.4702
SURF2	0.4406
PSMC1	0.141058823529412
OR2D2	-1.1535
SLC7A8	0.23275
C4orf40	-0.3675
SPATA7	0.999833333333333
MAZ	0.0686875
PIN4	1.8362
PDE1A	0.153363636363636
TAF6L	0.12275
OR2T34	0.607333333333333
KIAA0284	-0.6698
ACADS	-0.849923076923077
MKRN2	0.8515
C18orf56	-1.356
MS4A6E	-0.1545
GALNT4	-1.31416666666667
C22orf31	0.308
FLJ36070	-0.0113333333333333
PSME4	-1.5892
TFG	0.0450769230769231
EPHX2	0.215181818181818
ANXA5	-0.956111111111111
KRTAP1-1	-0.459666666666667
BATF	-2.168
KARS	-0.0642
MSTP9	-1.6405
GPR26	1.285
CCDC72	-0.3385
TEF	0.90825
FOXK1	0.0140769230769231
PRLHR	2.35233333333333
EMX1	0.2348
C11orf30	-0.2067
ICK	1.1777
THSD7B	-0.5968
C21orf100	-4.289
DUOX1	1.73133333333333
EFCAB4B	-1.458
UBE2G2	-0.49225
C3orf54	1.5492
PARP1	0.278
FAM60A	-1.14566666666667
C6orf146	1.0095
OR9K2	0.432
DDX55	-1.406375
RPS15	0.1756
ZNF618	-0.61052380952381
DKFZp686D0972	-0.074
SSPO	1.93466666666667
SHFM3P1	1.507
CPA6	-2.428
JAG2	-0.9406
DEFA3	5.64466666666667
PPBPL2	-0.675571428571428
CD34	4.5894
SLCO4A1	-2.259
AFG3L1	-1.398125
SHD	4.437
RP13-122B23.3	0.081625
PRKCSH	-0.691125
DPH5	0.516625
HLA-F	0.8114
TBC1D4	-0.939
RIG	-0.0676
GLUD1	1.379875
HNRPCL1	1.8279
HBXIP	-0.3112
RNF207	-0.236
APIP	-0.205166666666667
PLA2G3	-3.61942857142857
CCDC84	-1.7054
MYLIP	-2.41794117647059
PHIP	-0.0436
AARS2	-0.040125
DHX32	-0.138
SCAPER	0.554625
MEN1	0.0996666666666667
NIP7	-1.397
FLJ25404	1.14
FASTKD3	-1.148
TMEM158	-1.665875
RARA	0.888166666666667
BDH1	-1.893
ANKRD16	0.9316
CARM1	-0.642
SS18	0.264
IKZF2	-0.452666666666667
MYD88	-1.4453
PML	0.266296296296296
TAF1A	-0.5502
CBFB	-0.574181818181818
HIST1H3H	-1.37085714285714
C7orf29	-5.9468
COMMD4	-0.59275
DPP3	-1.1308
DAB2	-0.619666666666667
LOC388882	1.4435
YPEL4	2.0635
AGBL3	1.0468
LRP6	-0.462714285714286
SERPINH1	-2.310875
TLE1	-0.344
CD244	-0.190857142857143
ZDHHC15	3.0115
MGLL	-0.0349285714285714
PLDN	0.7215
LOC654346	2.04433333333333
FAP	-2.7086
GPR37	2.28671428571429
SCARA5	0.299125
EBF4	2.99228571428571
LSM6	-0.6826
MLLT1	0.71245
SLC5A12	-0.0654
A2BP1	2.002875
COPS5	0.19725
TPM4	-1.52557894736842
TNFSF4	-0.693125
ACADSB	-1.21295652173913
HERPUD1	-0.4824
BCL2L11	-1.51845833333333
CEP78	-0.299
CDCA3	0.358181818181818
WBSCR19	0.545666666666667
MYO1A	-2.08366666666667
PPEF1	0.19675
LOC440348	-0.7556
CPEB2	-0.4626
BPTF	-0.2389375
RPL21	0.34485
GSX2	2.724
ADPRH	1.81016666666667
C17orf68	0.257625
KCNS1	0.0812857142857143
MLLT6	0.658214285714286
PIWIL4	1.2638
RNF26	-0.2634
RAP1B	0.478444444444444
ADAMTS1	-3.61307692307692
ZNF571	1.6018
P2RY6	-1.339
TRIM21	-0.632875
CADM3	3.3776
NLRC5	-0.65
ADRA2B	-0.446625
LOC90835	-0.7451
PCF11	-0.0254
LOC400451	-1.7724
GLTSCR1	0.314692307692308
C17orf88	-0.828375
CDH16	-3.218
FGF7	0.5875
PCSK4	-0.7025
NPC1L1	-0.66125
TAT	0.674888888888889
TBCA	-0.5774
MGC33407	0.37
GPR115	-0.47
CYGB	-0.894
FNBP4	-1.083
C12orf43	1.0402
CBL	-0.269615384615385
CLECL1	2.3034
PPAPDC1A	2.1876
WDR25	1.104
SGCA	0.976666666666667
C22orf29	-1.09614285714286
YIPF1	-0.1652
GALK2	-1.3174
RAB3B	-3.57214285714286
LOC440087	-3.209
UCP1	-0.6525
REEP5	0.886181818181818
FADD	-0.596230769230769
FOXA1	-7.6942
CACNA1A	0.374125
ABI1	1.763875
GRIN2D	-0.0846
SLC1A4	1.120125
LOC401127	-1.5698
HINT2	0.1786
PLD4	2.09714285714286
ZNF286A	-0.498833333333333
ENY2	-0.5928
IL1F6	1.7325
PXDNL	0.9336
C20orf79	0.433333333333333
TNFSF13B	2.217625
DENND3	0.627090909090909
JARID1D	0.8318
HIST1H2AK	-0.122
LOC93349	-1.41915384615385
SSH1	-1.00314285714286
ENSA	-1.7168
LOC219854	1.08525
CKAP2	0.550076923076923
DKFZP564J102	2.23716666666667
MGC87315	-0.424428571428571
HNRPAB	-0.2776
AMH	-0.532333333333333
ZNF526	-0.153333333333333
BRUNOL5	1.74861538461538
CACNG3	3.561
TRPM1	-3.219
PPP2R1A	0.8457
COL2A1	-2.31966666666667
DDN	1.034125
FLJ25770	0.0806666666666667
HK2	-0.7405
ELOVL6	-0.9796
MDK	-2.6674
EPHX1	0.8138
RASSF2	3.1571
DKFZP434B0335	0.1834
DLX3	-0.5629
PRTN3	-0.3746
AVPR1A	-3.684
C21orf125	-3.4848
TNFAIP8	-3.362125
GNB2L1	-0.155
CALCRL	6.1568
SCGB2A2	-0.61
UBXD7	0.0186
ZNF674	0.328666666666667
TMEM35	4.3368
BRSK2	2.19354545454545
HECTD3	0.5035
TMEM188	0.558307692307692
LGALS9	2.29009090909091
SCARB2	0.6385
USP34	0.546666666666667
C17orf28	0.162266666666667
ZDHHC23	-4.118
AQP12B	0.4205
SLC16A3	-3.23972727272727
APLP2	-0.1079
ITIH2	-5.1452
MICAL3	0.314545454545455
TNNI3K	2.632
HDAC2	0.7079
PRR7	-0.86
THBS2	-2.3745
LOC751071	0.0265
CA2	0.46075
RANBP17	0.6174
RLN3	0.84725
CRYZ	-0.949
GBAS	0.678
TAS1R1	0.539166666666667
MPZL3	-5.61766666666667
PCDH8	4.327
HSP90B1	-1.3958
KCNK15	-2.09133333333333
TNIP2	0.53575
GPR146	0.2316
NOL6	-0.0500909090909091
SPC25	-1.079
STEAP2	0.6899
VAMP3	-0.384125
TCIRG1	-2.7982
ZP4	-0.57075
PARL	0.570454545454545
TRIM39	0.70175
KIAA1305	2.325
CRNN	0.0714285714285714
GRN	-0.3902
HSH2D	-4.1756
SCAMP1	1.44257142857143
KIAA1913	-1.37916666666667
PTS	-0.3564
BANP	0.485052631578947
PRKACG	0.124333333333333
ADCY6	0.108
C16orf46	-0.5445
CYP51A1	-0.3764
DDC	-5.3608
ANPEP	-3.32975
PROM1	-0.78775
SIGLEC10	5.362
COPG	0.0863333333333333
FAM26E	-0.567857142857143
TRIP4	-2.0678
SNX3	1.218375
C1orf175	0.450857142857143
PPY2	-0.049
C14orf152	4.7018
FTSJ1	-0.7735
DST	0.495653846153846
LOC554235	0.3532
GLRX5	0.2646
C20orf12	1.07492857142857
CAB39	0.727375
MSH2	-0.313375
PIP4K2C	-0.5883
CYLD	0.799818181818182
WTAP	0.710380952380952
MGAT4A	0.4051
TSC22D4	1.53469230769231
CHRM2	-2.475
PPYR1	-0.2185
CCNH	0.044
RRM1	-0.2544
ECAT8	-3.124
LOC400120	0.7212
GABRA4	0.7025
C14orf4	1.777625
C1orf59	-2.9562
CTDSPL	-0.45025
NHEDC2	-0.156
PDE11A	-1.4605
KLHL29	-1.2392
CD5	-2.56921428571429
TSPAN9	-0.149619047619048
WDR67	-0.488
THUMPD1	-0.471357142857143
C18orf17	-1.8238
CLYBL	-0.244857142857143
FLJ13231	-0.6708
CMBL	-0.8764
LECT2	-0.15425
NKAPL	3.5308
LOC654780	2.13666666666667
OR4C6	-1.038
RAB30	0.197
TSSK4	0.115666666666667
TMEM163	3.35766666666667
OSBPL11	1.8812
GNB5	-0.6625
CCL21	0.6226
C1orf121	-0.2795
FMO2	3.0945
RPTN	null
MSTN	7.298
VCL	-0.79878947368421
FYTTD1	0.1916
C11orf1	-0.0344
CCDC88C	-0.719095238095238
HFE	-1.69125
MOGAT1	-0.53
FAM125B	2.226625
IRGQ	0.382333333333333
RAVER2	1.3312
AKAP5	-0.911
SSSCA1	-1.6458
C11orf63	-2.552
ACTG2	-1.67469230769231
PORCN	0.0123333333333333
DTL	0.03
TMEM151	2.9394
FAM122C	0.0182
RSAD2	1.26636363636364
BAT4	1.061
KRTDAP	-3.164625
MYH8	0.307714285714286
CRTC3	1.3334
LRRFIP2	-0.0269230769230769
INTS4	0.310857142857143
TTN	-0.767
SLC26A5	0.761
PLLP	0.7984
RGS6	0.373222222222222
SRGAP3	2.09744444444444
ZNF525	-0.569125
NBR2	-0.41375
C13orf1	0.0901538461538462
ZNF137	-0.354666666666667
CEP27	-1.5236
BEST2	0.557666666666667
RNF121	-0.3955
DMRTC2	null
C8orf76	-0.2138
BCCIP	0.1068
MEST	0.4488
HTRA2	0.745666666666667
ANGPTL2	1.74733333333333
ILKAP	1.207375
ERAS	1.34566666666667
HBS1L	-0.441090909090909
CPA5	-0.397333333333333
TMEM30A	0.671875
CD300LF	2.4914
WISP3	-0.350666666666667
CRK	0.9055
PDS5A	-0.532153846153846
BRPF3	0.442625
NEDD9	-1.7716
SMPDL3B	-3.0962
PSG6	-1.88425
PSMD13	-0.3066
ETV5	-1.3492380952381
OR51A4	1.68233333333333
BTBD7	0.139352941176471
GSTO1	-1.7551
hCG_16001	0.772333333333333
MAD2L1BP	-0.298375
COX6A2	-0.197666666666667
SCNN1A	-2.55825
LSM1	0.149375
UGT2B11	-4.5926
IDUA	-1.0258
PPP2R3C	0.907625
COX11	-0.36125
PDZK1	-4.537
ZNF443	-0.1655
MGC21874	1.076375
ZNF323	1.17116666666667
KRTAP10-10	0.18
CXCL6	0.8672
SLC34A2	0.113307692307692
LOC284402	0.495333333333333
NPTN	-0.2520625
UPP1	-2.1732
SLC6A9	1.26433333333333
OR7G3	-1.9595
CISD1	0.053875
ZNF545	1.00175
SYT14	0.623333333333333
NT5C3L	1.078875
ZNHIT3	-0.04325
SNRPD3	-1.7474
KIAA0701	0.6865
UNC93B1	-0.88925
GMNN	-0.5953
SPCS2	0.919125
LOC388524	-0.153
NAPRT1	0.3341
PNLIPRP1	0.00566666666666666
OR6V1	0.876666666666667
PRKAB1	0.7832
EYA4	-2.245
KIF20A	-1.6364
ALG10	-1.218
ITPKC	0.013625
LMX1B	-0.216125
RPUSD4	-0.768625
C7orf34	-0.00187499999999995
DLGAP2	1.041875
PFN1	-1.14615384615385
MICALL2	-2.458875
ZNF654	-0.3705
SS18L1	0.0573
SLC16A8	0.943
MKI67IP	0.768875
ITGB3	-3.15336363636364
TCEA3	-2.70471428571429
CEP152	-1.4363
CLIP1	0.0159
ZNF75	0.137714285714286
ATP5C1	0.302125
NUDT5	-0.26225
PSCDBP	-0.5998
UBP1	-0.6172
RBM27	-1.1034
C13orf15	4.25
ZNF282	0.869125
ZNF222	0.856461538461538
COL10A1	-0.4458
PRDM15	-0.219181818181818
TTTY5	0.497
FAM9C	-1.3854
C20orf67	0.8816
GNG13	-1.00333333333333
F12	-0.9628
C1orf41	-0.9182
CPXCR1	1.9435
GSK3A	0.430272727272727
SUPT6H	0.32525
PI16	2.789625
ELL2	0.326866666666667
C9orf167	-1.762375
PVRL3	0.244357142857143
FLJ38596	-0.1255
ADAM20	-0.521333333333333
GPR89A	0.483
GPR87	-4.39633333333333
ZNF30	0.9578
SMR3B	-0.6936
ZNF770	0.453727272727273
TRPC4AP	-0.144625
DKFZP686E2158	0.206875
C2orf28	-0.211125
FREM1	-1.766875
LAMA4	-0.401375
ADPRHL2	0.479
EIF4G2	0.255428571428571
GUCA1A	1.362
CTNNA2	5.6467
NUDT15	-1.02988888888889
CEPT1	0.335375
ZNFX1	-0.0242307692307692
CCDC92	1.3144
TDRD1	-1.6735
KCNK5	-3.692125
ETNK1	0.9451875
LTA	1.70033333333333
TTPA	0.3138
B3GALNT2	-2.1603
SC65	-1.132125
PEX5L	0.735454545454545
EPS15L1	0.7496
MGEA5	-0.3231
HIST1H3A	0.5268
ING1	0.6369
BCAT1	-2.34409090909091
ORC6L	-1.4985
KLK11	-6.601375
C19orf28	-1.6341
DNER	3.999
MED22	1.26338888888889
ETV6	0.7086
CHAC2	-0.5708
CD300E	0.615
CEBPB	-0.8503125
ZNF398	0.315666666666667
LRCH3	0.638666666666667
HMGA1	-2.134
CAPN7	0.02675
MGC5566	-3.7326
CCL3	4.889
NANOS1	1.00788888888889
ZFYVE19	-0.0774
APITD1	-1.04375
PARD3	1.3748
IRAK4	-1.012375
SERPINI2	0.985
CEP170L	1.7538
TTC9	2.3005
MYOM3	-1.92783333333333
MLPH	-5.0706
LOC222699	1.19433333333333
NRG1	-0.824294117647059
TBC1D9	-0.457142857142857
TTK	-0.545
ZNF557	-0.0168461538461539
DDX41	-0.001375
FANK1	0.817666666666667
UBE2D2	0.2987
PSMB10	-0.654545454545455
MYH7B	1.04366666666667
GABARAPL2	1.4329
MARVELD2	-1.44375
DGCR2	1.389
UNC45A	-0.507
C6orf72	0.0843333333333333
ZNF683	2.487
GIT2	0.4847
CASK	2.0095
C14orf161	-1.14116666666667
LRRC44	-0.5866
TIFA	-2.1797
UTP11L	0.0809
C6orf65	1.713
FDPS	-0.2506
DUSP9	-2.04707692307692
SLC17A8	2.876
OR51G1	0.54425
NANS	-0.873333333333333
OLFML1	0.3335
ATP10B	0.3716
NPAS3	5.5316
PRKCA	0.394571428571429
GGA2	-1.0057
LCE4A	0.1245
SPANXN3	null
CCDC115	1.6852
SDCCAG3	-1.162
GLIPR1L1	0.359666666666667
TTC1	0.3926
C17orf76	0.8136
MAD2L2	0.191
HIPK1	0.565
LRRC3B	6.06928571428571
CLN3	-0.231928571428571
C17orf47	null
FMN2	3.95136363636364
TUBB1	0.5193
WAPAL	-0.1325
C3orf21	-0.0820909090909091
SCN5A	-0.0136363636363636
SMYD1	0.0658
BEX5	0.036
ZNF192	0.3475
SEC22A	-0.15725
GRIA2	6.91927777777778
KIAA0825	-2.14825
NUSAP1	0.00492857142857143
LANCL1	0.6024
C15orf40	-0.298076923076923
ZNF645	0.00500000000000002
GPR61	0.4636
NLRP14	-0.12
SNX21	-1.01853846153846
C1QTNF8	1.49066666666667
C17orf46	-0.1512
IFNA8	0.336
SPRR1B	-2.43225
FLRT1	3.8374
SNX17	0.699875
ASB2	-1.981125
HBG1	-5.30866666666667
RPRML	2.231
JOSD2	-0.49075
PLSCR3	-0.4778
SPOCD1	0.1495
RAB39	0.9125
GHRH	1.1455
ITIH5L	-0.167
C17orf37	0.3982
SMCR8	-0.2574
DPY19L2P3	-0.29725
IL11RA	0.4555
GDF3	-5.1545
RPS6KB1	-1.14653333333333
DNAJC19	-0.233
TOP1	-0.403666666666667
CRCT1	-0.7497
MPST	0.261
DPM2	0.2049
FAM38B	-2.136875
SLC18A1	-2.27257142857143
FARP1	0.4875
PAX7	0.601833333333333
TUBD1	-1.7538
GNL3	-0.4536
BTG2	0.979052631578947
NDUFS6	-1.0704
C1orf79	-1.3048
ERAL1	0.338
ECHS1	0.1502
VPS4A	0.73025
CYP11A1	-1.40966666666667
ABCC6	-1.8815
PBX4	-0.991666666666667
MOSC1	0.919454545454545
NCF4	1.7066
HYMAI	-1.003
NAGPA	-0.9098
OTOP2	0.2345
ACOT12	-0.3592
MTHFD2L	0.00363636363636357
LOC441376	-3.5196
C19orf34	1.371
RAB1B	0.1666
ALDOAP2	-1.54
NTRK1	-1.624125
ARTS-1	-1.05030769230769
SLC6A11	1.18533333333333
NAP1L2	2.4818
CNGB1	-0.065375
EPB41L4B	-2.014
FAM134B	1.4302
HS3ST3A1	-3.217
CPXM2	2.2512
SIRPB2	-0.621
CHORDC1	-0.81425
TRIB3	-3.19325
SLC2A5	2.65416666666667
C2orf49	-1.24525
DDX5	-0.2296
OR5L1	0.187666666666667
ANAPC4	-0.0865
ZSWIM1	0.295363636363636
LOC93622	0.711
KCNK3	2.71153846153846
RP11-35N6.1	5.5537
ZFP161	0.193375
AQP9	0.735333333333334
SLC15A2	4.14075
MREG	-2.09814285714286
OR9I1	0.166666666666667
PDLIM2	-0.504
ADAM7	0.532333333333333
GSTCD	-0.899142857142857
WDR21A	-0.2578
SLC12A8	-0.517714285714286
TMEM174	0.3968
IGSF3	-0.77675
LRRN1	3.5894
LOC402117	2.2536
SRPK1	-0.488875
LY6K	-2.15361904761905
NFIA	3.84533333333333
PTCD3	0.5104
LEP	-0.590714285714286
PCDH21	3.60614285714286
MAPKAPK2	-0.394555555555556
NMNAT1	-0.937875
LHFPL2	0.2553
C9orf43	-0.172
DIP2A	0.207
ACTR8	0.9274
CCDC34	0.744166666666667
PTPN22	-2.6427
ITGA3	-2.92527272727273
FAM129C	0.3735
RABGGTA	0.012625
UNC45B	-0.888
KIAA1033	0.5868
ZNF510	1.655
CYP2D6	-0.935125
SLC26A10	-0.364333333333333
STX8	0.9278
LUZP1	-0.6103
WDR89	0.373875
EIF4G3	0.1
C5AR1	0.940666666666667
ZNF623	1.502
A2M	1.332
TGM7	0.0253333333333333
GRPEL1	-0.95325
LMNB2	-0.314214285714286
ROCK2	-0.027
SNX16	0.7044
CCDC66	0.3076
ANXA3	-3.3408
KIAA1609	-0.9312
EED	-0.456
RNF32	-0.5655
HES1	-1.39592307692308
CLC	-1.1652
ISL1	-1.90657142857143
KIAA0528	1.4893
MANEA	0.762363636363636
C1orf61	4.64733333333333
hCG_2001000	-0.49375
RAPGEF6	-0.496857142857143
KIAA0020	-2.08875
NEIL1	-0.8882
C16orf45	2.81918181818182
RBM10	0.826375
C10orf125	-2.1253
MRS2L	-0.9978
DNAH17	1.5022
C19orf10	-1.2996
C1orf160	1.189
SLFN12	-0.5915
EXOC3	-0.1525
HIST3H3	0.4756
NCOR2	0.885625
TNFRSF9	-1.977
MFSD8	-1.084
ALX1	-4.441625
NOL1	-0.1706
PODN	2.3235
TIAL1	-0.6652
HIST1H1E	-1.083
NPY6R	1.33125
TM4SF4	-1.591
CORO2A	-4.0144
ETNK2	-0.802
APOE	3.03376923076923
ANGPT4	-0.522
HDGF2	1.3768
G30	1.742
ST8SIA4	0.1992
F2RL1	0.229363636363636
FAM19A4	-1.2032
CCAR1	-0.837
B3GNT7	0.6134
OPHN1	1.306
DSCR6	-3.09866666666667
C21orf13	-0.387
GAS2L1	0.720125
RFX3	0.196875
COPS4	-0.0317
BCHE	0.982375
BCL2	1.21936363636364
HBZ	-3.832875
ARL13B	0.9242
MAPBPIP	-0.2706
MYO15B	-1.79881818181818
SPZ1	1.4828
KIAA1324	-4.27645454545454
PLCL2	1.6751
C4orf29	-1.8906
WDFY2	-0.9369
ZNF284	-1.123
NAALADL1	0.447
DUSP5	-3.288
PXDN	-2.0914
SLMO1	0.0454
TNXB	-0.0469230769230769
BIRC7	-1.5204
A4GALT	-1.047875
TIMM22	0.5138
FAM110C	-2.139
TOMM34	-0.767
ABHD9	0.025
ADAM32	-2.154
CRHBP	1.9642
AQP2	0.561666666666667
LOC130355	1.4236
ZNF187	1.415125
ZNF816A	-1.338
F7	-0.652625
CNOT1	-0.706615384615385
SLC13A4	-2.832
ZBTB11	-0.108
B3GALT5	2.16666666666667
EXOC2	1.51625
IRS1	-0.750615384615385
TMEM1	0.523166666666667
MRPL34	-0.724625
SAMM50	-0.6194
CDC42EP3	-1.6284
HSF2	1.15321428571429
MFN2	0.5714
TSPAN7	3.471375
NUCB1	0.00753333333333334
RHOH	-3.558
ARL16	0.664333333333333
TACR1	1.104
SFRS5	-0.717625
SNX25	-1.1742
RHBDF1	-2.295625
PCDH18	1.357625
HMG1L1	0.5986
MYO5C	-3.472
MAPK10	5.8315
LDHAL6A	0.643
NUDT12	1.36171428571429
NCAM1	4.22545454545455
GLIS2	0.785333333333333
GGTL4	-1.4804
DAPP1	-1.9354
ATF7	0.163
KIAA0748	-1.42
NFIL3	-0.2744
TM6SF1	2.0513
SEZ6	3.3899
NANOS3	2.446
DNAJA3	-0.21025
CLDN6	-3.39933333333333
CIITA	2.56233333333333
EPHA4	0.175375
FANCC	0.4426
CMTM3	0.2731
PSG3	-1.75777777777778
MRPL15	-0.5672
C21orf59	-1.1448
PLCXD2	0.555
C2orf34	-0.802090909090909
UBE2L6	1.6938
MED14	-0.06525
HP1BP3	0.299076923076923
C6orf208	1.68366666666667
TPBG	-5.3318
OSR2	-3.4011
XPC	0.587375
KLHL7	0.63
CCR3	-0.261428571428571
AGTPBP1	0.49325
PCSK6	1.14805263157895
STAT5A	-1.94730769230769
FAM18B	-0.5046
LONRF2	2.13122222222222
PTPN2	-1.8281
SF3A3	-0.44275
EFCBP2	2.1758
HCFC1	0.517625
AHNAK	-1.89144444444444
ACTR5	-0.5542
KIF14	-1.21325
TENC1	0.6968
HEATR5B	1.231
YIPF2	-0.0155
MYEOV2	0.160125
DUSP18	0.697833333333333
KIAA1012	0.987
AHR	-2.064125
C17orf53	-0.595142857142857
PTPRH	-2.9534
ATP6V1C1	0.83
TAS2R3	-0.169
LOC440356	0.075
COQ10B	-0.267166666666667
PSMF1	1.2180625
SORBS2	-0.151176470588235
NFE2L2	0.1906
TMCO7	0.7066
SH3PXD2A	-1.63846153846154
SH2D2A	-3.8792
SPINK5	-5.23233333333333
MRPS24	-0.6442
OPA3	-0.205
TRAF7	-0.7745
C4orf35	0.023625
MT1G	-0.650727272727273
MGC39545	3.3215
HS1BP3	-0.165615384615385
OR2B2	0.484
CHRM4	-0.438
SFRP2	0.22575
RIC3	3.54566666666667
ART1	-0.475
C6orf1	1.0336
DUS4L	-0.8546
C10orf104	0.0706666666666667
TNFAIP6	-2.9078
RTEL1	-1.4528
CCT4	-0.0326923076923077
ZNF709	-0.028
CHMP6	0.3565
UPP2	3.24066666666667
CYP19A1	-1.56354545454545
CD151	-2.643125
NDUFA13	-0.341125
ARFRP1	-0.640875
FAM26B	-0.4736
CRYBA1	-1.56766666666667
MRPL41	-0.342375
NPFFR2	-0.736777777777778
HRH2	-0.249333333333333
SCAMP3	0.08975
MTMR6	1.16423076923077
MTG1	-1.383125
UBTD1	1.3578
CRABP1	-3.7805
FLJ33790	-0.388538461538461
KIAA1908	1.11625
GPR158	4.5098
PACSIN3	-2.7
OMD	0.609857142857143
CATSPER1	-2.0945
HOXB8	-3.04166666666667
FBXO46	-0.034
OAS1	0.08575
SVIL	-3.261
PHB2	-1.152
ADCY3	-0.138
NDRG2	4.56511111111111
ERMAP	0.148615384615385
APBA2	3.927625
IGSF9	-2.2886
WNT6	-0.544705882352941
MYCBPAP	-0.8886
ATP2B2	2.324
CPVL	-0.290538461538462
TRAM2	-0.770466666666667
NOP5/NOP58	-0.9136
ZNRF4	0.4764
TLK1	-1.02327272727273
MTMR12	-0.475210526315789
ZNF384	1.29825
FAM9B	-4.0496
RPN1	-0.0585384615384615
PMVK	0.8158
EIF3D	-0.252153846153846
SIX2	-1.6936
HPS1	-1.14088888888889
RNF7	-0.1544
PSKH2	-0.4035
KCTD13	0.260857142857143
CSMD3	3.15146153846154
FBF1	-4.4845
IL8	-5.5803
SERPINB13	1.42755555555556
FBXL20	0.787
BLR1	-0.019
SH2B1	0.57575
RFNG	0.236
RAB20	-0.183875
RBM7	-0.1706
POLR1A	0.287375
TMPRSS4	-4.0458
TAF9	-0.7838
TERF2	1.444625
TNFRSF1A	-0.91675
ACADVL	-1.268375
GTF2H5	-0.2918
EDG8	1.123375
C9orf140	0.1466
UST6	-0.38075
ZBTB8OS	-1.2972
ZNF710	0.0586666666666667
GPR174	-2.555
ATP6V0A2	-1
KIAA0319L	-1.05046666666667
XKRX	-2.68366666666667
DOPEY2	-0.0607857142857143
SDHD	-0.368875
SUMF1	-0.6054
OSM	3.043
OPN3	-1.8126
DAGLB	0.469375
PPFIBP1	-2.19046153846154
TRIM63	-5.8944
C10orf53	1.745
LYPD3	-4.36171428571429
BCL7A	1.45581818181818
AGER	-1.88133333333333
TCF19	0.1426
SAT2	1.2792
PFTK1	0.815625
GABRE	-3.97309090909091
C15orf38	0.828307692307692
FIS1	-0.0793333333333333
KCNV2	-0.0264
CLPS	0.6936
PPCDC	-0.647
FOXN2	0.869555555555556
NT5E	-2.79078571428571
CD83	1.2814
IL18	2.09963636363636
VPS16	0.2964
IGFBP2	-3.290875
NOTCH2	0.58
SIGLEC1	2.566
CD93	4.2685
SULF2	0.606
CEP164	-0.7541
P53AIP1	-0.637625
TOR2A	0.576
ZNF136	0.535
MGP	-1.7485
CCDC144A	-0.894142857142857
TRPC1	1.109125
SMS	-1.31775
MAPK7	0.516375
RRAGC	0.7975
PARD6A	1.6585
NUB1	-0.083625
SYNGR4	-0.01
OR11H12	0.679
WIF1	4.0615
GCH1	-1.73533333333333
OR11H4	-0.400666666666667
SLC44A5	4.176
GPRIN2	-0.936375
LOC401431	3.71
CPA4	-3.94246153846154
MELK	-0.517181818181818
IL15RA	-1.4236
CUL3	2.5487
HMBOX1	1.4604
PODXL	-1.5828
CCT6B	0.22825
COMTD1	-1.6764
MUC20	-2.244375
GPX2	-4.46554545454546
ITK	-3.93314285714286
FBXL5	1.8382
C13orf27	0.5214
DEFA5	0.234666666666667
TRHDE	null
MTP18	-2.79325
UQCRQ	-0.323923076923077
ITGB2	2.1923125
CSRP2BP	1.0548
TAS2R44	1.127
PHPT1	0.2065
FAM44C	0.2122
ERH	-0.3786
MPHOSPH1	-0.88225
MORC1	0.582333333333333
PARVB	-2.3782
LAMA1	-2.2861875
PGBD3	0.3684
GIMAP6	4.3098
AREG	-7.934375
LIPT1	0.593
MGC99813	1.4044
C1orf201	-2.51175
GRIN2A	-1.1526
MAN2C1	-0.84
NSUN5	-2.3044
SF3B5	0.3718
MYC	-0.179333333333333
NRXN1	6.7445
ZNF18	0.2174
SPDYA	-1.90142857142857
SLC37A1	-0.854
DECR2	-0.7838
ANKRD38	-0.550111111111111
SPTLC3	-2.0459375
SUPT16H	0.259909090909091
DTWD2	-0.908
ULBP1	0.253333333333333
ZADH1	0.05175
OIP5	-0.7124
IL10RB	-0.418375
OTUB2	1.10418181818182
VWA3A	0.492333333333333
SPIC	0.491625
OR6C4	0.00199999999999996
PSCD4	1.545
DPY19L2P2	-0.89
TRAPPC6A	-0.125625
C21orf2	0.54825
CEMP1	-0.7174
LIN7B	0.9365
E2F7	-1.363875
VCP	-0.0503333333333333
LAMA3	-1.50771428571429
BGN	-0.4482
GPR160	-2.55925
COCH	-4.32188888888889
GPR81	-2.976375
APOBEC3F	-2.36
tcag7.1017	-0.871
C1orf32	1.1895
SCGB1D2	0.3494
FLJ43987	-0.076
C6orf170	0.689333333333333
