Hybridization REF	TCGA-CS-4944-01A-01R-1470-07
FDFT1	-0.0904
PTGS2	-3.10817647058824
BMP7	1.6120625
CCDC90B	0.2855
UBE2D3	-0.296846153846154
SLC25A34	0.268666666666667
ARFGEF2	-1.3546
REXO1	-0.104333333333333
NEFL	2.026
FLJ23861	0.740625
ZNF561	0.04125
COX7B	-0.43675
ENTPD2	0.1535
ATP6V1A	0.76325
TRAPPC5	0.3152
ADH1C	1.34633333333333
ANKRD17	-0.0316153846153846
IL21R	-1.401375
C6orf48	-0.4416
TGIF2	-2.077
IGF2AS	-0.5306
DNMT3A	-1.2835
FCAR	0.474
MARCH3	2.7078
FKHL18	0.501125
CTSK	-1.852875
TRIM35	0.5354
HNF4G	0.0888333333333333
EXOSC3	-2.1076
FBXL10	-1.671125
SMCHD1	-1.03938461538462
EIF2C3	-0.243
POP7	-0.319
UBE2Q2	0.593375
UGT2A3	-0.6525
PGGT1B	-0.0143333333333333
SYT7	0.0658
DEPDC6	1.1555
OR5U1	0.166666666666667
SLCO1B1	-1.3344
ZNF565	1.6138
CCNDBP1	-0.426
SST	2.6954
KCNN3	3.2456
GLOD4	0.161
DPY19L3	0.319666666666667
SCCPDH	0.0154
ZNF790	2.3655
OLIG3	0.627625
PRMT1	-1.7422
ITIH3	-4.61525
TEX10	-1.3094
EDA2R	0.497333333333333
TNFRSF19	0.040375
PLCXD3	1.84375
NARFL	0.664
DENND2A	3.11623076923077
RHOV	-3.008
C1orf103	-0.6915
PIM3	-1.181
KCNAB1	1.72375
FLJ20254	-0.294833333333333
DMTF1	-0.4775
GPR1	-0.38925
MXRA5	-3.153125
GRM1	2.595
RAPSN	0.5618
ACOT9	-0.90425
PDE4D	-0.450352941176471
TRPC4	0.1694
GEMIN4	-1.23869230769231
CNTN5	0.0923333333333333
GRTP1	0.0343333333333333
C20orf54	1.79
ITGB8	2.73377777777778
THEM4	-0.92125
FRS3	0.4448
OR10A6	-0.0636666666666667
OTOF	0.629
PPIL5	-1.8108
TEX14	-0.0946
ZNF385	1.97925
RRH	0.388
CDR2L	-0.388
PDZD7	-0.6825
SLC19A1	-1.4692
C1orf217	-1.1986
LIMS1	-0.661
FAM89A	2.3588
MFAP3L	3.6
PIK3CD	-0.0402631578947369
DERL2	-0.5454
FHL5	1.3406
ACAN	1.46716666666667
BRWD2	0.501375
TINAGL1	-0.128875
DCUN1D2	0.1853
C3orf36	-0.292
MGC10850	1.2395
hCG_31916	-0.3266
FHAD1	-0.1161
LCE1C	0.0708333333333333
ARPC1A	-0.908375
CHST2	0.49
SPATA2	1.5071
PGLYRP4	-0.32225
RUFY1	0.274
TXNDC12	-0.0842
RPS4Y1	1.91381818181818
TNFRSF8	-1.9715
PTGIR	0.158
FOXE3	-0.101333333333333
ART4	-1.6755
ZC3H12C	2.2132
KIAA1841	-1.0683
EVX1	0.9605
WDR38	0.945666666666667
LOC402057	-1.1958
ACAA2	-0.381181818181818
GLCE	-0.8436
GPR18	-0.0838
HIST1H2AG	-1.80923076923077
PIGK	0.8131
C16orf67	-1.446625
DAG1	0.6915
OR4D2	0.0696666666666667
C21orf81	-2.8848
PLOD2	-0.411375
TTC27	-1.3804
TSPAN2	-1.72825
PI3	-0.1772
ZFAND6	-0.0663333333333333
C6orf57	-1.5696
NUF2	-5.16654545454545
ARID2	-0.7954
RCC1	0.415
CD86	1.036875
FAM91A1	-0.9404
CALM2	1.272125
GYG2	2.7642
PARS2	-0.050625
INTS12	0.4004
CTSF	4.33118181818182
BNIPL	-0.190166666666667
GNA13	1.06990909090909
HUNK	0.4904
ZBTB4	2.43172727272727
B4GALT4	0.960272727272727
CHD1L	-1.02254545454545
MSTO1	-0.597125
FUT8	-0.733235294117647
AGA	-0.4676
TRMT11	-0.242875
WWP1	-0.596
B9D2	1.652375
STAT1	-0.192363636363636
PTTG1	-4.67075
TMEM62	0.3652
SSBP2	0.7158
MRFAP1	1.8276875
NME4	-0.206
LOC55565	1.52
DLL4	0.553666666666667
MYOCD	0.2655
HTR3D	0.113
C9orf156	0.6876
CHMP4C	-3.272
PROCA1	0.138
GCDH	1.0732
APOF	-1.66
WEE1	-2.0335
SSR4	-0.0642
RGS1	5.246
ACCN4	2.140375
FLJ20489	2.5541
ZNF215	-2.574875
AGPAT6	-0.1439
PDE7B	-0.0718333333333333
BBX	0.5138
MS4A3	-3.1875
OR4A16	0.507
EFEMP1	4.6279
TULP2	-0.1395
RERE	0.4665
BNC1	-2.1324
PIGB	-0.671
COMMD8	-0.0048
TRIP11	-0.78975
FLJ40142	1.455
PCDHB6	1.5776
FKBP8	0.553125
FLJ12716	-0.0737692307692308
POT1	-0.881375
KIAA1109	1.00205555555556
PTPRC	-0.483625
UNQ9391	0.914
CCT7	-0.366875
EEF1A2	-1.255
MIPEP	-0.4772
ZFX	-0.227076923076923
UCHL3	-0.999181818181818
LOC388419	3.97733333333333
GSG1L	2.737875
RAB24	-1.04186666666667
SLA2	-0.5738
SDS	3.625625
LYPLA3	0.043
CASQ1	2.4388
SLC25A40	-2.359
IRAK1BP1	-0.5994
ACOT6	0.7104
COL9A3	-2.7462
ASB11	0.508333333333333
C2orf18	0.609
FOXD2	-0.378
C6orf211	-1.4998
OR8G1	0.19925
MDGA1	2.3175
ADARB1	-1.453
GGT1	-1.5536
WNT1	0.772857142857143
DBP	1.22627272727273
COL5A3	0.7465
RHOD	-2.5682
COL4A2	-1.189
LOC201164	-1.009
HEBP1	0.5886
LUM	-3.13106666666667
ZCCHC6	-0.7004
PAGE1	-3.48342857142857
DTX2	-0.977
SLC7A13	0.68125
H3F3A	-0.135611111111111
RABIF	-0.201
D4S234E	1.149625
DYRK3	-0.145875
PFAS	-1.292375
ALOXE3	0.191
RPLP0	-0.590473684210526
RBM34	0.137
C12orf28	0.201
U2AF2	-0.222625
MKNK2	-0.672181818181818
SEC16A	0.0570625
ZNF44	-0.800133333333333
YWHAG	-0.1237
IGF2BP2	-2.78353333333333
OR1D5	0.392666666666667
SIX6	-3.3716
CCR6	-2.6714
PALM	3.3576
PUM2	0.139722222222222
SPRYD5	-0.964
ALG10B	-0.073
ZNF365	3.6315
PHC1	-0.675166666666667
KIAA0913	0.2835
ARX	0.5997
PPP3CB	1.014625
IRX6	-0.0106923076923077
ANGPTL4	2.47907692307692
LSM14B	-0.299857142857143
PCDHGB7	-0.0623333333333333
INSM1	1.085
WBP2NL	-0.225
ZNF493	-0.481761904761905
NGEF	2.7408
RNASE13	0.123666666666667
SPPL2A	-1.317375
SFXN1	-1.25554545454545
FAM102A	0.682
SAPS2	0.372066666666667
JTV1	-1.047
OR51B4	0.1402
SCGB1A1	0.678
NEUROD2	2.4583
tAKR	0.573
C1orf26	0.085
RICH2	0.6486
TEDDM1	0.337
CYP2S1	-0.814333333333333
TBCE	-1.004625
MAPK1	-0.0378
HDHD1A	-0.4448
MRM1	-0.4568
ATP9A	1.75277777777778
HSD17B3	0.00214285714285715
HN1L	-1.64913333333333
RNF216	0.1639
HOXD12	0.079
PPP1R14B	-1.35263636363636
SBF1	0.6724
TAS2R42	-0.253333333333333
USP46	1.8175
LILRB3	1.333
SPI1	0.8038
OXSM	-0.3748
GYS2	0.304375
NUPL2	-0.47
C8orf46	4.2771
SF3A1	0.120423076923077
C21orf99	-0.1786
HOXB4	-0.941846153846154
YRDC	-1.287
GPRC5D	0.126666666666667
BLVRA	0.279454545454545
KIF12	-0.337666666666667
LRRC23	2.4758
FAM14A	3.23625
RASL12	2.0445
DAZAP2	1.433
IKBKB	-0.387222222222222
ZNF271	0.93275
BOK	-0.0166
CXorf6	1.5878
MYEOV	-1.954
BTN2A2	-1.16892857142857
FRG1	0.0745
HSP90AB6P	-0.7808
ENOX1	1.8895
ZNF706	0.24123076923077
DOK1	1.14361538461538
PGAP1	1.21833333333333
TMEM136	0.7264
FSCN1	-1.5055
KIF17	0.8666
TRIM66	0.00566666666666667
CBR3	1.64325
C13orf24	-0.62425
C19orf52	-0.3834
BNIP1	0.9216
AQP3	-3.87527272727273
KRT6C	-2.4285
SIRPA	2.79766666666667
IGFBP6	-1.509625
PLEKHK1	-2.693
RNASE7	-0.299
ARHGEF15	-0.1355
NPHS2	-0.0116
SRD5A1	-0.7036
REXO4	-0.1438
EEF1DP3	0.219
SLC37A2	0.6732
ZNF142	1.7548
ANKHD1	-1.366
MUT	0.23
VPS37A	-0.5476
GPRIN1	0.8454
SLC38A3	1.05109090909091
BAZ2B	0.9212
WDR87	0.0072857142857143
BRD7	0.0526
POU6F2	-0.599333333333333
NISCH	1.599
TCEB1	-0.6546
LINGO2	-0.8406
TAX1BP3	-1.1574
RPL34	-0.120666666666667
MARK2	0.171375
AKAP12	-0.755928571428571
AMBN	0.202666666666667
SLC25A27	1.048125
FLJ21865	-0.1346
KIR2DS2	0.434857142857143
WDR77	-1.4592
ATF2	-0.2114375
ITFG3	-0.487875
SLC39A13	0.0918
ARL6IP5	1.512
C10orf137	-0.869818181818182
QTRT1	-0.1805
CCNT1	-0.481833333333333
DYNLL1	0.914
WDR53	-0.759
LIPG	-0.5845
ASAH3	0.330333333333333
HELB	-0.245166666666667
PHACTR2	-0.6711
VENTX	-0.237666666666667
LAD1	-2.79622222222222
PAOX	2.6232
MAPK8	-0.251333333333333
CCDC38	-0.277
DNAJC8	1.06176923076923
RBBP8	-1.6936
WNT11	-0.529692307692308
KCNJ12	0.3195
HDAC8	0.178625
STARD4	-2.553
ACVR1	0.591
C14orf65	0.2132
KLB	-1.55733333333333
C1orf65	0.28
ZFYVE28	1.3742
NSUN6	0.9864
KIF27	0.028375
SYTL2	-2.409875
UBXD2	0.0686428571428571
OR6T1	0.181333333333333
CCDC91	1.16438888888889
GRID2	1.14533333333333
CALN1	4.6521
ZNF423	2.1804
PSMB4	-0.537
XPNPEP3	0.342625
ARPP-21	1.10561538461538
SART1	0.5966
RACGAP1P	-2.895
SPTA1	-5.9104
C6orf113	-0.948125
C7orf16	2.6404
CHST7	1.937375
C21orf29	-0.387375
SEMA6D	1.43118181818182
PCMTD1	0.0797142857142857
KIAA1754	-1.2125
MYCN	0.497952380952381
KCNJ3	1.4846
MAPK13	-2.25507692307692
ERO1LB	-1.54683333333333
NTF3	-2.2295
NKX6-2	5.4206
GTF2B	0.1656
GSPT1	-1.413625
GUSB	-1.31325
LOC221091	0.397666666666667
LIG1	-2.5986
EXTL3	0.455375
NID2	-4.1526
TTC29	0.4554
TMEM97	-1.421
EXTL2	-0.42475
SUZ12	-0.9342
IL1F8	-0.158666666666667
KRT18	-5.65992857142857
MRPS16	-0.7274375
PI4K2B	-1.506
LACRT	-0.329666666666667
OR51F2	0.947
JMJD2C	-1.0962
KGFLP1	2.481
CDK5RAP3	-0.406230769230769
YTHDF2	0.10025
GGCX	-0.0807272727272727
ARPC4	0.104
EGLN2	0.9305
KBTBD4	1.40138888888889
ROBO3	0.997538461538461
DEFB118	0.253
KIAA1543	-0.454
RTCD1	-2.0225
MZF1	-0.927
C18orf26	-0.0503333333333333
CNIH4	-1.358
ZFP2	2.917375
HTATSF1	1.7868
WFDC2	-1.80654545454545
NDUFA7	0.179
TTC22	-0.01975
FAM40B	-1.2209
DCPS	-1.5254
SH2D1B	-0.727
MRGPRE	0.490666666666667
SBK1	0.422666666666667
UNQ6411	0.131
OSBPL9	-1.039
NUP107	-2.0782
MYOZ3	0.3
PDE4B	3.02270588235294
FAM113A	0.0466666666666667
IDH3G	0.09925
FBXL7	0.3272
ARFGAP3	-0.109
MAPRE2	0.6283125
IL1RN	-1.486
KIF13A	-1.787
RAC3	-0.351333333333333
TCTE1	0.625
TMEM14B	-0.8535
ADIPOR1	-0.454375
GRINA	1.958
CLIP4	2.9154
LRIT2	0.227666666666667
TFPI	-4.02855555555556
FABP6	-0.633
SLITRK2	3.8305
HKR1	0.6656
SMTN	-1.2818
C1orf75	1.2936
CD209	0.414636363636364
CYB5R2	-0.9198
DNTTIP2	-0.813125
CSGlcA-T	-0.3628
GABRB3	0.577333333333333
PCBD1	-0.96625
TAF3	0.7044
HOXD3	0.372875
GIPC3	-0.01875
P11	1.36638461538462
BFSP1	-2.4228
LCP2	-0.312
TAS2R8	0.184666666666667
SEZ6L	4.00354545454545
NR2C1	-1.377
EXDL2	1.25653846153846
TNFRSF13B	-1.53242857142857
MKI67	-5.40216666666667
GLS	-1.084125
C7orf54	-0.986538461538462
LGALS13	0.3955
IL4R	-1.6234
SEC11A	-0.144
SPP2	0.553
C18orf32	2.0492
CLSPN	-2.144125
SPAG1	0.7136
C9orf82	0.1922
TM4SF1	-2.7084375
EMILIN2	-1.2496
SMG7	0.0805
TAS2R13	0.314
ZNF628	-0.495333333333333
DZIP1L	-0.2805
ANKRD13A	-0.612076923076923
VASP	-1.4385
ZCCHC11	-1.29709090909091
SYPL1	-0.4565
MGC34774	0.358666666666667
C4orf28	0.8681
KIAA1211	2.10866666666667
RPS27L	-0.4728
TATDN3	-0.8488
PDCD1	-1.0292
OR5P2	0.572
IFIT1L	0.219333333333333
MIPOL1	-0.8082
OR51D1	0.4514
C1orf92	-0.67475
LAMP2	0.972826086956522
CAT	0.93925
C16orf80	0.2662
C15orf32	0.3505
ZNF746	0.192333333333333
C1orf76	-0.774666666666667
ATXN1	0.98
LAMC2	-2.71145454545455
SLC2A7	0.417
CPOX	-1.6272
APH1B	0.910875
LOC442245	0.9584
CTNND1	-0.00825
GABRG2	2.20945454545455
MADCAM1	1.35777777777778
F5	5.6356
SEMA4F	0.4155
NUDCD3	1.1397
PDZD11	0.3665
TRIML1	-0.526666666666667
GCNT3	-2.936375
TMEM120A	1.4124
CNDP1	6.42866666666667
N4BP1	-0.0454545454545455
SLC35F2	-0.2023
LCP1	-1.703625
IGBP1	0.701615384615385
DCAKD	2.115
ELA2A	-0.596666666666667
C12orf56	-0.853363636363636
PITRM1	0.119647058823529
GUK1	0.28975
RASSF8	0.0926190476190476
OR2A14	0.4046
ADM	-3.26845454545455
FGD3	-0.3285
GHRHR	0.030125
RHPN2	0.2975
C4orf39	0.81825
VPS72	0.2424
SERF2	0.844695652173913
CD22	0.272125
CD47	0.7625
PPIC	-2.170375
IMPDH1	-1.62453333333333
ACP6	-1.288375
PRKACA	0.173818181818182
PPP1R1A	2.3019
TRPV3	0.3726
ASXL1	-1.00363636363636
C17orf55	-1.171375
FXYD1	2.897625
LMOD2	-0.0103333333333333
ANKRD33	0.778
LCE2C	-0.0686
ZNF620	0.586
DKFZP566E164	0.4
VSIG2	0.1256
KIAA1128	2.4132
USO1	0.1085
NUDT4	1.01105555555556
CLDN1	-2.87231578947369
OR4Q3	0.165666666666667
FASTK	-0.178375
ICOS	-0.33425
LDB1	0.1288
GSTA5	-1.0664
ABCC1	-2.96025
FAM54A	-5.8886
PCBP2	-0.15125
NUP205	-1.8522
ACTA1	-2.3015
GABBR2	2.3772
PIP5K1B	0.151555555555556
AGXT	-1.929125
RNF181	-0.3288
ATP8A2	0.1246
AFTPH	0.490809523809524
FGF21	0.3024
FCER1G	1.2559
SNTB1	1.9628
SLC24A3	1.8311
TXNL4B	-0.413076923076923
RPL10L	-1.088875
LOC389517	-0.973153846153846
TSGA13	-0.277
SHOX2	-2.224875
ITGA7	2.53507692307692
KCNIP2	2.044875
KLF13	0.629307692307692
ZFAND2A	-0.0224
CEACAM1	-3.27694736842105
PFKFB4	-1.67475
MED19	0.023
LRRC57	-0.314625
RNF11	1.4376
ANKRD32	-3.755
P117	0.647
OBFC2A	-1.78925
POLD3	-1.36706666666667
RAB18	1.7427
TPH2	0.13
PHB	-0.157615384615385
JDP2	0.737375
MORF4L1	0.960615384615385
POU2F1	-0.3965
CNNM2	0.0748571428571428
LOXHD1	0.119222222222222
ZC3H15	-0.3058
ELK3	-0.228625
FAM111B	-3.168
CBLC	0.0692857142857143
SBNO1	-0.917
ANKMY2	0.5038
PLEKHA5	0.736
DHX58	0.629
ARCN1	-0.304875
TREML1	0.223461538461538
KNCN	0.904333333333333
SEC24A	-1.1334
PSCA	-0.3744
MGC24125	0.1965
DNA2L	-3.4612
CIB4	-0.0334444444444444
HIGD2A	0.049125
TBX6	0.21575
TTLL5	-1.469625
SGK3	-0.219
GCN1L1	-0.4584
AMOT	2.61584615384615
LDOC1	0.46225
NRK	-0.1592
ASB9	-3.8166
NAT1	-0.793285714285714
TRAFD1	0.425333333333333
PEAR1	0.491714285714286
FAM36A	0.7548
OR1S2	0.20125
LOC388323	-1.4256
PGS1	0.20025
LEPREL1	-2.2622
TFF1	-4.638625
HAP1	1.3386
EPHB2	0.2728
ACTG1	0.674142857142857
ZFP42	-0.861125
HAVCR2	1.0585
NME1	-0.880666666666667
SNX26	0.7394
LACTB	-0.720875
ZKSCAN2	0.1231
C5orf35	-1.3026
ANKS3	-1.1936
RBM28	-2.4102
DKFZP586P0123	-1.2395
HNRNPA1	0.950571428571429
BCAS3	-0.458647058823529
FLJ20184	0.190333333333333
POLA2	-2.025125
TMC7	-0.47125
HSD17B6	2.23533333333333
ZNF658B	1.72875
TTTY10	0.278375
RANBP9	-0.634933333333333
CPNE7	-2.573875
EVL	-0.27847619047619
LNX1	-0.732875
IFNA21	0.168875
CFD	0.5098
PYCARD	-0.728875
MYBPC2	-1.64533333333333
ENPP3	-2.738875
ACSL4	-0.6888
LOC440258	-1.83214285714286
TMEM176B	3.8815
SOX2	4.3531
SCO1	-0.472
COMT	1.2314
AOC2	0.182
PDLIM5	1.80577777777778
SPHK2	1.00575
NXPH2	0.666
GPR108	0.16375
RAD51L1	-0.685375
TMEM54	1.4244
LETMD1	-0.331454545454546
SLC6A17	0.5395
KRT75	0.548
STT3B	-1.8105
CD3EAP	-0.87225
TMEM63A	-0.1726
DUSP13	-2.9864
CD1C	-2.500625
LASS2	-0.563875
AVP	1.573
PITPNM1	-1.01909090909091
FLJ22795	-0.907333333333333
MCTP1	-3.2235
TRIM68	1.192625
UCK2	-2.679875
ABHD1	1.486
FAM50A	0.112
RNASEH1	-1.722
PCP2	-0.546625
OR52H1	0.272333333333333
C20orf149	-1.3192
RBP5	-2.4125
HYAL3	-0.7046
CLPB	0.1962
SMNDC1	-0.277
DONSON	-2.9345
FLJ27523	0.0956
BARHL2	0.0815
SLC30A9	1.095375
TMPRSS11B	0.3058
E2F8	-3.76425
CCDC25	0.3766
C14orf48	0.159285714285714
C20orf116	0.676181818181818
TSPAN11	0.0163333333333333
YIF1B	-0.10275
FAM12B	0.251833333333333
OR1L6	0.569
HPN	-2.60942857142857
NBN	0.2319
C14orf94	-0.04825
OCLM	0.773333333333333
ZSCAN18	1.50938461538462
L3MBTL	-1.34453846153846
TSTA3	-1.45275
RAC1	1.08345454545455
C19orf15	0.3495
NFE2	-4.4992
KLK14	0.351333333333333
ARSF	1.58066666666667
MAST2	0.27925
AMICA1	1.893875
GTF2A1	0.316545454545455
ATP1A3	-0.6364
TC2N	-0.732071428571429
PNKP	-0.773
ODZ2	-0.149090909090909
MATR3	0.7861
S100P	-5.00127272727273
KRT82	-0.0836666666666667
CA13	0.0345384615384615
PROZ	-1.021625
AASDH	0.720545454545454
C19orf40	-1.90625
DCK	-0.2348125
FAM5C	4.0882
SLC6A4	-2.09
MID1IP1	1.40245454545455
TESSP5	0.172666666666667
TMOD4	-0.15025
DOCK2	-0.5565
TUG1	-0.6376
NUP214	-0.5496
DPYSL2	3
GOLM1	2.9566875
MPFL	0.2382
SOX13	0.9034
SDCCAG8	2.15607692307692
KEL	-2.235875
NUP210L	-1.6562
GK	-1.47118181818182
DNAJB1	0.668
ALPK3	0.199666666666667
CHID1	0.918285714285714
CYLC2	0.03975
IKZF5	0.6756
C8orf51	-1.259125
PPM1J	-0.3494
GIMAP8	3.144
GPR101	0.00233333333333334
NR2F1	3.66633333333333
ACAD8	0.6976
RBM35A	-2.494
GNAI2	1.212125
METTL8	-0.276
SLC39A7	-1.3688
FBXO8	1.5818
CAMK1	1.7794
RFC3	-2.06127272727273
FAM129A	-2.69755555555556
ILF2	-0.8516
FGFBP3	1.668
NOM1	-1.16525
PSMA3	-0.8876
ASCC3	-1.50507692307692
ZYG11A	-4.56
SOX21	2.79309090909091
LYRM1	0.999
DEFB1	-1.0275
LOC91431	-3.39325
OR7C2	0.00233333333333333
FAM46B	-2.04454545454545
TMEM18	-0.3156
ARHGAP30	0.611
TMEM86A	1.726875
EPHA2	-1.932125
C10orf46	-0.00992307692307693
TCHH	-0.650875
C3orf30	-0.198625
LOC285636	0.514
PAIP2	1.217
CYP2U1	1.4103
C12orf34	3.3114
SARS2	-0.00275000000000001
ZCWPW1	1.3924
SAMD12	0.4273
KIAA1430	0.512363636363636
ACAT1	0.518333333333333
MEOX1	-0.398625
ADAMDEC1	2.517
PHKA2	-0.5178
CARD11	-0.541875
CALML4	-1.59433333333333
TSSC1	0.5294
TMEM45A	-2.854
MPP7	-1.335
POU1F1	0.188166666666667
SLC2A13	0.502857142857143
FBN2	-0.137526315789474
ZC3H7A	-0.365538461538462
LAIR2	-2.3586
ST3GAL1	-1.362125
LCT	-1.80783333333333
GEMIN8	1.248875
KLF16	0.563538461538462
HIF3A	1.14992857142857
FAM44A	-0.613
AQP10	-1.18476923076923
PLA2G2A	-1.69133333333333
FOLH1	1.969125
C20orf186	-0.514666666666667
MAPKAP1	0.724
SPRR2D	-0.7792
UBQLN4	0.729625
RSHL1	0.30025
PIAS3	-0.4374
MRPL24	0.3878
GREB1	-2.55709090909091
FAM27E3	-2.4815
NUP62CL	-3.3278
NEUROG3	1.019
REEP3	0.0252
MARK1	1.7061
LMBRD1	1.503
PRPF19	-1.535
PNMT	0.283875
CTGLF1	-0.9745
SLC25A16	-1.03483333333333
EIF2B3	-1.2085
RPA2	0.0804
PAK6	0.7905
CCDC26	-2.2
SEMA3E	0.474181818181818
MXD4	1.067
TNFSF10	0.7
SMARCB1	0.228375
DTX3L	-0.388375
PLA2G4E	0.314
PPAP2A	1.346
ULK1	-0.667125
TAS1R3	0.295
SLC2A3	-3.21466666666667
ARID3A	-2.6968
GNG5	-1.24133333333333
ACOX1	0.330428571428571
KIF5B	0.2618
NUP153	-0.8604
MUC7	0.494333333333333
CSDE1	-1.11066666666667
CLPTM1	0.0788
C3orf23	0.6612
LRRC17	-2.396875
TTYH3	-0.489181818181818
ATP5B	-0.458
ELF3	-3.379
CPSF3L	-0.40875
ZNF665	0.11325
TLR6	-0.0967692307692307
GPI	-0.260818181818182
RAD9A	-0.380909090909091
NDST4	-2.0732
AGPAT3	0.91
MAGI3	0.296375
ADORA2A	-0.1894
CACNG7	0.756666666666667
CAMK2D	1.77194444444444
CCHCR1	-0.9636
RPS27A	0.0558333333333333
OR10G7	0.298375
GCM2	0.0806666666666667
FAM135B	3.35223076923077
E2F1	-2.85616666666667
PLCB3	-0.0506
OR2AE1	0.188666666666667
COIL	-0.10525
CDC25C	-4.357125
RAB11FIP2	0.8324375
TSC2	0.3866
CTGLF5	-2.397
CCDC108	1.04084615384615
OR13C4	0.2618
C10orf81	1.4816
PTPRB	2.3766
ACP2	0.114833333333333
LAG3	-1.0858
MRPL54	0.1458
LOC201175	0.575666666666667
ITGB1BP3	-1.09416666666667
SPTAN1	2.467125
SIPA1L2	0.7432
RCAN2	-0.0696666666666667
CDX2	-0.614666666666667
ECOP	0.8152
ACTR1A	0.903444444444444
PPARG	-1.266125
BBS10	1.822
TMEM44	-1.78990909090909
BPIL2	-0.393166666666667
CITED1	0.7134
IRF6	-0.1876
PRDM4	-0.358875
RRP9	-0.741375
OR10H4	0.5478
IL31RA	0.0326666666666667
GNB1L	-1.209125
MYBL2	-4.08383333333333
ZNF407	0.726375
PPIG	-0.307
TTC18	2.5606
RPSA	-0.553
MAPT	3.11318181818182
MRE11A	-0.581631578947368
C8orf37	0.50725
RASGEF1C	1.6055
STBD1	-1.1248
CTAG2	0.116875
MGAT5B	-0.03725
ECM1	-1.66363636363636
RLN1	0.700333333333333
PARP14	-0.02945
EPB41L1	1.63246153846154
HOXA3	-2.07653333333333
MAGEA9	-3.1074
RPS8	-0.659
RPS19BP1	0.6476
FOXJ2	0.2532
C10orf76	0.871
IL17RE	0.0135
C10orf65	2.6146
ZNF343	-0.394375
FBXO33	0.5776
UHMK1	-0.24
LY6G6C	-0.2766
FGF19	-0.92
C14orf128	2.00075
IFIT2	2.8681
TIGD1	-0.546333333333333
S100G	0.909
GUCY1B3	2.65766666666667
NR3C1	0.291916666666667
CORO1B	0.08
PARP11	0.0438125
DNALI1	3.723875
OR4N4	0.824909090909091
MAP2K6	0.756
FSTL4	0.229833333333333
ANKRD47	1.7797
TMEM171	-1.309
PNLIP	0.8938
YY1	-0.542875
CCDC138	-2.4815
AASDHPPT	-0.00430769230769229
CKS1B	-2.69241666666667
MCM3	-1.75725
ANAPC7	0.0535555555555555
FAM110A	-0.701833333333333
CDC37L1	1.851875
THTPA	2.5968
NBPF20	-1.0925
WDR24	1.009
NPTX2	-0.7388
CBLB	0.354875
CETN1	0.13125
RPUSD1	-0.1552
FAF1	-0.7856
CDK6	-3.75321428571429
HMX2	0.621333333333333
CSK	-0.303125
TEAD2	-0.7776
SNAP25	4.5554
TUFT1	-1.014
TMTC3	-0.34275
LCK	-3.6326
SGOL1	-2.6995
AKTIP	2.5982
FURIN	-0.16
SOX12	-0.269375
DEFB103A	-0.7448
RAMP1	5.535
KIR3DX1	-0.0523333333333333
GAS2L3	-1.30233333333333
PDE8A	-0.934357142857143
EDN3	4.709
GMIP	-0.069
SF3A2	0.7308
FN3KRP	1.0694
SMAD7	-0.0522
RHBDD2	1.673
OR11H6	0.0283333333333333
PPP1R3B	-1.94292307692308
C9orf23	0.1824
CADPS	4.1096
GOLGA8A	-3.79890909090909
TMEM57	0.209571428571429
RGL3	-0.236333333333333
S100A14	-4.4042
FGFR2	3.75845454545454
XRCC3	-0.612833333333333
RTN4RL2	0.6825
MGC3771	1.53666666666667
GH2	0.606
BTBD2	0.502
LMO2	2.4742
RDBP	0.1465
ACRBP	-1.9396
AMY2A	0.9088
DUOXA1	0.3805
PTK7	-0.942875
TWF2	-0.4275
FAM80A	-0.1022
TNNI2	-3.161125
GLT25D1	-1.9245
OCC-1	-3.9782
CYC1	-0.480888888888889
RPL22	-0.000206896551724077
MORN3	0.486
DISP1	1.5022
PRB2	0.025
CHUK	0.3692
HR	1.50266666666667
CCDC134	-0.3472
DENND4B	-0.5678
C14orf130	-0.0488
RAB33A	2.9906
DCST2	0.347
TNMD	-1.3338
PEX7	0.3108
FAM62A	-0.1167
SRD5A2L	-1.1796
IL22	0.249333333333333
RPS26	-0.6615
HOXC5	-0.264666666666667
SPATA6	0.156
FLJ38482	0.6654
ZNF234	-1.046
C18orf22	-0.423
SPATA22	3.3424
THOC1	-1.319
CYP7B1	3.0776
KCNC3	2.0942
C8orf42	0.152666666666667
ALDH1B1	-0.41975
CCDC100	0.098
ARMC4	-0.0571666666666667
FAM18B2	0.313666666666667
SLC44A1	1.9274
FBXO17	0.019375
C6orf107	-0.3085
C19orf29	0.0565
ZC3HAV1L	-1.871
PARP6	-0.0622307692307693
SULT2A1	-3.6828
C1orf159	-1.3232
TMC1	0.072
CHST14	0.4204
GAMT	0.302125
SMCP	0.13725
TSPAN33	1.457
MIDN	0.330090909090909
NOX4	-2.0176
RNASEN	-0.0507142857142857
TBX1	-2.558625
SALL2	3.611
C10orf35	-0.13
CYP2E1	1.2874
LRFN2	2.092625
ACO1	0.077875
IQCG	1.89138461538462
MEGF9	4.0098
TM7SF4	0.1126
PLEKHA1	-0.545947368421053
STK33	3.233
C1orf210	-0.503
SNUPN	0.00215384615384616
KIAA0406	-0.980461538461538
C20orf29	0.4934
TMEM55B	0.339
OSTM1	-1.13865
CLCN7	-0.1008
OTP	-0.1015
FLJ23049	0.6442
HEATR4	-0.202
MAP3K10	1.7705
