Hybridization REF	TCGA-DH-5140-01A-01R-1470-07
NKAPL	1.399375
LOC654780	1.28433333333333
OR4C6	0.00166666666666667
RAB30	-0.02475
TSSK4	-0.334666666666667
TMEM163	3.888
OSBPL11	1.23446666666667
GNB5	-0.765125
CCL21	0.1682
C1orf121	-0.0955
FMO2	1.06766666666667
RPTN	-0.117
MSTN	3.93666666666667
VCL	-1.17931578947368
FYTTD1	0.15
C11orf1	-0.8606
CCDC88C	-0.707857142857143
HFE	-1.143625
MOGAT1	0.356333333333333
FAM125B	2.284625
IRGQ	0.466
RAVER2	1.1144
AKAP5	-0.478666666666667
SSSCA1	-1.9062
C11orf63	1.0851
ACTG2	-0.502153846153846
PORCN	-0.124333333333333
DTL	-0.936571428571429
TMEM151	1.2402
FAM122C	0.0052
RSAD2	1.85430769230769
BAT4	0.407666666666667
KRTDAP	-1.964
MYH8	-0.5902
CRTC3	1.2536
LRRFIP2	0.400461538461538
INTS4	-0.374285714285714
TTN	-0.47575
SLC26A5	0.275666666666667
PLLP	1.157
RGS6	0.438454545454545
SRGAP3	2.239
ZNF525	-0.759375
NBR2	-0.579222222222222
C13orf1	0.0617692307692308
ZNF137	-0.237
CEP27	-2.333
BEST2	-0.189333333333333
RNF121	-0.499166666666667
DMRTC2	0.3
C8orf76	-0.7018
BCCIP	-0.6366
MEST	1.5012
HTRA2	0.556666666666667
ANGPTL2	0.704666666666667
ILKAP	0.90975
ERAS	1.247
HBS1L	-0.190636363636364
CPA5	-0.128666666666667
TMEM30A	0.504375
CD300LF	1.50725
WISP3	1.77666666666667
CRK	0.984777777777778
PDS5A	-0.437230769230769
BRPF3	0.38825
NEDD9	-0.108
SMPDL3B	-1.8612
PSG6	-1.2906
PSMD13	0.419
ETV5	1.39704761904762
OR51A4	0.24
BTBD7	-0.428176470588235
GSTO1	-1.8375
hCG_16001	-0.615333333333333
MAD2L1BP	-0.1355
COX6A2	0.101
SCNN1A	-2.581375
LSM1	0.220875
UGT2B11	-4.3934
IDUA	-0.4732
PPP2R3C	-0.28275
COX11	-0.894
PDZK1	-3.9784
ZNF443	0.483375
MGC21874	0.99975
ZNF323	1.39615384615385
KRTAP10-10	0.00366666666666667
CXCL6	0.633
SLC34A2	0.412692307692308
LOC284402	0.0756666666666667
NPTN	-0.00812499999999994
UPP1	-1.42
SLC6A9	1.89166666666667
OR7G3	0.3328
CISD1	-0.033125
ZNF545	1.4515
SYT14	1.34766666666667
NT5C3L	1.1055
ZNHIT3	1.200375
SNRPD3	-0.6566
KIAA0701	0.4696
UNC93B1	-1.016875
GMNN	-0.7529
SPCS2	0.68925
LOC388524	-0.7865
NAPRT1	-1.2151
PNLIPRP1	-0.363833333333333
OR6V1	0.032
PRKAB1	0.5628
EYA4	0.91975
KIF20A	-2.5966
ALG10	-1.0706
ITPKC	0.74125
LMX1B	-0.376875
RPUSD4	-0.396125
C7orf34	0.311125
DLGAP2	1.38245454545455
PFN1	-1.40423076923077
MICALL2	-1.2876875
ZNF654	-0.167
SS18L1	0.1952
SLC16A8	0.8508
MKI67IP	0.81725
ITGB3	-1.31509090909091
TCEA3	-1.05282352941176
CEP152	-1.21255
CLIP1	0.7423
ZNF75	0.785
ATP5C1	-0.338375
NUDT5	-1.448625
PSCDBP	-1.3924
UBP1	-0.5244
RBM27	-1.5834
C13orf15	3.3532
ZNF282	0.36375
ZNF222	1.27753846153846
COL10A1	1.0678
PRDM15	-0.497272727272727
TTTY5	0.181666666666667
FAM9C	-0.3551875
C20orf67	0.521
GNG13	-0.556333333333333
F12	-0.796
C1orf41	-0.7302
CPXCR1	0.343666666666667
GSK3A	0.895727272727273
SUPT6H	0.15975
PI16	0.487875
ELL2	-1.24413333333333
C9orf167	-2.5005
PVRL3	0.411071428571429
FLJ38596	0.7776
ADAM20	0.5426
GPR89A	0.213
GPR87	-3.30866666666667
ZNF30	1.0986
SMR3B	-0.0086
ZNF770	0.158909090909091
TRPC4AP	0.15225
DKFZP686E2158	0.277625
C2orf28	-0.396125
FREM1	-1.213625
LAMA4	1.222125
ADPRHL2	0.795
EIF4G2	0.938571428571429
GUCA1A	1.382
CTNNA2	4.8388
NUDT15	-1.63866666666667
CEPT1	-0.034
ZNFX1	-0.00969230769230769
CCDC92	1.545
TDRD1	-0.0143333333333333
KCNK5	-3.202375
ETNK1	-0.0211875
LTA	-0.054
TTPA	0.442
B3GALNT2	-1.6807
SC65	-0.4165
PEX5L	-0.120909090909091
EPS15L1	0.2638
MGEA5	-0.4345
HIST1H3A	0.585
ING1	0.6456
BCAT1	-1.17581818181818
ORC6L	-1.27864285714286
KLK11	-5.7975
C19orf28	-1.7139
DNER	5.03390909090909
MED22	0.819111111111111
ETV6	0.4082
CHAC2	-2.0594
CD300E	0.297
CEBPB	-0.841
ZNF398	0.781833333333333
LRCH3	0.729333333333333
HMGA1	-2.20788888888889
CAPN7	0.199125
MGC5566	-2.6682
CCL3	1.92309090909091
NANOS1	0.19
ZFYVE19	-0.3602
APITD1	-1.102875
PARD3	1.0612
IRAK4	-0.476375
SERPINI2	1.88733333333333
CEP170L	1.833
TTC9	2.24181818181818
MYOM3	-1.0665
MLPH	-3.94609090909091
LOC222699	0.214333333333333
NRG1	-0.0967647058823529
TBC1D9	0.268928571428571
TTK	-1.12325
ZNF557	-0.0224615384615386
DDX41	-0.448
FANK1	-0.344
UBE2D2	-0.377
PSMB10	-0.141454545454545
MYH7B	0.344333333333333
GABARAPL2	1.8122
MARVELD2	-2.145125
DGCR2	1.639875
UNC45A	-0.596625
C6orf72	-0.471666666666667
ZNF683	2.2432
GIT2	0.2179
CASK	2.004125
C14orf161	-0.055625
LRRC44	-0.9368
TIFA	-0.9864
UTP11L	-0.0802
C6orf65	2.336
FDPS	-0.3152
DUSP9	-1.79976923076923
SLC17A8	2.710125
OR51G1	0.177375
NANS	-1.51783333333333
OLFML1	0.583166666666667
ATP10B	2.67872727272727
NPAS3	4.5566
PRKCA	0.623714285714286
GGA2	-1.2547
LCE4A	0.130333333333333
SPANXN3	-0.1736
CCDC115	1.8711
SDCCAG3	-1.5242
GLIPR1L1	0.103
TTC1	0.029
C17orf76	2.4688
MAD2L2	-0.0514
HIPK1	0.385
LRRC3B	4.86975
CLN3	-0.294678571428571
C17orf47	0.591
FMN2	3.84890909090909
TUBB1	0.0596
WAPAL	-0.741375
C3orf21	0.416909090909091
SCN5A	0.456
SMYD1	-0.123333333333333
BEX5	3.1576
ZNF192	0.347666666666667
SEC22A	-0.678
GRIA2	5.9091
KIAA0825	-0.8948
NUSAP1	-1.43764285714286
LANCL1	0.5033
C15orf40	-0.698615384615385
ZNF645	0.1521
GPR61	0.2305
NLRP14	0.672333333333333
SNX21	-0.140076923076923
C1QTNF8	-0.149
C17orf46	0.1292
IFNA8	0.410666666666667
SPRR1B	-1.39275
FLRT1	1.9316
SNX17	0.31825
ASB2	-1.15
HBG1	-5.356
RPRML	1.9896
JOSD2	-0.135375
PLSCR3	-0.083
SPOCD1	2.078125
RAB39	0.213666666666667
GHRH	0.034125
ITIH5L	0.00559999999999999
C17orf37	0.2442
SMCR8	0.0506666666666667
DPY19L2P3	-0.11325
IL11RA	0.597
GDF3	-4.922875
RPS6KB1	-1.07147058823529
DNAJC19	-0.265666666666667
TOP1	-0.0995
CRCT1	-0.5098
MPST	0.3532
DPM2	0.0365
FAM38B	-3.2725
SLC18A1	-0.39175
FARP1	0.27275
PAX7	-0.0103333333333333
TUBD1	-1.733
GNL3	-0.4751
BTG2	1.10552631578947
NDUFS6	-0.7724
C1orf79	-1.1612
ERAL1	0.133
ECHS1	-0.2468
VPS4A	0.6095
CYP11A1	-0.888090909090909
ABCC6	-2.07027777777778
PBX4	-0.617666666666667
MOSC1	0.959818181818182
NCF4	0.1256
HYMAI	-0.184
NAGPA	-0.612
OTOP2	0.00366666666666667
ACOT12	0.3636
MTHFD2L	0.921090909090909
LOC441376	-2.151
C19orf34	-0.248
RAB1B	-0.5534
ALDOAP2	-1.884
NTRK1	-1.350375
ARTS-1	-0.01
SLC6A11	2.05033333333333
NAP1L2	3.2784
CNGB1	0.06275
EPB41L4B	-0.474466666666667
FAM134B	1.8965
HS3ST3A1	-3.116875
CPXM2	1.2774
SIRPB2	-0.284333333333333
CHORDC1	-0.983875
TRIB3	-1.645
SLC2A5	2.10216666666667
C2orf49	-1.327375
DDX5	0.118
OR5L1	-0.013
ANAPC4	0.043875
ZSWIM1	0.0963636363636364
LOC93622	0.3259
KCNK3	1.31530769230769
RP11-35N6.1	4.8581
ZFP161	0.166875
AQP9	0.4916
SLC15A2	2.611125
MREG	-1.467375
OR9I1	0.134
PDLIM2	0.206454545454545
ADAM7	0.480666666666667
GSTCD	-0.236125
WDR21A	-1.1616
SLC12A8	1.769375
TMEM174	-0.3526
IGSF3	1.4944375
LRRN1	2.4688
LOC402117	1.7182
SRPK1	-0.872
LY6K	-2.3382380952381
NFIA	3.90033333333333
PTCD3	0.4721
LEP	0.044625
PCDH21	0.277375
MAPKAPK2	-0.558222222222222
NMNAT1	-0.804
LHFPL2	0.6498
C9orf43	-0.175
DIP2A	-0.4215
ACTR8	0.627
CCDC34	-1.107
PTPN22	-1.90827272727273
ITGA3	-1.35009090909091
FAM129C	0.105833333333333
RABGGTA	-0.641
UNC45B	0.2108
KIAA1033	0.4171
ZNF510	1.22175
CYP2D6	0.02575
SLC26A10	0.987666666666667
STX8	0.9562
LUZP1	-0.272
WDR89	-0.34375
EIF4G3	1.126
C5AR1	0.3066
ZNF623	0.5525
A2M	1.491
TGM7	0.242333333333333
GRPEL1	-1.179375
LMNB2	-0.356071428571429
ROCK2	0.177125
SNX16	0.3802
CCDC66	0.61
ANXA3	-3.3978
KIAA1609	-0.0747
EED	-0.7978
RNF32	0.33875
HES1	-1.22438461538462
CLC	-0.2125
ISL1	4.357375
KIAA0528	0.4193
MANEA	0.809363636363636
C1orf61	5.468
hCG_2001000	-0.4312
RAPGEF6	-0.4305
KIAA0020	-1.319875
NEIL1	0.049
C16orf45	3.50590909090909
RBM10	0.88
C10orf125	-2.622
MRS2L	-1.0864
DNAH17	-0.736909090909091
C19orf10	-0.947
C1orf160	1.0008
SLFN12	-1.45383333333333
EXOC3	-0.22425
HIST3H3	0.9378
NCOR2	0.162625
TNFRSF9	-0.8982
MFSD8	-0.421
ALX1	-3.856625
NOL1	-1.2576
PODN	2.49
TIAL1	-1.3224
HIST1H1E	-2.7918
NPY6R	0.5776
TM4SF4	-0.5896
CORO2A	-3.0842
ETNK2	0.646625
APOE	2.74953846153846
ANGPT4	-0.0223333333333333
HDGF2	0.8444
G30	-0.157333333333333
ST8SIA4	-0.0807272727272728
F2RL1	-1.91181818181818
FAM19A4	-1.8456
CCAR1	-0.661
B3GNT7	-0.0444
OPHN1	1.18875
DSCR6	-2.32966666666667
C21orf13	-0.823
GAS2L1	0.9305625
RFX3	0.84575
COPS4	0.3048
BCHE	2.69975
BCL2	1.11809090909091
HBZ	-3.896375
ARL13B	1.0298
MAPBPIP	-0.1088
MYO15B	-0.103818181818182
SPZ1	-0.033
KIAA1324	-0.805363636363636
PLCL2	1.7926
C4orf29	-1.4452
WDFY2	-0.8328
ZNF284	-0.14
NAALADL1	0.0203333333333333
DUSP5	-1.234875
PXDN	0.0703
SLMO1	-0.0708
TNXB	0.0212307692307692
BIRC7	-1.1464
A4GALT	-0.3345
TIMM22	0.6082
FAM110C	-1.2962
TOMM34	-0.822636363636364
ABHD9	-0.443
ADAM32	-0.0823333333333333
CRHBP	0.6488
AQP2	0.1194
LOC130355	0.894
ZNF187	1.202375
ZNF816A	-1.271
F7	-0.5316
CNOT1	-0.831384615384616
SLC13A4	1.9014
ZBTB11	-0.0478
B3GALT5	0.213166666666667
EXOC2	1.288375
IRS1	0.247384615384615
TMEM1	0.699625
MRPL34	-0.78975
SAMM50	-0.0382
CDC42EP3	0.4094
HSF2	1.27071428571429
MFN2	0.9258
TSPAN7	4.1
NUCB1	0.100933333333333
RHOH	-3.6924
ARL16	0.573333333333333
TACR1	0.178833333333333
SFRS5	-1.0885
SNX25	0.2935
RHBDF1	-0.097
PCDH18	1.440625
HMG1L1	0.6678
MYO5C	-3.00454545454545
MAPK10	3.318
LDHAL6A	1.05675
NUDT12	1.391875
NCAM1	2.46718181818182
GLIS2	0.0376666666666667
GGTL4	-1.333
DAPP1	-2.4368
ATF7	0.27375
KIAA0748	-0.2446
NFIL3	0.2738
TM6SF1	1.26553846153846
SEZ6	2.158
NANOS3	1.623
DNAJA3	-0.095875
CLDN6	-1.60066666666667
CIITA	1.72335714285714
EPHA4	1.0115625
FANCC	0.6444
CMTM3	1.3118
PSG3	-0.1514
MRPL15	-0.9588
C21orf59	-0.9766
PLCXD2	0.242333333333333
C2orf34	-0.245454545454545
UBE2L6	1.0428
MED14	-0.24675
HP1BP3	0.396615384615385
C6orf208	0.588
TPBG	-1.5948
OSR2	-3.6543
XPC	0.437125
KLHL7	1.1372
CCR3	-0.299888888888889
AGTPBP1	0.65225
PCSK6	-0.864421052631579
STAT5A	-2.11684615384615
FAM18B	-0.0696
LONRF2	3.20855555555556
PTPN2	-1.9761
SF3A3	-0.34975
EFCBP2	1.7224
HCFC1	0.415875
AHNAK	-1.46822222222222
ACTR5	0.0914
KIF14	-1.15225
TENC1	0.9726
HEATR5B	1.43066666666667
YIPF2	-0.397
MYEOV2	0.534375
DUSP18	1.20483333333333
KIAA1012	-0.637
AHR	0.108
C17orf53	-1.050125
PTPRH	-3.9924
ATP6V1C1	0.122
TAS2R3	-0.1575
LOC440356	0.0646
COQ10B	0.148666666666667
PSMF1	1.084
SORBS2	1.55817647058824
NFE2L2	0.77
TMCO7	0.262
SH3PXD2A	-1.75923076923077
SH2D2A	-2.5894
SPINK5	-3.24283333333333
MRPS24	-0.632
OPA3	-0.1562
TRAF7	-0.7325
C4orf35	0.057125
MT1G	-0.087
MGC39545	1.581
HS1BP3	0.245857142857143
OR2B2	0.131666666666667
CHRM4	0.317666666666667
SFRP2	-0.58525
RIC3	3.04116666666667
ART1	-0.0696666666666667
C6orf1	1.4643
DUS4L	-1.3134
C10orf104	-0.785333333333333
TNFAIP6	0.5022
RTEL1	-1.1852
CCT4	-0.0955384615384615
ZNF709	0.1834
CHMP6	0.44575
UPP2	1.9326
CYP19A1	-1.25572727272727
CD151	-1.07125
NDUFA13	0.00575
ARFRP1	-0.86425
FAM26B	0.1902
CRYBA1	-1.18866666666667
MRPL41	-0.43975
NPFFR2	-0.8143
HRH2	0.247333333333333
SCAMP3	-0.184625
MTMR6	0.556076923076923
MTG1	-1.354625
UBTD1	0.705
CRABP1	-2.3805
FLJ33790	-0.707846153846154
KIAA1908	0.59725
GPR158	3.007
PACSIN3	-1.468625
OMD	1.601625
CATSPER1	-0.97875
HOXB8	-2.40818181818182
FBXO46	0.189
OAS1	0.844
SVIL	-0.749
PHB2	-0.2956
ADCY3	0.238
NDRG2	4.06122222222222
ERMAP	0.481769230769231
APBA2	3.529875
IGSF9	0.8096
WNT6	-0.207
MYCBPAP	0.9596
ATP2B2	1.51046153846154
CPVL	-0.929692307692308
TRAM2	-0.767266666666667
NOP5/NOP58	-0.7166
ZNRF4	0.5216
TLK1	-0.420727272727273
MTMR12	-0.863842105263158
ZNF384	0.14
FAM9B	-2.6616
RPN1	-0.127769230769231
PMVK	0.576
EIF3D	0.0896923076923077
SIX2	-0.3166
HPS1	-1.06027777777778
RNF7	0.135
PSKH2	0.134333333333333
KCTD13	0.423
CSMD3	2.03307692307692
FBF1	-0.239666666666667
IL8	-5.03390909090909
SERPINB13	0.1126875
FBXL20	0.882
BLR1	0.3156
SH2B1	0.7995
RFNG	0.4188
RAB20	-1.149125
RBM7	-0.7286
POLR1A	0.014375
TMPRSS4	-3.9332
TAF9	-1.3037
TERF2	1.13025
TNFRSF1A	-0.17625
ACADVL	-0.783875
GTF2H5	-0.4508
EDG8	-1.123
C9orf140	0.1486
UST6	0.165
ZBTB8OS	-1.497
ZNF710	-0.456
GPR174	-0.627
ATP6V0A2	-1.3826
KIAA0319L	-0.532533333333333
XKRX	-0.689333333333333
DOPEY2	-0.139214285714286
SDHD	-0.728875
SUMF1	-0.3206
OSM	1.0078
OPN3	-1.5306
DAGLB	0.083875
PPFIBP1	-0.864923076923077
TRIM63	-4.854
C10orf53	-0.0436666666666667
LYPD3	-3.554625
BCL7A	1.54709090909091
AGER	-0.7955
TCF19	-0.8412
SAT2	1.7874
PFTK1	1.3845
GABRE	-3.33436363636364
C15orf38	-0.145076923076923
FIS1	-0.0183333333333333
KCNV2	-0.0554
CLPS	0.101
PPCDC	-0.961
FOXN2	0.369333333333333
NT5E	-1.1715
CD83	0.079
IL18	0.478363636363636
VPS16	0.7074
IGFBP2	0.17625
NOTCH2	0.2406
SIGLEC1	0.841818181818182
CD93	2.79133333333333
SULF2	1.29
CEP164	-0.3266
P53AIP1	0.19675
TOR2A	-0.149375
ZNF136	0.772
MGP	1.63476923076923
CCDC144A	0.504333333333333
TRPC1	1.031625
SMS	-0.524375
MAPK7	1.181125
RRAGC	1.03183333333333
PARD6A	1.6025
NUB1	0.390625
SYNGR4	-0.271
OR11H12	0.443666666666667
WIF1	1.38318181818182
GCH1	-1.87716666666667
OR11H4	0.269333333333333
SLC44A5	1.449
GPRIN2	-0.616
LOC401431	2.5202
CPA4	-2.37169230769231
MELK	-1.89427272727273
IL15RA	-1.7336
CUL3	2.4195
HMBOX1	1.2298
PODXL	-1.2986
CCT6B	-0.332625
COMTD1	-2.426
MUC20	-1.52775
GPX2	-4.18663636363636
ITK	-2.01309090909091
FBXL5	2.249
C13orf27	-1.3756
DEFA5	0.179
TRHDE	-0.306
MTP18	-1.39375
UQCRQ	-0.780538461538462
ITGB2	1.359375
CSRP2BP	1.2588
TAS2R44	0.378666666666667
PHPT1	0.1567
FAM44C	-0.12
ERH	-1.3088
MPHOSPH1	-1.689625
MORC1	-0.245333333333333
PARVB	-2.4346
LAMA1	-1.0291875
PGBD3	-0.2202
GIMAP6	3.5608
AREG	-6.844375
LIPT1	0.6346
MGC99813	0.9708
C1orf201	0.4235
GRIN2A	-0.0687692307692308
MAN2C1	-0.867909090909091
NSUN5	-0.6534
SF3B5	0.6298
MYC	-1.37390476190476
NRXN1	5.5433125
ZNF18	0.6138
SPDYA	0.081
SLC37A1	0.672
DECR2	-0.3826
ANKRD38	-1.2156
SPTLC3	-2.007875
SUPT16H	-0.698272727272727
DTWD2	-0.6722
ULBP1	-0.044
ZADH1	-0.61275
OIP5	-1.9174
IL10RB	-0.517625
OTUB2	-0.392272727272727
VWA3A	0.23925
SPIC	0.085375
OR6C4	0.271666666666667
PSCD4	0.88075
DPY19L2P2	0.218333333333333
TRAPPC6A	-1.0505
C21orf2	0.2495
CEMP1	0.1998
LIN7B	1.192
E2F7	-1.567125
VCP	0.12105
LAMA3	-1.13641176470588
BGN	0.2028
GPR160	-3.44025
COCH	-1.29855555555556
GPR81	-0.94975
APOBEC3F	-2.0114
tcag7.1017	-0.990833333333333
C1orf32	0.528
SCGB1D2	-0.1774
FLJ43987	-0.268333333333333
C6orf170	1.39833333333333
KLK9	0.227333333333333
GPD1L	0.7645
VPS37B	-0.6666
ATG3	0.157625
ADAMTS17	-0.484
KLHDC2	-0.238375
NDUFV2	-1.3722
BLK	-3.355
MATN4	0.831666666666667
GPM6A	6.0065
GBP4	1.5495
TMEM162	0.237625
PKP2	-1.554
HRASLS	2.13618181818182
MMP1	-6.604
SFXN3	-0.697538461538462
FSD1	1.607
ST6GALNAC3	-0.906375
CA12	-2.6185
NCOA6	1.2086
C19orf58	0.289923076923077
PPP4R1	0.58675
MAN1A2	0.0278888888888889
IKBKAP	-0.5258
UPF1	0.16675
KIAA1219	0.8228
WNT16	0.671875
SNW1	-0.479636363636364
IL18RAP	0.6966
RPP30	-0.531636363636364
CDC40	0.0012777777777778
SETD3	-0.25325
SLAMF6	-0.1855
ELK4	-1.04533333333333
TRIM47	1.6075
ACOX3	1.01127272727273
TRIM6	-1.23090909090909
KIAA0372	-0.5665
TP53AP1	-0.407818181818182
SMURF2	-0.123
ADAD1	0.125
EBP	-1.75484615384615
KRTAP13-2	-0.165666666666667
FLJ36874	-0.412125
TOR1A	-0.32125
P2RY4	-0.0673333333333333
GPBP1	0.3342
TRPV1	-0.00190909090909091
ADAMTS12	-0.394125
PES1	0.186230769230769
ATG4A	0.177875
MAGEA10	-5.4148
WFS1	0.2938
CC2D1B	-0.252875
PABPN1	-0.8202
SLC25A30	-0.065
SLCO1C1	5.4475
SLC22A5	0.6366
KIF23	-2.286
SYN2	1.815125
ASPN	3.366875
CENTG2	2.0258
QSOX2	-0.321
FLJ10815	0.520375
STK24	-0.432428571428571
SPEG	1.06885714285714
STK10	-0.209125
DACT2	3.74066666666667
AAAS	-0.3356
SSX3	-0.971181818181818
ABCD3	0.572857142857143
C4orf12	2.0858
PARVG	0.590625
FIG4	1.7624
C9orf46	0.2626
TMCO6	-1.03
IGHMBP2	-0.0258
DUS2L	-0.103
FAM3C	0.582238095238095
TMEM16D	1.2289
DCTN4	1.4706
KCNH3	1.182
EIF2AK2	0.081
AP1S3	-1.00063636363636
CST4	0.0593333333333333
PAM	0.725272727272727
NUTF2	-0.4408
CITED2	-1.05084615384615
SLC39A4	-3.3506
C2orf52	-0.626
GRM3	3.743
C12orf49	0.0787
CCDC49	0.323923076923077
GRAMD1B	-0.429
FNDC4	3.7452
SIAH2	-0.703090909090909
GDPD4	0.1344
C21orf87	0.0797
ATP5A1	-0.2575
C16orf63	-0.9104
LOC388135	2.674875
ATP5J2	-0.395636363636364
MMP3	-6.0294
EMID2	-0.407
CRHR1	0.105666666666667
WDR70	-0.5298
C13orf31	-0.175833333333333
ZFAND1	-1.2422
CCL18	0.275714285714286
C3orf49	0.239666666666667
RINT1	-0.930333333333333
KIAA0408	3.110125
F13A1	1.04642857142857
SLC10A1	-0.07425
OGN	2.7568
GIPC2	-2.14075
XPO6	0.047625
LCE1A	0.225666666666667
FMR1	0.776
LOC374920	0.998
DUSP3	-0.581
ANKMY1	-0.278166666666667
C7orf50	0.1568
BBS9	0.406923076923077
UNC119B	0.5035
C9orf72	1.729
MGC35440	0.419166666666667
ENTPD6	-0.0138181818181818
PPP1R2P9	0.2036
ERCC4	-0.362
FAHD2B	-0.888333333333333
HMHA1	-1.234
HACL1	-0.6368
RAD23A	-0.659875
FAM83B	-1.7482
PPP5C	0.2465
RNASEH2C	-0.845
C9orf153	-0.1826
SCAMP4	0.685272727272727
GHITM	-0.222615384615385
NDUFB7	0.2162
ADCYAP1	1.484875
SP110	0.967625
MAP3K7IP2	1.7026
DHH	-0.235333333333333
AGRN	-0.140444444444444
WDR33	0.286375
CEP290	0.55275
PRPS1L1	-1.848625
KLRA1	0.321666666666667
GPR97	0.0383333333333333
CHD7	2.20373333333333
TLR10	1.0624
SLC30A8	-0.643333333333333
HIC1	0.289125
IAPP	-0.265333333333333
RXFP4	0.223
GP1BB	-0.0934
SHQ1	-0.849666666666667
NKX2-3	-0.081625
API5	-0.451666666666667
FTHP1	-0.3975
MOV10L1	0.796125
TRIM6-TRIM34	-0.099125
ADHFE1	2.5382
FAM117A	-1.2142
DDI1	-0.092875
CDON	0.786625
TRIM73	-1.07833333333333
IGKC	0.405
MMP14	-1.8966875
DYNC1LI1	0.0504
C11orf66	0.4358
TRBV3-1	-2.0816
FASTKD5	0.127
BIVM	0.0914
LHX4	-0.2518
CXCL2	-0.335307692307692
RAB2B	-0.12675
IZUMO1	0.1284
MAP3K15	-0.869636363636364
FAM19A2	2.09125
ZC3H8	-0.659625
ZMAT1	2.05345454545454
SPINK5L3	-3.2204
SLC10A6	0.291666666666667
APPL2	0.955363636363637
CARD10	-1.560875
LOC402176	-1.199
EEF1D	0.250571428571429
RAB6A	1.07846153846154
C12orf5	-0.3215
PAPOLG	1.117
MSRB2	0.4374
BCR	1.36472727272727
PUS3	0.07
TIAM2	4.2172
ZNF317	0.549875
CHD2	0.215111111111111
FZD5	-2.09855172413793
NUDT8	-2.5606
ZNF763	0.187333333333333
PRC1	-0.919166666666666
ABCB9	-0.383875
SPATA3	0.1335
TRAK2	0.4092
STAB1	1.99136363636364
LRRTM2	3.568375
psiTPTE22	0.2624
DBI	2.6368
SERPINA11	-3.37716666666667
NAT5	-0.5104
C20orf58	2.9294
RPS6KA4	-0.48575
FLJ90650	-0.7972
TGFBRAP1	0.615
CHRDL2	-0.5008
FAHD2A	-0.59725
CNTN1	3.81616666666667
BBS4	0.275307692307692
TMEM181	0.7796
MINPP1	-0.782
MPHOSPH6	0.170882352941176
HOXC10	-1.98353846153846
ITPKB	0.398181818181818
CLPTM1L	-0.741
MEOX2	0.188625
ATP6V0C	0.928272727272727
PRPF8	0.458875
TMC5	-1.9722
FKBP3	-0.9836
PLEKHB2	-0.417333333333333
OR4D6	-0.124
ZNF544	-0.156538461538462
D2HGDH	-0.3685
RPL18A	-1.206
HEL308	-0.5365
MPP6	-1.8242
TCERG1	-1.2118
KRT16	-2.608375
KLF17	0.376166666666667
KLF5	-1.757
CDR1	5.132
VCX3A	-4.18733333333333
FBLN2	-0.00663636363636364
C14orf104	-0.0392
HBE1	-5.42230769230769
OR4S2	0.065
C1orf108	-0.248125
ROBO4	2.994125
CPEB4	2.1879
C11orf80	-1.565375
BCKDHA	0.40725
MYOC	0.559
GIF	0.0513333333333333
CKMT1A	0.358666666666667
RPL3	0.255846153846154
THBS1	-1.0142
APOO	0.2846
ARMCX1	2.694
HSZFP36	-0.1846
SNAPC5	-0.2602
EIF4ENIF1	1.5094
ZNF433	0.6246
TNFRSF21	0.6935
TMPRSS7	-0.266666666666667
SPATA18	-0.526846153846154
HPDL	-2.99166666666667
MKL2	0.714846153846154
TBX3	-2.769
C21orf93	0.663625
DAXX	0.3522
ELMO1	1.67272727272727
RGS13	0.41375
TAF11	-0.5156
UNC13A	1.7052
LOC653314	-0.450384615384615
ORC3L	0.3984
IMAA	-4.0075
TARBP2	-0.4148
CABIN1	-0.171538461538462
TRIOBP	-0.147190476190476
HIST1H2AC	-0.7914
RGS22	-0.24425
NCOA1	2.406625
IL25	0.434
SNCG	-0.288666666666667
GPR6	0.526333333333333
AMDHD1	-1.5015
CHEK2	-0.911909090909091
C6orf142	4.894
DRD4	0.3065
C14orf68	-0.805
GDF11	-0.4728
SEMG2	-0.533666666666667
CD247	-1.7574
CDAN1	-0.1874
RBMX2	0.48025
TGS1	-0.148
OIT3	-0.3238
SYF2	0.5784
MCM4	-2.22490909090909
PKHD1L1	0.0649090909090909
CEP192	-0.87675
IFT88	1.398
RPL9	-0.245555555555556
RAB32	-1.6377
DDX43	-4.456
P2RX2	-0.0774444444444444
OR5D18	0.610666666666667
UBE1	0.182117647058824
SLC24A1	-0.659272727272727
ARHGAP5	-0.134
CETP	-0.658
KIAA1731	-0.76525
SLC9A4	0.546333333333333
PTPN6	-0.3786
BAHD1	0.7342
GRIK3	1.47833333333333
CACNB2	1.14384615384615
PDE10A	1.69133333333333
DGCR14	0.796
PCDHB9	0.959875
RHOQ	-0.0997777777777778
MAP3K4	0.2904
KTI12	0.270375
RPL23AP13	0.044
GNG11	-0.8908
CLCN3	1.35728571428571
GPAM	-0.36
VSTM2A	1.201
SLAMF7	-1.15375
INTS2	-0.602
PPP2CA	0.219923076923077
LRP12	0.932473684210526
SEC14L2	2.70081818181818
DKFZP586H2123	3.7294
MC3R	-0.00566666666666667
CIRH1A	-0.768375
HIST1H2AB	-1.0915
POLH	-0.614
MGC16703	-0.002875
SNAPC2	-0.0393333333333333
FILIP1L	-0.3436
RASGRP4	-0.0266666666666667
LRRC1	0.9022
GAS1	2.5972
PRAC	-0.899333333333333
DGKA	-0.234
NT5C3	-0.5224
PEG3	0.9413125
NADK	-0.7554
