Hybridization REF	TCGA-CS-5394-01A-01R-1470-07
DMRTC2	-0.05375
C8orf76	-0.671
BCCIP	-0.0698
MEST	-0.4234
HTRA2	0.297333333333333
ANGPTL2	2.4445
ILKAP	0.763125
ERAS	0.922666666666667
HBS1L	-0.780454545454546
CPA5	1.77866666666667
TMEM30A	1.214125
CD300LF	1.203375
WISP3	-0.961666666666667
CRK	0.755055555555556
PDS5A	-0.220692307692308
BRPF3	0.36125
NEDD9	-0.9951
SMPDL3B	-1.5088
PSG6	-1.6878
PSMD13	0.2108
ETV5	2.06357142857143
OR51A4	0.485333333333333
BTBD7	0.106294117647059
GSTO1	-1.3652
hCG_16001	-0.615666666666667
MAD2L1BP	0.017625
COX6A2	-0.145333333333333
SCNN1A	-1.915
LSM1	0.4745
UGT2B11	-3.9804
IDUA	-1.2934
PPP2R3C	0.562125
COX11	-0.6125
PDZK1	-3.2112
ZNF443	0.096625
MGC21874	1.342
ZNF323	1.45307692307692
KRTAP10-10	0.203666666666667
CXCL6	-0.0128
SLC34A2	0.254846153846154
LOC284402	0.200666666666667
NPTN	0.53025
UPP1	-3.221
SLC6A9	-0.002
OR7G3	0.4478
CISD1	0.85025
ZNF545	0.416
SYT14	1.73633333333333
NT5C3L	0.741
ZNHIT3	0.16575
SNRPD3	-0.8764
KIAA0701	0.8925
UNC93B1	-2.036875
GMNN	-0.5157
SPCS2	0.90375
LOC388524	-0.793
NAPRT1	-2.3738
PNLIPRP1	0.643666666666667
OR6V1	1.03333333333333
PRKAB1	0.8162
EYA4	-1.7475
KIF20A	-4.0504
ALG10	-1.6744
ITPKC	-0.8335
LMX1B	0.1055
RPUSD4	-0.215
C7orf34	0.348
DLGAP2	0.857090909090909
PFN1	-1.60338461538462
MICALL2	-2.0345
ZNF654	-0.0565
SS18L1	0.3229
SLC16A8	0.1474
MKI67IP	1.069375
ITGB3	-1.98872727272727
TCEA3	-2.48082352941177
CEP152	-1.2466
CLIP1	0.9358
ZNF75	0.695428571428572
ATP5C1	0.242875
NUDT5	-0.898
PSCDBP	-3.4244
UBP1	-0.7594
RBM27	-1.5784
C13orf15	3.2752
ZNF282	-0.00925000000000001
ZNF222	0.781846153846154
COL10A1	-0.4584
PRDM15	-0.846818181818182
TTTY5	0.206
FAM9C	-0.0864375
C20orf67	0.7332
GNG13	2.59966666666667
F12	-1.3306
C1orf41	-2.06
CPXCR1	0.151
GSK3A	-0.218454545454545
SUPT6H	0.00275
PI16	0.4215
ELL2	-1.48946666666667
C9orf167	-2.63075
PVRL3	0.554714285714286
FLJ38596	-0.72525
ADAM20	1.2304
GPR89A	0.7575
GPR87	-3.55866666666667
ZNF30	0.5314
SMR3B	-0.3782
ZNF770	0.450454545454545
TRPC4AP	-0.00925
DKFZP686E2158	0.3565
C2orf28	-0.46375
FREM1	0.704
LAMA4	-0.79
ADPRHL2	-0.5648
EIF4G2	0.814428571428571
GUCA1A	-0.0203333333333333
CTNNA2	5.442
NUDT15	-1.271
CEPT1	-0.49725
ZNFX1	0.419846153846154
CCDC92	1.2796
TDRD1	-0.120666666666667
KCNK5	-3.41225
ETNK1	-0.7235
LTA	0.610333333333333
TTPA	-0.24925
B3GALNT2	-1.3247
SC65	0.01
PEX5L	0.759636363636364
EPS15L1	0.5658
MGEA5	-0.3807
HIST1H3A	-0.2448
ING1	0.8548
BCAT1	-4.38836363636364
ORC6L	-2.18757142857143
KLK11	-5.389
C19orf28	-1.9965
DNER	4.81872727272727
MED22	0.9125
ETV6	-0.121066666666667
CHAC2	-0.4312
CD300E	0.296666666666667
CEBPB	-1.71075
ZNF398	0.042
LRCH3	1.03733333333333
HMGA1	-1.52966666666667
CAPN7	0.12625
MGC5566	-2.3834
CCL3	1.15654545454545
NANOS1	1.001
ZFYVE19	-0.0924
APITD1	-2.2965
PARD3	1.4807
IRAK4	-1.1235
SERPINI2	0.292333333333333
CEP170L	1.1886
TTC9	2.10436363636364
MYOM3	-1.54283333333333
MLPH	-4.37318181818182
LOC222699	-0.151
NRG1	0.561
TBC1D9	0.755285714285714
TTK	-3.3985
ZNF557	-0.436076923076923
DDX41	0.2305
FANK1	0.376333333333333
UBE2D2	-0.0563
PSMB10	-0.753636363636364
MYH7B	1.88666666666667
GABARAPL2	2.038
MARVELD2	-1.337875
DGCR2	1.872625
UNC45A	-1.642
C6orf72	0.064
ZNF683	1.0656
GIT2	0.2752
CASK	1.515375
C14orf161	-0.50775
LRRC44	-0.2766
TIFA	-2.8119
UTP11L	-0.9807
C6orf65	2.1784
FDPS	-0.4106
DUSP9	-1.46830769230769
SLC17A8	3.173
OR51G1	0.294375
NANS	-1.76016666666667
OLFML1	0.239
ATP10B	0.185090909090909
NPAS3	5.4302
PRKCA	0.435142857142857
GGA2	-1.224
LCE4A	1.01566666666667
SPANXN3	0.3338
CCDC115	2.0657
SDCCAG3	-1.4208
GLIPR1L1	-0.78775
TTC1	0.4634
C17orf76	1.652
MAD2L2	-1.726
HIPK1	-0.290769230769231
LRRC3B	3.969875
CLN3	-0.481071428571429
C17orf47	0.0486666666666667
FMN2	4.36354545454545
TUBB1	0.146545454545455
WAPAL	-0.531875
C3orf21	0.140181818181818
SCN5A	-0.029
SMYD1	0.818666666666667
BEX5	-0.961
ZNF192	0.439666666666667
SEC22A	-0.72275
GRIA2	6.57695
KIAA0825	-1.1318
NUSAP1	-2.86185714285714
LANCL1	0.2235
C15orf40	-0.447846153846154
ZNF645	0.341
GPR61	1.19483333333333
NLRP14	0.2
SNX21	0.838538461538462
C1QTNF8	0.128
C17orf46	0.535
IFNA8	-0.089
SPRR1B	-1.896875
FLRT1	3.4646
SNX17	0.77725
ASB2	-2.636
HBG1	-4.92166666666667
RPRML	-0.0954
JOSD2	-0.620375
PLSCR3	-0.223
SPOCD1	-2.16825
RAB39	1.417
GHRH	-0.146875
ITIH5L	1.2068
C17orf37	0.4058
SMCR8	0.0496666666666666
DPY19L2P3	-0.88275
IL11RA	3.04875
GDF3	-4.82
RPS6KB1	-1.26770588235294
DNAJC19	-0.104833333333333
TOP1	-0.396166666666667
CRCT1	-0.4262
MPST	0.4722
DPM2	-0.224
FAM38B	-3.666125
SLC18A1	-1.65125
FARP1	-0.859625
PAX7	-0.0996666666666667
TUBD1	-1.6566
GNL3	-0.955
BTG2	1.40726315789474
NDUFS6	-0.1304
C1orf79	-2.5476
ERAL1	0.2028
ECHS1	0.3722
VPS4A	0.349
CYP11A1	-1.14309090909091
ABCC6	-1.38472222222222
PBX4	-1.46433333333333
MOSC1	0.804545454545455
NCF4	-0.5972
HYMAI	-0.00266666666666667
NAGPA	-1.1681
OTOP2	0.393166666666667
ACOT12	0.219
MTHFD2L	0.417545454545455
LOC441376	-3.4492
C19orf34	-0.681666666666667
RAB1B	-0.1138
ALDOAP2	-1.117
NTRK1	-0.493875
ARTS-1	-0.869
SLC6A11	0.679333333333333
NAP1L2	4.168
CNGB1	0.096
EPB41L4B	-1.91771428571429
FAM134B	2.3518
HS3ST3A1	-4.130625
CPXM2	0.3038
SIRPB2	-0.49
CHORDC1	-0.824375
TRIB3	-1.65725
SLC2A5	0.9575
C2orf49	-1.267625
DDX5	-0.2082
OR5L1	0.0576666666666667
ANAPC4	-0.0955
ZSWIM1	0.100181818181818
LOC93622	0.8962
KCNK3	2.98030769230769
RP11-35N6.1	4.4588
ZFP161	0.476
AQP9	0.6264
SLC15A2	3.23975
MREG	-1.514
OR9I1	0.83
PDLIM2	0.894090909090909
ADAM7	0.378666666666667
GSTCD	-0.1665
WDR21A	-4.5735
SLC12A8	-0.210625
TMEM174	0.247
IGSF3	-0.93775
LRRN1	3.674
LOC402117	3.609
SRPK1	-1.210375
LY6K	-2.06995238095238
NFIA	2.64166666666667
PTCD3	1.1474
LEP	-0.153375
PCDH21	2.762
MAPKAPK2	-0.0717222222222222
NMNAT1	-0.829125
LHFPL2	-0.5983
C9orf43	0.0238
DIP2A	-0.018875
ACTR8	0.9975
CCDC34	-0.589166666666667
PTPN22	-2.49736363636364
ITGA3	-1.73763636363636
FAM129C	0.222
RABGGTA	0.255875
UNC45B	0.2404
KIAA1033	0.7141
ZNF510	1.68575
CYP2D6	-0.377375
SLC26A10	0.222666666666667
STX8	0.9764
LUZP1	-0.4585
WDR89	0.05575
EIF4G3	-0.644307692307692
C5AR1	0.3048
ZNF623	0.8445
A2M	1.2226
TGM7	1.23133333333333
GRPEL1	-0.822
LMNB2	-1.79178571428571
ROCK2	-0.222625
SNX16	0.639
CCDC66	0.1774
ANXA3	-4.1712
KIAA1609	-0.6949
EED	-0.612
RNF32	-0.454625
HES1	-0.670076923076923
CLC	-0.137625
ISL1	-1.19425
KIAA0528	0.0587
MANEA	-0.0840909090909091
C1orf61	5.14466666666667
hCG_2001000	-0.6672
RAPGEF6	-1.04457142857143
KIAA0020	-1.06275
NEIL1	-0.1444
C16orf45	2.40254545454545
RBM10	0.1495
C10orf125	-3.6589
MRS2L	-0.7174
DNAH17	-0.961454545454545
C19orf10	-1.6226
C1orf160	0.1472
SLFN12	-1.276
EXOC3	-0.012875
HIST3H3	0.1888
NCOR2	0.476375
TNFRSF9	-0.9556
MFSD8	-0.4354
ALX1	-4.24175
NOL1	-1.401
PODN	2.0585
TIAL1	-0.742
HIST1H1E	-2.3656
NPY6R	0.647
TM4SF4	-0.942
CORO2A	-4.3108
ETNK2	-0.313
APOE	3.37830769230769
ANGPT4	0.394
HDGF2	0.8836
G30	1.03466666666667
ST8SIA4	-0.775181818181818
F2RL1	-1.66372727272727
FAM19A4	1.404
CCAR1	-1.044
B3GNT7	0.2188
OPHN1	2.06583333333333
DSCR6	-3.32633333333333
C21orf13	-1.49375
GAS2L1	2.961
RFX3	0.352625
COPS4	0.8404
BCHE	3.196875
BCL2	1.74654545454545
HBZ	-3.838875
ARL13B	0.7488
MAPBPIP	-0.3031
MYO15B	-0.498363636363636
SPZ1	0.7
KIAA1324	-4.66018181818182
PLCL2	1.9365
C4orf29	-0.6588
WDFY2	-0.6706
ZNF284	-0.885333333333333
NAALADL1	0.102333333333333
DUSP5	-4.127
PXDN	-1.7833
SLMO1	0.4458
TNXB	0.846692307692308
BIRC7	-0.9664
A4GALT	-0.72025
TIMM22	0.3416
FAM110C	-1.6968
TOMM34	-0.658545454545455
ABHD9	-0.192666666666667
ADAM32	-0.955333333333333
CRHBP	-0.0094
AQP2	0.3085
LOC130355	1.4078
ZNF187	1.3935
ZNF816A	-1.133
F7	1.1329
CNOT1	-0.744923076923077
SLC13A4	-1.5096
ZBTB11	-0.1674
B3GALT5	-0.0516666666666667
EXOC2	1.487875
IRS1	-0.397923076923077
TMEM1	0.51175
MRPL34	-0.446375
SAMM50	0.2872
CDC42EP3	-1.7674
HSF2	0.994714285714286
MFN2	0.135
TSPAN7	4.632
NUCB1	-0.2726
RHOH	-5.0136
ARL16	0.716
TACR1	0.212833333333333
SFRS5	-0.7385
SNX25	-0.7503
RHBDF1	-1.939875
PCDH18	1.94275
HMG1L1	0.4912
MYO5C	-2.29709090909091
MAPK10	3.8715
LDHAL6A	0.247
NUDT12	2.061625
NCAM1	3.73772727272727
GLIS2	1.502
GGTL4	-0.988
DAPP1	-3.9696
ATF7	0.484166666666667
KIAA0748	-1.9106
NFIL3	-0.3746
TM6SF1	1.28115384615385
SEZ6	3.7273
NANOS3	1.35625
DNAJA3	-0.250125
CLDN6	-1.631
CIITA	0.430785714285714
EPHA4	-2.5105
FANCC	-0.674
CMTM3	0.4284
PSG3	0.2167
MRPL15	0.1074
C21orf59	-0.943
PLCXD2	0.643166666666667
C2orf34	-0.948272727272727
UBE2L6	1.6015
MED14	-0.496625
HP1BP3	-0.731
C6orf208	0.514
TPBG	-5.8348
OSR2	-4.368
XPC	0.34525
KLHL7	0.6782
CCR3	0.21475
AGTPBP1	-0.224625
PCSK6	0.177105263157895
STAT5A	-2.95023076923077
FAM18B	0.1182
LONRF2	1.71544444444444
PTPN2	-2.1975
SF3A3	-1.418375
EFCBP2	3.0474
HCFC1	0.126625
AHNAK	-0.85262962962963
ACTR5	-0.2838
KIF14	-3.23575
TENC1	1.4132
HEATR5B	0.977333333333333
YIPF2	-0.7045
MYEOV2	0.44875
DUSP18	1.003
KIAA1012	0.2734
AHR	-3.92025
C17orf53	-1.416875
PTPRH	-4.0202
ATP6V1C1	1.16092307692308
TAS2R3	0.1045
LOC440356	1.759
COQ10B	0.780666666666667
PSMF1	1.19825
SORBS2	1.24088235294118
NFE2L2	0.2142
TMCO7	0.6364
SH3PXD2A	-0.643
SH2D2A	-2.9848
SPINK5	-3.536
MRPS24	-0.5018
OPA3	-0.1211
TRAF7	-0.924125
C4orf35	0.417375
MT1G	0.0796363636363637
MGC39545	2.6232
HS1BP3	0.685714285714286
OR2B2	0.292666666666667
CHRM4	0.304666666666667
SFRP2	-1.5145
RIC3	4.3495
ART1	0.251333333333333
C6orf1	1.528
DUS4L	-0.2172
C10orf104	0.1115
TNFAIP6	-2.717
RTEL1	-1.8536
CCT4	-0.123692307692308
ZNF709	0.237
CHMP6	0.57225
UPP2	1.5328
CYP19A1	-1.07336363636364
CD151	-1.861625
NDUFA13	0.5165
ARFRP1	-0.808
FAM26B	-0.6298
CRYBA1	-1.24366666666667
MRPL41	-2.79925
NPFFR2	-1.2679
HRH2	0.742
SCAMP3	-0.092375
MTMR6	1.14923076923077
MTG1	-1.3355
UBTD1	1.627
CRABP1	-3.336
FLJ33790	-0.743076923076923
KIAA1908	0.79175
GPR158	6.7284
PACSIN3	-3.184625
OMD	0.5725
CATSPER1	-1.954375
HOXB8	-3.15572727272727
FBXO46	-0.578
OAS1	-0.443625
SVIL	-2.7224
PHB2	-0.2354
ADCY3	-0.6135
NDRG2	5.24222222222222
ERMAP	-0.565769230769231
APBA2	3.524875
IGSF9	-2.2868
WNT6	-0.725277777777778
MYCBPAP	-0.45
ATP2B2	1.90930769230769
CPVL	0.522461538461539
TRAM2	-1.35913333333333
NOP5/NOP58	-1.4016
ZNRF4	1.0926
TLK1	0.164909090909091
MTMR12	-0.580789473684211
ZNF384	0.4345
FAM9B	-3.448
RPN1	-0.408307692307692
PMVK	1.3452
EIF3D	-0.191384615384615
SIX2	-1.6978
HPS1	-2.13188888888889
RNF7	0.2954
PSKH2	-0.0323333333333333
KCTD13	0.495125
CSMD3	2.66292307692308
FBF1	-1.195
IL8	-6.26618181818182
SERPINB13	0.4635625
FBXL20	0.2764
BLR1	0.3688
SH2B1	0.53825
RFNG	0.2242
RAB20	-0.30375
RBM7	0.0166
POLR1A	0.338125
TMPRSS4	-3.8802
TAF9	-0.5122
TERF2	1.19675
TNFRSF1A	-1.9978125
ACADVL	-0.705625
GTF2H5	-0.066
EDG8	-0.57075
C9orf140	1.4713
UST6	0.7186
ZBTB8OS	-2.5064
ZNF710	-0.179
GPR174	-1.10866666666667
ATP6V0A2	-1.4252
KIAA0319L	-0.961
XKRX	-1.88866666666667
DOPEY2	0.0559285714285714
SDHD	0.357625
SUMF1	-0.7506
OSM	-0.0158
OPN3	-3.2902
DAGLB	-0.389875
PPFIBP1	-1.74823076923077
TRIM63	-4.2514
C10orf53	-0.5345
LYPD3	-3.474625
BCL7A	1.68
AGER	-0.77575
TCF19	-1.5842
SAT2	2.4092
PFTK1	1.28825
GABRE	-3.86081818181818
C15orf38	0.667307692307692
FIS1	0.553
KCNV2	1.0934
CLPS	0.5048
PPCDC	-0.71
FOXN2	0.203666666666667
NT5E	-0.849785714285714
CD83	-0.2118
IL18	-1.46381818181818
VPS16	0.536
IGFBP2	-3.499125
NOTCH2	0.6616
SIGLEC1	1.476
CD93	4.00866666666667
SULF2	1.3902
CEP164	-0.5527
P53AIP1	1.236
TOR2A	0.089625
ZNF136	0.2862
MGP	-1.58292307692308
CCDC144A	-0.30725
TRPC1	1.5455
SMS	-2.84275
MAPK7	0.922
RRAGC	0.74
PARD6A	2.31975
NUB1	-0.400375
SYNGR4	-0.8118
OR11H12	0.828
WIF1	0.189909090909091
GCH1	-2.56966666666667
OR11H4	0.326666666666667
SLC44A5	0.224666666666667
GPRIN2	-0.356625
LOC401431	3.4552
CPA4	-3.19753846153846
MELK	-3.69109090909091
IL15RA	-1.9314
CUL3	2.4926
HMBOX1	2.9732
PODXL	-1.125
CCT6B	2.136125
COMTD1	-1.3008
MUC20	-0.269375
GPX2	-4.06790909090909
ITK	-2.802
FBXL5	2.1776
C13orf27	-1.1674
DEFA5	-0.311333333333333
TRHDE	0.282666666666667
MTP18	-0.850875
UQCRQ	-0.270769230769231
ITGB2	-0.372875
CSRP2BP	0.9178
TAS2R44	0.515666666666667
PHPT1	1.1773
FAM44C	0.3838
ERH	-0.189
MPHOSPH1	-2.5545
MORC1	-0.216666666666667
PARVB	-2.5212
LAMA1	-1.53775
PGBD3	0.521
GIMAP6	3.9444
AREG	-7.908375
LIPT1	1.0024
MGC99813	1.0162
C1orf201	-2.42475
GRIN2A	-0.551769230769231
MAN2C1	-0.603272727272727
NSUN5	-2.7796
SF3B5	0.4498
MYC	-0.961904761904762
NRXN1	5.929875
ZNF18	0.7392
SPDYA	-0.2652
SLC37A1	-0.0586666666666667
DECR2	-0.338
ANKRD38	-1.4081
SPTLC3	-2.8915625
SUPT16H	-0.0375454545454546
DTWD2	-0.166
ULBP1	-0.439333333333333
ZADH1	1.929625
OIP5	-3.463
IL10RB	-0.619125
OTUB2	0.473
VWA3A	0.463
SPIC	1.32225
OR6C4	0.0133333333333333
PSCD4	0.028875
DPY19L2P2	-0.893
TRAPPC6A	-0.004625
C21orf2	0.576125
CEMP1	-0.2536
LIN7B	0.7525
E2F7	-2.69975
VCP	0.0619
LAMA3	-0.297588235294118
BGN	0.2234
GPR160	-3.927
COCH	-4.36755555555556
GPR81	-0.8775
APOBEC3F	-3.3788
tcag7.1017	-0.915666666666667
C1orf32	0.629
SCGB1D2	0.9892
FLJ43987	0.348666666666667
C6orf170	1.31033333333333
KLK9	0.731
GPD1L	1.2854
VPS37B	0.8524
ATG3	0.546375
ADAMTS17	0.536666666666667
KLHDC2	0.61775
NDUFV2	-0.3276
BLK	-2.7204
MATN4	-2.075
GPM6A	7.4901
GBP4	2.1345
TMEM162	0.25275
PKP2	-2.2595
HRASLS	1.63545454545455
MMP1	-6.835
SFXN3	0.099
FSD1	1.441875
ST6GALNAC3	-0.0505
CA12	2.0945
NCOA6	0.7868
C19orf58	0.131846153846154
PPP4R1	0.558875
MAN1A2	-0.110555555555556
IKBKAP	-0.9612
UPF1	-0.1405
KIAA1219	0.6184
WNT16	1.43014285714286
SNW1	0.148909090909091
IL18RAP	0.8902
RPP30	0.294272727272727
CDC40	-0.109611111111111
SETD3	0.355625
SLAMF6	0.374666666666667
ELK4	-1.28966666666667
TRIM47	1.473625
ACOX3	1.38845454545455
TRIM6	-1.11463636363636
KIAA0372	-0.320875
TP53AP1	0.0494545454545454
SMURF2	-0.33
ADAD1	0.3592
EBP	-1.80176923076923
KRTAP13-2	-0.141333333333333
FLJ36874	0.073125
TOR1A	-0.452125
P2RY4	-0.136
GPBP1	0.5282
TRPV1	1.39845454545455
ADAMTS12	-0.044625
PES1	0.182538461538462
ATG4A	-0.0985
MAGEA10	-5.2694
WFS1	0.737
CC2D1B	-1.056375
PABPN1	-0.756
SLC25A30	-0.0796666666666666
SLCO1C1	3.0925
SLC22A5	-1.7122
KIF23	-4.63575
SYN2	1.5215
ASPN	1.981875
CENTG2	0.7266
QSOX2	-0.426928571428571
FLJ10815	0.496125
STK24	-0.37047619047619
SPEG	1.06542857142857
STK10	-0.257125
DACT2	1.27533333333333
AAAS	-0.6104
SSX3	-0.982636363636364
ABCD3	0.0905714285714286
C4orf12	3.5887
PARVG	-0.955125
FIG4	1.0082
C9orf46	0.8632
TMCO6	-0.1135
IGHMBP2	-0.221
DUS2L	0.64125
FAM3C	0.676380952380952
TMEM16D	0.7865
DCTN4	1.8036
KCNH3	-0.0704
EIF2AK2	-0.1284
AP1S3	-2.24990909090909
CST4	-0.408666666666667
PAM	0.394681818181818
NUTF2	-0.5206
CITED2	-1.97861538461538
SLC39A4	-3.3954
C2orf52	0.172666666666667
GRM3	3.979
C12orf49	0.8928
CCDC49	0.535
GRAMD1B	0.306
FNDC4	3.5004
SIAH2	-1.07072727272727
GDPD4	0.1512
C21orf87	0.9692
ATP5A1	1.538375
C16orf63	-0.9978
LOC388135	3.396625
ATP5J2	-0.423636363636364
MMP3	-6.3246
EMID2	-0.148333333333333
CRHR1	0.4105
WDR70	-0.2754
C13orf31	-0.544166666666667
ZFAND1	-0.6142
CCL18	2.861375
C3orf49	1.01533333333333
RINT1	-0.944666666666667
KIAA0408	2.68825
F13A1	2.58271428571429
SLC10A1	0.17525
OGN	-2.3014
GIPC2	-3.07925
XPO6	-0.061
LCE1A	0.444
FMR1	0.884384615384615
LOC374920	-0.2128
DUSP3	-0.253
ANKMY1	-0.121
C7orf50	0.2954
BBS9	0.161615384615385
UNC119B	0.4227
C9orf72	1.3525
MGC35440	-0.463
ENTPD6	0.632909090909091
PPP1R2P9	0.63
ERCC4	0.0385
FAHD2B	-0.464666666666667
HMHA1	-2.45966666666667
HACL1	-0.6528
RAD23A	-0.2535
FAM83B	-1.7942
PPP5C	-0.569875
RNASEH2C	-0.3276
C9orf153	-0.3108
SCAMP4	0.803363636363637
GHITM	1.38307692307692
NDUFB7	0.269
ADCYAP1	0.17075
SP110	0.43425
MAP3K7IP2	0.7114
DHH	-0.100333333333333
AGRN	-0.0760555555555556
WDR33	-0.39225
CEP290	-0.39075
PRPS1L1	-1.271625
KLRA1	-0.631
GPR97	0.231
CHD7	0.6812
TLR10	0.9072
SLC30A8	-0.975
HIC1	0.189125
IAPP	0.270666666666667
RXFP4	0.3746
GP1BB	0.7234
SHQ1	-1.10966666666667
NKX2-3	0.603125
API5	-0.1325
FTHP1	0.787
MOV10L1	1.1125
TRIM6-TRIM34	0.4715
ADHFE1	4.339
FAM117A	-1.5634
DDI1	0.309
CDON	-0.457125
TRIM73	-0.792333333333333
IGKC	-0.404
MMP14	-2.257375
DYNC1LI1	-0.0365
C11orf66	0.456
TRBV3-1	-2.081
FASTKD5	0.3658
BIVM	0.1154
LHX4	-0.233
CXCL2	-2.63915384615385
RAB2B	0.186875
IZUMO1	-0.313
MAP3K15	-1.47409090909091
FAM19A2	3.34525
ZC3H8	-0.68875
ZMAT1	2.39081818181818
SPINK5L3	-3.477
SLC10A6	0.143333333333333
APPL2	1.29
CARD10	-0.9545
LOC402176	-0.3562
EEF1D	0.218928571428571
RAB6A	1.23369230769231
C12orf5	0.6166
PAPOLG	0.332
MSRB2	1.3884
BCR	2.46072727272727
PUS3	0.4576
TIAM2	-0.6436
ZNF317	0.700375
CHD2	0.462222222222222
FZD5	-2.87913793103448
NUDT8	-1.4518
ZNF763	0.202666666666667
PRC1	-2.65425
ABCB9	0.64725
SPATA3	0.8615
TRAK2	0.2476
STAB1	2.64
LRRTM2	4.7745
psiTPTE22	0.1546
DBI	2.643
SERPINA11	-3.8275
NAT5	-0.47
C20orf58	2.8348
RPS6KA4	-0.506625
FLJ90650	-0.566
TGFBRAP1	0.8138
CHRDL2	0.4799
FAHD2A	-0.223625
CNTN1	4.977
BBS4	-0.00384615384615385
TMEM181	0.5634
MINPP1	-0.3154
MPHOSPH6	-0.00270588235294117
HOXC10	-2.15107692307692
ITPKB	1.62690909090909
CLPTM1L	-0.6242
MEOX2	-1.66785714285714
ATP6V0C	0.814090909090909
PRPF8	0.25225
TMC5	-2.273
FKBP3	-0.044
PLEKHB2	0.499
OR4D6	0.232333333333333
ZNF544	-1.25576923076923
D2HGDH	-0.409
RPL18A	-1.72715384615385
HEL308	0.0236
MPP6	-2.2606
TCERG1	-1.065
KRT16	-3.121
KLF17	-1.031
KLF5	-4.2014
CDR1	5.4893
VCX3A	-5.071
FBLN2	-1.61890909090909
C14orf104	0.4494
HBE1	-5.17492307692308
OR4S2	0.538666666666667
C1orf108	-0.555
ROBO4	4.424875
CPEB4	2.1386
C11orf80	-0.900875
BCKDHA	0.185
MYOC	0.8448
GIF	0.629333333333333
CKMT1A	1.99933333333333
RPL3	0.654692307692308
THBS1	-1.388
APOO	0.0384
ARMCX1	2.663
HSZFP36	-0.4458
SNAPC5	0.145
EIF4ENIF1	1.655
ZNF433	0.9548
TNFRSF21	0.9151
TMPRSS7	0.762666666666667
SPATA18	-0.317461538461538
HPDL	-4.29666666666667
MKL2	0.661384615384615
TBX3	-1.69264705882353
C21orf93	1.006
DAXX	-0.2976
ELMO1	1.45554545454545
RGS13	0.573333333333333
TAF11	-0.7426
UNC13A	3.0056
LOC653314	-0.405
ORC3L	0.654
IMAA	-3.0695
TARBP2	-0.8516
CABIN1	0.203
TRIOBP	0.125285714285714
HIST1H2AC	-2.1784
RGS22	-2.673125
NCOA1	2.6825
IL25	1.781
SNCG	0.374666666666667
GPR6	0.379666666666667
AMDHD1	-2.301125
CHEK2	-2.42936363636364
C6orf142	0.8358
DRD4	0.5505
C14orf68	-0.6218
GDF11	-0.3094
SEMG2	0.442
CD247	-4.0154
CDAN1	-0.1226
RBMX2	0.455875
TGS1	-0.2564
OIT3	-0.592
SYF2	-0.3044
MCM4	-2.67654545454546
PKHD1L1	-0.2305
CEP192	-0.0385
IFT88	0.797
RPL9	-0.645388888888889
RAB32	-2.1856
DDX43	-1.3396
P2RX2	0.349444444444444
OR5D18	0.778333333333333
UBE1	-0.0806470588235294
SLC24A1	0.153545454545455
ARHGAP5	0.9596
CETP	1.1426
KIAA1731	-0.783
SLC9A4	0.478333333333333
PTPN6	-1.6458
BAHD1	0.8618
GRIK3	1.53533333333333
CACNB2	0.274076923076923
PDE10A	1.41883333333333
DGCR14	0.6764
PCDHB9	2.091625
RHOQ	0.0914444444444445
MAP3K4	-0.0918
KTI12	-0.700625
RPL23AP13	-0.246
GNG11	-0.7334
CLCN3	1.32742857142857
GPAM	-0.4324
VSTM2A	2.035
SLAMF7	-1.779
INTS2	0.0034
PPP2CA	0.979692307692308
LRP12	0.781473684210526
SEC14L2	1.64172727272727
DKFZP586H2123	2.7256
MC3R	0.319666666666667
CIRH1A	-0.731375
HIST1H2AB	-1.61425
POLH	-0.426454545454545
MGC16703	0.71175
SNAPC2	-2.035
FILIP1L	-0.3616
RASGRP4	0.785
LRRC1	1.054
GAS1	0.4036
PRAC	-0.8724
DGKA	-0.273625
NT5C3	-0.1964
PEG3	1.101375
NADK	-2.1224
PRR17	-1.255
LOC374569	-0.1674
SGSH	-0.477875
NLRP8	0.0113333333333333
GALT	0.023
MCF2	3.0455
ZNF263	0.8864
TACSTD1	-6.444375
TYR	-6.84176923076923
ATP6AP2	0.8002
RNUXA	0.0924
ABHD10	0.726076923076923
GDPD2	2.126
SLC35C1	-0.3616
UBE2A	0.4474
HERC5	-1.5015
FAM112B	-5.530875
FBXL16	2.3152
DKFZP434A0131	-0.580666666666667
ELA3A	-2.115
RBM41	-1.12427272727273
HAO2	0.2438
RNH1	0.3606
SHANK2	1.7875
OSBP2	0.233545454545455
DAK	-0.8695
C3orf58	-0.0297333333333333
TCL1B	-2.149
KBTBD2	0.6005
SUGT1L1	1.5992
UBE2E2	2.5575
MYL9	0.415545454545455
CDC23	-0.227
PBXIP1	-0.368153846153846
CXorf40B	-0.1505
NBL1	-0.3744
RTBDN	0.859
RAB11FIP5	-0.474
TTTY13	0.349
SCOTIN	0.311266666666667
SOHLH1	-0.393
CDKN1A	2.09415789473684
NCK1	0.5978
ZNF550	-0.0826
SAPS3	0.05875
SPIN3	1.546
MAGEE2	0.1486
MIS12	-0.279375
OR8H2	0.372333333333333
KIAA0774	-1.029625
UNC5D	-1.00833333333333
CUL7	-2.9025
LIPC	-5.059125
DIO1	-3.023
C20orf11	0.283153846153846
CTRL	-0.517
HS3ST2	3.8864
PAK4	0.087625
