Hybridization REF	TCGA-E1-5318-01A-01R-1470-07
ASAH3	0.733666666666667
HELB	-0.581833333333333
PHACTR2	-1.1144
VENTX	-0.727666666666667
LAD1	-2.92255555555556
PAOX	0.5406
MAPK8	0.122333333333333
CCDC38	0.0486
DNAJC8	-0.303384615384615
RBBP8	-1.318
WNT11	-0.0392307692307692
KCNJ12	-0.96675
HDAC8	-0.021125
STARD4	-0.5946
ACVR1	1.27075
C14orf65	-0.2672
KLB	-3.071
C1orf65	0.0372
ZFYVE28	1.1485
NSUN6	1.2122
KIF27	0.381875
SYTL2	-2.815375
UBXD2	0.0354285714285714
OR6T1	0.284666666666667
CCDC91	-0.471888888888889
GRID2	0.984333333333333
CALN1	-0.1057
ZNF423	2.1872
PSMB4	-0.4065
XPNPEP3	0.02425
ARPP-21	0.842769230769231
SART1	0.4466
RACGAP1P	-2.283
SPTA1	-3.3764
C6orf113	0.24325
C7orf16	2.8158
CHST7	0.826125
C21orf29	-0.134875
SEMA6D	1.61145454545455
PCMTD1	0.745904761904762
KIAA1754	-1.1865
MYCN	0.68152380952381
KCNJ3	1.2456
MAPK13	-2.70938461538462
ERO1LB	-1.27133333333333
NTF3	-2.34525
NKX6-2	2.331
GTF2B	-0.338
GSPT1	-0.8585
GUSB	-0.97125
LOC221091	-2.44333333333333
LIG1	-2.2548
EXTL3	1.102
NID2	-0.4946
TTC29	1.1072
TMEM97	-0.383909090909091
EXTL2	-0.728375
SUZ12	-0.4228
IL1F8	0.171666666666667
KRT18	-5.88435714285714
MRPS16	-0.790823529411765
PI4K2B	-1.7842
LACRT	-0.296666666666667
OR51F2	0.828333333333333
JMJD2C	-0.06
KGFLP1	2.44166666666667
CDK5RAP3	-0.782
YTHDF2	-0.30825
GGCX	-0.305
ARPC4	0.108166666666667
EGLN2	-0.9115
KBTBD4	1.09152631578947
ROBO3	0.763230769230769
DEFB118	-0.124666666666667
KIAA1543	0.302
RTCD1	-1.756875
MZF1	-0.921
C18orf26	-0.0433333333333333
CNIH4	-1.358
ZFP2	3.32425
HTATSF1	1.0564
WFDC2	-2.30163636363636
NDUFA7	0.431
TTC22	0.035875
FAM40B	-2.3694
DCPS	-0.6464
SH2D1B	-0.513857142857143
MRGPRE	0.332666666666667
SBK1	0.845333333333333
UNQ6411	0.440333333333333
OSBPL9	-2.614
NUP107	-1.3034
MYOZ3	-0.540214285714286
PDE4B	2.67758823529412
FAM113A	0.165
IDH3G	0.535375
FBXL7	0.4856
ARFGAP3	0.0498
MAPRE2	0.9665625
IL1RN	-2.36646153846154
KIF13A	-0.3386
RAC3	0.132
TCTE1	-0.121333333333333
TMEM14B	-0.8755
ADIPOR1	-0.596875
GRINA	0.976333333333333
CLIP4	2.387
LRIT2	-0.0243333333333333
TFPI	-1.04105555555556
FABP6	-2.0958
SLITRK2	4.03628571428571
HKR1	-0.0238
SMTN	-0.1948
C1orf75	1.8642
CD209	0.4
CYB5R2	-2.35
DNTTIP2	-0.874
CSGlcA-T	-0.0099
GABRB3	1.60316666666667
PCBD1	-2.338125
TAF3	0.9492
HOXD3	1.77
GIPC3	-0.023625
P11	0.556153846153846
BFSP1	-2.8172
LCP2	-0.1252
TAS2R8	0.632
SEZ6L	5.03390909090909
NR2C1	-0.9138
EXDL2	1.80253846153846
TNFRSF13B	-1.765625
MKI67	-4.15616666666667
GLS	-0.9521875
C7orf54	-1.21323076923077
LGALS13	0.3135
IL4R	-0.2874
SEC11A	-0.3555
SPP2	0.054125
C18orf32	2.0866
CLSPN	-1.97675
SPAG1	-0.814
C9orf82	0.2912
TM4SF1	-2.863125
EMILIN2	-2.5764
SMG7	-0.281375
TAS2R13	0.513666666666667
ZNF628	-0.108666666666667
DZIP1L	-0.209
ANKRD13A	0.242076923076923
VASP	-1.001
ZCCHC11	-1.12545454545455
SYPL1	-2.0616
MGC34774	0.1972
C4orf28	0.3949
KIAA1211	2.05573333333333
RPS27L	-0.4892
TATDN3	-0.6446
PDCD1	-1.615
OR5P2	0.866333333333333
IFIT1L	0.296
MIPOL1	-0.1172
OR51D1	0.421
C1orf92	-0.536
LAMP2	0.363826086956522
CAT	0.702875
C16orf80	0.3416
C15orf32	-0.0256666666666667
ZNF746	0.4585
C1orf76	0.0226666666666667
ATXN1	0.4552
LAMC2	-2.88190909090909
SLC2A7	-0.207333333333333
CPOX	-1.5268
APH1B	0.133125
LOC442245	0.3568
CTNND1	0.810708333333333
GABRG2	0.555727272727273
MADCAM1	1.02777777777778
F5	-2.9283
SEMA4F	-0.16775
NUDCD3	0.5748
PDZD11	0.218
TRIML1	0.012
GCNT3	-3.057875
TMEM120A	1.003
CNDP1	2.27433333333333
N4BP1	0.234818181818182
SLC35F2	-0.8833
LCP1	-2.5590625
IGBP1	1.17046153846154
DCAKD	1.15236363636364
ELA2A	-0.134
C12orf56	-1.57790909090909
PITRM1	-0.182411764705882
GUK1	0.088125
RASSF8	-0.787142857142857
OR2A14	0.8392
ADM	-1.89390909090909
FGD3	-0.006875
GHRHR	0.427375
RHPN2	-0.701333333333333
C4orf39	2.795375
VPS72	0.8286
SERF2	0.607304347826087
CD22	-0.338125
CD47	-0.0388571428571429
PPIC	-2.08975
IMPDH1	-1.4526
ACP6	-1.793875
PRKACA	-0.0710909090909091
PPP1R1A	2.5584
TRPV3	0.136166666666667
ASXL1	-0.349363636363636
C17orf55	-0.677875
FXYD1	-0.739
LMOD2	-0.315
ANKRD33	0.369666666666667
LCE2C	-0.1135
ZNF620	0.261333333333333
DKFZP566E164	1.1252
VSIG2	-0.0662
KIAA1128	3.079
USO1	-0.232125
NUDT4	0.988666666666667
CLDN1	-3.49952631578947
OR4Q3	0.548333333333333
FASTK	-0.248125
ICOS	-0.332
LDB1	0.0842
GSTA5	-1.7576
ABCC1	-3.25175
FAM54A	-4.8348
PCBP2	0.4225
NUP205	-1.1398
ACTA1	-2.771
GABBR2	2.671
PIP5K1B	-0.253111111111111
AGXT	-1.753625
RNF181	-0.4568
ATP8A2	0.3512
AFTPH	0.552190476190476
FGF21	0.2314
FCER1G	0.9977
SNTB1	-0.4488
SLC24A3	2.3719
TXNL4B	-1.328
RPL10L	-0.2275
LOC389517	-0.786576923076923
TSGA13	-0.0673333333333333
SHOX2	-2.84
ITGA7	1.05630769230769
KCNIP2	2.388375
KLF13	1.03276923076923
ZFAND2A	0.2798
CEACAM1	-3.43678947368421
PFKFB4	-2.235875
MED19	0.838
LRRC57	0.202625
RNF11	0.5896
ANKRD32	-4.2486
P117	0.5328
OBFC2A	-2.49575
POLD3	-0.6192
RAB18	1.7344
TPH2	0.175625
PHB	-0.0133076923076923
JDP2	1.182625
MORF4L1	0.78
POU2F1	0.283
CNNM2	-0.428933333333333
LOXHD1	0.190333333333333
ZC3H15	-0.3696
ELK3	-0.209125
FAM111B	-2.3436
CBLC	-0.241625
SBNO1	-0.3884
ANKMY2	0.6966
PLEKHA5	0.597
DHX58	-1.16975
ARCN1	-0.31975
TREML1	0.174307692307692
KNCN	1.00766666666667
SEC24A	-0.3888
PSCA	-0.5676
MGC24125	0.293375
DNA2L	-2.6512
CIB4	0.068
HIGD2A	0.601375
TBX6	0.152125
TTLL5	-1.172125
SGK3	-0.662
GCN1L1	-0.0826
AMOT	-0.225230769230769
LDOC1	0.766125
NRK	-0.167571428571429
ASB9	-2.0548
NAT1	-1.02092857142857
TRAFD1	0.621166666666667
PEAR1	0.884714285714286
FAM36A	0.7625
OR1S2	0.303875
LOC388323	-1.7544
PGS1	-0.0805
LEPREL1	-3.9788
TFF1	-5.058375
HAP1	0.534
EPHB2	0.6102
ACTG1	0.165857142857143
ZFP42	-0.82675
HAVCR2	0.6355
NME1	-1.50266666666667
SNX26	0.294466666666667
LACTB	-0.50525
ZKSCAN2	0.3341
C5orf35	-0.2782
ANKS3	-1.0854
RBM28	-1.9206
DKFZP586P0123	-1.38166666666667
HNRNPA1	1.345
BCAS3	-1.27917647058823
FLJ20184	0.353333333333333
POLA2	-2.08025
TMC7	-0.10525
HSD17B6	2.73033333333333
ZNF658B	1.0735
TTTY10	0.110625
RANBP9	-0.3968
CPNE7	-3.141625
EVL	0.0878095238095238
LNX1	-0.353875
IFNA21	0.20625
CFD	-2.6622
PYCARD	-1.746
MYBPC2	-2.02
ENPP3	-2.167375
ACSL4	-0.2442
LOC440258	-1.41214285714286
TMEM176B	1.484125
SOX2	4.5894
SCO1	-0.23775
COMT	0.9522
AOC2	0.1814
PDLIM5	1.76772222222222
SPHK2	1.041125
NXPH2	0.224666666666667
GPR108	-0.214625
RAD51L1	-0.58
TMEM54	-0.1628
LETMD1	-0.175090909090909
SLC6A17	0.340166666666667
KRT75	-0.190333333333333
STT3B	-1.509875
CD3EAP	-1.572625
TMEM63A	-1.8462
DUSP13	-3.1078
CD1C	-2.68675
LASS2	-1.226875
AVP	0.005
PITPNM1	-0.326090909090909
FLJ22795	-0.423333333333333
MCTP1	-3.6145
TRIM68	0.955
UCK2	-1.495625
ABHD1	-0.9424
FAM50A	-0.6044
RNASEH1	-1.897125
PCP2	-0.862625
OR52H1	0.532666666666667
C20orf149	-1.6942
RBP5	-2.5335
HYAL3	-0.9996
CLPB	-0.2944
SMNDC1	-0.3276
DONSON	-2.814375
FLJ27523	0.2752
BARHL2	0.09025
SLC30A9	1.364625
TMPRSS11B	0.199166666666667
E2F8	-3.804375
CCDC25	0.207133333333333
C14orf48	0.015875
C20orf116	0.0908181818181818
TSPAN11	1.506
YIF1B	-1.22875
FAM12B	0.48025
OR1L6	0.138666666666667
HPN	-3.36521428571429
NBN	-0.0577
C14orf94	-0.25825
OCLM	-0.049
ZSCAN18	0.85
L3MBTL	-0.886846153846154
TSTA3	-0.559125
RAC1	0.840727272727273
C19orf15	0.15675
NFE2	-5.3374
KLK14	0.306
ARSF	0.231
MAST2	-0.25025
AMICA1	-0.183375
GTF2A1	0.405181818181818
ATP1A3	-1.937
TC2N	-2.91357142857143
PNKP	-0.6704
ODZ2	-2.162
MATR3	1.3372
S100P	-5.05472727272727
KRT82	0.586
CA13	-0.976166666666667
PROZ	-1.232375
AASDH	0.419363636363636
C19orf40	-2.0105
DCK	0.3298125
FAM5C	3.9664
SLC6A4	-2.16933333333333
MID1IP1	0.459363636363636
TESSP5	0.311
TMOD4	0.925125
DOCK2	-0.786
TUG1	1.0144
NUP214	-0.59
DPYSL2	2.8788275862069
GOLM1	2.160125
MPFL	0.1366
SOX13	0.9162
SDCCAG8	1.15953846153846
KEL	-2.113375
NUP210L	-2.2764
GK	-1.34581818181818
DNAJB1	0.3538
ALPK3	0.352
CHID1	0.896
CYLC2	0.468375
IKZF5	0.7144
C8orf51	-1.853125
PPM1J	-1.5356
GIMAP8	3.590375
GPR101	-0.054
NR2F1	1.46666666666667
ACAD8	0.8724
RBM35A	-2.2274
GNAI2	1.0375
METTL8	-1.35375
SLC39A7	-1.8902
FBXO8	1.6084
CAMK1	1.2486
RFC3	-1.49172727272727
FAM129A	-0.519944444444444
ILF2	-0.4078
FGFBP3	2.4574
NOM1	-1.00175
PSMA3	-0.9388
ASCC3	-0.347
ZYG11A	-4.85925
SOX21	-0.236181818181818
LYRM1	1.1452
DEFB1	-1.4615
LOC91431	-2.2455
OR7C2	0.405
FAM46B	-2.80490909090909
TMEM18	-0.0449
ARHGAP30	-0.670625
TMEM86A	1.7285
EPHA2	-0.872625
C10orf46	0.209038461538462
TCHH	-1.316875
C3orf30	0.01825
LOC285636	0.861625
PAIP2	0.7678
CYP2U1	1.59727272727273
C12orf34	3.8012
SARS2	-1.10875
ZCWPW1	0.7428
SAMD12	0.3498
KIAA1430	0.960454545454545
ACAT1	0.586333333333333
MEOX1	-0.495857142857143
ADAMDEC1	2.0776
PHKA2	-1.3718
CARD11	-1.4875
CALML4	-1.89833333333333
TSSC1	0.7518
TMEM45A	-1.50118181818182
MPP7	-1.94327272727273
POU1F1	0.845833333333333
SLC2A13	2.38485714285714
FBN2	-0.397631578947368
ZC3H7A	0.0564615384615385
LAIR2	-2.4032
ST3GAL1	-0.87975
LCT	-2.30516666666667
GEMIN8	0.357875
KLF16	-0.120769230769231
HIF3A	0.732
FAM44A	0.170444444444444
AQP10	-1.17353846153846
PLA2G2A	-1.87766666666667
FOLH1	0.147125
C20orf186	0.231666666666667
MAPKAP1	0.375818181818182
SPRR2D	-0.9608
UBQLN4	0.8965
RSHL1	0.13025
PIAS3	-0.2711
MRPL24	0.4314
GREB1	-2.46018181818182
FAM27E3	-0.2945
NUP62CL	-5.004
NEUROG3	0.169
REEP3	0.937133333333333
MARK1	2.1569
LMBRD1	1.5932
PRPF19	-1.7635
PNMT	-0.466875
CTGLF1	-0.8205
SLC25A16	-1.41083333333333
EIF2B3	-1.108
RPA2	-0.717
PAK6	0.097875
CCDC26	-2.6664
SEMA3E	1.29154545454545
MXD4	1.745
TNFSF10	1.13369230769231
SMARCB1	0.82575
DTX3L	-0.253125
PLA2G4E	-0.000666666666666667
PPAP2A	1.3306
ULK1	-1.096375
TAS1R3	0.356
SLC2A3	-2.84253333333333
ARID3A	-2.4652
GNG5	-1.897
ACOX1	0.237642857142857
KIF5B	0.1706
NUP153	-0.5422
MUC7	0.052
CSDE1	-1.27827777777778
CLPTM1	0.679
C3orf23	0.666
LRRC17	0.122875
TTYH3	-0.473909090909091
ATP5B	-0.132333333333333
ELF3	-3.33092307692308
CPSF3L	-0.4785
ZNF665	0.1705
TLR6	-0.180307692307692
GPI	-1.54890909090909
RAD9A	-0.279090909090909
NDST4	-1.4312
AGPAT3	0.00259999999999999
MAGI3	-0.80625
ADORA2A	0.6246
CACNG7	0.698333333333333
CAMK2D	1.21277777777778
CCHCR1	-1.536
RPS27A	0.233666666666667
OR10G7	0.2775
GCM2	0.0996666666666667
FAM135B	2.71892307692308
E2F1	-2.29216666666667
PLCB3	0.5494
OR2AE1	0.708333333333333
COIL	0.398125
CDC25C	-4.140625
RAB11FIP2	1.0558125
TSC2	0.7018
CTGLF5	-1.22433333333333
CCDC108	0.315923076923077
OR13C4	0.4872
C10orf81	-0.2664
PTPRB	2.8192
ACP2	-0.275833333333333
LAG3	-0.282
MRPL54	0.0238
LOC201175	-0.219333333333333
ITGB1BP3	-1.7215
SPTAN1	1.464375
SIPA1L2	0.5888
RCAN2	-0.377666666666667
CDX2	-0.489666666666667
ECOP	0.3946
ACTR1A	1.04561111111111
PPARG	-3.071375
BBS10	1.67425
TMEM44	-1.01090909090909
BPIL2	-0.323166666666667
CITED1	1.0776
IRF6	-0.365
PRDM4	0.3085
RRP9	-0.360375
OR10H4	0.6174
IL31RA	-0.223166666666667
GNB1L	-0.951875
MYBL2	-3.71625
ZNF407	1.298
PPIG	-0.54725
TTC18	1.1464
RPSA	0.2705
MAPT	3.15690909090909
MRE11A	-0.470157894736842
C8orf37	0.543
RASGEF1C	2.155625
STBD1	-1.9212
CTAG2	-0.205875
MGAT5B	0.248625
ECM1	-0.246636363636364
RLN1	0.375666666666667
PARP14	-0.0667619047619048
EPB41L1	1.41269230769231
HOXA3	-2.8598
MAGEA9	-4.4996
RPS8	-0.324875
RPS19BP1	0.166
FOXJ2	0.3596
C10orf76	0.3968
IL17RE	-0.0121666666666667
C10orf65	-1.389
ZNF343	-0.216625
FBXO33	0.2164
UHMK1	-0.114230769230769
LY6G6C	-0.207
FGF19	-1.4425
C14orf128	1.921375
IFIT2	2.4115
TIGD1	0.486333333333333
S100G	-1.00566666666667
GUCY1B3	3.32933333333333
NR3C1	0.671166666666667
CORO1B	0.175
PARP11	0.883
DNALI1	1.4885
OR4N4	0.489818181818182
MAP2K6	-0.267125
FSTL4	-0.188333333333333
ANKRD47	1.9579
TMEM171	-1.61733333333333
PNLIP	0.2204
YY1	-0.046
CCDC138	-2.002
AASDHPPT	0.703307692307692
CKS1B	-1.827
MCM3	-2.035375
ANAPC7	0.150444444444444
FAM110A	0.151666666666667
CDC37L1	0.97625
THTPA	1.9156
NBPF20	-0.6465
WDR24	1.2526
NPTX2	-3.7518
CBLB	0.544125
CETN1	0.158375
RPUSD1	-0.2868
FAF1	-1.0738
CDK6	-3.62764285714286
HMX2	0.376666666666667
CSK	-0.411
TEAD2	-1.0876
SNAP25	3.7916
TUFT1	-2.07075
TMTC3	-0.37075
LCK	-4.0876
SGOL1	-2.623875
AKTIP	2.2256
FURIN	-0.264363636363636
SOX12	0.033125
DEFB103A	-0.827
RAMP1	4.842
KIR3DX1	0.419
GAS2L3	-0.95
PDE8A	-2.07264285714286
EDN3	5.3028
GMIP	-0.136
SF3A2	0.18
FN3KRP	0.2624
SMAD7	0.8696
RHBDD2	0.9308
OR11H6	-0.160333333333333
PPP1R3B	-0.617076923076923
C9orf23	-0.006
CADPS	2.2058
GOLGA8A	-3.27163636363636
TMEM57	0.205714285714286
RGL3	-0.714
S100A14	-4.9042
FGFR2	-1.31072727272727
XRCC3	-0.88
RTN4RL2	0.394333333333333
MGC3771	0.921666666666667
GH2	0.134125
BTBD2	0.6572
LMO2	2.6726
RDBP	-0.1284
ACRBP	-2.3642
AMY2A	0.8806
DUOXA1	0.216
PTK7	-0.176375
TWF2	-0.645375
FAM80A	-0.5952
TNNI2	-3.83325
GLT25D1	-1.895
OCC-1	-4.26
CYC1	-0.0177777777777778
RPL22	0.0765862068965517
MORN3	-0.243375
DISP1	1.8316
PRB2	-0.293
CHUK	0.2114
HR	0.945416666666667
CCDC134	-0.7072
DENND4B	-0.476
C14orf130	-0.2458
RAB33A	3.509
DCST2	0.277666666666667
TNMD	-1.2888
PEX7	0.752
FAM62A	-1.1154
SRD5A2L	-0.4878
IL22	0.0768
RPS26	-0.344625
HOXC5	-0.264333333333333
SPATA6	-1.3416
FLJ38482	-0.0016
ZNF234	0.395
C18orf22	0.2794
SPATA22	2.4042
THOC1	-0.9674
CYP7B1	1.6766
KCNC3	2.7982
C8orf42	1.01666666666667
ALDH1B1	-0.631
CCDC100	0.0796153846153846
ARMC4	-2.26883333333333
FAM18B2	0.318166666666667
SLC44A1	1.7232
FBXO17	-2.36925
C6orf107	-0.1885
C19orf29	0.1535
ZC3HAV1L	-1.34133333333333
PARP6	0.0609230769230769
SULT2A1	-3.74055555555556
C1orf159	-1.794
TMC1	0.1822
CHST14	0.4199
GAMT	0.278125
SMCP	1.210625
TSPAN33	1.72553333333333
MIDN	0.762909090909091
NOX4	2.0216
RNASEN	0.506571428571429
TBX1	-1.497625
SALL2	2.2396
C10orf35	-3.4114
CYP2E1	-0.5245
LRFN2	-0.249625
ACO1	-0.4165
IQCG	-0.154846153846154
MEGF9	2.4066
TM7SF4	-0.1846
PLEKHA1	-0.105052631578947
STK33	2.6956
C1orf210	-0.629
SNUPN	0.103
KIAA0406	-0.847615384615385
C20orf29	-0.2802
TMEM55B	0.2588
OSTM1	-0.44295
CLCN7	-0.076
OTP	0.0546666666666667
FLJ23049	0.457
HEATR4	0.057
MAP3K10	-0.083
PCDHGA9	0.345333333333333
AMDHD2	-0.3742
LCTL	-0.96
PDCD2L	-1.103
CABLES2	-0.3658
SLC5A9	0.00233333333333334
CLCA2	-1.587375
MGC16025	-0.110333333333333
STRAP	-0.0317142857142857
C20orf196	1.273
RRBP1	-1.425
NAT13	-0.7632
MAT2B	0.2923
CSNK1D	-1.76685714285714
KIR3DL1	0.2115
PRKAG3	0.227333333333333
ZNF599	1.394
PRM3	0.920333333333333
PER2	0.74675
ASPHD1	-0.468666666666667
PRMT6	-1.0828
KCNE1L	-0.605277777777778
FAM118A	-1.317
TAF4	-0.1344
NDUFB6	0.1188
TRIM9	3.64029411764706
PMFBP1	0.0914
KY	-0.331666666666667
DKFZp762E1312	-5.04
CSMD1	1.0576
TBP	-0.259
OR1Q1	0.179875
RETNLB	0.1818
HPGD	0.740722222222222
DNAJC12	-0.05225
FKBP1B	-1.1504
ANKRD24	0.111875
CXXC5	1.16725
IL3	0.169545454545455
DRAM	0.256357142857143
PTCH1	0.809818181818182
TP53BP1	-0.1856
SLC17A7	0.1052
COL25A1	-0.617428571428571
AMACR	-0.38175
RHCG	-0.1994
VPS13A	-0.657866666666667
FAM55D	-0.271666666666667
PRPF38B	-0.6535
OSBPL6	0.5934
PFDN5	0.921076923076923
CMTM6	-0.559
KCNK12	-0.7176
RP2	1.08866666666667
C16orf52	-0.8918
PICK1	-1.577
IFNE1	-0.679857142857143
SEMA4B	0.2074
TYRO3	1.8014
OR12D2	0.354333333333333
CSNK1A1	0.112846153846154
FANCF	0.306
LONP2	0.1356
TBL1Y	-0.7908
LDOC1L	1.51190909090909
CCNC	-0.1206
C3orf60	0.1534
CHKA	0.0271666666666666
UBAP1	1.2634
MAP3K1	-0.813
ANKRD9	-3.1924
FAM92A1	0.299125
GAB2	1.2324
AZU1	-0.15
DIS3	0.7105625
C21orf109	-1.1775
IQCB1	-0.302833333333333
SPATS2	-0.002375
EFCAB3	-0.475333333333333
PRB3	-0.0067
FUZ	0.397
ZNF813	-0.8499
BMPER	1.524
HEG1	0.268
ALS2CR11	-1.9572
SURF2	-0.0522
PSMC1	-0.442529411764706
OR2D2	0.523333333333333
SLC7A8	-0.0175
C4orf40	0.39
SPATA7	0.821833333333333
MAZ	-0.837375
PIN4	1.6356
PDE1A	-0.843727272727273
TAF6L	-0.01825
OR2T34	0.704666666666667
KIAA0284	-0.743
ACADS	-2.36664285714286
MKRN2	0.458
C18orf56	-1.2986
MS4A6E	0.142
GALNT4	-0.370857142857143
C22orf31	-0.194333333333333
FLJ36070	0.179666666666667
PSME4	-1.3278
TFG	0.131461538461538
EPHX2	-0.619727272727273
ANXA5	-0.3836
KRTAP1-1	0.0556153846153846
BATF	-3.6606
KARS	-0.141
MSTP9	0.123
GPR26	0.0808181818181818
CCDC72	-0.389333333333333
TEF	1.704125
FOXK1	-0.0273846153846154
PRLHR	0.158666666666667
EMX1	0.0246
C11orf30	-0.1355
ICK	1.36218181818182
THSD7B	0.517666666666667
C21orf100	-0.818666666666667
DUOX1	0.554
EFCAB4B	-0.5798
UBE2G2	-0.68925
C3orf54	1.0674
PARP1	-0.087
FAM60A	-0.771466666666667
C6orf146	0.5044
OR9K2	0.406333333333333
DDX55	-1.511625
RPS15	0.596933333333333
ZNF618	-0.100238095238095
DKFZp686D0972	0.4564
SSPO	0.840333333333333
SHFM3P1	0.63825
CPA6	-0.715333333333333
JAG2	-0.0032
DEFA3	1.49316666666667
PPBPL2	0.08675
CD34	4.848
SLCO4A1	-2.25281818181818
AFG3L1	-1.225375
SHD	4.8414
RP13-122B23.3	-0.106125
PRKCSH	-0.58275
DPH5	-0.095
HLA-F	0.5666
TBC1D4	-0.1112
RIG	0.156375
GLUD1	1.058125
HNRPCL1	1.336
HBXIP	-0.8896
RNF207	-0.973333333333333
APIP	-0.343666666666667
PLA2G3	-2.673375
CCDC84	-1.4904
MYLIP	-0.624764705882353
PHIP	0.0778
AARS2	-0.34275
DHX32	0.0278
SCAPER	1.07525
MEN1	0.0247
NIP7	-1.4828
FLJ25404	0.438333333333333
FASTKD3	-0.6116
TMEM158	-1.0595625
RARA	1.0425
BDH1	-2.323
ANKRD16	0.282
CARM1	-0.7675
SS18	0.02
IKZF2	-0.147875
MYD88	-0.2275
PML	0.408
TAF1A	-0.6336
CBFB	-0.102909090909091
HIST1H3H	-2.16742857142857
C7orf29	-6.2014
COMMD4	-1.135375
DPP3	-1.2194
DAB2	0.1269
LOC388882	-0.035
YPEL4	1.9656
AGBL3	0.5822
LRP6	0.604214285714286
SERPINH1	-1.0316875
TLE1	-0.5178
CD244	-0.244125
ZDHHC15	1.66083333333333
MGLL	0.00664285714285715
PLDN	0.515125
LOC654346	1.197
FAP	-5.69
GPR37	-1.306
SCARA5	3.082875
EBF4	2.81842857142857
LSM6	-0.0376
MLLT1	0.2975
SLC5A12	-0.143833333333333
A2BP1	0.672125
COPS5	-0.305125
TPM4	-1.99936842105263
TNFSF4	-0.50375
ACADSB	-0.402791666666667
HERPUD1	0.019
BCL2L11	-1.039375
CEP78	-1.378
CDCA3	-3.02072727272727
WBSCR19	0.0885384615384615
MYO1A	-2.369
PPEF1	1.200875
LOC440348	-1.1578
CPEB2	0.4014
BPTF	-0.1541875
RPL21	0.77745
GSX2	0.162
ADPRH	0.281875
C17orf68	-0.756
KCNS1	-0.69725
MLLT6	0.376357142857143
PIWIL4	-1.6934
RNF26	-0.3202
RAP1B	0.2569
ADAMTS1	-3.19815384615385
ZNF571	0.4232
P2RY6	-2.1412
TRIM21	0.059125
CADM3	3.1264
NLRC5	-0.192111111111111
ADRA2B	-0.300875
LOC90835	-1.4348
PCF11	0.2022
LOC400451	-1.8796
GLTSCR1	0.056
C17orf88	-0.04925
CDH16	-1.6766
FGF7	1.23563636363636
PCSK4	-0.029875
NPC1L1	-0.76775
TAT	0.3373
TBCA	-0.3922
MGC33407	0.5236
GPR115	-0.7453
CYGB	-0.552333333333333
FNBP4	-1.6545
C12orf43	0.3292
CBL	0.0306153846153846
CLECL1	0.3222
PPAPDC1A	3.5564
WDR25	1.066125
SGCA	1.89866666666667
C22orf29	-0.584625
YIPF1	-0.3894
GALK2	-1.1316
RAB3B	-2.643125
LOC440087	-0.7028
UCP1	-0.352666666666667
REEP5	1.18209090909091
FADD	-0.379769230769231
FOXA1	-7.5452
CACNA1A	0.384125
ABI1	1.721625
GRIN2D	0.1596
SLC1A4	-0.605375
LOC401127	-1.8286
HINT2	0.0236
PLD4	0.747875
ZNF286A	-1.24983333333333
ENY2	-1.3116
IL1F6	0.580666666666667
PXDNL	3.6812
C20orf79	-0.174
TNFSF13B	1.068125
DENND3	0.228363636363636
JARID1D	-2.2824
HIST1H2AK	-1.34454545454545
LOC93349	-1.03423076923077
SSH1	-1.02292857142857
ENSA	-1.9118
LOC219854	0.880625
CKAP2	-0.513
DKFZP564J102	2.66471428571429
MGC87315	-0.737142857142857
HNRPAB	-1.3244
AMH	-0.861333333333333
ZNF526	-0.404333333333333
BRUNOL5	0.540384615384615
CACNG3	0.403125
TRPM1	-0.769333333333333
PPP2R1A	0.2885
COL2A1	-1.65433333333333
DDN	0.798
FLJ25770	0.539066666666667
HK2	-1.64016666666667
ELOVL6	-0.6305
MDK	-2.9368
EPHX1	0.4956
RASSF2	3.6302
DKFZP434B0335	0.8718
DLX3	0.446636363636364
PRTN3	-0.3682
AVPR1A	0.9472
C21orf125	-1.3834
TNFAIP8	-3.138125
GNB2L1	0.3138
CALCRL	4.6464
SCGB2A2	-0.041875
UBXD7	0.2932
ZNF674	0.176
TMEM35	3.0932
BRSK2	1.41354545454545
HECTD3	-0.5005
TMEM188	0.485066666666667
LGALS9	1.29190909090909
SCARB2	0.98875
USP34	0.793
C17orf28	-0.3394375
ZDHHC23	-4.835
AQP12B	0.094
SLC16A3	-3.95863636363636
APLP2	0.082
ITIH2	-5.4206
MICAL3	1.09081818181818
TNNI3K	1.53492307692308
HDAC2	0.4956
PRR7	-0.427153846153846
THBS2	-0.9036
LOC751071	-0.5325
CA2	3.49725
RANBP17	0.3366
RLN3	0.368
CRYZ	-1.217875
GBAS	0.906375
TAS1R1	-0.611333333333334
MPZL3	-0.697666666666667
PCDH8	3.9558
HSP90B1	-0.535866666666667
KCNK15	-1.47266666666667
TNIP2	1.3725
GPR146	1.4152
NOL6	-0.085
SPC25	-3.41963636363636
STEAP2	1.95055
VAMP3	-0.37475
TCIRG1	-2.5448
ZP4	-0.1735
PARL	0.793636363636364
TRIM39	0.385875
KIAA1305	0.0292
CRNN	0.357
GRN	-0.6716
HSH2D	-3.4924
SCAMP1	1.5557619047619
KIAA1913	-3.03216666666667
PTS	-1.1406
BANP	-0.126947368421053
PRKACG	0.261
ADCY6	-0.00912500000000001
C16orf46	0.295
CYP51A1	-0.277
DDC	-4.2996
ANPEP	-1.91425
PROM1	0.336
SIGLEC10	2.6854
COPG	0.089
FAM26E	0.9071
