Hybridization REF	TCGA-02-0001-01C-01R-0179-07
EFHC1	-0.2232
EFHC2	1.36372727272727
EFHD1	0.134733333333333
EFHD2	0.1622
EFNA1	0.118230769230769
EFNA2	0.045
EFNA3	-0.6732
EFNA4	-0.861666666666667
EFNA5	0.222
EFNB1	1.0255
EFNB2	2.01218181818182
EFNB3	0.865111111111111
EFS	1.9285
EFTUD1	-0.3148
EFTUD2	-0.7562
EGF	0.850545454545454
EGFL11	0.142
EGFL6	0.52
EGFL7	-1.31
EGFLAM	0.7216
EGFR	0.201285714285714
EGLN1	-0.673571428571429
EGLN2	-0.395125
EGLN3	-0.928363636363636
EGR1	1.809625
EGR2	6.0652
EGR3	1.0505
EHBP1	-0.0665333333333333
EHBP1L1	-1.03025
EHD1	0.284285714285714
EHD2	0.1495
EHD3	1.2178
EHD4	0.3122
EHF	0.065
EHHADH	-0.524
EHMT1	-0.67425
EHMT2	-0.7602
EI24	-0.704333333333333
EID1	1.18488888888889
EID2	0.294
EID2B	0.2506
EID3	1.5538
EIF1	-0.0995
EIF1AX	0.3158
EIF1AY	-3.347375
EIF1B	1.407
EIF2A	-0.4692
EIF2AK1	0.3286875
EIF2AK2	1.171
EIF2AK3	1.2736
EIF2AK4	-0.2328
EIF2B1	-0.179
EIF2B2	-0.0373636363636364
EIF2B3	-0.6735
EIF2B4	-0.356875
EIF2B5	-1.1464
EIF2C1	-0.1627
EIF2C2	-1.4946
EIF2C3	-0.2145
EIF2C4	0.03075
EIF2S1	-0.456478260869565
EIF2S2	-0.890714285714286
EIF2S3	-1.32092307692308
EIF3A	-0.3675
EIF3B	-0.3215
EIF3D	-0.580307692307692
EIF3E	-1.771625
EIF3EIP	0.322
EIF3F	-0.531866666666667
EIF3G	-0.0984
EIF3H	-0.903533333333333
EIF3I	-0.3304
EIF3J	-0.8498
EIF3K	0.0205384615384615
EIF3M	-1.1856
EIF4A1	-0.644692307692308
EIF4A2	0.0616
EIF4A3	-1.0286
EIF4B	-0.974842105263158
EIF4E	0.065448275862069
EIF4E2	-0.95
EIF4E3	0.895272727272727
EIF4EBP1	-1.0126
EIF4EBP2	0.1974
EIF4ENIF1	0.5444
EIF4G1	-0.600875
EIF4G2	0.272714285714286
EIF4G3	0.293692307692308
EIF4H	0.2779375
EIF5	0.77545
EIF5A	-0.934666666666667
EIF5A2	0.577615384615385
EIF5AL1	-0.911
EIF5B	0.0403076923076923
EIF6	-1.1452
ELA1	0.384333333333333
ELA2	-1.7704
ELA2A	0.329
ELA2B	0.048
ELA3A	-1.15733333333333
ELAC1	1.209
ELAC2	-0.8224
ELAVL1	-0.6175625
ELAVL2	0.813
ELAVL3	1.33207692307692
ELAVL4	3.32081818181818
ELF1	-0.46
ELF2	-0.031
ELF3	-2.63561538461538
ELF4	-0.3197
ELF5	-0.295333333333333
ELK1	-0.437714285714286
ELK3	0.6765
ELK4	-0.670333333333333
ELL	-0.459769230769231
ELL2	-0.0479333333333333
ELL3	-0.926
ELMO1	0.510272727272727
ELMO2	0.1965625
ELMO3	-1.731125
ELMOD1	3.923
ELMOD2	-0.170625
ELN	1.65185714285714
ELOF1	0.8006
ELOVL1	-0.7686
ELOVL2	1.24954545454545
ELOVL3	-0.223333333333333
ELOVL4	1.173
ELOVL5	0.158214285714286
ELOVL6	0.0617
ELOVL7	0.7209
ELP2	-1.203125
ELP3	-0.439461538461538
ELP4	0.263
ELSPBP1	0.933
ELTD1	4.1996
EMB	-1.5714
EMCN	3.45
EMD	-0.8974
EMG1	-0.4381
EMID1	1.16436363636364
EMID2	0.099
EMILIN1	1.2337
EMILIN2	1.4062
EMILIN3	0.205666666666667
EML1	0.103
EML2	-0.5126
EML3	-0.2376
EML4	-0.4840625
EML5	0.25
EMP1	3.8164
EMP2	-1.29025
EMP3	0.620875
EMR1	-0.166
EMR3	0.0102
EMR4	0.187666666666667
EMX1	1.693
EMX2	5.4342
EMX2OS	5.2022
EN1	2.7118
EN2	1.33266666666667
ENAH	-0.103666666666667
ENAM	0.176833333333333
ENC1	2.10455555555556
ENDOD1	2.312125
ENDOG	-0.456
ENDOGL1	0.076
ENG	0.1754
ENO1	-1.08626315789474
ENO2	0.176375
ENO3	-1.7504
ENOPH1	0.7618
ENOSF1	-1.5095
ENOX1	1.214625
ENOX2	0.409142857142857
ENPEP	0.95075
ENPP1	-2.703625
ENPP2	1.34675
ENPP3	-1.464
ENPP4	1.43075
ENPP5	1.0115
ENPP6	2.353
ENPP7	0.1644
ENSA	-0.1772
ENTHD1	0.238
ENTPD1	1.23382352941176
ENTPD2	0.0848333333333334
ENTPD3	1.3275
ENTPD4	-0.8206
ENTPD5	-0.152125
ENTPD6	-0.329909090909091
ENTPD7	-0.743625
ENTPD8	-0.0282222222222222
ENY2	-0.999
EOMES	0.057
EP300	0.198578947368421
EP400	-0.742736842105263
EP400NL	-0.5456
EPAS1	1.66909090909091
EPB41	-1.135
EPB41L1	1.38561538461538
EPB41L2	0.19875
EPB41L3	1.0634
EPB41L4A	0.8918125
EPB41L4B	-1.24506666666667
EPB41L5	-0.710727272727273
EPB42	-0.050875
EPB49	0.417375
EPC1	0.9095
EPC2	1.5732
EPDR1	2.27553846153846
EPGN	-0.56525
EPHA1	-2.494375
EPHA10	0.136222222222222
EPHA2	-1.3375
EPHA3	-0.500769230769231
EPHA4	0.7343125
EPHA5	0.641461538461538
EPHA6	-0.0430909090909091
EPHA7	-0.109666666666667
EPHA8	0.157181818181818
EPHB1	1.31016666666667
EPHB2	0.4914
EPHB3	0.783090909090909
EPHB4	-1.5088
EPHB6	-1.132
EPHX1	1.3156
EPHX2	-0.296272727272727
EPM2A	0.207923076923077
EPM2AIP1	0.132125
EPN1	-0.049
EPN2	1.435
EPN3	-1.799625
EPO	-2.140625
EPOR	-0.329285714285714
EPRS	-0.733
EPS15	1.75013333333333
EPS15L1	0.1336
EPS8	0.94025
EPS8L1	-2.372
EPS8L2	-2.83278571428571
EPS8L3	-0.511333333333333
EPSTI1	0.818
EPX	-0.147333333333333
EPYC	0.182727272727273
ERAF	0.0602
ERAL1	-0.431
ERAS	0.410666666666667
ERBB2	-0.352818181818182
ERBB2IP	0.572857142857143
ERBB3	-1.85735294117647
ERBB4	1.02057142857143
ERC1	0.0161428571428571
ERC2	3.4211
ERCC1	0.4912
ERCC2	0.0777272727272727
ERCC3	-0.3394
ERCC4	0.163
ERCC5	0.0594
ERCC6	-0.766
ERCC6L	-1.954375
ERCC8	-0.7201
EREG	-1.80923076923077
ERF	-0.13125
ERG	0.11
ERGIC1	0.602647058823529
ERGIC2	-0.0345
ERGIC3	-1.21533333333333
ERH	0.8536
ERICH1	-0.4363
ERLIN1	-0.663625
ERLIN2	0.522727272727273
ERMAP	0.747461538461538
ERMP1	-1.265
ERN1	-0.0248
ERN2	0.200666666666667
ERO1L	-1.81
ERO1LB	-0.357333333333333
ERP27	-1.6208
ERP29	-0.1605
ERRFI1	-0.0888666666666667
ERVWE1	-0.056
ESAM	1.87107692307692
ESCO1	-0.962
ESCO2	-2.5568
ESD	-0.7329
ESF1	-0.698846153846154
ESM1	-1.1086
ESPL1	-1.0462
ESPN	-0.4542
ESPNL	-0.307
ESR1	-3.13223529411765
ESR2	0.714538461538462
ESRRA	-0.3082
ESRRB	0.0004
ESRRG	2.00630769230769
ESX1	-1.863
ETAA1	-1.365
ETF1	-0.109375
ETFA	-1.14057142857143
ETFB	-1.09281818181818
ETFDH	0.7932
ETHE1	1.2244
ETNK1	-0.3584375
ETNK2	-0.488375
ETS1	-0.976625
ETS2	-0.146611111111111
ETV1	2.1452
ETV2	-0.198111111111111
ETV3	0.0536666666666667
ETV4	-0.802294117647059
ETV5	1.69285714285714
ETV6	1.27673333333333
ETV7	1.956
EVC	-0.628375
EVC2	0.0456
EVI1	0.006
EVI2A	-0.4342
EVI2B	0.295
EVI5	0.448833333333333
EVI5L	0.18725
EVL	-0.68952380952381
EVPL	-0.19875
EVX1	1.10325
EWSR1	-1.45266666666667
EXDL1	0.10275
EXDL2	0.0453076923076923
EXO1	-2.8448
EXOC1	1.0857
EXOC2	-0.00324999999999999
EXOC3	0.080625
EXOC3L	0.6254
EXOC3L2	0.2
EXOC4	0.32675
EXOC5	0.0841904761904762
EXOC6	-0.3345
EXOC6B	-0.232
EXOC7	-0.0800555555555555
EXOC8	0.512615384615385
EXOD1	-0.808846153846154
EXOSC1	-0.4716
EXOSC10	-0.1236
EXOSC2	-1.1745
EXOSC3	-1.204
EXOSC4	-0.2198
EXOSC5	-1.50166666666667
EXOSC6	-1.20975
EXOSC7	-0.85325
EXOSC8	-0.858166666666667
EXOSC9	-1.2352
EXPH5	-1.29725
EXT1	-1.56463636363636
EXT2	0.153909090909091
EXTL1	1.2588
EXTL2	0.82975
EXTL3	1.720875
EYA1	-1.764125
EYA2	2.308875
EYA3	-0.493125
EYA4	2.392
EZH1	-0.4575
EZH2	-1.37878947368421
F10	-2.729125
F11	-0.74825
F11R	-2.58452631578947
F12	-0.3764
F13A1	4.89564285714286
F13B	-0.615333333333333
F2	-3.73285714285714
F2R	-0.00754545454545455
F2RL1	-1.28054545454545
F2RL2	-1.12976470588235
F2RL3	-0.152181818181818
F3	2.5994
F5	-2.3745
F7	-0.5838
F8	1.14336363636364
F8A1	0.13725
F9	0.1654
FA2H	-1.1604
FAAH	-0.111909090909091
FAAH2	-2.489
FABP1	-5.85533333333333
FABP2	-0.160833333333333
FABP3	1.60172727272727
FABP4	1.16783333333333
FABP5	-0.000466666666666671
FABP6	-0.1448
FABP7	4.57336363636364
FADD	-1.03192307692308
FADS1	-1.41
FADS2	0.279285714285714
FADS3	-0.09175
FADS6	0.2465
FAF1	-0.091
FAH	-0.770363636363636
FAHD1	0.08825
FAHD2A	0.11925
FAHD2B	0.321
FAIM	0.9482
FAIM2	2.10125
FAIM3	-0.323666666666667
FAM100A	0.0354
FAM100B	1.0154
FAM101A	0.59475
FAM102A	1.0782
FAM102B	-0.732
FAM103A1	-0.080875
FAM104A	-0.7272
FAM104B	0.428
FAM105A	0.658
FAM105B	-0.239076923076923
FAM106A	0.276666666666667
FAM107A	4.85288888888889
FAM107B	-0.5156
FAM108A1	0.00283333333333333
FAM108A3	-0.026
FAM108B1	-0.3692
FAM108C1	0.452846153846154
FAM109A	0.34875
FAM109B	0.538
FAM10A5	-0.467
FAM110A	-0.842833333333333
FAM110B	2.3207
FAM110C	-0.3586
FAM111A	-0.387769230769231
FAM111B	-2.1392
FAM112A	0.0278
FAM112B	-3.450625
FAM113A	0.111333333333333
FAM113B	1.029375
FAM114A1	-0.6765
FAM115A	-0.0874285714285714
FAM116A	0.4244
FAM117A	-1.6282
FAM118A	-1.167125
FAM118B	0.917
FAM119A	-1.31275
FAM119B	-0.087625
FAM120A	-0.126826086956522
FAM120AOS	0.5714
FAM120B	-0.9898
FAM120C	-0.2285
FAM122A	1.4738
FAM122B	-0.9934
FAM122C	0.5326
FAM123A	3.09333333333333
FAM123B	0.226
FAM123C	0.24575
FAM124A	0.0757368421052631
FAM124B	-0.3532
FAM125A	-0.065875
FAM125B	1.0295
FAM126A	0.131166666666667
FAM126B	0.2828
FAM127A	1.4404
FAM127B	1.1319
FAM128A	0.123125
FAM128B	-0.442769230769231
FAM129A	1.36322222222222
FAM129B	0.4022
FAM129C	0.402
FAM12A	0.158666666666667
FAM12B	0.579666666666667
FAM130A1	1.5416
FAM130A2	0.794
FAM131A	1.07133333333333
FAM131B	1.7523
FAM131C	0.584
FAM132A	-0.1122
FAM133A	0.0615
FAM133B	0.0466666666666667
FAM134A	0.6915
FAM134B	2.7506
FAM134C	-0.01
FAM135A	1.21438461538462
FAM135B	1.74976923076923
FAM136A	-1.3784
FAM137A	2.622
FAM137B	1.079
FAM138F	-0.0893333333333333
FAM139A	-0.0814444444444444
FAM13A1	-0.144904761904762
FAM14A	3.06675
FAM14B	1.0334
FAM18B	-0.4324
FAM18B2	-0.167333333333333
FAM19A1	1.97825
FAM19A2	1.22625
FAM19A3	1.02633333333333
FAM19A4	-1.4656
FAM19A5	0.576636363636364
FAM20A	2.11809090909091
FAM20B	-0.554153846153846
FAM21C	0.999153846153846
FAM22D	0.304333333333333
FAM24A	0.327666666666667
FAM24B	-2.085875
FAM26A	-0.4842
FAM26B	2.8504
FAM26C	0.187666666666667
FAM26E	0.1406
FAM26F	0.4922
FAM27E1	-0.14
FAM27E3	0.4525
FAM27L	0.289333333333333
FAM29A	-0.650958333333333
FAM30A	0.1618
FAM32A	0.0696
FAM33A	-0.8691875
FAM35A	-0.0606666666666667
FAM35B	-0.3619
FAM36A	0.804
FAM38A	-0.96225
FAM38B	-2.715875
FAM3A	-0.166818181818182
FAM3B	-1.9684
FAM3C	2.134
FAM3D	0.830666666666667
FAM40A	0.287
FAM40B	-1.3371
FAM43A	0.3592
FAM43B	1.9003
FAM44A	-0.779222222222222
FAM44B	-0.5128
FAM44C	-0.4708
FAM46A	0.217625
FAM46B	-1.14427272727273
FAM46C	-1.73821428571429
FAM46D	-0.0796666666666666
FAM47A	0.339666666666667
FAM47B	0.392
FAM47C	0.6584
FAM48A	-0.5672
FAM49A	3.908
FAM49B	-0.065
FAM50A	0.0364
FAM50B	1.34125
FAM53B	0.427
FAM53C	0.1247
FAM54A	-2.0704
FAM54B	0.805
FAM55A	0.543333333333333
FAM55C	0.7716
FAM55D	0.063
FAM57A	-0.1292
FAM57B	0.913875
FAM58A	0.173625
FAM59A	0.436384615384615
FAM5B	3.1734
FAM5C	3.254
FAM60A	-1.96366666666667
FAM62A	-0.3934
FAM62B	-0.6438
FAM62C	-0.014
FAM63A	-0.0401176470588235
FAM63B	0.1443
FAM64A	-0.133727272727273
FAM65A	0.41725
FAM69B	0.7566
FAM70A	3.290875
FAM70B	0.4426
FAM71A	0.1526
FAM71B	0.00675
FAM71C	0.01875
FAM73A	0.00287499999999997
FAM73B	-0.275230769230769
FAM76B	-0.4707
FAM77C	-1.586
FAM77D	1.322625
FAM78A	-0.359
FAM79A	1.0202
FAM79B	1.6425
FAM7A1	-0.4442
FAM80A	-0.493
FAM80B	1.018
FAM81A	0.9
FAM81B	1.0714
FAM82A	1.511
FAM82B	-1.089875
FAM82C	0.52025
FAM83A	-2.4355
FAM83B	-1.6024
FAM83C	-0.1052
FAM83D	-2.6484
FAM83E	0.224333333333333
FAM83F	-0.8526
FAM83G	0.168
FAM83H	-1.785
FAM84A	3.82706666666667
FAM84B	-0.535
FAM86A	0.298
FAM86B1	0.00662499999999999
FAM86C	0.294615384615385
FAM89A	-0.6956
FAM89B	0.58625
FAM8A1	0.218769230769231
FAM90A1	0.990375
FAM91A1	-0.5108
FAM92A1	0.086125
FAM92A3	0.1606
FAM92B	0.8666
FAM96A	-0.9024
FAM96B	0.5998
FAM98A	0.414
FAM98C	0.720090909090909
FAM9A	0.0343333333333333
FAM9B	-1.19
FAM9C	0.0364375
FANCA	-3.3852
FANCB	-1.3574
FANCC	-0.6168
FANCD2	-1.34738888888889
FANCE	-1.3656
FANCF	-0.2828
FANCG	-1.2742
FANCI	-2.53609090909091
FANCL	-1.37066666666667
FANCM	-1.44986666666667
FANK1	0.359666666666667
FAP	-0.1964
FARP1	-0.4875
FARP2	-0.0430769230769231
FARS2	-0.3564
FARSA	-0.931875
FARSB	-0.391
FAS	0.805727272727273
FASLG	0.416125
FASN	-1.77016666666667
FASTK	0.404125
FASTKD1	-0.2089
FASTKD2	-0.1426
FASTKD3	-0.9182
FASTKD5	-0.1384
FAT	-0.662363636363636
FAT2	-0.0773333333333333
FAT3	0.499363636363636
FATE1	0.4456
FAU	0.1165
FBF1	-0.283666666666667
FBL	-2.1905
FBLIM1	0.9930625
FBLN1	0.44325
FBLN2	-0.483181818181818
FBLN5	1.4459
FBN1	-0.958083333333333
FBN2	-0.322947368421053
FBN3	0.233
FBP1	-1.98481818181818
FBXL10	-1.653125
FBXL11	-0.97875
FBXL12	-0.6345
FBXL13	-0.15475
FBXL14	1.800875
FBXL15	0.5524
FBXL16	1.9208
FBXL17	1.5424
FBXL18	-0.036625
FBXL19	0.481
FBXL2	0.65925
FBXL20	-0.6558
FBXL21	-1.92233333333333
FBXL22	-0.312333333333333
FBXL3	0.1716
FBXL4	-0.8839
FBXL5	1.8502
FBXL6	-1.843
FBXL7	0.4669
FBXL8	0.6144
FBXO10	0.449
FBXO11	0.75625
FBXO15	0.1502
FBXO16	0.267166666666667
FBXO17	0.64725
FBXO18	-1.1404
FBXO2	1.3552
FBXO21	0.8678
FBXO22	-1.01725
FBXO24	-0.0854
FBXO25	-0.940125
FBXO27	0.346818181818182
FBXO28	0.573
FBXO3	0.263583333333333
FBXO30	0.6942
FBXO31	-0.36125
FBXO32	0.4836
FBXO33	0.3243
FBXO34	0.0325
FBXO36	0.0559230769230769
FBXO38	-0.2561
FBXO4	0.273909090909091
FBXO40	0.655875
FBXO41	-0.2224
FBXO42	0.316375
FBXO44	0.948625
FBXO46	-0.246
FBXO5	-1.59327272727273
FBXO6	0.399125
FBXO7	0.0258
FBXO8	0.7392
FBXO9	-0.175444444444444
FBXW11	0.410625
FBXW2	-0.0845714285714286
FBXW4	-0.965125
FBXW5	0.1026
FBXW7	0.6065625
FBXW8	-0.0765454545454546
FBXW9	-0.9688
FCAMR	0.0906666666666667
FCAR	0.362625
FCER1A	2.0906
FCER1G	2.163
FCER2	-0.157333333333333
FCF1	-0.2955
FCGBP	4.29236842105263
FCGR1A	4.31533333333333
FCGR2A	2.4699
FCGR2B	3.70425
FCGR3A	7.3284
FCGRT	2.4586
FCHO1	-1.33366666666667
FCHO2	0.9234
FCHSD1	0.158
FCHSD2	0.725384615384616
FCMD	0.138625
FCN1	0.309307692307692
FCN2	0.0409
FCN3	0.4414
FCRL1	0.1311
FCRL2	0.15725
FCRL3	0.1265
FCRL4	-0.144555555555556
FCRL5	-0.0606428571428571
FCRLA	-0.175727272727273
FCRLB	1.236
FDFT1	-1.9922
FDPS	-1.2214
FDPSL2A	-1.2828
FDX1	0.21025
FDX1L	0.764090909090909
FDXR	-1.3962
FECH	-0.164
FEM1A	-0.612230769230769
FEM1B	-0.6696
FEM1C	1.913
FEN1	-1.94845454545455
FER	-0.5406
FER1L3	-0.559466666666667
FERD3L	-0.0354
FES	0.9805
FETUB	0.0062
FEV	0.284
FEZ1	3.5665
FEZ2	1.393
FEZF1	0.821
FEZF2	1.16025
FFAR1	-0.1408
FFAR2	0.177
FGA	-3.04742857142857
FGB	-4.76225
FGD1	0.00766666666666666
FGD2	1.172
FGD3	-0.624875
FGD4	0.598375
FGD5	0.0474285714285714
FGD6	-0.334125
FGF1	3.81884615384615
FGF10	0.232333333333333
FGF11	0.24475
FGF12	1.76904761904762
FGF13	0.6968
FGF14	1.47
FGF17	-0.0518
FGF18	-0.43
FGF19	-1.1245
FGF2	1.61
FGF20	1.09933333333333
FGF21	0.083
FGF22	-0.36
FGF23	-0.369
FGF3	0.208833333333333
FGF4	-0.0623636363636364
FGF5	-1.16663636363636
FGF6	0.185
FGF7	0.876333333333333
FGF8	0.560666666666667
FGF9	0.764
FGFBP1	-3.07325
FGFBP2	0.9546
FGFBP3	0.8137
FGFR1	-0.292666666666667
FGFR1OP	-0.722
FGFR1OP2	0.656625
FGFR2	2.10872727272727
FGFR3	-0.17975
FGFR4	-2.044375
FGFRL1	0.882636363636364
FGG	-3.78907692307692
FGL1	-4.096625
FGL2	4.0678
FGR	1.00663636363636
FH	-0.5091
FHAD1	-0.00836363636363636
FHIT	0.751642857142857
FHL1	1.693125
FHL2	-0.7408
FHL3	0.306
FHL5	0.8248
FHOD1	-1.33781818181818
FHOD3	1.17525
FIBCD1	-0.290333333333333
FIBIN	3.85
FIBP	0.471
FIG4	0.469
FIGF	0.453
FIGLA	0.242
FIGN	0.225833333333333
FIGNL1	-0.271625
FILIP1	0.689923076923077
FILIP1L	0.8596
FIP1L1	-1.4592
FIS1	0.981666666666667
FIZ1	0.433
FJX1	2.0215
FKBP10	-0.0872
FKBP11	-1.433625
FKBP14	-0.15
FKBP15	-0.0226
FKBP1A	0.580652173913043
FKBP1B	0.7546
FKBP2	0.3906
FKBP3	0.123
FKBP4	-1.51045454545455
FKBP5	1.5169
FKBP6	0.598333333333333
FKBP7	-0.3944
FKBP8	0.125375
FKBP9	-0.3338
FKBP9L	-0.175142857142857
FKBPL	-0.33875
FKHL18	0.82775
FKRP	-0.505333333333333
FKSG2	0.3872
FKSG24	-0.1692
FKSG43	-0.0622
FKSG83	0.413181818181818
FLAD1	-0.420333333333333
FLCN	0.071
FLG	-0.223
FLG2	0.0233333333333333
FLI1	0.252333333333333
FLII	-1.0418
FLJ10081	-0.0886923076923077
FLJ10154	-0.078
FLJ10213	-1.096
FLJ10241	-0.3335
FLJ10292	-0.46225
FLJ10324	0.6795
FLJ10357	0.822181818181818
FLJ10404	-0.519380952380952
FLJ10490	0.678076923076923
FLJ10769	0.8982
FLJ10781	1.17025
FLJ10815	0.699125
FLJ10986	0.89625
FLJ11151	-0.72175
FLJ11171	0.0235
FLJ11184	-1.017
FLJ11235	0.578
FLJ11286	0.851125
FLJ11292	-0.304
FLJ11506	-0.5346
FLJ12331	-0.9586
FLJ12529	-0.8708
FLJ12716	-0.0252307692307692
FLJ12993	-1.00266666666667
FLJ13137	0.541666666666667
FLJ13195	0.536222222222222
FLJ13224	0.135666666666667
FLJ13231	-0.0722
FLJ13236	0.001
FLJ13305	-1.03733333333333
FLJ13611	0.4544
FLJ14107	-0.4175
FLJ14154	-0.5158
FLJ14213	0.708
FLJ14803	-0.076875
FLJ14816	-0.0943333333333333
FLJ16165	-0.0466666666666667
FLJ16369	-0.07
FLJ16478	-0.0142
FLJ20035	1.24825
FLJ20160	0.3034
FLJ20184	0.0626666666666667
FLJ20254	-0.606333333333333
FLJ20273	0.805818181818182
FLJ20294	-0.176375
FLJ20309	0.0352307692307692
FLJ20323	-0.027
FLJ20433	-0.0755
FLJ20489	1.4113
FLJ20581	1.26775
FLJ20628	0.6714
FLJ20699	0.408230769230769
FLJ20920	-0.196818181818182
FLJ21062	-0.392444444444444
FLJ21075	-0.295333333333333
FLJ21438	-0.0428
FLJ21511	0.667666666666667
FLJ21865	-0.1903
FLJ21963	0.8518
FLJ21986	-1.61790909090909
FLJ22167	0.1213
FLJ22222	-0.624307692307692
FLJ22374	-0.2276
FLJ22639	-0.8576
FLJ22655	0.7514
FLJ22662	0.03475
FLJ22795	-2.053
FLJ23049	0.1096
FLJ23356	-0.0493333333333333
FLJ23834	0.28825
FLJ23861	0.830125
FLJ25006	-0.7656
FLJ25328	0.2454
FLJ25371	0.180333333333333
FLJ25404	0.453666666666667
FLJ25439	-0.1468
FLJ25476	0.787375
FLJ25758	-0.0466666666666667
FLJ25770	0.188375
FLJ25778	-0.175
FLJ25791	0.7108
FLJ25801	-3.3604
FLJ27523	0.2382
FLJ30092	0.09125
FLJ31033	0.589142857142857
FLJ31438	-0.084
FLJ31568	0.574
FLJ31818	0.376272727272727
FLJ32065	0.1396
FLJ32214	0.7144
FLJ32549	0.1168
FLJ32569	-0.00633333333333334
FLJ32658	-0.8306
FLJ32894	0.165333333333333
FLJ33360	0.336
FLJ33534	0.987
FLJ33590	0.234333333333333
FLJ33790	-1.01276923076923
FLJ34047	-0.2806
FLJ35220	-0.163454545454545
FLJ35767	-3.5314
FLJ35773	0.035
FLJ35848	-0.5484
FLJ35880	-0.3444
FLJ36031	-0.4215
FLJ36070	0.106666666666667
FLJ36208	0.0533333333333333
FLJ36874	-0.60975
FLJ37078	-0.628090909090909
FLJ37357	-0.415
FLJ37440	0.624
FLJ37464	-0.0016
FLJ37543	0.254
FLJ38482	-0.0705
FLJ38596	0.0468
FLJ38723	-0.158
FLJ38973	0.445166666666667
FLJ39378	0.632454545454545
FLJ39653	-0.47375
FLJ39660	-1.927875
FLJ39743	0.061
FLJ39779	-0.7944
FLJ39822	1.811375
FLJ40125	-0.81225
FLJ40142	1.4614
FLJ40235	-0.135666666666667
FLJ40243	0.0338
FLJ40292	0.0136666666666667
FLJ40298	1.7184
FLJ40504	-5.8852
FLJ40869	-0.99225
FLJ41603	1.37
FLJ42953	0.1014
FLJ43806	-0.104333333333333
FLJ43826	0.1002
FLJ43860	0.410333333333333
FLJ43987	0.269333333333333
FLJ44048	-0.1446
FLJ44379	-0.133333333333333
FLJ44635	0.525
FLJ44894	-0.1892
FLJ45422	-0.6528
FLJ45557	5.8046
FLJ45717	0.6008
FLJ45803	0.964
FLJ46111	-1.843
FLJ46266	0.5077
FLJ90650	-0.1568
FLJ90709	-0.360125
FLJ90757	-0.7842
FLNA	-1.3504
FLNB	-2.11745454545455
FLNC	0.00612499999999998
FLOT1	0.312
FLOT2	0.245666666666667
FLRT1	1.0134
FLRT2	-0.69775
FLRT3	-0.4066
FLT1	0.7018
FLT3	0.483875
FLT3LG	0.6135
FLT4	-0.0912222222222222
FLVCR1	-2.0536
FLVCR2	0.96075
FLYWCH1	0.0097272727272727
FLYWCH2	-0.1447
FMN2	4.28145454545454
FMNL1	-1.202875
FMNL2	1.33890909090909
FMNL3	0.488666666666667
FMO1	0.3044
FMO2	0.184666666666667
FMO3	0.955454545454545
FMO4	1.49018181818182
FMO5	-0.927764705882353
FMO9P	-0.130666666666667
FMOD	5.03375
FMR1	0.178692307692308
FMR1NB	0.000499999999999994
FN1	-1.9455
FN3KRP	0.0718
FNBP1	0.2554
FNBP1L	-0.188692307692308
FNBP4	-1.217625
FNDC1	0.8356
FNDC3A	0.304
FNDC3B	0.2845
FNDC4	3.614
FNDC5	0.8438
FNDC7	0.169333333333333
FNDC8	-0.0944
FNIP1	-0.0933333333333333
FNTA	0.0134117647058824
FNTB	0.602076923076923
FOLH1	1.04575
FOLR1	-1.705
FOLR2	1.91493333333333
FOLR3	-0.992125
FOS	1.45418181818182
FOSB	0.0314285714285714
FOSL1	-1.04435714285714
FOSL2	0.823684210526316
FOXA1	-5.2986
FOXA2	-2.23623076923077
FOXA3	-0.736727272727273
FOXB1	0.6786
FOXC1	-0.62495652173913
FOXC2	0.4229
FOXD1	0.142842105263158
FOXD2	1.112
FOXD3	0.394
FOXD4	0.3314
FOXD4L1	0.33
FOXD4L2	0.438
FOXE1	-0.0301
FOXE3	-0.053
FOXF1	0.5268
FOXF2	-0.5854
FOXG1	4.736
FOXH1	-0.125666666666667
FOXI1	0.0365
FOXJ1	0.425769230769231
FOXJ2	-0.0038
FOXJ3	0.7386
FOXK1	-0.119923076923077
FOXK2	-0.515230769230769
FOXL1	0.216333333333333
FOXL2	0.1968
FOXM1	-1.491125
FOXN1	-0.248666666666667
FOXN2	1.18344444444444
FOXN3	0.392272727272727
FOXN4	-0.4204
FOXO1	1.194875
FOXO3	-0.0834375
FOXO4	-0.2766
FOXP1	-0.4524
FOXP2	-0.73425
FOXP3	-0.0562
FOXP4	-0.0771818181818182
FOXQ1	-1.13472727272727
FOXR1	0.413666666666667
FOXRED1	-1.354375
FOXRED2	-0.818894736842105
FPGS	0.21525
FPGT	1.06
FPR1	4.6592
FPRL1	1.29766666666667
FPRL2	2.6014
FRAG1	-0.3558
FRAP1	-0.933
FRAS1	-0.719263157894737
FRAT1	-0.29775
FRAT2	-0.7438
FREM1	-0.9175
FREQ	1.3085
FRG1	-0.447166666666667
FRK	-0.514
FRMD1	0.131333333333333
FRMD3	-1.18566666666667
FRMD4A	0.561090909090909
FRMD4B	1.8288
FRMD5	0.543333333333333
FRMD6	-1.24811111111111
FRMD7	-0.0576666666666667
FRMD8	0.5348
FRMPD1	-0.049
FRMPD3	0.549
FRMPD4	1.04216666666667
FRRS1	-0.1945
FRS2	0.249166666666667
FRS3	0.0726
FRY	4.0028
FRYL	0.527125
FRZB	2.8899
FSCN1	0.120166666666667
FSCN3	0.0822
FSD1	-0.089
